comcoll_pooled_male_p75_se
0.041676387
0.027465062
0.080715969
0.094520919
0.046416279
0.20428394
0.094538413
0.032945238
0.069020994
0.094511591
0.068648785
0.12409117
0.082131468
0.10984549
0.10389067
0.039831501
0.04721446
0.15156594
0.18957841
0.066281542
0.13221769
0.044490833
0.043526098
0.075782605
0.053019714
0.041513398
0.078409888
0.040174507
0.1010471
0.071843743
0.081723861
0.17680387
0.14309379
0.079645857
0.026571264
0.045487307
0.013925833
0.11309794
0.036480684
0.059033863
0.031569947
0.039627109
0.17024888
0.13588387
0.01729653
0.083511218
0.079011247
0.036666457
0.020037513
0.087489359
0.024864638
0.028009493
0.21199976
0.10421295
0.081494488
0.087898172
0.062307853
0.046498127
0.021055209
0.21065223
0.046058077
0.063519754
0.028870085
0.046108052
0.1011695
0.16085654
0.084208466
""
""
0.015663663
0.1087818
""
""
0.16122222
0.026935456
""
""
0.041719303
0.045954224
0.070404887
0.076305032
0.1396203
""
0.039562777
0.092905812
0.081371047
0.1128903
""
0.13766314
0.073402002
""
0.1680572
0.14337949
""
""
0.12691106
0.06986659
0.030778488
0.028077109
0.055770807
0.061018623
0.079029977
0.12776618
0.0061239903
0.033998247
0.041556429
0.012342534
0.034536995
0.088180304
0.029171478
0.037187397
0.088944152
0.078712992
0.05851287
0.026447002
0.05840655
0.11408816
""
0.092368722
0.12897657
0.086379386
0.10832935
0.081138656
0.13096635
0.077445701
0.078504942
0.036378466
0.051881522
0.057335619
0.098646782
0.13932464
0.12230436
0.10087541
0.033816896
0.095503271
0.13624701
0.042279903
0.07118734
0.06306465
0.082406603
0.069906257
0.11119976
0.053828396
0.19209661
0.10754625
0.043393239
0.091243029
0.17334095
0.093080007
0.18122849
0.14162377
0.10601462
0.081869513
0.038592659
0.11221832
0.13241157
0.056273118
0.063538119
0.15285039
0.14840342
0.13761015
0.17608167
0.081064217
0.13065165
0.11853606
0.13266425
0.084169179
0.10873576
0.047276221
0.17264572
0.017825451
0.092714936
0.10158073
0.032202091
0.14830804
0.22075953
0.031058643
0.11716886
0.11233391
0.16381086
0.04706914
0.10401369
0.028285062
0.045359429
0.18776327
0.11035088
0.0081012622
""
0.056039598
0.024570888
0.053654265
0.096647978
0.0088150939
0.067141496
0.020328235
0.014551139
0.072495058
0.029030105
0.041905485
0.066653393
0.014740882
0.033900712
0.061142419
0.051762324
0.0044883029
0.035824519
0.018610749
0.086257257
0.039424069
0.027090946
0.13701229
0.17187302
0.019503877
0.024774361
0.028756751
0.0061351093
0.015434533
0.080235682
0.00933576
0.0094942674
0.039106689
0.008671876
0.0069459924
0.017110553
0.014557842
0.020075276
0.010605958
0.016675085
0.0068373028
0.021904944
0.025048034
""
0.047596093
0.012490587
0.013663579
0.016643487
0.036774065
0.047108717
0.17885129
0.022039525
0.04536251
0.010373352
0.024503097
0.0461975
0.014918453
0.091985211
0.0097825993
0.13225336
0.16026834
0.15401177
0.015750783
0.028885607
0.08534544
""
0.099925257
0.1735778
""
0.2210694
""
0.067273594
0.017010808
""
0.01514172
0.086595833
0.045365162
0.01069029
0.046612371
0.041207887
0.12024882
""
0.099901102
""
0.18241805
""
0.0096929688
""
0.10688245
0.14681309
0.040479109
0.014969767
0.088477589
0.17184231
0.064351469
0.02719222
""
0.055501889
0.071756966
0.054366756
0.062856622
0.082576513
0.13275763
0.059643757
0.14760894
0.12000268
0.10574026
0.028660843
0.078441322
0.10105937
0.083918646
0.18537316
""
""
0.17344041
0.11105061
0.051068872
0.12361119
0.020015433
0.098613337
0.009783363
0.0093560833
0.01801279
0.020298826
0.0099164518
0.016085781
0.020583965
0.026248479
0.028523464
0.011915956
0.027786262
0.023081962
0.027092975
0.080853693
0.028089624
0.086481296
0.014572358
0.0096575702
0.13764298
0.032161314
0.038907181
0.021802289
0.026786083
0.060793091
0.1096027
0.1832086
0.013052573
0.022291442
0.047824338
0.18554646
0.085100278
0.10938171
0.1650625
0.12749089
0.13501154
0.11550056
0.079886295
0.035834536
0.053554062
0.011453745
0.11447558
0.036845483
0.06365338
0.12890002
0.18099375
0.027488744
0.018355694
0.023703011
0.087444432
0.20274547
0.1219519
0.023148827
0.026987907
0.028520748
0.011568144
0.043270793
0.0408004
0.022038748
0.074348472
0.0135741
0.029919749
0.011416953
0.021181686
0.012506554
0.017369414
0.058719527
0.024424074
0.029721154
0.027352644
0.019326106
0.0143951
0.070736974
0.077511154
0.1120168
0.14116688
0.018774863
0.077076375
0.069001205
0.10638571
0.107216
0.2166412
0.14480029
""
0.064836971
0.10019448
0.055711929
0.042918786
0.10197141
0.12762325
0.03199691
0.13983248
0.18450511
0.13841337
0.052986074
0.062027004
0.10950561
0.087156288
""
0.043159451
0.16811523
0.039018974
0.049257852
0.18137196
0.023810413
0.076024577
0.086133584
0.023424516
0.039866444
""
0.025692392
0.18023776
0.011732945
0.081611879
0.075423248
0.022675605
0.127202
0.03131241
0.12218551
0.10561556
0.11238498
0.083002269
0.10366635
0.01628972
0.11571933
0.14239904
0.043284193
0.029460667
0.15728582
""
0.045714878
0.10317956
0.098057799
0.12315439
0.12636161
0.020558262
0.040382102
0.028216289
0.091751628
0.01328817
0.099995956
0.2019106
0.045567822
0.060302671
0.10710483
0.10381424
0.011732585
0.064309299
0.03016592
0.23162846
0.082608581
0.064215846
0.096252427
0.11228778
0.024460325
0.02753997
0.13050568
0.052764829
0.11556553
0.13335478
0.12972319
0.18078689
0.16434573
0.060821414
0.10538945
0.17911793
0.058942202
0.047998834
0.048850816
0.14480656
0.18407936
0.041000929
0.083783284
0.095135204
0.23810536
0.15825517
0.072333284
0.14914262
0.09530551
0.19396771
0.11169537
0.070656769
0.18249997
0.084664345
0.072441518
0.027614605
0.046858501
0.048694443
0.10913619
0.035903718
0.079412028
0.069297671
0.098726913
0.087896757
0.072070733
0.21708706
0.086984426
""
0.13572262
0.29437014
0.029127549
0.03447878
""
0.10833926
0.18112944
0.052705888
0.089561544
""
0.079449132
0.22364867
""
0.12647264
0.17397505
0.19485909
0.20155533
0.068477988
0.064919941
0.085135438
0.17711976
0.19767152
0.048844554
0.19671135
0.12237801
0.13048553
0.074507259
0.044975266
0.045638818
0.069686383
0.23670164
0.084483862
0.071889915
""
""
0.10285588
0.040490679
0.15879902
0.14742939
0.10978611
0.088587701
0.031044021
0.0090762312
0.051859301
0.030555639
0.015619467
""
0.023952622
0.087940104
0.094341293
0.036497306
0.11744667
0.10974563
0.060038749
0.021714518
