kir_stycz_black_pooled_p1
0.27701306
0.31730664
0.2788637
0.27267298
0.30827057
0.35997176
0.35690391
0.31568772
0.35008165
0.32218376
0.3356548
0.31578714
0.33869272
0.32034341
0.33463177
0.25991705
0.2710636
0.3148365
0.31503907
0.31356591
0.32758275
0.42749855
0.29195857
0.29053187
0.30969271
0.31298673
0.32227191
0.29936272
0.37323818
0.31486806
0.23124126
0.29709387
0.3229107
0.28133455
0.27660382
0.35031989
0.30803671
0.33047941
0.30053613
0.35941449
0.33741111
0.30555859
0.34276152
0.25498584
0.27963391
0.31240907
0.20122626
0.40083948
0.30480167
0.34380829
0.2858431
0.34234771
0.24095163
0.31579605
0.30765271
0.32948723
0.3276051
0.30918404
0.31462362
0.27653244
0.36032397
0.29525602
0.31012741
0.24141279
0.40948722
0.26157504
""
""
""
0.40183473
""
""
""
""
0.35689721
""
""
""
""
""
""
""
""
0.59315324
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23752768
0.38315776
""
""
""
""
0.34320453
0.35400608
0.48175576
0.31894276
0.30344144
""
0.30377364
0.32941419
0.32602239
0.33669233
""
0.41466707
""
0.29722318
0.3455115
""
0.30271649
0.30654821
""
""
0.11372975
0.31795672
0.21372747
0.31956032
0.27894372
0.28920102
0.24141209
0.28667369
0.31577998
0.31454059
0.33057275
""
""
0.28242391
0.2407541
""
0.25350523
0.24891403
0.36638427
0.36253774
""
0.22797044
0.30794054
""
0.20070641
""
0.29313061
0.4073495
0.35402456
""
0.26115745
""
""
0.2898052
0.28475437
0.31628263
""
0.25758436
""
0.31183538
""
0.27542865
0.13991597
0.28372636
""
0.28580984
0.58147269
0.29603684
""
0.28597501
0.29479715
""
""
0.27532515
0.23320036
""
""
0.30025479
""
0.28366184
0.27921018
0.24554536
0.080425553
0.33211789
""
""
0.18275146
""
""
0.34052545
""
0.31738812
0.27764288
""
0.22810963
0.2477791
""
0.31661096
0.29202232
""
""
0.32195902
0.32358688
0.36936441
""
0.32454932
0.29152647
""
""
0.3641082
0.40922207
0.14038515
0.3741228
0.45072788
""
0.34493929
0.32165387
0.36733887
0.31997806
0.33768103
0.35962358
0.29168367
0.40808949
0.37976682
0.32676792
0.37084416
0.34640902
0.28137964
""
0.46625745
0.33851317
0.35989523
0.32493013
0.36856174
""
""
0.28136143
""
0.33016109
0.35129994
0.22214758
0.34979931
""
0.39588851
""
""
""
0.41091225
0.54183209
""
""
""
""
""
""
""
""
0.35276294
""
0.22493596
""
""
0.3051573
""
""
""
""
""
""
""
""
0.40816623
""
""
""
""
0.37531978
""
""
""
0.5466854
""
""
""
""
""
""
""
""
""
""
""
0.27818933
""
""
""
""
""
""
""
""
""
""
0.39878958
""
0.36558497
0.36581057
0.2654323
0.35069123
0.33239132
0.29995733
0.43762919
0.29298723
0.31633678
0.30768764
0.32853386
0.35852101
0.28708324
0.20715696
0.32172677
0.28726935
0.27727288
0.32975295
0.38007402
0.35360074
0.33288917
0.33074456
0.34196746
0.2461821
0.31477305
0.23020054
0.31003067
0.30023256
0.33427918
0.29881483
0.27936724
0.35735986
""
0.30507281
0.32438761
0.30166608
0.25913247
0.25046086
0.28607693
0.30069473
0.32919872
0.27344131
0.32935062
0.32153797
""
0.26819313
0.30491069
0.27212954
0.31103158
0.3793211
0.31277296
0.30632448
0.30031669
0.31654987
0.33819312
0.3431288
0.31984097
0.26182351
0.32467517
0.30724248
0.33981222
0.32870141
0.27975163
0.2854642
0.29209805
0.30538473
0.31308165
0.29323438
0.24871339
0.29667312
0.29324296
0.29170206
0.27978027
0.33145005
0.27802256
0.27041587
0.26293233
0.34050086
0.2910229
0.29766679
0.37137657
0.32732907
0.25298458
0.31149676
0.56310564
0.2782253
0.29646319
0.31214985
0.28278464
0.28738505
0.27752432
0.092593357
0.28831333
0.30942041
0.27777812
0.32686135
0.35177633
0.2955175
0.33661851
0.28289163
0.31428668
0.567895
0.31566879
0.32488376
0.29609826
0.31592473
0.31350678
0.3238593
0.3083638
0.3285476
0.27003148
0.32908365
0.32308015
0.27623212
0.33258438
0.27430362
0.32468989
0.37146667
0.25648785
""
""
0.29487178
0.32487983
0.31403351
0.2802296
0.27468681
0.31912944
0.27965197
""
0.35427549
0.32271439
0.29238269
0.24490446
""
0.32707623
0.27400094
0.35990489
0.44796878
0.30562159
""
0.27398077
0.30681077
0.21336631
0.31340879
0.28523701
0.35789296
0.43874794
0.30860436
0.33247811
0.34959054
0.3864018
0.30478749
0.34155139
0.32868165
0.3033649
0.24035397
0.36971828
0.31195411
0.28960717
0.33520281
0.25671145
0.36185825
0.34248799
0.33749148
0.29452911
0.297254
0.32734329
0.33791119
0.27676708
0.29841444
0.26467046
""
0.30267328
0.40288916
0.34567335
0.34231511
0.33002001
0.32660168
0.24050854
0.27759245
0.33360898
0.33728036
0.33560449
""
0.28971466
0.28936049
0.40504909
0.33908221
0.31308421
0.32318985
""
0.29338905
0.41570988
0.26868105
0.27748817
0.33006755
0.21908662
""
0.22662231
0.31349817
0.33241591
0.26709244
0.32733572
0.37908617
0.28753015
0.32232112
0.31036201
0.30081412
0.41888446
0.23564535
0.26443201
0.29514068
0.30408275
0.29065296
0.32272419
0.25559494
0.31123313
""
0.27450594
0.32305863
0.27493441
0.40347508
""
0.27877736
0.3975172
0.27066427
0.27121532
0.38100982
0.32674831
0.29911327
0.17572896
0.23233967
0.2721718
0.34197479
0.29716632
0.32854605
0.37604353
0.30672014
0.40311363
0.37974066
""
0.32277375
0.29218611
""
0.18461293
""
""
""
""
""
""
0.30637875
""
""
""
0.20783773
""
""
""
""
""
0.51515126
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.262766
0.2625629
0.19841349
0.2948806
""
""
""
""
""
0.30164602
""
""
""
0.23566636
0.42199078
0.33412114
""
""
0.35040006
""
""
0.37210274
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42525887
""
0.26042536
""
0.27042076
""
""
""
0.33603078
0.31505451
0.34476921
0.34113255
0.31444719
0.30204818
""
0.31637749
0.68885356
0.27603975
0.16303903
0.2858265
0.28538004
0.29651999
0.23409477
0.28993234
0.29868782
""
""
0.32883355
""
""
""
""
0.22586925
""
0.19136108
0.27737209
0.24796446
""
""
""
0.2931205
""
0.27904284
""
0.33039168
0.31994963
0.24376227
0.28712493
""
""
""
""
0.2481817
0.026417397
""
0.29278123
""
0.31764397
""
""
""
0.31104347
0.34707367
0.31447411
0.28105
""
""
0.30016863
0.32173929
""
""
0.17105244
""
""
0.32227576
0.34139097
""
""
""
""
0.36288616
""
""
0.26601982
""
0.30806932
""
0.33740917
""
""
""
0.3920562
0.30269605
""
0.36852768
0.099190183
""
0.34498334
0.1800532
0.29740176
""
""
""
""
""
""
0.37445021
0.22135875
0.20087649
""
0.32913265
0.28812844
0.34195787
0.30411077
0.32150498
""
""
0.41013473
0.25829244
0.23532106
""
""
""
""
""
""
""
""
""
0.28201652
0.17631951
""
0.35602558
""
""
""
0.29693109
""
0.47214383
""
""
""
""
""
0.27559099
""
""
0.28373802
""
0.34056723
""
""
0.43836597
""
0.21845716
""
""
""
""
""
""
""
""
""
0.32599273
""
""
""
""
""
""
""
""
""
0.37316206
""
""
""
""
""
0.37405357
""
0.41525149
""
""
""
0.33135089
""
0.31397477
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43380886
""
""
""
0.28872749
0.30909994
""
""
""
""
""
""
0.34463227
""
""
""
""
""
0.26298717
""
""
""
""
""
""
0.32678112
0.29275504
""
""
""
0.29901156
""
""
0.46768874
""
""
""
""
""
""
""
""
0.33829227
""
""
0.34953201
""
""
""
""
0.26586092
""
""
0.37036875
""
0.18783659
""
""
""
""
""
""
""
""
""
0.41839677
0.34154639
""
""
""
0.28416619
""
""
""
""
0.56042576
0.31770882
0.47478566
0.31945279
""
""
""
""
""
""
""
""
0.30337512
""
""
""
""
""
0.41659588
""
""
""
0.33117908
""
0.32095096
""
""
""
0.24693425
""
""
""
""
0.36210525
""
0.23007733
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29508892
""
""
0.37178436
""
""
""
0.28854954
""
0.30057961
0.26687559
0.30316764
""
""
""
""
""
""
0.3695296
""
""
""
""
""
""
""
""
0.32577908
""
""
0.47817183
""
0.34572655
""
0.23730187
0.37469125
0.27260414
0.16948815
0.26252723
""
""
0.31333539
0.33437085
""
0.35328183
0.23727921
0.33382073
""
""
""
""
0.32613879
0.32135886
""
""
""
""
0.27392933
""
""
""
0.30341971
""
""
0.3099418
0.29287976
""
0.2599436
""
0.2645463
""
""
""
""
0.31107107
0.33707911
0.18274207
0.33261576
0.30649504
0.11007638
""
0.2541956
""
0.3210068
0.18901832
""
0.2960611
""
""
0.35302779
0.14219487
""
""
""
""
""
0.35468474
""
0.30644131
""
0.26815575
""
""
0.19121449
""
0.30787522
""
""
0.33047521
0.27619961
""
0.30769715
""
""
0.35307783
""
0.11814161
0.31659377
""
""
0.3440468
""
""
""
0.089397505
""
""
0.2037981
""
""
""
""
0.33132842
0.29413348
0.29941714
""
0.37911442
0.44345829
0.24042514
""
0.22752209
0.30718955
0.32966101
""
0.4462567
""
""
0.31611961
0.32010871
0.35491383
0.39127433
0.33128533
0.32849234
0.34066272
0.29952091
0.3002997
0.31222388
0.33230454
0.20343286
0.25976694
0.34562975
0.3530401
0.30394453
0.32855621
0.33836666
0.26795992
0.3499994
0.32953942
0.28420314
0.28205746
0.32938421
0.37330678
0.29773337
0.32654807
0.3391951
0.32120037
0.32012287
0.27603757
0.29530051
0.27456135
0.31050915
0.29869643
0.28231901
0.31384858
0.30469677
0.39998713
0.35982153
0.30695695
0.34104863
0.29270113
0.24180594
0.36033741
0.37510473
0.34397939
0.34840274
0.38614261
0.34018007
0.33530435
0.26794428
0.30361697
0.30799013
0.238934
0.33070219
0.34631398
0.31288666
0.30751491
0.31608626
0.31497255
0.31665352
0.31281766
0.37783971
0.31549758
0.17560993
""
0.29289135
""
""
0.26399112
""
""
""
0.37216988
""
0.23585947
""
""
""
0.44277713
0.23882544
0.35334381
0.37082973
0.36910379
0.33218327
0.28043681
0.32057035
0.35383207
0.33416727
0.31817144
""
0.31700227
