kir_native_other_female_mean
""
0.53556889
0.52248526
0.44003233
0.40477034
0.52841157
0.47108364
0.45897838
0.44365311
""
0.44864318
0.50060672
""
0.45530474
""
0.48675063
0.36570394
0.43552917
0.44523966
0.44514492
0.49950412
0.52564037
0.54454154
0.55494553
0.48494825
0.45562053
0.49832284
0.35249239
""
0.41739821
""
""
0.41438076
0.49073759
0.36535886
0.47561303
0.48779127
""
""
0.52446854
0.45643079
0.35458177
0.48343977
0.51158178
0.50526053
""
""
""
0.41868705
0.47086948
0.30908337
""
""
0.46877745
""
0.44057548
0.4997232
""
0.47972354
0.52355564
""
""
""
""
0.45537016
""
0.55375671
0.49277365
0.43952134
0.5294342
0.46265331
0.51028156
0.34532326
0.44493049
0.48066399
0.46099922
""
0.47426963
0.45015019
""
""
0.42775944
0.43747494
0.4737542
0.40984324
0.44205809
""
0.45228621
0.43061331
0.48747993
0.45416698
0.51897657
0.46798271
0.31638375
0.48626801
0.48406371
""
""
0.5186516
0.45325196
0.46082017
""
""
""
""
""
0.27997294
""
0.39385208
""
0.40692466
0.38448733
""
0.32691905
""
""
0.35769701
""
0.4403764
""
""
""
""
""
""
""
""
""
0.52878338
""
""
""
""
""
""
0.41751552
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42567733
""
""
""
""
""
""
0.40774816
""
""
0.46168533
0.50688845
""
""
""
0.46707311
0.51135147
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49441844
""
""
""
0.41838539
""
""
""
""
""
0.37148291
""
""
""
""
""
""
""
0.44714919
""
0.46887416
""
""
0.43991435
""
""
""
""
""
""
0.42377302
""
""
0.46851912
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52978438
0.49331152
""
""
""
""
0.29845175
""
""
""
""
""
""
0.45524126
""
""
0.37111229
0.46800998
0.40321207
""
0.37000105
""
""
0.46554095
0.43329784
0.43645939
0.36272874
0.37008807
""
""
0.51602721
0.290622
0.38245937
0.30698365
0.40031523
0.29479128
""
0.37287906
0.43823785
0.40604368
0.35605213
0.41641477
0.44947001
""
0.28993425
0.44767937
0.36081958
""
""
""
0.37216392
""
""
0.41068897
0.51262009
""
0.40432957
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50790954
""
0.47187141
""
""
""
0.46032009
""
""
""
""
""
""
0.73074174
0.37155941
0.46710289
0.39353043
0.47454596
0.4025203
""
""
0.53241372
""
""
""
""
""
""
""
""
0.41214344
""
""
0.4583959
""
""
""
""
""
0.43944237
""
0.42339334
0.45040578
0.49769744
0.40073663
0.34641644
0.41721466
0.40945113
0.4254947
""
""
0.39024121
0.50046062
0.43937448
0.40992653
0.34800088
0.45923519
0.32576364
0.42173213
""
0.50225163
""
""
""
""
""
""
0.44624585
0.45069838
0.36445269
""
""
""
0.47678995
""
""
0.4269962
""
""
""
""
""
""
""
""
0.41320109
""
""
0.28782561
""
""
""
""
0.42853597
0.38042575
""
""
""
""
0.51465994
0.51149881
0.48905382
""
0.4137744
""
""
""
0.45915288
""
0.46952859
""
0.41294453
0.49204144
""
0.47244698
0.5126282
""
0.48756731
0.47929212
""
""
0.41361642
""
""
0.40449026
""
""
""
""
0.36769637
0.45956659
0.43417278
0.53670126
""
""
""
""
""
0.49768001
0.37622771
""
""
0.40779591
0.45431304
0.39753762
""
0.37487462
0.44678587
0.38454792
0.45719388
0.43626246
0.49798954
0.55560088
""
""
""
0.49130806
0.50446159
0.55670631
0.430132
""
""
0.49132955
0.3309519
0.52246541
0.49836087
0.39861771
""
0.46643177
0.39398506
0.41090637
0.4338018
0.40692377
0.44876087
""
0.4306958
0.35198268
0.48669031
0.4899438
""
""
0.46708137
""
""
""
0.41438314
0.40822804
0.48422211
