has_mom_black_pooled_p75
0.93611133
0.77180719
0.7317372
0.90071768
0.9596287
1.026047
1.3760556
1.0941081
1.0102599
1.2818804
1.0044919
0.77826691
1.0830743
""
1.0878891
2.1232388
0.97412544
1.2262068
1.0028616
1.0076756
0.96062124
0.99327618
1.1437069
1.3999077
""
1.428713
""
1.0727434
1.1006879
""
1.0107188
0.60311425
""
1.5472708
""
""
""
""
""
0.91861981
0.9783777
""
0.62390459
0.90867829
1.0704703
0.91212595
1.1201558
1.0872065
0.9296208
1.0442942
0.95883393
1.0625918
0.85949814
0.9291532
1.2008927
0.52267843
""
""
""
""
""
""
""
""
""
1.6061777
0.88958913
1.4960748
1.2486224
0.74501252
1.0630085
1.9559509
1.1676251
1.1358298
-0.57297868
2.0411046
2.3412085
0.92308742
1.2020515
0.95107889
1.3615576
1.1108315
1.0144457
1.2580069
0.99275529
0.85709947
0.94118923
1.8590393
0.9226768
""
1.4420637
0.59135413
0.89248109
0.96470302
0.86468518
0.97175324
""
1.0964806
1.0414785
1.3303431
1.1988337
""
0.93971676
""
1.1292115
""
1.2711664
0.89207995
1.2736464
0.76123238
0.93409115
0.49123445
1.4314898
0.88372433
0.89033037
""
""
""
0.71452576
2.1159246
1.1121238
0.70899111
-0.24299391
""
""
1.8489237
1.4795629
0.9615078
1.0432028
0.87359941
0.88032931
0.80937284
0.69624603
2.2550073
1.5752251
0.70063818
0.92854881
1.3566816
1.1793326
0.95132178
1.0326439
0.88777828
0.89685988
1.200435
1.2403342
""
0.41655746
""
1.2610556
1.1578852
""
""
""
1.1554096
1.100085
1.2670203
""
""
""
1.4077287
0.85586023
0.9698503
1.0112718
1.0387156
1.1664807
1.1671065
0.76044971
0.91239643
""
0.78935093
0.99157101
0.8422662
0.92984611
0.93248087
0.90059161
1.0559118
0.72545004
1.3193517
0.92082596
1.554647
1.0462135
0.99793506
1.4056721
0.51157981
1.3566562
1.5294949
2.26724
""
1.2981269
0.57981926
0.15783426
0.65730733
-0.27914533
""
""
""
""
0.9620406
""
""
0.1044962
0.4748778
-0.052574825
0.48584291
1.6653553
0.26356432
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0263103
""
""
1.0028759
0.75493908
2.4746041
0.93466634
""
0.8693611
1.0678811
1.07544
1.0276206
1.0200121
0.94928902
1.0582072
1.4838825
1.1370735
0.87822467
1.067415
0.86774033
0.87656254
0.90439779
0.70211244
0.85206687
0.89659631
0.75683349
1.5078133
1.321833
1.1462061
0.80798137
1.812963
1.3242086
""
""
""
""
""
""
""
""
1.2135277
""
""
""
""
""
0.78554934
1.1257467
""
1.0278307
0.98416084
0.90604985
0.84092242
1.1271827
1.1145548
0.89950091
0.46648249
0.83168262
1.085524
1.8069575
1.2170515
1.0464914
0.94275653
0.93122536
0.87889063
1.0123831
1.4305722
0.7777642
0.95132154
0.94058496
0.97662908
0.88986546
""
""
1.17678
1.1262194
1.1971697
1.2094784
1.6130205
""
0.54550207
0.59295416
0.9195267
0.7448504
1.0008355
0.92919797
0.85943502
0.2589646
""
""
""
""
""
1.0603448
""
""
""
""
""
0.94291019
""
""
0.74878711
0.80994427
""
0.78691208
0.59213477
""
1.031589
""
""
""
""
""
0.95670056
""
1.2620833
0.94339979
2.3022408
""
0.58071399
1.0859971
0.95774227
1.2047021
1.0949675
1.0909027
1.0284091
1.4634715
0.57954764
0.98616517
0.91143805
0.80239558
1.0369979
1.0928003
1.5421827
1.3346869
1.005101
0.97896439
0.98276424
0.97053486
0.92727816
1.8917904
1.0259451
1.1782498
0.98256361
0.95646626
1.0953541
0.98099536
0.18897729
0.73375696
0.9611758
1.2616305
0.94989371
1.0612066
1.0275729
1.2101219
1.0208952
""
""
0.98124933
""
""
1.0277362
0.84983069
""
""
""
""
1.0506561
0.78280252
1.0865492
0.82766879
1.3197484
0.88728052
0.94219679
1.10156
0.96340328
1.0023335
0.84279174
1.031939
0.90076405
1.0917555
0.91012371
0.85884851
1.0115529
0.94111812
1.0606346
0.26382142
0.97678924
0.89489454
1.0078384
1.016827
1.2175843
0.77116132
1.0241005
0.94043332
0.93890899
0.98641151
0.92565775
1.038164
1.099767
1.0005352
1.118769
1.0621626
1.2491914
""
""
1.427938
1.3340172
1.326448
0.46081775
1.0219166
0.99441534
0.98349011
0.86672729
1.3561093
0.57332963
0.95635933
0.7688964
0.73279423
0.87661994
0.80882835
0.76122284
1.0216106
0.91090959
0.93002385
0.91828078
1.0561893
1.1676438
1.0847039
0.87654877
1.1589587
1.031006
0.86166966
1.0539715
0.95827198
0.94336414
0.9285717
0.8959958
""
0.92700934
0.50042826
0.92260689
""
""
0.93042773
""
1.0116131
0.67493886
1.0715257
0.83593261
0.91547245
0.85171843
0.69106382
""
0.70843405
0.94266707
""
0.79611325
0.9211756
0.89558697
0.75272876
0.93709409
0.24205942
""
1.3452787
""
1.1342852
1.0534786
""
0.92866045
""
0.9305926
0.98565131
0.98383909
0.94977009
0.94786859
0.92073876
0.93018967
0.89836329
0.93680906
""
0.95926851
0.92939478
0.92098802
0.95679843
0.80641556
1.1270421
1.3016746
0.68854684
0.94865727
0.91690689
""
""
0.70784855
""
0.93640995
0.97134554
0.66472936
0.85186982
""
0.98535836
0.91793376
""
0.9139747
1.1607605
0.94688177
1.0928217
0.73986495
0.94821995
0.81280404
1.0272346
0.84869426
0.80845422
""
1.005273
0.98476684
0.91264117
0.92558175
0.95828503
0.91184223
0.66247851
0.95521563
0.93893886
0.83104378
1.1163768
0.90112782
1.0344669
0.98233712
""
1.0618412
1.2895219
0.92667514
0.90460873
1.0249453
1.0149915
1.1452907
0.070125446
0.94033015
0.57891214
1.0352188
1.0517517
0.97603273
0.99316531
1.0209905
0.925466
""
""
0.90016294
""
""
""
0.77841079
""
""
0.37639025
0.8951546
0.92090619
""
0.88834554
""
""
0.94743174
""
""
0.95394558
1.3262181
0.87375832
0.98221594
1.1786155
0.99839342
""
""
""
0.77276623
1.0002286
0.86109197
0.74445117
1.0182606
0.92042989
0.85494083
0.94686997
0.9416374
0.98697805
0.70437723
0.92680383
1.0936959
0.94729233
1.0272342
1.1648084
0.86927497
0.85170376
1.0057313
""
0.54851681
1.290459
""
1.4817771
0.96730107
1.0331944
0.89616281
0.83569479
""
1.0041462
1.3865288
0.70930791
0.91234255
1.0121193
0.68732554
1.6902373
1.4616182
0.91124105
1.3185766
0.88131803
1.0494035
1.0598297
0.92853957
0.93110985
0.50643092
0.86620837
0.99507004
0.97501469
1.1347964
1.127231
0.91916203
0.98047024
0.96114039
0.93981463
0.97306234
0.93488115
0.92616802
0.94522148
0.94456828
0.98993826
0.91616142
0.95222133
0.81377578
""
""
0.99118191
0.91747206
1.0114191
0.38595909
0.80679882
1.0629932
""
""
""
""
""
""
0.99839753
0.8628059
0.63743681
0.25888088
0.57040632
0.16997986
1.2084203
""
""
""
0.51083577
0.96874768
1.1251564
""
1.1001897
""
0.86556709
0.85668522
0.94447708
0.8373248
0.97884434
1.0442044
0.91985291
0.92623663
0.93990546
0.91352326
0.98376799
0.92287099
0.88963133
0.94884449
0.86327016
0.94889957
0.92078364
0.84067672
1.0204208
1.4719639
0.9204703
0.84495091
0.93378091
0.91362655
0.76009071
0.93532926
0.96215087
0.96100736
""
""
1.038959
1.0877026
0.9743886
1.0072154
0.82696557
0.88723594
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60141069
""
""
""
""
""
""
""
""
""
""
0.92468077
0.7229625
1.0345114
1.2830862
0.85673159
1.1173004
0.98272157
0.89815611
0.98287392
0.54435325
1.0854672
1.1036828
1.3044453
0.94009334
0.43412176
0.93101382
0.99322903
0.69251823
0.86517859
1.0178671
0.89632487
0.99754113
0.80017614
1.1244313
0.63598347
1.0249627
0.9574725
1.0005561
0.98043215
0.96931416
0.8963719
0.95862406
1.0407249
0.84037071
1.0266442
1.0732504
1.4410634
1.0103551
0.8971734
0.77785629
0.97119832
0.87502456
0.84144288
0.82200539
0.97633457
0.92803687
0.89246529
0.97846198
1.0470411
""
0.94675326
""
0.79510564
1.1249429
1.0708151
0.95588464
0.85535902
0.97176385
0.9822886
0.88938361
0.91651314
0.91359854
0.91196007
1.3603483
