hours_wk_hisp_male_p1
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.11586
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.626118
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.595825
9.6337442
-16.026304
-10.299411
""
""
22.111
17.151588
""
23.948181
19.90954
28.051689
31.787027
35.371586
""
""
""
39.594009
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
43.913074
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.030821
""
""
11.405972
""
""
27.797207
""
21.298056
24.589392
""
""
29.729622
""
26.346449
28.818977
""
""
28.312479
26.472275
33.017056
""
26.519451
30.531939
""
""
27.143955
43.851322
""
29.35037
25.423531
""
26.209146
19.815027
28.800442
24.47901
26.329897
28.423992
28.864901
35.283382
28.877005
30.851023
22.111301
24.313438
46.618351
""
""
36.585846
21.750648
19.115297
27.2665
26.506886
""
28.550184
""
26.44249
27.836708
-0.3533009
28.722738
""
23.253687
""
""
""
19.296247
32.925838
""
""
""
""
""
""
""
""
24.092321
""
0.30226731
""
""
24.475227
""
""
""
""
""
""
""
""
23.569569
""
""
""
""
24.084398
14.593653
""
""
29.913427
""
""
""
6.388464
32.720146
22.809036
""
""
""
""
""
19.163666
""
""
""
""
""
""
""
""
""
""
13.903069
""
33.111393
14.711025
""
""
20.684128
34.525345
""
36.946651
20.401361
14.797763
""
33.282162
""
""
""
""
23.445496
27.034313
""
""
""
""
27.612387
""
""
""
18.366915
20.855692
""
""
""
""
""
""
""
""
14.379536
20.08115
18.870708
25.654461
""
""
""
""
""
40.347378
21.1835
30.389978
""
""
""
47.008316
18.16494
44.069149
29.882689
-1.5233302
""
26.322149
26.822655
26.283937
28.410944
31.484936
32.430199
22.687393
20.90399
""
""
35.256554
""
36.149902
23.725294
""
""
""
""
28.712101
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.57206
""
""
""
""
""
25.73209
""
23.173864
""
""
""
""
""
""
""
""
""
""
34.728355
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.320868
""
""
""
""
""
""
29.991817
""
19.912489
""
""
""
""
""
""
41.683662
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.059353
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.002855
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
8.3853827
""
""
""
""
20.755337
22.263807
""
34.523144
34.820992
""
""
""
""
29.149981
""
""
""
9.0268335
""
""
""
9.1834736
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
52.340122
""
""
""
""
""
""
""
""
""
""
""
""
