par_rank_asian_pooled_mean
0.61926848
0.5315159
""
""
""
""
""
0.47105297
""
""
""
""
""
""
""
0.55794215
0.44170696
""
""
""
""
""
0.48351035
0.60375422
""
0.44734675
""
0.58028013
""
""
""
""
""
""
0.38601911
0.41824344
0.54486424
""
0.40312248
""
0.61039764
0.704368
""
""
0.639642
""
""
0.48062402
0.35244077
""
0.52564794
0.69691342
""
""
""
""
""
0.45916432
0.69140607
""
0.54425305
""
0.69323647
""
""
""
""
0.30026785
0.39090887
0.4904429
""
""
""
""
0.53235281
""
""
0.602512
0.51193339
0.58203709
0.40195721
""
""
0.47256657
""
""
""
""
""
0.65087312
""
""
""
""
""
""
""
0.4737823
0.44247034
0.52301931
""
""
""
0.56204814
0.51702249
0.49857619
0.54915339
0.46531862
0.35608745
0.48984212
0.52623677
""
""
""
0.49099797
""
""
""
""
""
""
""
""
""
""
""
0.61270308
0.45328379
0.62502056
""
""
""
""
0.51460165
""
""
0.37887752
""
""
""
""
""
0.40201426
""
""
0.65414059
""
""
""
""
""
""
""
0.47062349
""
""
0.45693761
0.65265149
""
""
""
""
""
""
""
""
""
""
0.4018943
""
0.54837155
""
""
0.52961993
0.3630442
""
0.44424191
""
""
""
0.55058414
""
0.48125863
0.41602156
""
0.38445109
0.5606159
""
0.59846932
0.34141424
0.57812995
0.33354914
0.62242752
0.35560614
0.67459333
0.32798162
0.17983761
0.41567019
0.48184499
""
0.46069995
0.54022217
0.53618085
0.58699459
0.479532
0.49376574
0.57360923
""
0.42819712
0.32787412
""
""
0.51278973
0.60601252
0.57003957
0.47240216
0.63103104
""
0.51943916
0.43213671
0.59348971
0.51464832
0.53071499
0.46757424
0.43413553
0.54772496
0.63454014
0.53796285
0.59845924
0.56844705
0.32948861
""
0.37913153
0.63492429
0.549128
0.4095825
0.35927567
0.41740656
""
0.40167436
0.47114915
0.62676114
0.46342754
0.27003258
0.48093498
""
0.55560434
""
""
""
0.64775926
0.5875842
""
""
""
""
""
""
""
""
0.4179664
""
0.63066524
""
""
0.55555761
0.4313361
0.57090646
""
""
""
""
""
""
0.60496187
""
""
""
0.66066247
0.63424003
""
""
""
0.53000605
""
""
""
0.59902948
0.47206253
""
""
""
""
""
""
0.53649604
""
""
""
""
""
""
""
""
""
""
0.63569051
""
0.6448248
0.61270434
0.60101938
0.59256417
0.58942431
0.56934029
0.6329236
0.55859882
0.51312637
0.63528794
0.47580567
0.37854171
0.59669536
""
0.43849966
""
0.54172689
0.49663115
""
0.57929146
0.55279523
0.59382206
0.49398908
0.52122599
0.56603485
""
0.55645186
0.44468424
0.50554472
""
0.52144647
""
""
""
""
0.39186367
0.28754893
0.53476799
0.61992341
0.49350512
""
0.59423691
0.43602869
""
""
0.47083515
0.53976256
0.54338318
""
""
""
0.53904808
0.45681244
0.53125536
0.47952864
0.47225595
0.59136832
0.49228057
0.52321494
0.47037181
0.44827145
0.52499878
0.482456
0.45597467
0.49060282
0.40928632
0.65967304
0.46693778
0.51734495
0.50763249
0.53962064
0.48268142
""
""
""
0.47968552
""
0.35428095
""
""
""
""
""
0.54348511
""
0.46372885
0.41291326
""
""
0.58844835
""
""
""
0.45129848
0.43107781
""
""
""
0.59700692
""
0.46411303
0.40633768
""
0.47911471
0.5446831
""
0.51488853
0.51735181
""
0.4188419
""
0.53718108
""
0.38165486
0.71268374
""
0.56289428
""
0.42035389
""
""
""
0.43265408
""
""
0.56963283
0.52220815
""
""
0.52438003
""
""
""
""
0.59847516
0.49454454
0.58796209
""
0.55914283
""
""
0.49261042
0.45255423
""
""
0.42896757
0.41552919
0.3811166
""
""
""
0.31209537
""
0.56501323
0.5126754
""
0.43335807
""
""
""
""
""
""
""
""
0.69021869
0.52149177
0.46975079
""
""
0.46100146
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5559656
0.43642375
0.6425513
""
0.43184629
""
""
""
""
""
""
