kir_native_pooled_female_mean_se
0.0094875051
0.0070315637
0.013723979
0.020083247
0.010484944
0.028924214
0.015265798
0.0068357997
0.01187263
0.017422169
0.012688553
0.019215314
0.014387145
0.022634989
0.020927962
0.010639358
0.010427238
0.019716607
0.021370096
0.011280701
0.018358752
0.0081943339
0.0088710757
0.011967269
0.0096387053
0.0092271995
0.011855055
0.0078289974
0.016759641
0.014214459
0.012218492
0.019603325
0.017063247
0.014933119
0.0060776197
0.0093195103
0.0031848836
0.020309051
0.0087266695
0.01168923
0.0084428638
0.010648267
0.01939144
0.014618458
0.0051744035
0.014872923
0.014436643
0.0080450112
0.0038922601
0.016197762
0.0050103101
0.0070655793
0.025933554
0.015588099
0.013699347
0.018074209
0.0099418899
0.0098649543
0.0067104297
0.020411475
0.0081581082
0.011825118
0.0063234665
0.0098366039
0.019002611
0.022309193
0.016248079
0.045958534
0.069439597
0.0051152236
0.016489184
""
0.071354195
0.037040919
0.00828919
""
0.044716123
0.015146407
0.011995745
0.02171294
0.02704417
0.017002454
0.04808449
0.011427692
0.026771357
0.026983026
0.023287421
0.066469915
0.032166421
0.025895067
""
0.033689488
0.027886942
0.053611778
""
0.024182918
0.0125437
0.0077604428
0.0073501738
0.013056824
0.012277262
0.024517773
0.021095309
0.0017520451
0.007151912
0.0080919107
0.0032413413
0.0069340989
0.021369532
0.0071833422
0.0086242761
0.014567277
0.01512286
0.011814305
0.0063790358
0.011837259
0.022238187
0.034117196
0.013518076
0.018728076
0.014649032
0.016062886
0.01298915
0.020386554
0.013489841
0.014301145
0.0085788192
0.0095361387
0.0097564217
0.016489303
0.021053089
0.015591342
0.01726087
0.0077560558
0.016600862
0.020188123
0.0089720767
0.02015797
0.011016135
0.015207882
0.012895735
0.017324697
0.010749917
0.016691856
0.017008102
0.0078464085
0.01381045
0.0222554
0.015239231
0.021191129
0.021293918
0.023991086
0.014443912
0.0091661438
0.016578531
0.018836139
0.010712999
0.0090804575
0.017583434
0.02540464
0.022392806
0.015471374
0.013337505
0.021536201
0.012690225
0.020121884
0.013903218
0.014863039
0.0095262676
0.028095709
0.0040111816
0.0159605
0.012250817
0.0075692134
