two_par_hisp_female_p1
0.40653402
0.21856256
""
""
0.1352725
""
""
0.21695544
""
""
0.5274781
""
""
""
""
0.13539764
-0.015006507
""
""
""
""
0.079588264
0.29176712
""
0.044414815
0.29033679
0.26681188
0.30256933
""
-0.016596718
0.61587739
""
""
""
0.076091066
0.29147345
0.18428551
""
0.072555423
""
0.32546264
0.28605673
""
""
0.1836703
""
""
0.15875803
0.19634226
""
0.065862432
0.060420543
""
""
""
""
0.37757778
0.60865587
0.27368245
""
-0.041860864
0.026959518
0.066100843
0.43703952
""
""
""
""
""
0.25629392
""
""
""
""
0.4996824
""
""
0.22368217
0.43216124
-0.079922095
0.0051699821
""
""
0.63610709
""
""
""
""
""
""
""
""
""
""
""
""
0.46356225
0.41049251
0.13072996
0.27416581
0.31048658
0.46179831
0.51792914
0.1578429
0.22591665
0.33138388
0.25184712
0.2254945
0.45094478
0.35274541
0.45049465
""
0.5919919
0.27108756
0.12333465
0.076992393
""
""
0.20693453
0.44753385
0.19403701
""
0.42387956
""
""
0.43562639
0.56930965
0.27730286
0.19324417
""
""
0.1094807
""
0.30990908
0.34288055
""
0.29141149
""
0.59890383
-0.20398813
0.015138795
0.28308001
0.48573726
""
""
0.25518495
0.43003193
""
""
""
""
""
-0.18323688
-0.12651885
""
""
0.13178284
0.258625
""
""
""
""
0.393843
""
""
""
""
0.45448413
0.27758735
""
0.15206306
""
0.16769682
0.4558225
0.19131593
""
0.16960599
0.082284302
0.34243995
""
0.40948135
""
0.078669883
0.46906143
""
0.10757589
0.21057151
""
0.18915407
0.38297057
0.30633411
0.33999047
0.19520594
0.26267636
0.29735258
0.19636126
0.29899734
0.20682563
0.53544414
0.27762687
0.2114114
0.25738767
0.30657166
0.25693217
0.30062264
0.22403201
0.21445063
0.54556817
0.20176184
0.28461003
-0.052405644
""
0.19404945
0.17989001
0.32382199
0.24705721
0.22889321
0.56725341
0.29392433
0.18715456
0.2616902
0.32525963
0.29181355
0.12834387
0.24472964
0.28370196
0.18833524
0.31539065
0.11190872
0.20149268
0.31453678
""
0.38563102
0.21975313
0.17991026
0.30483106
0.33101881
0.2761105
""
0.24219766
0.28101766
0.29554141
0.23203726
0.2506755
0.074120976
0.11089543
0.099278547
0.54776931
""
0.62384611
0.10822039
0.11320293
0.61575866
""
""
0.6042735
0.88201356
0.13569373
""
0.34305638
0.10692881
""
0.10168176
0.44267586
0.57578146
0.23027454
0.25616089
0.33272499
""
""
0.21661483
""
0.22746719
""
0.071477391
""
0.084626406
0.11021396
0.26976007
0.19172043
0.25430429
""
0.32969067
0.25033861
""
0.19782218
0.48995098
0.14168076
0.13674568
0.32464856
""
0.57177168
-0.0089531727
0.15613315
0.43086842
0.20006001
0.20140263
0.31977654
""
0.39112344
""
""
""
""
-0.060925927
0.54123676
0.11633937
0.30838701
0.025059827
-0.032283213
0.0040617874
0.0020027289
0.0019710809
0.0092334384
0.12475313
-0.030723466
0.0093718776
-0.01483586
0.13416742
0.0446072
0.35461572
""
0.28697291
0.26210415
0.22938831
0.30222544
0.87270379
0.31882322
0.24783893
0.29346594
0.25951144
0.35819373
0.17462842
""
0.23239641
0.16410397
0.3680782
""
0.10413809
0.90597767
0.74348819
""
""
