hours_wk_white_pooled_p50
30.661016
31.130089
31.193811
30.510351
31.072287
31.263578
30.792555
31.578539
30.829149
30.95302
30.354727
31.207817
29.729364
30.734629
30.058422
29.551073
32.939541
30.946793
31.554474
32.618336
32.082466
30.829111
31.937727
33.312527
31.979515
33.459782
32.689121
30.84757
31.585899
31.483444
35.038914
33.745407
30.952974
32.442291
31.185381
30.446823
33.406578
30.679098
32.149239
32.509796
31.536646
31.696774
31.479345
31.98938
30.567854
31.332624
32.398491
32.777596
32.177437
31.918097
30.159393
33.78783
32.279892
33.328125
30.34206
31.789076
30.511852
31.571993
28.324385
32.206863
32.834164
31.912727
30.712721
30.574261
29.017836
28.854099
29.251627
28.692169
32.41217
32.596573
31.865736
32.665497
32.457092
31.784033
29.914989
31.951494
31.895243
30.436674
30.901154
30.687284
30.080484
31.931715
35.016705
31.241282
31.23284
30.918631
29.462654
30.330177
29.889133
30.204065
30.779285
31.678171
30.083088
30.341595
29.380816
32.35268
30.819578
29.561935
30.185507
29.830286
31.400114
31.835579
31.540718
31.37797
31.038893
31.403715
29.922504
30.373148
31.914389
29.919773
30.062855
31.144251
32.36113
31.680773
32.029545
30.007725
31.203648
32.542171
33.001461
30.46347
31.543638
33.164398
32.248104
33.197029
31.551441
31.570913
31.648613
33.195572
32.339848
31.668449
31.145882
28.768881
31.271965
30.973389
32.074402
31.154562
30.719345
30.497231
35.131523
29.265217
31.615744
30.675346
31.293272
31.469637
30.587734
34.172955
31.51165
32.143013
33.225605
33.239838
30.054464
30.074183
31.614525
32.155258
30.216984
30.81698
29.480762
30.7395
34.078568
31.508667
33.154022
28.834332
31.149685
31.135319
34.29417
32.614197
30.353308
32.660889
32.302021
29.712809
30.532797
31.953157
31.542942
31.766718
31.205305
30.58906
31.008017
30.509699
30.687891
31.729578
31.337563
31.871847
31.040388
29.859858
30.320152
30.855997
30.810144
31.481512
30.93259
29.131475
32.27412
31.991964
31.290787
31.808474
33.365147
31.582863
32.674927
33.030495
31.298447
32.122841
31.027723
30.31419
31.031284
30.176979
30.302917
31.492704
30.70031
30.009499
30.538006
31.858084
31.123425
32.785439
33.504547
33.68906
30.454781
31.829521
31.510117
32.460567
31.253284
32.497696
31.654207
32.806282
29.102224
29.716267
31.395245
32.047081
31.71249
33.202961
33.126961
32.080898
31.865507
32.4016
32.195171
32.021973
31.852711
30.256611
29.289736
30.184237
33.254894
30.09643
29.66609
33.306736
32.840374
32.076668
31.667538
32.857681
32.634262
32.340046
32.809914
32.818634
32.906807
32.934792
32.853432
33.198612
31.617006
33.071743
31.44203
32.438034
32.430012
32.831081
32.373161
32.546768
32.516384
32.503376
31.609829
