jail_pooled_male_mean
0.030114947
0.05311973
0.016533297
0.017293053
0.0078389468
0.030399926
0.05060837
0.0035267009
0.017184755
0.031090049
0.034604929
0.076399967
0.012245969
0.023131048
0.029032746
0.029822929
0.0090495283
0.034193657
0.012969298
0.001651065
0.012246342
0.014950195
0.013264812
0.033044163
0.045410834
0.012305843
0.018856946
0.041778125
0.016217172
0.0044619865
0.0032593808
0.0089289797
0.028553037
0.035172798
0.036966786
0.010688222
0.0048606372
0.0098922076
-0.0049072891
0.019990016
0.068954594
0.014707162
0.021640107
0.04473136
0.074351892
0.036049001
0.041650955
0.030242048
0.024327762
0.056107946
0.046403222
0.058099657
0.035055988
0.037727501
0.037547782
0.048226293
0.038500257
0.0071098241
0.032291282
0.050819039
0.0070593543
0.046353374
0.0066598463
0.013598725
0.022239784
0.015963515
0.030718694
0.048783161
0.045861039
0.00045633732
0.086499669
0.008865797
0.057266738
0.030646939
0.037209354
0.015151802
-0.00012785745
0.078219905
0.11627519
0.044087175
0.098232441
0.056164324
0.021646388
0.057363767
0.015954079
0.013751764
0.0091590825
0.033086374
0.019793751
0.036502309
0.054182198
0.014027135
0.025928261
0.017079484
0.026271136
0.0091049494
0.008604954
0.015312538
0.017864425
0.027132215
0.040441841
0.0090457201
0.016676486
0.021991707
0.026204722
""
0.038453117
0.019420207
0.0387071
0.017779496
0.011681749
0.073067814
0.02692927
0.014642024
0.039934997
0.036872938
0.089787252
0.0040111891
0.020595195
0.028012944
0.032988816
0.052647471
0.0043963301
0.037830058
0.049442369
0.049718454
0.023790007
0.013137526
0.021230193
0.0091410782
0.034612827
0.030370437
0.0024856918
0.047840841
0.0019957467
0.0036328479
0.015627682
-0.0064402544
0.026302893
-1.3904982e-05
0.017999483
-0.0026872226
0.016320962
0.043184549
0.011440432
-0.00027195993
0.0051573291
0.048577525
0.055226758
0.019667968
0.010422031
-0.00042781522
0.018422466
0.0045142332
0.0092762662
0.031346262
0.034438837
0.030680208
0.00072676933
0.083696857
0.062153835
0.015412851
0.0047199577
0.010849354
0.032649137
0.032299429
0.014388739
0.070615664
0.003843283
0.021939466
0.028492514
0.026041601
0.011236194
0.015841588
0.015547325
-0.00076639483
0.019809142
0.011859473
0.01460408
0.07050661
0.064287409
0.050151668
0.039681058
0.026042173
0.11684477
0.052188683
0.027137171
0.058042426
0.010151246
0.041677419
0.030794252
0.045378972
0.060832825
0.02400643
0.010213443
0.0043282239
0.052551255
