coll_pooled_female_mean_se
0.026700554
0.019477846
0.036153398
0.051586837
0.026354192
0.063775904
0.036928602
0.0180692
0.028567152
0.04381102
0.03371169
0.061076108
0.043141939
0.055321671
0.060203854
0.027211355
0.027239118
0.059278473
0.06804397
0.031637888
0.050909378
0.021988971
0.023643546
0.030618299
0.026874989
0.023628714
0.033405144
0.019850736
0.055373829
0.042119771
0.036298458
0.073163204
0.049337257
0.037703831
0.01582575
0.023233078
0.0083552813
0.05408369
0.024273822
0.033014253
0.022655869
0.026495906
0.041881882
0.036382668
0.013303797
0.049570698
0.043762162
0.021665717
0.010549948
0.04553571
0.013252857
0.019082796
0.06802468
0.040933263
0.035213567
0.043257326
0.028030759
0.026760386
0.016519714
0.048063572
0.023132682
0.031872351
0.017585155
0.023415685
0.047045134
0.061346512
0.043997835
""
""
0.012281216
0.014566931
""
""
0.060563747
0.02144707
""
""
0.035271451
0.034566525
0.054177254
0.055512387
0.013697192
""
0.026608625
0.034482278
0.026887419
0.024941778
""
0.089474931
0.058930781
""
""
0.074220218
""
""
0.031527046
0.030777933
0.018894833
0.019535253
0.030314434
0.02723611
0.067509234
0.054061934
0.0040369919
0.01556157
0.019849038
0.0075411983
0.015844099
0.036216415
0.016818477
0.015893254
0.03724613
0.041312173
0.033328865
0.015190103
0.030839082
0.046951097
0.077399924
0.035128374
0.054001458
0.04562236
0.040530637
0.034252938
0.058935422
0.039871037
0.038688939
0.023295615
0.022144459
0.02686334
0.045702893
0.060449604
0.048894703
0.048327114
0.022229599
0.046032906
0.044929001
0.023811759
0.048677437
0.028236318
0.041984968
0.030154467
0.053396143
0.028990597
0.054273635
0.044088688
0.021615546
0.036078662
0.090556204
0.041320946
0.056685239
0.053360257
0.044651207
0.03763352
0.025632406
0.048397928
0.04575615
0.0270008
0.02554273
0.054826058
0.06945058
0.056544479
0.055713631
0.036713216
0.043284848
0.039569259
0.059117425
0.038371928
0.044292811
0.027409814
0.071839698
0.010852825
0.045838334
0.034589469
0.020258686
0.065859765
0.062648796
0.018259443
0.052968159
0.045004878
0.068008848
0.029535213
0.039486773
0.016500223
0.023093458
0.049728792
0.051076386
0.006304218
""
0.036963884
0.015322397
0.03775024
0.052004326
0.0073210532
0.035611201
0.017403057
0.0075344066
0.030924916
0.020216666
0.015698468
0.04758231
0.007722782
0.016869174
0.034188636
0.036044881
0.0024765106
0.018121375
0.015263359
0.060306583
0.02461444
0.012959542
0.08273714
0.074214682
0.010828074
0.019336676
0.023458382
0.0045023425
0.012952543
0.055836651
0.0051220353
0.006179933
0.026295852
0.0048549566
0.0044995262
0.0097963018
0.0085073048
0.014890908
0.0088273045
0.011757105
0.0057997173
0.014560464
0.015776278
""
0.028347693
0.0098935915
0.010864048
0.0091144331
0.020403691
0.025183331
0.088501491
0.010267234
0.03031205
0.0077041001
0.017295321
0.022471841
0.0092472909
0.051604927
0.0082998406
0.086532831
0.078844383
0.073841676
0.013420524
0.026183479
0.053004395
""
0.098450169
0.07951051
""
0.08639583
0.1081722
0.034772631
0.0093167536
""
0.014308121
0.067831866
0.040688939
0.0082850382
0.02748666
0.030894769
0.099523596
""
0.06617438
""
0.069641449
""
0.0082833935
""
0.062099982
0.081800595
0.03064117
0.012783271
0.049275063
0.090749092
0.038456228
0.017372541
""
0.043455925
0.03981974
0.031803317
0.032145303
0.038920492
""
0.043107852
0.073982708
0.067982934
0.050397854
0.015915582
0.069720954
0.055179499
0.07477171
0.10024421
""
""
0.093687966
0.093903966
0.039359134
0.06388706
0.014398556
0.052000094
0.0078028766
0.0078613674
0.015926333
0.017565815
0.0082652634
0.013537754
0.017818324
0.020098187
0.017885668
0.0095793568
0.016343927
0.010307745
0.016605632
0.041231252
0.015459938
0.038923692
0.010345051
0.0061175362
0.056793522
0.01916671
0.020836724
0.015734062
0.016203798
0.03086932
0.044215817
0.072141007
0.0076532485
0.012316114
0.03182625
0.051357612
0.030631667
0.042531092
0.07983467
0.053956114
0.057981968
0.049736917
0.038468011
0.017244767
0.024308428
0.0070096939
0.054456353
0.02106468
0.029909162
0.054997355
0.069533996
0.015619725
0.010911827
0.015672397
0.036182243
0.10474956
0.047868468
0.013342285
0.013654049
0.021360623
0.005368026
0.02632287
0.02807905
0.014761735
0.030854817
0.0073885256
0.014470737
0.0074154176
0.011651093
0.0080709243
0.0094920779
0.02754104
0.019806042
0.014759772
0.017886218
0.013059096
0.010710048
0.032437924
0.035631448
0.062760949
0.050818451
0.010820834
0.044910651
0.030586326
0.043364115
0.053718973
0.057723816
0.06183362
""
0.037461229
0.053936046
0.02733833
0.022159168
0.045403048
0.05512372
0.017290499
0.056993373
0.076856561
0.051869102
0.041496851
0.033261281
0.043920614
0.04087523
0.072217822
0.028585991
0.051063325
0.022597568
0.026862931
0.10348672
0.013764387
0.039363198
0.042347182
0.018731466
0.024334542
""
0.013161917
0.055765949
0.0091115125
0.035132609
0.034565225
0.019519068
0.045580257
0.020969676
0.058707491
0.04694682
0.053230278
0.056763709
0.042442266
0.0089330319
0.048380662
0.03655231
0.018910162
0.020591775
0.058248568
""
0.032508641
0.048694242
0.039985754
0.069123901
0.050474193
0.018223301
0.025379259
0.022546001
0.041796397
0.0086071221
0.044758096
0.076511435
0.02737285
0.029006675
0.044125907
0.039349169
0.0093333088
0.038424592
0.018936714
0.062441789
0.040124103
0.043824565
0.039371792
0.059293669
0.019011509
0.017893817
0.048841346
0.027968012
0.058579259
0.058104027
0.041445814
0.07866627
0.076323181
0.045589942
0.050509725
0.077922106
0.029137272
0.038118985
0.024856992
0.060151201
0.076876953
0.021955093
0.055473752
0.042414553
0.096134052
0.059339922
0.038735103
0.063171066
0.039824411
0.080844752
0.044910125
0.046190556
0.048692785
0.052645214
0.029196659
0.014074801
0.024569055
0.036740717
0.06643194
0.023327293
0.042178411
0.041470565
0.055397429
0.056210693
0.031805921
0.089667276
0.051536571
""
0.063047603
0.067250885
0.01438384
0.026032524
""
0.053741109
0.064556174
0.025736077
0.043231312
0.083705835
0.041483868
0.090458862
""
0.049032517
0.065272816
0.05988384
0.06607119
0.032004781
0.038938832
0.039632004
0.091942713
0.084954262
0.025213676
0.064077929
0.051488642
0.065124631
0.038665738
0.022943161
0.028182922
0.034779556
0.060803514
0.040237721
0.035784267
""
""
0.054031119
0.02144862
0.076643832
0.058048591
0.051617026
0.031785041
0.020275991
0.0072229183
0.033350199
0.020004606
0.012022073
""
0.018917054
0.066010162
0.044683509
0.022671198
""
0.06060918
0.033729054
0.016856583
0.072355546
""
""
0.015585343
0.054600377
0.030874236
""
0.060462128
""
0.031135764
0.041655727
0.044574928
0.039236698
0.040928736
0.049498279
0.03211334
0.038179405
0.018802632
0.035473272
0.052551277
""
0.074094221
0.034111068
0.035175372
0.029882064
0.060090795
0.056947101
0.030474482
0.059381854
0.050983425
0.085511796
0.020900667
0.095390707
0.051521119
0.022037748
0.054499034
0.046408504
0.026430808
0.073513746
0.025961204
0.081012264
0.035305262
0.041642189
0.0161721
0.028605839
0.041529205
0.044209946
0.027307246
0.02731977
0.0032832911
0.038731296
0.049275797
0.020831
0.040497936
0.033696063
0.0063335658
0.037207462
0.063122198
0.027423061
0.033791453
0.043103293
0.024049528
0.029526237
0.074471973
0.041146092
0.025237057
0.05767924
0.033835258
0.061757661
