marr_32_asian_female_mean
0.54713631
0.47166428
""
0.50369465
0.56204122
0.48002765
0.48068562
""
""
0.45580029
0.54760349
0.48148215
""
0.54860532
0.42113492
""
""
0.51104772
""
""
0.56594241
0.43532377
0.41573924
0.68849576
0.51797497
""
0.50842428
0.58461487
0.54510933
0.48134536
0.57644814
0.63743401
0.52206659
0.5531522
0.43478552
0.47393847
""
0.46199059
""
""
0.52334416
""
""
""
""
0.31463546
0.49616283
0.4725554
0.53337038
0.53239822
0.55040085
0.45016542
0.43443611
""
""
0.50691515
0.68225998
""
""
0.30995965
0.50780511
0.53654736
""
0.53385156
""
0.72038716
""
""
""
""
0.59481788
0.4665733
0.67627198
0.54295808
""
""
0.46408167
""
""
0.51412892
0.61499321
0.62661922
""
0.66834313
0.48065564
0.60567659
0.60916078
0.54975325
0.58040875
0.60382056
0.64902115
""
0.40248343
0.55214626
""
""
0.53848577
0.59710026
0.4656297
0.5358544
0.49655789
0.48835146
0.49056214
0.509422
0.43906397
0.51617759
0.49781352
0.52851784
0.72837389
0.47961435
0.57922649
0.49469161
0.58259505
""
0.59949332
0.51316065
0.51417524
""
""
""
0.56023091
0.42982718
0.5331226
0.58712798
0.46162498
0.53890544
0.5123474
0.27315643
0.43522176
0.40968221
0.50052935
0.52459323
0.58947825
0.50911939
0.42809254
0.36178583
0.49395195
0.48964539
""
0.62326837
0.47025365
0.58395392
""
0.34648004
0.53271425
""
0.48203722
0.7953735
0.46328655
0.59801513
""
0.60722035
0.59298676
""
0.50738418
0.51666254
""
0.53480279
""
0.68287873
""
""
0.51888627
0.53810358
""
0.53659111
0.47484931
0.31087175
""
0.46091422
0.54390496
0.5359441
0.49210262
0.49853295
0.4962258
0.4789975
0.52739143
0.51831192
0.38013512
0.48551315
0.54772902
0.53820509
0.51788574
0.54499203
0.67278099
0.52435195
""
0.64581662
0.53698909
""
0.2721062
0.52166212
0.45851687
""
""
0.44762793
0.48173568
0.51895601
0.50763953
0.58877838
0.49593171
0.47252077
0.53009421
0.47604638
0.53474116
0.59228557
0.53064632
0.56128991
0.56414348
0.57943958
0.45178044
0.49517536
""
""
0.56238151
0.47369599
0.54715145
0.5282988
0.51647198
0.57467389
0.52994907
0.42356077
0.3826859
0.60192341
0.5224151
0.52245718
0.51552743
0.46184
0.52897358
0.59094661
0.44437358
0.53726566
""
0.56578583
""
0.67225349
""
0.54028827
""
0.41311723
0.52470505
0.52208269
0.68577725
0.48157009
0.42253149
0.48812202
0.60138184
0.48609588
0.38134715
0.52879024
0.47041169
0.47690925
0.44384816
""
0.51465219
0.58224404
0.46614552
0.53034544
0.53630221
0.51060379
0.52613866
0.51856941
0.4910669
0.5491749
0.50334138
0.50495946
0.52007395
0.5330683
0.52988052
0.50275159
0.57075053
0.38921839
""
0.61407268
""
""
0.4662714
0.525011
""
0.46077687
0.41720316
""
""
0.4683592
0.48577923
0.3853181
0.43400803
0.49294102
0.54925478
""
""
""
0.46915221
0.64195055
0.63723415
0.48500317
""
0.53507602
0.64542985
0.37708911
0.45145875
""
0.49092069
0.38053936
0.41607353
0.5626213
0.56941897
0.57881331
0.57927924
""
0.55551046
0.54810876
0.57955945
0.52447486
0.53513813
0.55620968
0.46688005
0.48323771
0.47643784
0.48013273
0.60905731
0.51034117
0.5615741
0.5709691
0.60642922
0.54065996
0.52015847
0.5954234
0.62527668
0.47167262
0.66381377
0.60427135
0.49319243
0.50423455
0.6360442
0.55479521
0.51820266
0.54349947
0.29994172
0.53388387
""
0.51043147
0.575266
0.61314476
0.6603173
""
""
""
""
""
0.5291909
0.44204518
0.60339719
""
0.66773915
0.54728484
""
0.30565715
""
0.35104293
0.67412776
""
0.52284312
""
""
""
""
""
""
""
""
""
0.4317084
""
""
""
""
""
""
0.44588852
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42871001
""
""
""
""
""
""
0.43776774
""
""
0.50577736
0.5911231
""
""
""
0.66983324
0.44267774
""
""
""
""
""
""
""
""
""
""
""
""
0.43960887
0.56851268
0.36953834
0.35377994
""
""
0.44481847
0.56469691
0.51290226
""
""
""
0.4559367
""
""
""
""
""
0.46086639
""
""
""
""
0.46591681
""
0.51358098
0.42960036
""
0.5316081
""
""
0.53629369
""
""
""
""
""
""
0.54935449
""
""
0.3855834
""
""
""
""
""
""
""
""
""
""
""
""
0.66454828
""
""
0.50595897
0.49083745
""
""
0.44684631
""
""
""
""
""
""
""
""
0.59055126
""
""
0.61867625
0.44204581
0.54808241
0.50839204
0.55340278
""
0.58397508
0.54809046
0.3802551
0.50928766
0.48757726
0.65876162
""
""
0.51250398
""
0.62466723
0.84477872
0.45976818
""
0.65707761
0.41981012
0.62686217
0.49943835
0.4771167
0.56507975
""
""
0.50072187
0.4985033
0.39072251
""
""
""
0.44121361
""
""
0.50811368
0.51798737
""
0.50755101
""
""
""
""
""
0.50130868
""
""
0.63337529
""
""
0.69184399
0.57396156
""
""
0.52947772
""
0.48959297
""
0.50508022
""
0.54859471
""
""
""
""
""
0.56034869
0.52334476
0.52128708
0.577703
0.57635146
0.55274087
0.49110734
0.6032151
0.60244536
0.59440452
""
""
""
""
""
""
""
""
0.52246326
""
""
0.65162009
""
""
""
""
""
0.48621303
""
0.50071037
0.51672405
0.54486072
0.44816861
0.56281626
0.50574851
0.66527927
0.54065299
0.6710794
""
0.66236997
""
0.5277344
0.57527041
""
0.49593672
0.59854543
""
""
0.41429049
""
""
""
""
""
0.34054387
0.56807715
""
0.54390615
""
""
""
0.50201505
""
""
0.59756058
""
""
""
""
""
""
""
""
0.524764
""
""
""
""
""
""
""
0.467628
0.64249802
""
""
""
""
0.4942275
0.49604583
0.47054663
""
0.38259226
""
""
""
0.44801003
""
0.50110626
""
0.51817733
0.54776466
""
0.42054072
0.48205879
""
0.49117121
0.47257274
0.54771441
""
0.51776236
0.67411721
""
0.53649986
""
""
""
""
0.62364143
0.53673977
0.55457109
0.57749152
""
""
""
""
""
0.61818647
0.44552779
""
""
0.4767735
0.33107725
0.527165
0.49856517
0.50561851
0.48507005
0.49866727
0.4492223
0.56722176
0.46270335
0.48781985
0.49295759
""
""
0.45901489
0.44730493
0.46848634
0.43248039
""
""
0.50091368
0.51990789
0.49362242
0.45833325
0.82727033
0.56225449
0.53842068
0.40993226
0.52060205
0.73712736
0.50990999
0.48411575
0.58471227
0.50202268
0.55111009
0.50084865
0.50557363
0.5193783
""
0.43512803
""
""
""
0.56503344
0.38890883
0.47849137
