kir_black_male_p75_se
0.032330275
0.026477594
0.034145076
0.072760813
0.14163966
0.042439587
0.051866114
0.019978708
0.029111629
0.074851833
0.052264828
0.045440499
0.032779068
0.10611148
0.24420658
0.031818755
0.028856019
0.049202055
0.12726551
0.076429345
0.12331303
0.074472278
0.028501706
0.019855715
0.13767233
0.033645581
0.037779428
0.023151184
0.071684383
0.08306656
0.091418676
0.040669631
0.047137316
0.044592381
0.022365423
0.066397339
0.0058122706
0.10249406
0.031830121
0.036863748
0.018901218
0.030695457
0.061371475
0.028124696
0.010199908
0.035710063
0.098181739
0.1402719
0.009003439
0.042308871
0.0094866781
0.021296734
0.07084658
0.049870435
0.045593914
0.065424904
0.022784406
0.049210999
0.019700358
0.04773622
0.022288246
0.046147205
0.014090101
0.047652572
0.042269953
0.049436513
""
""
""
0.015099012
""
""
""
""
0.028830657
""
""
""
""
""
""
""
""
0.10086619
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024096251
0.071243055
""
""
""
""
0.0073328079
0.054458804
0.079101481
0.015431964
0.043101419
""
0.07076472
0.042679194
0.043607097
0.047661815
""
0.065192319
""
0.049620986
0.11617114
""
0.051065877
0.056857768
""
""
0.12769496
0.042522345
0.039793648
0.040101249
0.061925281
0.026759658
0.058925677
0.068771258
0.041545726
0.045531154
0.031157536
""
""
0.039779607
0.1447956
""
0.049251437
0.050572123
0.087205097
0.10194054
""
0.064549051
0.014455722
""
0.10414208
""
0.0521852
0.06700553
0.057935089
""
0.04399107
""
""
0.026203737
0.029574381
0.060834944
""
0.056181058
""
0.029847944
""
0.038628377
""
0.10760827
""
0.079799458
0.24372691
0.0083218515
""
0.032139335
0.048430994
""
""
0.038122155
0.14871868
""
""
0.027603922
""
0.049639434
0.062338136
0.071319707
""
0.0055820127
""
""
0.043236539
""
""
0.0072168242
""
0.048138104
0.014050623
""
0.061579142
0.047843684
""
0.014399584
0.030206755
0.19608708
""
0.0030202731
0.042999219
0.035351396
""
0.11249593
0.024477648
""
""
0.020942047
0.048085954
""
0.009005988
0.031512391
""
0.0070115393
0.0070475428
0.067094877
0.0056759338
0.0064072474
0.011363634
0.011019614
0.048872873
0.012408135
0.023097638
0.008967489
0.037993807
0.058909852
""
0.12851132
0.0082866605
0.029736286
0.019409964
0.047825668
0.12953064
""
0.03634575
0.11341993
0.014266636
0.043111335
0.051632781
0.019973908
""
0.010119136
""
""
""
0.034803864
0.059802845
""
""
""
""
""
""
""
""
0.010119402
""
0.031809524
""
""
0.011564711
""
""
""
""
""
""
""
""
0.023809159
""
""
""
""
0.048353098
""
""
""
0.085142694
""
""
""
""
""
""
""
""
""
""
""
0.053133205
""
""
""
""
""
""
""
""
""
""
0.047968131
""
0.0083935438
0.0081456844
0.041435193
0.027240952
0.0090324162
0.0201123
0.033477809
0.049806498
0.016228542
0.0077764187
0.022898993
0.0049232924
0.017595517
0.075485922
0.023237623
0.063598253
0.011852366
0.0046960227
0.43852803
0.028090103
0.04622769
0.018295681
0.031788271
0.038496565
0.069441207
0.44612283
0.0058704554
0.012070242
0.038384549
0.13856068
0.025314942
""
0.14470477
0.071619436
0.061387856
0.17712088
0.055953719
0.033873416
0.040926304
0.0070084892
0.1433319
0.034717843
0.029040998
0.061541978
""
0.0218291
0.018859984
0.011452546
0.063696094
0.45199242
0.064971164
0.020771418
0.021864913
0.036389437
0.0046267514
0.039392054
0.036134664
0.017891439
0.061093561
0.0072740712
0.019985951
0.0079412526
0.025424836
0.011634287
0.012049491
0.031526662
0.029795196
0.016493788
0.033466011
0.025089698
0.012572533
0.053063497
0.064417019
0.056485817
0.085046917
0.016351316
0.06244307
0.067350365
0.060166895
0.060404558
0.16956647
0.12291677
0.11553627
0.026890829
0.13331918
0.044790801
0.029486392
0.043487716
0.074002966
0.011829178
0.079312518
""
0.058331486
0.03570348
0.030293021
0.041078944
0.042648707
0.10988657
0.027457848
0.07384292
0.026396669
0.067623146
0.098457217
0.009041043
0.024722509
0.066443913
0.029081054
0.017982982
0.12266677
0.0064286133
0.1218054
0.007186254
0.043759648
0.052526694
0.016818423
0.053916752
0.018529234
0.065840177
0.044700693
""
""
0.045365106
0.0040165237
0.099460512
0.047855411
0.012819977
0.01366503
0.060889974
""
0.037411787
0.041916378
0.059174173
0.068728007
""
0.014176111
0.029550469
0.052919243
0.22956511
0.0044748927
""
""
0.020162521
0.081967555
0.049363773
0.0561442
0.0076736915
0.10640956
0.027304573
0.050170075
0.074992746
0.043465968
0.054143451
0.14203036
0.012627241
0.013813213
0.075474977
0.067790255
0.0678721
0.082366101
0.042311877
0.090900205
0.084428109
0.028727479
0.051950399
0.076911494
0.028653456
0.0405696
0.014275368
0.083376817
0.12611857
0.018277265
0.11951194
0.041355234
0.06046145
0.050169233
0.052276302
0.099055611
0.040798549
0.13426766
0.05758173
0.039023135
0.10322318
0.052169815
""
0.010135188
0.019904548
0.05558797
0.071206145
0.025377344
0.031240802
""
0.083025396
0.060739789
0.042175911
0.07519985
0.042190328
0.17056341
""
0.082141906
0.0080203926
0.01625061
0.17639732
0.043275319
0.068930417
0.024590027
0.05812484
0.076307826
0.030048747
0.08257585
0.1071454
0.055321615
0.095742948
0.10071911
0.077326275
0.032224283
0.038854096
0.049805071
""
0.097446524
0.024457837
0.079380639
0.047194328
""
0.041651029
0.059353422
0.036603581
0.033865061
0.061548408
0.032831334
0.042755011
0.13153903
0.16458729
""
0.047501002
0.27312738
0.059007075
0.051728964
0.03997324
0.060630545
0.011586656
""
0.072447591
0.042252079
""
0.11314297
""
""
""
""
""
""
0.083423823
""
""
""
0.064545482
""
""
