married_hisp_female_mean
0.47278231
0.33178836
""
0.43734339
0.41052374
0.40572754
0.41233012
0.42796376
0.56074655
0.44228899
0.3921459
0.41742533
0.64782435
0.44460359
0.414343
0.41724819
0.41936418
0.46446365
0.60606211
0.33156645
0.40075928
0.44278032
0.40141466
0.35251868
0.43103084
0.3962104
0.45601436
0.45360851
0.41744635
0.37167194
0.33786792
0.45619753
0.42449546
0.44003132
0.24539316
0.42150861
0.46689132
0.46563891
""
0.10129176
0.38361639
0.43899438
""
""
0.27794248
0.44001922
0.41847304
0.43898457
0.49267671
0.35860202
0.43364397
0.47799248
0.49530956
""
""
0.43063337
0.45968813
0.32798281
0.659136
0.41956353
0.36505684
0.44005162
0.47686881
0.56587607
0.37630308
0.4775126
""
""
0.45039797
0.33436573
0.35808295
0.33628419
0.34245747
0.39925647
0.35893756
0.57958144
0.32775444
0.35354298
0.55370146
0.39102581
0.38749343
0.4765574
0.37851906
0.46577454
0.44433695
0.50633997
0.47319928
0.45997074
0.47771877
0.42705384
0.401088
0.49400598
0.48739129
0.43074846
0.37360141
0.47872746
0.49514371
0.42065373
0.3994945
0.38901874
0.38806698
0.39704427
0.40187788
0.38614953
0.45181906
0.39324704
0.41445059
0.45357242
0.44569141
0.40445086
0.50517571
0.442689
0.40236649
0.503721
0.43137693
0.48667204
0.40503058
0.14745712
0.35505903
0.4563179
0.43965951
0.31018814
0.41757357
0.40897915
0.34878463
0.41170335
0.40399802
0.37077272
0.39980629
0.26593846
0.43193549
0.44886035
0.42341012
0.46259493
0.39285651
0.4077906
0.43638876
0.41523403
0.34662378
0.47355339
0.4055036
0.45741209
0.40287089
0.27868181
0.5016861
0.23380992
0.44998947
0.33678928
0.45711106
0.38903967
0.41900849
0.43484977
0.36594003
0.20564245
0.46835855
0.40780783
0.42421037
0.41828474
0.39696282
0.47385815
""
""
0.48262137
0.43704596
0.41406158
0.44403371
0.44199228
0.36599627
0.59985119
0.46472344
0.44130054
0.39788485
0.38725156
0.4305954
0.52299392
0.40184483
0.46138266
0.42152441
0.4824748
0.52665889
0.51332307
0.40376332
0.44402719
0.49295911
0.40432793
0.44760734
""
0.59387499
0.4149951
0.43114987
0.4934428
0.46422088
0.40039751
0.46874505
0.51366055
0.54947323
0.41759679
0.52656782
0.4142704
0.50340915
0.4396444
0.47747692
0.47671509
0.4693436
0.41931361
0.45438328
0.43702149
0.43321267
0.42775059
0.47552562
0.433263
0.46678033
0.32050902
0.50398725
0.45271286
0.46834892
0.40730613
0.36145574
0.52591747
0.39233887
0.56296796
0.43296871
0.36741424
0.51495713
0.42831081
0.41892099
0.457414
0.39041355
0.43813723
0.38678405
0.39961815
0.48617688
0.51931012
0.47376478
0.65504408
0.45602238
""
0.32640737
""
0.54369438
0.42256153
0.41906172
0.46050927
0.3997246
0.47029752
0.39888725
0.42173883
0.37011322
0.44908297
0.44361067
0.37990177
0.41632834
0.38566867
""
0.41916981
0.42148274
0.35368684
0.36543676
0.43006375
0.3927286
0.45954973
0.32665706
0.31725675
0.35276449
0.40356812
0.29855439
0.42777908
0.36870673
0.31892085
0.35312825
0.37409803
0.3762944
0.32702988
0.43245673
""
0.33167398
0.42194754
0.44581738
0.46850342
0.41255921
0.33395994
""
""
0.32272664
0.4288924
0.33966899
0.26967207
0.33531103
0.40195134
0.41952273
0.33367151
0.62816179
0.36270121
0.44026527
0.52063102
0.27916864
0.3726761
0.41576624
0.39020318
0.48303342
0.44088417
0.45076483
0.50029087
0.47530073
0.39285001
0.46335059
0.50080639
0.44125798
0.42723671
0.43899748
0.46618012
0.45582318
0.45762834
0.42980352
0.55618572
0.46280017
0.60790473
0.50748438
0.40535358
0.47819677
0.46030989
0.44929966
0.54167718
0.40893808
0.4785054
0.52548379
0.49895367
0.56816614
0.40199772
0.45792061
0.48334196
0.46137118
0.40936419
0.40976441
0.4512777
0.41084975
0.41944954
0.47120106
0.51664191
0.48276851
""
0.31654385
0.43860474
0.44820711
0.49686578
0.5189141
0.49893096
0.46098599
0.52421808
0.64221048
0.43184787
0.47338203
0.43711346
0.44679371
0.51304102
0.4500235
0.52592248
0.49314314
0.33113772
0.34978411
0.47431543
""
0.43137228
""
""
0.47602314
0.38837111
0.36563107
0.55212212
0.39454284
""
0.3079699
0.52825546
""
""
""
""
""
""
0.43396676
""
""
""
""
""
""
""
""
""
""
0.71724916
0.52761638
0.46557468
0.57392573
""
0.4580676
0.36469802
""
""
""
""
0.60797203
0.50151193
0.49031276
0.55903268
0.47701386
0.37361857
""
0.70397484
""
0.5113306
0.50555974
""
""
""
""
0.32824168
0.51486117
""
""
""
""
0.34049621
""
0.39772445
0.42155579
0.59080231
0.50295883
0.64971155
0.36309168
0.47333327
0.48998889
0.46757323
0.43117285
0.55983257
0.4478128
0.4813647
""
""
""
""
0.44372067
0.44559503
0.42951134
0.55134875
0.5584321
0.44720143
0.51395774
0.56760603
0.4808065
0.42552042
0.51679462
0.46806949
0.51559842
0.56917208
0.48119527
0.47443569
0.48910016
""
""
""
0.422544
0.44805378
""
""
0.37627167
0.41584286
0.50992835
""
""
""
""
0.52213132
""
0.7546736
0.38680425
0.4450106
0.36092165
0.48796129
""
0.42751634
0.4203285
0.39483622
0.38191789
""
0.39110151
0.49093392
0.39522937
0.31460756
""
""
0.68594849
""
""
0.51855111
0.60859179
""
0.42483753
0.44576451
0.44989038
0.49876186
0.41173854
0.51746374
0.45748496
0.44348341
0.40037483
0.44770902
0.43015
0.42537537
0.5138762
""
0.49725157
0.47122782
0.52453864
0.45526576
0.42849761
0.4352892
0.46320406
0.38535562
0.3643471
0.4811157
0.56552261
0.4380939
0.49383935
0.44025043
0.47832295
0.43036062
0.40768653
0.37138718
0.37838161
0.22012953
0.40599421
0.39969736
0.4587051
0.35065976
0.39345112
0.36371389
0.39470947
0.5132423
0.54989338
0.42114791
""
0.38069251
0.41580769
0.53072089
0.52856094
0.40864623
0.60195392
0.45884603
0.45454246
0.38404641
0.40827176
0.36274135
0.39796999
0.39168969
0.37766758
0.38997298
0.4057194
""
0.46208718
0.47828394
0.45674047
0.48674756
0.33493352
0.31119847
0.38868275
0.39133018
0.37428296
0.38818878
0.43815166
0.42728043
0.49617469
0.42065412
0.38254523
0.38612583
0.42873359
0.40705064
0.37267521
0.45804042
0.46133468
0.39526632
0.36222088
0.44098043
0.4166249
0.34764954
0.39158273
0.40443915
0.48370153
0.40801507
0.41951114
0.41656747
0.47527736
0.35113773
0.37363604
0.42772603
0.43798333
0.40109766
0.44796944
0.44865888
0.47672078
0.41090751
0.48461536
0.44870922
0.49678603
0.44486231
0.45741943
0.47822866
0.4245013
0.5736016
0.42283434
0.38157561
0.44415826
""
0.3262707
""
""
""
""
""
0.4550387
0.37884176
0.41490969
0.47187242
""
""
""
0.40637472
0.44646126
""
0.47181267
""
0.46057263
0.63024956
0.56607443
0.45475885
""
""
""
0.40727848
""
0.24432257
0.41010344
0.48777777
0.45984611
""
""
0.4668414
0.48097727
0.60861814
0.47424906
0.4787738
""
0.47550398
0.41976163
0.48458391
0.35498783
0.39627713
0.39032108
0.33596036
0.4132953
0.39965805
0.40089995
0.37868547
0.48858613
0.38119832
0.4908402
0.63066375
0.48464704
0.43723053
0.564107
0.4294011
0.41993436
0.52209932
0.5092259
0.45008969
0.42593196
""
0.51876068
0.53543574
0.46623906
0.62076825
""
0.58553874
0.45394436
0.54699332
0.50470239
""
""
0.47326791
0.57989305
0.402064
0.52565664
0.5213449
""
0.37274015
0.45893121
0.46389255
0.4598901
0.4054392
0.4491007
0.44767755
0.42948663
0.39992246
0.495336
0.43033037
0.42503133
0.5072881
0.46053907
0.34039906
0.45183143
0.47751436
0.44015631
0.3820456
""
0.484447
0.44629571
0.42772663
0.45386469
0.39607504
0.4427852
0.49805692
0.42918086
0.47089645
0.46449709
0.46082103
0.43995026
0.45849785
0.42731035
0.4601796
0.42447931
0.42069629
0.43244007
0.41717675
""
0.46762505
""
""
""
0.44868734
0.38219535
0.44652882
