somecoll_natam_male_mean_se
""
""
""
""
""
""
0.097943395
""
""
""
""
0.084041841
""
""
""
""
""
""
""
""
""
0.033260018
0.10307987
""
0.11836827
""
""
""
0.11944534
""
""
""
0.098763548
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10002887
0.054869309
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091746204
""
""
""
0.067912571
""
""
""
""
""
""
""
""
""
""
""
""
0.092197128
""
""
""
0.10548414
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082890838
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085139804
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.08391396
""
0.063447252
0.11052299
""
0.04715842
""
0.050891675
""
0.10966685
0.11331733
""
""
0.1083243
0.080253869
""
0.093909986
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090802364
""
""
0.060341947
""
0.097805537
""
""
""
""
""
""
""
""
""
""
""
""
0.06357298
""
0.084517494
0.085842811
""
""
""
""
""
""
""
""
""
""
""
0.10557374
""
""
0.075483218
""
""
""
0.076238431
""
0.086475194
""
""
""
0.089125238
""
""
""
""
""
0.094781823
0.040762577
""
0.070969813
""
""
""
""
""
""
""
""
""
""
""
0.086947441
0.092890725
0.07964582
0.10293578
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076161936
""
0.059769101
""
""
""
0.092988089
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064529479
""
""
""
""
""
""
""
""
""
0.11315698
""
""
""
0.077605158
""
0.081121854
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090094544
""
""
0.099761106
0.10901517
""
""
0.05210619
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.095675386
""
""
""
""
""
""
""
""
""
""
""
""
""
0.06078643
0.094167143
""
""
0.10386618
""
""
""
0.08716733
""
""
""
""
""
""
""
""
""
""
0.085691184
""
""
""
""
""
""
0.10452748
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058854062
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073279954
0.077628821
""
""
""
""
0.056747403
""
0.069998994
""
""
""
""
""
""
0.11158573
""
0.053261977
""
""
0.036635786
0.031296454
0.050026182
0.088643551
0.020688444
0.061430078
""
0.08800853
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10831635
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061114579
0.10643823
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067500673
0.05265566
""
""
""
""
0.062167775
""
""
0.0606426
""
0.076077268
0.028204666
0.054799132
0.081061006
""
0.064227156
""
0.035962034
""
""
0.044554044
0.045108341
0.076248482
""
""
""
0.10006122
0.026548982
0.065426543
""
0.04913608
0.077484339
0.088101566
""
""
""
""
0.087952986
0.082856327
""
""
""
0.079448245
""
""
""
""
""
""
""
0.082064554
""
""
""
""
""
""
""
""
""
0.074745305
""
""
""
0.03095904
""
0.027901595
""
0.049620863
""
""
0.028447641
0.039021984
0.10385846
0.025170984
""
""
""
""
""
""
""
""
""
""
""
""
0.064772204
""
0.09524136
""
""
""
""
""
""
0.10192493
""
""
0.11761174
0.081853762
""
""
""
0.092230439
0.095682852
0.064955756
0.090726167
0.056132365
0.079747155
0.09582404
""
""
0.06155555
0.081217416
0.05892764
0.066187836
""
""
0.054554645
0.10163521
""
0.031467494
""
""
""
""
0.070932992
0.09150026
0.087408423
0.054858677
""
0.0681189
""
0.075087853
0.091348931
""
""
""
""
""
""
0.077477217
0.10225281
0.032048654
