married_hisp_male_p25_se
0.089810804
0.061614536
""
""
0.068104848
""
""
0.061954722
""
""
0.10247841
""
""
""
""
0.070243783
0.10135972
""
""
""
""
0.089775078
0.056395754
0.099073485
0.064514138
0.093710862
0.10999441
0.077435747
""
0.070277214
0.13815917
""
""
""
0.076746657
0.10600157
0.035597146
""
0.090304419
0.12486775
0.076877691
0.082100399
""
""
0.044729028
""
""
0.044102442
0.036460835
""
0.042475335
0.05089036
""
""
""
""
0.064922869
0.10592839
0.073611438
""
0.080946743
0.11653893
0.062965117
0.13231887
""
""
""
""
""
0.021148477
""
""
""
""
0.044572607
""
""
0.086045943
0.090289451
0.14934897
0.10487995
""
""
0.064134158
""
""
""
""
""
""
""
""
""
""
""
""
0.067563012
0.014956068
0.026831944
0.039797124
0.033084955
0.069156103
0.051547348
0.0033794106
0.017048044
0.034812987
0.0055166464
0.012721945
0.014650216
0.024253348
0.0096565653
""
0.097204372
0.13561094
0.02102422
0.14916769
0.10310093
""
0.06644541
""
0.089394107
""
""
""
""
0.12773581
0.071866184
0.050785881
0.069757216
""
""
0.10979383
""
0.075817771
0.11882097
""
0.052882507
""
0.089750536
0.070357397
0.13371922
0.094461612
0.10305542
""
""
0.076799773
0.057597037
""
""
""
""
""
0.13383961
0.077809714
""
""
0.093375653
0.080212206
""
""
""
""
""
""
0.10681387
""
0.088442266
0.096761256
0.061019648
""
0.027908675
""
0.11770959
0.075478613
""
""
0.030877067
0.053368222
""
""
0.085712843
0.14405131
0.024377402
0.072514936
""
0.066810779
0.0063893599
""
0.068387277
0.018074131
0.059164267
0.03712653
0.0083300481
0.052684527
0.031676017
0.0043764822
0.034080181
0.034116652
0.0076582264
0.062072396
0.0051695714
0.011146924
0.040416911
0.060776614
0.0014071573
0.010762185
0.022314368
0.080970339
0.027711231
0.0088599119
0.088638678
0.093290485
0.006470263
0.018397531
0.041989021
0.0035189791
0.020895651
0.10180937
0.0035528557
0.0067412248
0.017154628
0.0033257485
0.0035264429
0.0085597932
0.0065494049
0.015681487
0.0082888491
0.0083533172
0.0051337709
0.009833538
0.027676189
""
0.051605269
0.011905649
0.012426145
0.007302539
0.01840744
0.02790669
""
0.0061403187
0.051692534
0.0058599864
0.013820684
0.023385083
0.0086201839
0.033254214
0.011774182
0.089765407
""
0.058516655
0.018627932
0.045908589
0.093514763
""
0.14432433
0.061572224
0.08544898
0.08118739
""
0.052082337
0.006315744
""
0.042556055
0.079467379
0.10186807
0.01153476
0.050364994
0.038817659
""
""
0.11464544
""
0.055169482
""
0.012354964
""
0.10073823
0.075130954
0.04812089
0.020753194
0.037452355
""
0.047542375
0.023008876
""
0.076712027
0.061343204
0.041093361
0.026386883
0.023400638
""
0.13270603
0.093396477
""
0.041369345
0.010780052
0.13676499
0.035332665
""
0.079853028
""
""
0.12686776
""
0.1098997
0.10309231
0.012002978
0.075823329
0.0094144642
0.0078780558
0.049428854
0.038016599
0.010370536
0.022985851
0.057915721
0.026498858
0.03384861
0.016657842
0.033094354
0.012412313
0.033426035
""
0.032659791
0.10961208
0.017462436
0.0052907346
""
0.031235065
0.042269204
0.029828889
0.014251711
0.070653178
0.048223201
""
0.014401995
0.026874665
0.046548486
""
0.058325894
""
0.091505609
""
""
0.039463241
0.025437109
0.027316401
0.025434878
0.0063942489
""
0.033423427
0.08477319
""
""
0.020753032
0.011777636
0.036513828
0.073725842
""
""
0.01558354
0.019400103
0.031620622
0.002618887
0.024736751
0.060988665
0.030105926
0.02925076
0.0057703685
0.0091358433
0.0071836333
0.015521343
0.012784659
0.011269402
0.038967211
0.046915147
0.018319003
0.047582816
0.023834953
0.011680678
0.068543531
0.079270422
0.13724771
""
0.013611287
0.13801202
0.075365007
0.1051479
""
""
""
""
0.10181534
0.13755836
0.066237979
0.056260448
0.10107373
""
0.048229489
""
""
""
0.1576751
0.12871158
0.1207415
0.13988985
""
0.062199827
0.14494078
0.051770832
0.096281245
""
0.035314605
0.045291405
0.13306355
0.037263468
0.04366881
""
0.02215342
""
0.018203329
0.08001706
0.065578014
0.059555866
""
0.062438741
""
""
""
""
0.099560857
0.015100672
""
""
0.053715691
0.050994582
""
""
0.12161422
""
""
""
""
0.066275433
0.054093968
0.048110537
""
0.0163757
0.10384268
""
0.061740439
0.054948352
0.10331091
""
0.013489944
