kir_native_pooled_female_mean
0.41160443
0.39938456
0.36860451
0.42232928
0.46803582
0.45275244
0.45335421
0.43978706
0.42158771
0.43370065
0.42262825
0.4701598
0.43868902
0.42470428
0.43891647
0.40482926
0.43122467
0.44254351
0.4106369
0.41337007
0.42899179
0.42610613
0.44541302
0.45939022
0.48945066
0.43844694
0.4455401
0.44485959
0.46620426
0.4609333
0.46534312
0.48002306
0.50589728
0.47938153
0.44852567
0.41916993
0.38971043
0.4024874
0.41003084
0.44695938
0.4479506
0.40362698
0.37481052
0.41726774
0.42797008
0.43815866
0.47724098
0.42800683
0.46809429
0.42880324
0.41250908
0.44407892
0.42278436
0.38248774
0.42878047
0.43001693
0.4287453
0.40085846
0.40625456
0.44182855
0.44563919
0.44636574
0.44565773
0.40829715
0.3979837
0.41401461
0.38171384
0.37308696
0.40953261
0.39141279
0.39759123
0.42704982
0.4269293
0.44468981
0.41940928
0.39227298
0.42861959
0.40771431
0.4126063
0.44842997
0.43113488
0.43391338
0.4234499
0.43900907
0.46068165
0.42198795
0.41218364
0.42699587
0.43995032
0.41058546
0.40911621
0.39133075
0.42307287
0.428078
0.40222332
0.41182539
0.41358078
0.41232312
0.45875546
0.43970037
0.46181288
0.49085921
0.47702786
0.47338423
0.44046319
0.45926747
0.43407118
0.44328955
0.41287798
0.41765723
0.45403394
0.43178543
0.4567613
0.42057592
0.45245346
0.43777415
0.43859574
0.41934586
0.41772023
0.41643023
0.41685259
0.412386
0.40660694
0.42411175
0.42289031
0.45604673
0.44399548
0.42930517
0.45701155
0.41794923
0.47821754
0.41864836
0.4455637
0.42043892
0.42849183
0.41560587
0.42165652
0.43711856
0.44063523
0.45347768
0.4547233
0.42540869
0.38979205
0.43045995
0.42881873
0.41421771
0.41385657
0.43300745
0.40261236
0.4316529
0.38262498
0.4456352
0.43809009
0.41570607
0.42302313
0.4252581
0.41098621
0.43122804
0.40801582
0.4150393
0.40247977
0.38685349
0.49121869
0.52233338
0.49917951
0.5587216
0.468288
0.4667426
0.43114659
0.44805664
0.47840446
0.49394569
0.44845122
0.46586496
0.42490059
0.43844956
0.45969415
0.44947493
0.45955285
0.44814929
0.45167485
0.43014169
0.45872369
0.42242587
0.41806772
0.48736167
0.40437627
0.46201769
0.44819307
0.41400707
0.42146319
0.43241113
0.48318604
0.43987772
0.45366457
0.42472079
0.47250286
0.49158698
0.47895497
0.45685247
0.45247972
0.42579183
0.43485042
0.4368169
0.42465255
0.45205498
0.46739787
0.43245584
0.43110454
0.45097342
0.42526975
0.46591765
0.4280625
0.43513307
0.46213073
0.44721723
0.46478605
0.49178818
0.4320648
0.42413193
0.47201371
0.45790949
0.40896493
0.39860523
0.48385063
0.44857261
0.46277231
0.47128499
0.50320041
0.46233135
0.46278802
0.45950687
0.43415537
0.43765545
0.41714853
0.42883405
0.39064535
0.44227079
0.3977645
0.38043517
0.41973573
0.45731282
0.45106724
0.46796784
0.44446704
0.49015766
0.47412083
0.50744402
0.48340547
0.48879084
0.50932002
0.46874306
0.45868236
0.47505081
0.46278885
0.4719674
0.48746389
0.52515751
0.48279443
0.50618196
0.46099398
0.52948731
0.49476925
0.49787277
0.53423876
0.57808566
0.54926366
0.58309495
0.53650516
0.51887399
0.48080412
0.49246523
0.45397082
0.43866104
0.40409148
0.45262572
0.47480974
0.51264119
0.47660378
0.50916106
0.53581834
0.52280962
0.54219222
0.56831574
0.51767838
0.48658615
0.5308491
0.56444752
0.50342792
0.48597574
0.44789797
0.4914369
0.48162696
0.47279993
0.48668349
0.53154629
0.54783791
0.5440973
0.52745461
0.53730398
0.5467059
0.49364409
0.47234827
0.54328746
0.51830482
0.52308774
0.52911663
0.50597727
0.51463366
0.51501846
0.51537514
0.51112378
0.48246846
0.50881046
0.50952178
0.51589334
0.48774168
0.5076654
0.50707811
0.50597519
0.52240467
0.52791423
0.54449588
0.45077351
0.46053606
0.48612109
0.48053241
0.48507726
0.45707828
0.49727783
0.51172572
0.46956056
0.48809353
0.51652926
0.46917889
0.5276221
0.47834054
0.41589442
0.42251533
0.49389771
0.46485218
0.46413153
0.49381527
0.46750382
0.45865571
0.40092421
0.40017596
0.40275723
0.39702183
0.40603295
0.41786662
0.41408712
0.42505682
0.40913677
0.48657289
0.44687322
0.41412508
0.43980974
0.40020254
0.39069858
0.40703216
0.4902283
0.49904174
0.50841784
0.47272253
0.42872509
0.44421405
0.44049072
0.45873803
0.46551523
0.47097719
0.44523484
0.54137284
0.56149477
0.51355225
0.57317841
0.50809735
0.57259148
0.49514827
0.51461995
0.5027386
0.54995877
0.54312533
0.55980277
0.52370512
0.44517857
0.47074476
0.44832584
0.45208955
0.4860656
0.56379265
0.52899897
0.50740618
0.50871152
0.55386323
0.5289613
0.51006109
0.51633304
0.52127624
0.40853915
0.53760999
0.5128293
0.47397232
0.55085766
0.53666955
0.52416384
0.53908467
0.5231083
0.5439415
0.55220103
0.51982057
0.5078482
0.50232971
0.5218032
0.50488162
0.51715159
0.52690256
0.52401614
0.50540316
0.51592481
0.50054836
0.61139494
0.52691495
0.5148682
0.53146893
0.52857411
0.51467818
0.54439926
0.55664355
0.53616107
0.52942282
0.51191664
0.51743609
0.48620829
0.53366834
0.54217523
0.48156294
0.36088416
0.45775858
0.39845374
0.37463322
0.48084629
0.4745743
0.48672715
0.48952186
0.51089239
0.52767473
0.49657544
0.52073783
0.49818966
0.50181985
0.51848078
0.50492322
0.50024068
0.50769937
0.5123114
0.48503959
0.48076019
0.50368226
0.53337008
0.45498273
0.48287442
0.45064402
0.4627136
0.44508922
0.43848613
0.42540169
0.47271997
0.50508791
0.48301056
0.49437106
0.47353724
0.43119615
0.52252477
0.47672555
0.50886726
0.48840994
0.47966778
0.48235121
0.36709556
0.49867988
0.47566584
0.50497699
0.46715188
0.39814562
0.46961692
0.47809538
0.45246756
0.51585305
0.51606059
0.5586291
0.50166565
0.52073747
0.51176393
0.48087668
0.5140267
0.49065411
0.47501728
0.48209071
0.4523612
0.46929637
0.4427506
0.44156688
0.46465054
0.45707032
0.47853321
0.48882067
0.44260111
0.43631613
0.48145023
0.47019991
0.47963908
0.4192484
0.41349521
0.38659087
0.42133799
0.39820173
0.40093163
0.40496528
0.40553445
0.43710536
0.43286902
0.44016531
0.3990393
0.43114361
0.43164241
0.46022394
0.42294881
0.39401674
0.38896415
""
0.42131242
0.43042797
0.41694757
0.44274324
0.40905052
0.44755545
0.45097178
0.42637068
0.46673024
0.43177906
""
0.42607298
0.47935221
0.50077325
0.51539409
0.48248985
0.4955126
0.44584891
0.46094796
0.47029439
0.4928467
0.46094295
0.49438211
0.454864
0.4718672
0.45174012
0.48254612
""
0.46901244
0.43814909
0.45744401
0.47262454
0.42022884
0.43319383
0.45480663
0.47537333
0.44638219
0.46083578
0.46638685
0.49454272
0.42999119
0.42378122
0.41120288
0.42782003
0.41723323
0.32101056
0.42137
0.4544999
0.44539881
0.45612904
0.42549664
0.42037341
0.42611635
0.39954588
0.48425087
0.45292091
0.43276465
0.53766131
0.43424559
0.44802198
0.48625809
0.46060565
0.4351818
0.4434987
0.47457954
0.49294573
0.43136266
0.43073574
0.42930633
0.42366275
0.42921931
0.44016102
0.42616779
0.42228532
0.42610538
0.42794874
0.44541168
0.42740983
0.44520789
0.41962036
0.39097583
0.45876023
0.48851576
0.44769543
""
0.38694698
0.42568833
0.44528213
0.43391502
0.51561242
0.47364193
0.44030136
0.35184714
0.43740487
0.62276781
0.48354736
0.4543542
0.44748288
0.46855009
0.49004897
0.44336221
0.48928756
0.44471779
0.45947954
0.48163605
""
0.45689982
0.4674778
0.41597322
0.48416415
0.47192058
0.49709848
0.4924826
0.40642107
0.43677303
0.42495862
0.44232485
0.48238871
0.44037652
0.47259301
0.45886037
0.52562577
0.51223975
0.50284725
0.45174357
0.48991382
0.45240045
0.51816595
0.46288189
0.45100948
0.37969166
0.46829474
0.37764907
0.45348564
0.4268052
0.46949479
0.42805099
0.43356413
0.39980042
0.40083635
0.4963631
0.41446438
0.36452869
0.41929814
0.39753413
0.37847844
0.34072912
0.369495
0.3832514
0.3560611
0.40899572
0.35214099
0.39904878
0.37001497
0.37363124
0.43711153
0.40271938
0.43621013
0.32031596
0.37569261
0.44175285
0.43356186
0.44017756
0.48391357
0.42930776
0.4587301
0.42910132
0.41403478
0.42400864
0.44069406
0.4303959
0.4462719
0.44481388
0.48572069
0.53424221
0.42914319
0.36153513
0.43980932
0.47567424
0.50599331
0.54519761
0.43766955
0.38252035
0.49032927
0.49548721
0.43920201
0.49216583
0.48794076
0.44785592
0.46921363
0.42352098
0.47043619
0.44487196
0.41185436
0.42147127
0.46976635
0.45626104
0.45148137
0.44316769
0.45583567
0.45037562
0.45144632
0.46285716
0.45154887
0.54102451
0.46668962
0.45612055
0.43889937
0.42055053
0.48176852
