kir_imm_other_pooled_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10215265
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07263308
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042503148
""
""
""
""
0.08579842
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065131962
""
""
""
""
""
0.025129093
""
""
0.042955402
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09366332
""
""
""
""
""
""
""
""
""
""
""
0.067136571
""
""
""
0.019621341
""
""
0.084153704
""
""
0.027618421
""
0.12539537
0.039088868
""
""
""
""
0.040090431
0.072556317
""
""
0.008807783
""
0.065003991
""
""
0.056856409
""
""
0.037476119
0.1150128
""
0.016665541
0.067747526
""
0.021041
0.018304473
""
0.022944173
0.015059366
0.026773883
0.028896285
0.086064927
0.02324371
0.058780469
0.022251924
0.090948477
""
""
""
0.028894734
0.066172704
0.043999836
0.085839085
""
""
0.078759558
""
0.039087314
0.061783355
0.079095505
0.072019756
""
0.050722335
""
""
""
0.097859278
""
""
""
""
""
""
""
""
""
0.057864498
""
0.15037233
""
""
0.031931624
""
""
""
""
""
""
""
""
0.0762356
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047675565
0.045396078
""
""
0.048932474
0.079577774
""
""
0.10768604
0.062717542
""
0.070443481
0.11357155
""
0.064308159
""
0.047664687
0.020936314
""
""
""
0.097878858
0.080584943
""
""
""
0.040173117
0.054056223
""
""
""
""
""
""
""
""
""
""
""
0.032647897
""
""
""
""
""
""
0.066929534
""
""
""
""
""
""
""
0.020031545
""
""
0.044118937
""
0.030664505
0.059900537
0.034714032
0.071207196
0.043849636
0.064869322
""
""
0.089266583
0.092583805
0.089071847
0.052018072
""
""
""
""
0.06528037
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07512597
""
0.057891186
""
""
0.088884875
""
""
""
""
""
""
""
0.04071949
""
""
""
""
""
""
""
""
""
""
""
0.12438705
""
""
""
0.060270827
""
""
""
""
""
""
0.053119052
""
""
""
""
""
""
""
""
0.071326956
""
""
""
""
""
""
""
""
""
""
""
""
0.064729594
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059192162
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054204419
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038418718
0.012738919
0.062111389
0.049058959
0.071725763
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
