kir_imm_white_pooled_n
23.0
52.0
""
""
""
""
""
96.0
""
""
""
""
""
""
""
75.0
""
""
""
""
""
23.0
92.0
""
22.0
47.0
""
""
""
""
""
""
""
""
67.0
23.0
169.0
""
""
""
56.0
25.0
""
""
215.0
""
""
38.0
118.0
""
106.0
42.0
""
""
""
""
36.0
20.0
70.0
""
21.0
""
35.0
""
""
""
""
""
""
260.0
""
""
""
""
114.0
""
""
31.0
43.0
""
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
""
""
""
114.0
80.0
21.0
""
""
""
2306.0
70.0
29.0
543.0
91.0
""
104.0
53.0
""
""
""
63.0
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
52.0
""
""
38.0
""
""
""
""
""
24.0
""
""
26.0
""
""
""
""
""
""
""
48.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
171.0
""
""
28.0
""
""
53.0
""
""
""
25.0
""
89.0
31.0
""
""
1198.0
""
""
124.0
23.0
""
1044.0
""
167.0
424.0
""
86.0
61.0
""
328.0
100.0
20.0
21.0
8831.0
59.0
364.0
""
53.0
215.0
""
""
318.0
122.0
72.0
2789.0
293.0
""
1217.0
1255.0
50.0
1196.0
2453.0
613.0
418.0
166.0
857.0
339.0
1871.0
209.0
108.0
""
30.0
409.0
434.0
507.0
54.0
28.0
""
245.0
32.0
878.0
178.0
55.0
232.0
""
659.0
""
""
""
209.0
44.0
""
""
""
""
""
""
""
""
309.0
""
208.0
""
30.0
829.0
29.0
35.0
""
""
""
""
""
""
472.0
""
""
""
25.0
181.0
""
""
""
54.0
""
""
""
22.0
""
""
""
""
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
87.0
""
1394.0
1323.0
210.0
176.0
946.0
233.0
156.0
83.0
67.0
309.0
54.0
158.0
140.0
""
158.0
""
502.0
1767.0
""
125.0
65.0
143.0
208.0
21.0
""
""
624.0
232.0
75.0
""
""
""
""
""
""
""
""
132.0
36.0
783.0
""
70.0
""
""
""
122.0
358.0
131.0
24.0
""
""
195.0
148.0
88.0
1975.0
87.0
47.0
287.0
""
736.0
181.0
1138.0
268.0
912.0
269.0
""
124.0
148.0
166.0
352.0
473.0
""
""
""
""
408.0
""
38.0
""
""
""
""
""
""
""
22.0
31.0
""
""
46.0
""
""
""
26.0
""
""
""
""
47.0
""
40.0
""
""
109.0
34.0
""
99.0
46.0
""
105.0
""
445.0
""
""
137.0
""
46.0
""
""
""
""
""
290.0
""
""
29.0
36.0
""
""
""
""
""
""
""
117.0
""
84.0
""
460.0
""
""
28.0
26.0
""
""
499.0
""
58.0
""
""
22.0
""
""
82.0
88.0
""
""
""
""
""
""
""
""
""
""
""
""
88.0
""
""
67.0
""
""
""
""
""
""
""
""
""
""
""
""
""
176.0
28.0
""
""
24.0
""
""
""
""
""
""
""
""
""
""
149.0
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
32.0
""
""
""
""
""
""
""
25.0
""
""
""
""
54.0
473.0
""
54.0
241.0
""
56.0
""
""
48.0
""
""
29.0
79.0
""
""
""
73.0
""
""
""
""
""
43.0
""
""
""
""
""
23.0
""
86.0
31.0
""
""
""
27.0
""
30.0
""
""
""
""
""
""
65.0
""
""
30.0
""
""
25.0
""
23.0
""
""
""
135.0
""
""
""
26.0
""
6917.0
""
""
50.0
""
""
1381.0
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
25.0
""
21.0
""
27.0
""
""
""
334.0
35.0
47.0
""
993.0
50.0
""
""
""
""
""
268.0
67.0
38.0
26.0
116.0
21.0
""
""
""
""
""
""
""
""
""
42.0
91.0
""
""
""
""
""
""
""
""
88.0
174.0
""
85.0
""
""
""
""
30.0
62.0
""
""
""
""
""
""
""
27.0
446.0
30.0
179.0
""
""
193.0
34.0
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
37.0
""
78.0
""
34.0
""
""
""
""
26.0
""
137.0
""
""
33.0
""
41.0
""
""
22.0
""
""
""
48.0
""
40.0
""
346.0
52.0
""
43.0
323.0
21.0
""
""
46.0
""
22.0
""
""
""
""
""
""
""
""
89.0
""
""
""
""
""
""
145.0
""
""
""
""
""
""
""
80.0
""
""
48.0
""
40.0
""
""
28.0
""
""
""
""
20.0
""
""
""
""
""
""
76.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
22.0
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
59.0
""
""
""
27.0
84.0
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
249.0
34.0
""
""
""
93.0
""
""
52.0
""
""
""
""
""
38.0
""
""
""
""
""
51.0
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
37.0
""
""
""
""
23.0
""
""
70.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
361.0
""
""
""
""
""
109.0
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
86.0
""
""
""
22.0
""
237.0
""
69.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
70.0
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
21.0
""
""
""
24.0
""
""
""
""
39.0
""
""
""
""
""
21.0
""
""
""
151.0
""
""
""
""
""
""
""
""
""
""
""
""
174.0
""
""
""
""
""
""
""
""
394.0
24.0
""
57.0
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
61.0
""
""
""
""
""
""
""
""
27.0
""
""
39.0
""
102.0
95.0
57.0
""
""
""
""
""
""
142.0
""
""
""
""
""
""
""
""
278.0
""
79.0
22.0
""
""
37.0
""
""
""
144.0
36.0
""
""
72.0
""
""
""
28.0
25.0
""
""
""
""
""
""
141.0
30.0
""
23.0
""
""
101.0
""
24.0
""
""
""
""
76.0
212.0
194.0
29.0
42.0
74.0
27.0
""
32.0
138.0
""
32.0
40.0
35.0
68.0
144.0
""
464.0
636.0
52.0
""
115.0
49.0
96.0
""
172.0
24.0
204.0
271.0
""
1442.0
316.0
38.0
54.0
""
""
67.0
35.0
27.0
178.0
159.0
77.0
1649.0
""
815.0
88.0
633.0
163.0
2063.0
""
915.0
371.0
535.0
801.0
""
""
62.0
""
""
""
""
31.0
36.0
""
109.0
30.0
63.0
28.0
""
""
46.0
""
36.0
""
21.0
""
55.0
""
184.0
""
""
38.0
""
21.0
23.0
""
213.0
27.0
35.0
""
36.0
61.0
139.0
""
368.0
""
""
73.0
""
61.0
98.0
""
""
1413.0
""
40.0
22.0
""
""
74.0
""
93.0
22.0
""
62.0
33.0
2099.0
""
23.0
""
21.0
""
""
142.0
""
""
81.0
144.0
33.0
40.0
""
38.0
29.0
40.0
291.0
1967.0
""
""
215.0
29.0
24.0
""
""
""
""
28.0
42.0
""
""
28.0
32.0
""
""
""
33.0
276.0
""
21.0
""
""
""
29.0
""
742.0
""
""
34.0
23.0
""
""
23.0
""
25.0
""
""
""
20.0
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
87.0
52.0
""
""
""
24.0
""
285.0
""
""
""
31.0
""
21.0
120.0
65.0
46.0
""
62.0
""
""
""
""
""
""
""
""
128.0
""
""
31.0
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
45.0
27.0
""
""
""
""
23.0
150.0
47.0
""
""
""
""
62.0
""
""
""
21.0
""
""
""
26.0
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
59.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
62.0
42.0
""
""
24.0
""
27.0
""
""
46.0
""
""
34.0
""
112.0
""
36.0
""
""
""
""
""
""
""
""
""
35.0
""
""
123.0
""
""
""
""
""
""
""
""
251.0
34.0
88.0
48.0
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
57.0
28.0
""
62.0
""
65.0
""
""
""
""
""
""
167.0
""
""
""
668.0
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
199.0
""
""
""
""
""
""
108.0
""
""
""
""
""
""
""
63.0
51.0
""
""
""
""
""
""
""
""
46.0
""
""
""
""
""
""
58.0
""
20.0
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
77.0
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
261.0
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
158.0
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
191.0
24.0
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
23.0
1134.0
28.0
32.0
""
""
""
""
""
""
""
""
""
""
275.0
""
54.0
32.0
34.0
44.0
52.0
71.0
431.0
134.0
282.0
110.0
""
142.0
2029.0
457.0
352.0
51.0
97.0
1080.0
168.0
792.0
151.0
394.0
1260.0
860.0
829.0
441.0
866.0
45.0
442.0
209.0
1064.0
94.0
333.0
""
45.0
""
""
50.0
""
62.0
20.0
""
""
""
""
20.0
""
""
""
""
""
66.0
""
""
""
54.0
29.0
""
60.0
""
""
""
""
""
22.0
238.0
36.0
814.0
183.0
56.0
65.0
76.0
47.0
43.0
111.0
67.0
39.0
36.0
303.0
594.0
25.0
54.0
37.0
48.0
50.0
""
37.0
115.0
5676.0
""
35.0
42.0
827.0
42.0
2717.0
962.0
170.0
239.0
457.0
80.0
516.0
24.0
65.0
50.0
146.0
4152.0
97.0
1073.0
697.0
88.0
158.0
139.0
23.0
""
30.0
50.0
1710.0
75.0
39.0
98.0
139.0
32.0
30.0
68.0
1551.0
""
22.0
47.0
""
""
""
""
""
""
""
""
31.0
120.0
20.0
36.0
""
""
27.0
""
52.0
20.0
""
""
""
22.0
""
47.0
349.0
""
""
41.0
""
""
119.0
""
144.0
""
72.0
""
""
""
""
155.0
""
50.0
28.0
45.0
""
""
""
31.0
""
46.0
""
27.0
""
28.0
""
""
""
""
494.0
""
""
34.0
28.0
93.0
""
110.0
117.0
""
""
""
""
""
54.0
""
32.0
""
21.0
""
38.0
""
""
""
""
""
""
""
""
""
87.0
""
520.0
""
""
22.0
58.0
""
""
""
""
""
""
""
""
""
""
""
33.0
57.0
""
""
""
""
""
""
""
""
69.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
