kir_24_other_pooled_mean_se
0.014663764
0.020830059
0.051547442
0.012562108
0.013884448
0.031216543
0.010357937
0.051493011
0.039994366
0.019731611
0.018661661
0.0087723238
0.049720023
0.027716137
0.018420864
""
0.029139632
0.016168999
0.054053009
0.034571156
0.014411748
0.0079412693
0.015867889
0.026259387
0.008088653
0.047285169
0.019944381
0.009756688
0.005973768
0.038054768
0.027572256
0.020436686
0.0087302504
0.0082784975
0.029577052
0.012649624
0.037696891
0.027004657
""
""
0.017289137
0.031587046
""
""
0.03921777
0.041735008
0.0078629898
0.019396083
0.012458328
0.019992957
0.013279011
0.015089968
0.020813761
""
""
0.012557643
0.053251579
0.06556543
""
0.027752463
0.032717261
0.011488169
0.049603175
0.034752037
0.026209721
0.032305628
""
0.070230708
0.034207538
0.031862456
0.044421446
0.041078024
0.032036416
0.024911564
0.041788224
0.049801107
0.032466244
0.041186325
0.055369273
0.0089095263
0.038723454
0.023894219
0.04630129
0.0247752
0.008873458
0.029098259
0.026857316
0.010567118
0.011397168
0.017664811
0.025995316
0.040332597
0.038707815
0.014595336
0.032486796
""
0.024003441
0.018218454
0.0056208312
0.012148869
0.011261284
0.0047667632
0.0075139897
0.012141078
0.0096751694
0.0057957703
0.011573344
0.0066736713
0.024751088
0.015312017
0.017916171
0.017598154
0.011002672
0.047980703
0.0104161
0.011824216
0.010531115
0.039190359
""
""
0.017955534
0.028248221
0.02852262
0.017434103
0.03433644
0.014177995
0.014022356
0.0384592
0.039009109
0.047704805
0.0048166024
0.027335746
0.018787019
0.039890885
0.021762803
0.029852821
0.013612405
0.010901751
0.044425983
0.035134837
0.014653699
0.013793049
0.046260994
0.053353373
0.023115696
0.051753033
0.01492736
0.03295438
0.037704598
0.037014112
0.036331791
0.011458082
0.024620157
0.055280842
0.0073176664
0.014475466
0.051565383
0.016246101
0.059151329
0.02936247
""
0.052265391
0.012922864
0.0057195746
0.039432216
0.0034644539
0.023934903
0.0394671
0.018919542
0.016803896
0.0040972112
0.011249053
0.026498754
0.012471022
0.020124966
0.039240096
0.011145025
0.0077508613
0.023862666
0.024839923
0.03052759
0.032207094
0.0073682228
0.030542366
0.028133852
0.0070915655
""
0.031192278
0.012996069
""
0.035482213
0.013436791
0.009282521
0.037229568
0.043707017
0.024332857
0.019951742
