somecoll_pooled_male_mean
0.59258419
0.49306276
0.54465669
0.61149877
0.67644405
0.55648488
0.62777877
0.57901704
0.46385542
0.57795817
0.56626022
0.6455313
0.59945977
0.55716705
0.60404271
0.65248817
0.59339929
0.66425836
0.61457866
0.43442085
0.55666995
0.5884065
0.63225275
0.55755979
0.7035988
0.54878992
0.59828222
0.62977147
0.61713099
0.61526322
0.51558489
0.61289811
0.6371851
0.66290861
0.50840861
0.58005381
0.55584764
0.60603017
0.5407486
0.47376993
0.62963873
0.48489529
0.59065098
0.4723781
0.60873741
0.54981971
0.62547612
0.47212967
0.61125958
0.48784068
0.54332167
0.52750105
0.53254366
0.45876071
0.6084286
0.53416663
0.58466268
0.45821637
0.58029819
0.56457353
0.59624481
0.61122662
0.56471783
0.52456158
0.52283973
0.55173171
0.53029263
0.59400427
0.51590651
0.50654262
0.5368613
0.58170456
0.48227838
0.52784729
0.44321126
0.48412254
0.56227607
0.51030225
0.56141949
0.56843239
0.44431201
0.56971949
0.45526633
0.51263511
0.60848975
0.54128563
0.52916574
0.56983292
0.64052123
0.56529546
0.60575408
0.49385637
0.49597803
0.60998255
0.4908767
0.46833745
0.53126913
0.53577685
0.60633373
0.53568351
0.60045362
0.63986856
0.62613243
0.58987558
0.66600317
0.61960942
0.60618615
0.59224063
0.46843335
0.54281813
0.64302838
0.53811365
0.63151485
0.55516803
0.57304037
0.62439853
0.61523837
0.44805983
0.49817267
0.48926729
0.5377382
0.50607014
0.61743236
0.57314116
0.57581443
0.57538754
0.60958517
0.53783113
0.48585746
0.47396386
0.66490179
0.49344769
0.60112935
0.48742071
0.53033376
0.5614447
0.53374374
0.57813007
0.49188146
0.64858896
0.62107289
0.5938856
0.54879975
0.57056683
0.54044724
0.5501706
0.60925692
0.60139263
0.54136419
0.58764213
0.58002853
0.63705337
0.5587489
0.53122014
0.6202141
0.58150381
0.53478378
0.59000337
0.54566079
0.62144583
0.49458864
0.57335901
0.61168438
0.65064496
0.49772328
0.73658419
0.69310582
0.68274629
0.65309769
0.61619937
0.68571341
0.71244967
0.58676678
0.63103342
0.53090245
0.63979954
0.64014339
0.63514608
0.61762971
0.62686318
0.62106162
0.58362037
0.62941223
0.51871765
0.5658434
0.65736496
0.47455928
0.56014782
0.64183265
0.50777727
0.56832665
0.55325317
0.64461589
0.58473402
0.50794649
0.5954653
0.6290729
0.64606696
0.66236895
0.57918662
0.62448436
0.54482383
0.57192165
0.61297423
0.57463861
0.64327687
0.65926462
0.55794245
0.60705113
0.60713798
0.61174393
0.67369473
0.65711778
0.60274208
0.66168326
0.59399134
0.64387417
0.68241614
0.62542188
0.59583133
0.66142988
0.68109953
0.53790796
0.56199861
0.64678901
0.59255719
0.58488309
0.59099144
0.71117693
0.62784952
0.60335523
0.6560455
0.53204912
0.66449815
0.60787868
0.55502194
0.55709869
0.63778716
0.43791944
0.56375623
0.61691993
0.54074132
0.57680184
0.52779341
0.55019414
0.57652974
0.57558393
0.69221371
0.60674435
0.68650991
0.72119236
0.61431521
0.59311193
0.63333964
0.60550648
0.62482089
0.61041266
0.73664856
0.54656327
0.66657031
0.55194348
0.67689359
0.57423455
0.58550686
0.70993173
0.72276521
0.74900699
0.76527846
0.6920042
0.61560178
0.56334126
0.58366388
0.58055776
0.61945373
0.57430446
0.65181148
0.66386795
0.63249356
0.57317525
0.61729103
0.67517591
0.75608206
0.69111383
0.75009787
0.68844843
0.63059926
0.67881656
0.74162954
0.64416051
0.64697593
0.66576838
0.7278145
0.67252433
0.58446401
0.58214533
0.6383462
0.79509628
0.68687242
0.67195761
0.65507901
0.73405117
0.54016042
0.66858882
0.68081337
0.67237699
0.75135881
0.69568914
0.68051523
0.68773913
0.67511219
0.71708864
0.70411098
0.66771871
0.64936352
0.62541258
0.67011338
0.58530134
0.626414
0.64797384
0.62788582
0.63187736
0.6782636
0.71083081
0.6329031
0.65414965
0.69332051
0.68151569
0.70613283
0.67793143
0.69783688
0.66536874
0.68159592
0.6348992
0.68672299
0.63718623
0.72273469
0.65577394
0.58672547
0.52520168
0.69376826
0.54053545
0.58794934
0.68654972
0.67071569
0.61750644
0.55375206
0.52385598
0.51262069
0.53418624
0.549227
0.58095384
0.57738376
0.65095216
0.70686144
0.66668916
0.64389044
0.66296363
0.5834887
0.526447
0.48693663
0.5326578
0.69766104
0.69261283
0.70561409
0.70834231
0.58610594
0.60936594
0.55761486
0.58291554
0.5480864
0.64299697
0.61029947
0.76257992
0.66992772
0.74553293
0.67955011
0.67040771
0.78743386
0.6746242
0.73002845
0.74777341
0.82947361
""
0.8254658
0.79072911
""
0.7171095
0.79429847
0.70869118
0.71551889
0.66539943
0.79311037
0.79008442
0.69344133
0.74530697
0.69567859
0.67723399
0.73845881
0.64747775
0.56073511
0.57318258
0.71647334
0.64414048
0.70207012
0.71459985
0.71614414
0.72396594
0.7017293
0.74808109
0.77986097
0.70970607
0.63003296
0.78382999
0.71429724
0.81817609
0.74530435
0.71714514
0.68634778
0.64487243
0.70265508
0.6212669
0.77646816
0.76230228
""
0.71993107
0.77598572
0.76520842
0.71415371
0.74662185
0.73584318
0.71088445
0.7383551
0.71378171
0.65243626
0.70204741
0.7266922
0.63181973
0.36221752
0.65928239
""
0.44349045
0.68868768
0.69674504
0.71914041
0.65853035
0.7580989
0.72692358
0.74997795
0.75163281
0.68794531
0.70838857
0.71196055
0.73056167
0.72179323
0.67184108
0.71147144
0.72312188
0.60676014
""
0.75961488
0.72165751
0.70060992
0.69626772
0.67469603
0.79540253
0.63726252
0.60629529
0.82118171
0.89618099
0.64281601
0.83928883
0.7533834
0.71337467
0.80136514
0.75770748
0.74858487
0.68562698
0.61846101
0.67221731
""
0.75148213
0.68718755
0.69425058
0.69766808
""
0.71442646
0.66448539
0.69682539
0.74616843
0.74684364
0.8035956
0.73392838
0.77973121
0.77095872
0.69382781
0.72892904
0.73608559
0.69252849
0.68791837
0.6702702
0.68602836
0.6483354
0.57099795
0.68270701
0.61760867
0.67073452
0.6692555
0.5521993
0.5848071
0.55507714
0.55118495
0.66274291
0.45436743
0.58175254
0.54862708
0.57217711
0.5476591
0.5199452
0.54850543
0.54714602
0.55925429
0.62453038
0.62067384
0.47486004
0.6097877
0.61135989
0.64065105
0.66892058
0.76397318
0.52121508
""
0.59544617
0.40107343
0.54694611
0.60528952
0.62777942
0.64621532
0.62889409
0.677315
0.56392586
0.6885972
""
0.52208477
0.6388256
0.63507336
0.8024559
0.62472773
0.64335591
0.62009591
0.6118769
0.60580915
0.65670353
0.41458565
0.65762997
0.62384987
0.60053688
0.57426476
0.6330322
""
0.60829246
0.50222915
0.36512867
0.57211196
0.50985748
0.46093789
0.58226949
0.54591787
0.57830292
0.61161357
0.6585443
0.6428774
0.60602123
0.56567121
0.60371709
0.55909127
0.55825657
0.52004743
0.54532385
0.50944901
0.45215571
0.55024415
0.57535893
0.6090526
0.61188394
0.53695107
0.63872683
0.62609142
0.59876472
0.66152972
0.56341583
0.54719979
0.60429043
0.58374584
0.54348582
0.60550272
0.62411898
0.6549812
0.55008227
0.58136815
0.61548913
0.56463426
0.55417883
0.64455116
0.40901059
0.51615572
0.68419707
0.52753758
0.62936115
0.52302247
0.57676709
0.61407554
0.47727701
""
0.65578663
0.6086446
""
0.16606353
0.29236302
0.32476407
0.51991385
0.76785439
0.62949234
0.57071424
0.20833063
0.35442817
""
0.63765717
0.67616212
0.58859038
0.69304919
0.64173883
0.69502497
0.59544414
0.66879308
0.68067664
0.60418361
""
0.74504346
0.64567989
""
0.73250234
0.69629288
0.76987225
0.69250071
0.55862355
0.56813484
0.65953285
0.71697134
0.66299421
0.65080369
0.63731754
""
0.69275641
0.59608191
0.56866509
0.5388943
0.66104597
0.50542414
0.67303681
0.68246311
0.64709699
0.54129779
0.66097379
0.62573332
0.64560282
0.60106122
0.72982401
0.6346795
0.66980064
0.57743579
0.56358457
0.64570892
0.63772041
0.65777117
0.6697827
0.62826973
0.69250631
0.74960917
0.72211385
0.65649891
0.59861964
""
0.77167767
0.71081436
0.6863755
0.70821434
0.7545085
0.82610166
0.65180814
0.5776934
0.65490818
0.66179854
0.68957609
0.4674077
0.75595617
0.66739613
0.67820013
0.62682354
0.64710361
0.65885305
0.58096844
0.56871003
0.59569305
0.66290337
0.66446644
0.72159427
0.66688901
0.63161796
0.71934122
0.60456091
0.68153352
0.74264473
0.5650087
""
0.70501173
0.69331598
0.57752496
0.70119196
0.64786756
0.62630796
0.75988013
0.6374656
0.66152334
0.67931283
0.65301579
0.61374414
0.69579715
0.63433194
0.68125075
0.51690888
0.6030044
0.7030288
0.60958743
0.65769273
0.6705336
""
0.68183362
0.6825068
0.70219934
0.62795848
0.69784588
