kir_asian_male_p100
""
0.73519808
""
""
""
""
""
1.0242742
""
""
""
""
""
""
""
0.63087046
""
""
""
""
""
""
0.47674271
""
""
""
""
""
""
""
""
""
""
""
0.69716346
""
0.7048195
""
0.64251846
""
0.75564092
""
""
""
0.78003722
""
""
""
0.73622388
""
0.83066726
0.74396688
""
""
""
""
""
""
0.72222978
""
""
""
0.81638896
""
""
""
""
""
""
0.74991131
""
""
""
""
0.82983595
""
""
0.63167113
""
0.7239908
0.84680009
""
""
""
""
""
""
""
""
0.67566502
""
""
""
""
""
""
""
0.49072078
0.72707713
""
""
""
""
0.76641405
0.79862368
0.32962391
0.75551581
0.78559446
""
0.74893177
0.61921012
""
""
""
0.71841079
""
""
""
""
""
""
""
""
""
""
""
""
1.3059829
""
""
""
""
""
""
""
""
0.85672992
""
""
""
""
""
""
""
""
1.0644965
""
""
""
""
""
""
""
0.81260771
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.95767695
""
0.74992776
""
""
0.87793171
""
""
0.80625093
""
""
""
""
""
0.92769468
""
""
""
0.75321424
""
""
0.82798088
0.63129503
""
0.77942407
1.1688528
0.73653138
0.78433418
0.86569875
0.62522495
0.61510777
""
0.72129089
0.6909827
0.85767341
""
0.71250081
0.60025644
0.74640298
""
0.68148232
0.67922312
""
""
0.70445973
0.87300038
0.41930187
0.73362327
0.70547241
""
0.72688633
0.73662364
0.85352767
0.67703229
0.71084374
0.77901059
0.723876
0.75174183
0.76988775
0.74379969
0.75793159
0.77542537
0.90535402
""
0.41044253
0.73000145
0.76877356
0.66097987
0.88644159
0.62493187
""
0.73593682
0.59581476
0.71363223
0.77923262
0.61615086
0.63906515
""
0.74919045
""
""
""
0.7446475
0.51600862
""
""
""
""
""
""
""
""
0.65674001
""
0.57845557
""
""
0.68019247
""
""
""
""
""
""
""
""
0.68870765
""
""
""
""
0.60505259
""
""
""
0.69148844
""
""
""
""
""
""
""
""
""
""
""
0.87032831
""
""
""
""
""
""
""
""
""
""
0.80026472
""
0.75014418
0.7833091
0.70828754
0.80129611
0.72819597
0.60939169
0.53260249
0.89618933
0.80840558
0.79231602
0.86901748
0.72992623
0.78083181
""
0.59923625
""
0.70971477
0.77475101
""
0.80399543
0.77527916
0.78336161
0.74043781
0.84000999
""
""
0.74720597
0.79637146
0.51019907
""
""
""
""
""
""
""
""
0.86722082
0.81276667
0.80962425
""
0.89059412
""
""
""
0.61746991
0.71936822
0.71558893
""
""
""
0.711842
0.68370056
0.78937024
0.6896978
0.78782749
""
0.80712038
""
0.74345702
0.5836978
0.74291611
0.81990373
0.70597112
0.77159035
0.69525009
0.63161623
0.80328965
0.71020103
0.77789998
0.66238308
""
""
""
""
0.69026905
""
""
""
""
""
""
""
0.64400291
""
0.59440148
0.85915184
""
""
0.89687884
""
""
""
""
""
""
""
""
0.64952004
""
0.75974417
0.56002259
""
0.74438024
0.67658466
""
0.73242891
0.77380216
""
0.71628618
""
0.73849815
""
""
0.8096776
""
0.75874281
""
""
""
""
""
0.72507858
""
""
0.79200566
0.83671314
""
""
""
""
""
""
""
0.8902117
0.5609386
0.80104446
""
0.75107026
""
""
0.79446268
""
""
""
0.77313584
0.58703506
0.58086526
""
""
""
""
""
0.82523984
0.64711159
""
0.41697857
""
""
""
""
""
""
""
""
""
""
0.81432098
""
""
0.86966342
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71129465
0.75408566
1.0561755
""
1.2275224
""
""
""
""
""
""
""
""
""
""
0.81613517
0.88037795
""
""
""
0.2362933
""
""
0.73853123
""
""
""
""
""
""
""
""
""
""
""
1.9831446
""
""
""
""
""
0.83797783
""
""
""
""
""
""
""
0.64085639
""
""
""
""
0.74903011
0.74803585
0.84472281
0.74809098
0.78400153
""
0.96380359
""
""
""
""
""
""
0.72408986
""
""
""
0.85038441
""
""
""
""
""
1.0556942
""
""
""
""
""
""
""
0.71735114
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19908558
""
""
0.73423463
""
""
""
""
""
""
""
""
0.78594279
""
""
""
""
0.89386678
0.75499827
""
""
0.68616867
""
""
0.7822721
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56744123
""
""
""
""
""
0.72156709
0.8219853
0.64042854
0.75855428
0.74861097
0.82784575
""
""
0.5504247
""
0.4298875
0.74045056
0.75584584
0.87794626
""
0.78575706
""
""
""
""
""
""
""
""
""
""
""
0.79252464
""
""
""
""
""
""
""
""
0.89248955
0.69827008
""
0.84570873
""
""
""
""
0.80872434
0.47370681
""
0.64738196
""
""
""
""
""
0.39795762
0.77316952
0.83166927
0.80748582
""
""
0.80663407
0.80177289
""
""
""
""
""
""
0.64452493
""
""
""
""
""
""
""
0.88448411
""
0.77271736
""
0.91451877
""
""
""
""
0.91607922
""
0.74512458
0.81564987
""
0.81188273
""
0.54052693
""
""
""
""
""
""
0.88339108
""
0.76808763
""
0.7754637
0.73620564
""
0.67263848
0.76496547
""
""
""
0.62483358
""
""
""
""
""
""
""
""
""
""
0.85509723
""
""
""
""
""
""
0.70401633
""
""
""
""
""
""
""
0.74642015
""
""
0.83755141
""
0.81859386
""
""
""
""
0.88901126
""
""
""
""
""
""
""
""
""
0.74078387
""
""
""
0.7001909
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51366729
""
""
""
""
""
0.54717076
""
""
""
""
""
""
""
""
""
""
""
""
0.75865573
""
""
""
""
""
""
""
0.65133816
""
""
""
""
0.65922642
""
""
""
""
0.20171511
0.50265419
0.86411858
""
""
""
""
""
0.70680904
""
""
""
""
""
""
0.7218495
""
""
""
""
0.75518668
""
""
0.86150473
""
""
""
""
""
""
""
""
""
""
""
0.78275275
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86887807
""
""
""
""
0.84865057
""
""
""
""
0.87880003
1.1669186
""
1.3136702
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76935095
""
""
""
""
""
0.38032621
""
""
""
0.18897948
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36894909
""
""
""
0.54702282
""
0.71303904
1.162613
0.59947735
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75531888
""
""
""
""
""
""
""
0.51764816
""
0.94864702
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9205367
""
""
""
""
""
0.90824217
""
""
""
0.84609902
""
""
""
""
""
""
""
""
""
""
""
""
0.74002123
""
""
""
""
""
""
""
""
0.75815338
""
""
0.96797121
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58969027
""
""
0.70028245
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73173445
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87473309
""
""
""
""
""
""
""
""
0.9092592
""
""
""
""
0.6911481
0.90313953
0.74659771
""
""
""
""
""
""
0.95817363
""
""
""
""
""
0.77152598
""
""
0.79692239
""
0.89533478
0.73072165
""
""
0.81803912
""
""
""
0.70063084
0.65475661
0.670762
""
0.77522045
""
""
""
0.69031405
0.91501945
""
""
""
0.76713198
0.47042677
0.92469084
0.74481672
0.658319
""
0.47732517
""
0.72464722
0.67597985
""
""
""
""
""
""
0.68519294
0.673491
0.66147888
""
""
0.50930953
""
""
""
0.81982583
""
""
""
""
""
0.80502582
0.57359946
0.76255512
0.75329208
0.70808011
""
0.72460157
0.87894583
0.65365583
""
0.8688156
""
0.88433182
0.8059957
""
0.79989958
0.77133811
""
0.74134696
""
0.83519942
0.73888135
0.83550221
0.812195
0.7462967
0.78358364
0.62522221
0.81702536
""
0.83546823
0.81375343
0.75141859
0.74807554
0.78514081
""
0.82954454
0.67228639
0.77000684
0.74930853
""
""
0.43397474
""
""
""
""
""
0.6504091
""
0.58484608
""
0.8373276
""
""
""
""
""
0.7578342
""
""
""
0.99947935
""
0.76105934
""
""
0.60937738
""
""
""
""
0.77113694
0.77795798
""
""
0.92955744
0.83756787
0.75494021
""
0.67609555
""
""
0.77430761
""
0.78837878
0.71610069
""
""
0.74129659
""
0.80839384
""
""
""
0.8163507
""
0.84298527
""
""
0.85190356
""
0.79112774
""
""
""
""
""
""
0.69055396
""
""
0.67228621
0.85673571
0.89599526
""
""
1.0783085
""
0.55557537
0.73870105
0.74761188
""
""
0.70661533
""
""
""
""
0.31766945
""
""
0.68666631
""
""
0.85878342
0.72804928
""
""
0.26084235
0.74151528
0.75785363
""
""
""
""
""
""
""
0.74483514
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.8059743
""
""
""
""
""
""
""
0.67534959
""
""
0.85466582
""
0.82394063
""
""
""
""
""
""
0.6714716
""
""
""
0.75857264
""
""
0.74865371
0.82905018
0.61890119
""
0.66908413
""
""
""
""
""
""
""
""
0.80544472
""
""
0.7032162
0.74455649
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80552787
""
""
""
""
""
""
0.72676867
0.76130056
""
""
""
""
0.69029003
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68632203
0.76051658
""
""
""
""
""
""
""
0.95269984
""
""
""
""
""
""
""
0.84311354
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72745299
0.9898743
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74040723
0.8659544
""
""
""
""
0.81251025
""
""
0.53538316
""
""
""
""
0.71127856
""
0.67846352
""
""
""
""
""
""
""
""
""
""
""
""
0.74450779
""
""
""
""
""
""
""
""
0.76909035
0.69184422
0.60547882
0.93853122
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7944839
""
""
""
""
""
""
""
0.90859389
""
0.61758411
""
0.22231427
""
""
""
""
""
""
0.78497851
""
""
""
0.77971041
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67894775
""
""
""
""
""
""
1.0523882
""
""
""
""
""
""
""
0.77185237
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66890031
""
""
""
""
""
