staytract_other_female_mean_se
0.023846462
0.037895352
0.11919265
0.017580507
0.021950481
0.057459436
0.014781623
0.074090183
0.10267313
0.03228201
0.026915824
0.012165842
0.10129963
0.03909849
0.027268317
""
0.079045206
0.02758217
0.098195545
0.067006998
0.024600457
0.012002632
0.025173603
0.031486798
0.010540213
0.061595425
0.02801712
0.01410816
0.0085110562
0.053500418
0.040362243
0.031229001
0.01178753
0.011399409
0.045977965
0.02015261
0.085654654
0.041969802
""
""
0.028724967
0.066812366
""
""
0.098249502
0.054750677
0.011963532
0.026702579
0.019676443
0.034182388
0.021420941
0.023793487
0.033771239
""
""
0.020103658
0.086056747
0.096834436
""
0.042240482
0.056368306
0.016600488
""
0.063373968
0.05940032
0.055953994
""
""
0.078885853
0.08013726
0.037280917
0.063956924
0.052251365
0.042262286
0.059458207
""
0.059456691
0.076135583
0.085277207
0.012934032
0.05399989
0.040372964
0.07535404
0.038402081
0.013701181
0.045695081
0.049718119
0.02015909
0.019183964
0.030266318
0.040244408
0.068462424
0.04625728
0.022032697
0.068050459
0.10053123
0.043847576
0.031559702
0.0080611864
0.018416191
0.015850656
0.0070768641
0.010500018
0.01828225
0.014860447
0.009037015
0.015412324
0.0098833032
0.039070982
0.024079965
0.024947863
0.025448514
0.01503396
0.10197182
0.016182518
0.017540244
0.01530661
0.088393711
""
""
0.033392772
0.052652027
0.042906608
0.023081739
0.055471219
0.019067749
0.023761274
0.072158493
0.078852184
0.061683275
0.0061668684
0.045438007
0.028034151
0.086136878
0.034001041
0.050944671
0.021588786
0.019898321
0.062893525
0.033482336
0.023053819
0.02077732
""
0.078995936
0.030582191
""
0.025853928
0.052138388
0.085683376
0.087212004
0.067098856
0.018254438
0.036718655
0.08416044
0.011220298
0.023497941
0.068772472
0.022876596
0.067313313
0.04955896
""
""
0.01671388
0.0077998517
0.087669097
0.0045127589
0.037906464
0.053433497
0.037134919
0.023910694
0.0052168742
0.013856929
0.038106874
0.019307347
0.039237071
0.070224211
0.016059481
0.011348355
0.036063675
0.040065106
0.053886138
0.043812729
0.0106224
0.044340264
0.044967603
0.0099651245
0.11240663
0.049407844
0.020275399
""
0.060023654
0.021994427
0.014565965
0.075564176
0.10146307
0.039238501
0.030720549
0.031609789
0.013719073
0.059348691
0.015547615
0.022730371
0.044354323
0.031519681
0.025438024
0.017565543
0.010574942
0.032763269
0.035973955
0.02147292
0.028155446
0.023026198
""
0.081885345
0.016979244
0.017541615
0.018434731
0.0078329984
0.036751978
0.034229275
0.049839068
0.026587628
0.036726765
0.032143988
0.008992658
0.027290786
0.038004871
0.030342279
0.010659109
0.017541679
0.021284916
0.025602628
""
0.040394962
0.11857772
0.044931777
0.073963106
0.026383694
""
0.047988329
0.034418799
0.049523976
0.036998909
0.022411803
0.047604103
0.03867184
0.021411389
0.013758818
0.040107727
0.026880957
0.0095827449
0.025773522
0.032097213
""
0.023932228
0.039095331
0.047771566
0.014700007
0.048639953
0.019153882
0.029500391
0.0175131
0.014661193
0.011465146
0.014066125
0.0042401114
0.013503592
0.0059975465
0.0059504099
0.016808776
0.019035624
0.039193921
0.083646312
0.029294867
0.088227019
0.065876268
0.01729051
0.027614456
0.053385437
0.032157008
0.0093850642
""
""
0.0059847566
0.012774637
0.046468277
0.0161543
0.0077144532
0.03343473
0.066114523
0.10010071
""
0.027827924
0.047792397
0.070984066
0.077388756
""
0.045552123
0.052755449
0.019303923
0.0058128624
0.069191709
0.030609336
0.023408901
0.045926604
0.067682669
0.041522507
0.058030136
0.032437567
""
0.032843594
0.024336219
0.041107848
0.03504321
0.021494687
0.020671038
0.044418782
0.025346328
0.02760024
0.035638649
0.058937252
0.016171798
0.039484814
0.05079614
0.063209586
0.027431564
0.021183532
0.040937819
0.044649575
0.019840134
0.062158898
0.020284452
0.016689522
0.0090878056
0.036811125
0.0047810529
0.014791296
0.02845539
0.053786699
0.0081920503
0.040469028
0.055445105
0.023969885
0.021461483
0.042292975
0.061274529
0.054128662
0.057923924
0.078982994
0.062334061
0.056613617
0.053316899
0.043710314
0.088272728
0.055017468
0.040003255
""
0.043369912
0.057694927
0.051242992
0.041220706
""
0.022694511
""
""
0.057184435
0.071566388
""
""
""
""
""
0.050695181
""
""
""
""
""
0.084871531
0.031670015
""
""
""
""
""
""
0.1144275
""
""
""
0.10877239
0.055720948
0.077086121
0.050214745
""
0.02673235
0.056059375
""
0.090021014
""
""
0.041400746
0.038423005
""
0.076291904
0.034798332
0.031267911
""
0.046310704
""
0.053643573
0.06515871
""
""
""
""
0.052570343
""
""
""
""
""
0.09763319
""
0.06025498
0.079707526
0.091406003
0.063010767
0.079748027
""
0.071015455
0.046700802
0.017292768
""
""
0.094372377
0.019273411
0.096709929
""
""
""
0.051520549
0.031069323
""
""
0.059118774
0.024768079
""
""
0.050773889
0.033257183
0.06509015
0.019952441
0.091617629
0.084395856
0.012049709
0.073133536
""
""
""
""
0.06136952
0.0099898074
""
""
0.024904478
0.096053801
""
""
""
""
""
""
""
""
0.088370413
""
""
0.037273116
""
0.050043449
0.017496329
0.0062162606
""
""
0.074466094
0.077354468
0.036088686
""
""
""
""
""
""
0.041988682
0.098854125
""
0.021198783
0.016754113
0.014129501
0.050408088
0.046502519
0.058914635
0.070185438
0.024704015
0.030275451
0.0082757538
0.032411557
0.044301711
""
""
0.024890097
0.055128939
0.019154696
0.038218811
0.021187898
0.055628829
0.048024498
0.016533786
0.018677054
0.016233327
0.025296351
0.0075649102
0.032111786
0.094731867
0.031303968
0.012620448
0.025219107
""
0.075285219
""
0.045160431
""
0.05107173
0.023963984
0.033986773
""
0.025150092
0.057454914
""
""
""
0.075186916
0.038115371
""
""
0.055226184
""
0.084121391
""
0.050658502
0.088431276
""
0.010177218
0.084647581
0.0088582849
0.068952069
0.053648293
""
0.030401062
0.065116525
""
""
""
""
0.064871408
0.026946355
0.021016983
0.036383066
0.024187881
0.0063513834
0.022204839
0.035341885
0.057377718
0.030441716
""
""
""
0.085949428
""
0.076850541
""
""
0.027091345
""
""
0.02670194
""
""
0.040380184
0.071811691
0.083370447
0.026141111
0.068444893
0.010726211
0.0089234887
0.0065439162
0.03544569
0.024419388
0.026421547
0.03278216
0.015969051
0.042075362
""
0.028341135
0.052317809
0.034516837
0.0072654239
0.029388947
0.029182216
0.038408712
0.035014153
""
0.010724258
""
""
""
0.10699686
""
0.054336775
0.036513347
0.054808449
0.053230554
0.083479941
""
""
0.020370878
0.078036085
0.1011547
0.024277454
""
0.073462546
""
0.055501454
0.04551797
""
""
""
0.026955325
""
""
0.039195113
0.052616447
0.05073354
""
""
0.032910585
0.027852904
0.059968345
""
0.038988385
""
0.0039560995
0.018855259
0.011647781
0.061110247
0.028293174
""
""
0.066774487
0.011749514
""
0.0057482459
""
0.0096261092
0.028072227
""
0.034060594
0.018726634
0.046529196
0.030999482
0.010806802
0.03818693
0.062110193
0.013933988
0.039455228
""
0.031902831
0.039989267
""
0.071715951
""
0.016957961
0.0082703549
0.036296044
0.023522751
""
""
0.062234886
0.088403217
""
0.061004363
0.024187619
""
""
0.02027126
0.027084557
0.01852328
0.050100517
0.024567766
0.0092956023
0.010989522
0.0090582268
0.013707039
0.004721723
0.0055670734
0.059774172
""
0.0942076
0.011976253
0.011206991
0.0038322033
0.0058822786
""
0.075809918
0.0049717035
0.02279892
0.012497501
0.002664818
0.038623381
0.052781221
0.044016227
0.040674672
0.010463243
0.039429732
0.022462832
0.0057911579
0.04245194
0.0091121281
0.036614779
0.020062141
0.01680498
0.04694657
""
0.026100064
""
""
""
0.026627952
0.030638181
0.0036682459
