wgflx_rk_black_female_mean_se
0.055447016
""
""
0.034981441
0.018615477
0.039695259
0.010742159
""
""
0.019066956
0.023517238
0.010475725
""
""
0.034496624
""
""
0.051093653
""
0.021674346
0.011522157
0.013565489
0.022981357
0.017339656
0.01085201
0.030251618
0.019426189
0.016291127
0.0094611021
0.033270359
0.026560137
0.030165264
0.011319355
0.014057834
0.019718997
0.01962211
0.023477806
0.02480191
0.025827847
0.028876476
0.010726835
0.027323889
0.045023777
""
0.032419462
0.021076109
0.0081278719
0.024546281
0.011805062
0.023351612
0.020515922
0.016469065
0.013525834
0.049237967
0.061404459
0.011535365
0.034492902
""
""
0.018729541
0.029526718
0.014160654
0.047125593
""
""
""
""
""
""
""
0.022533167
0.01878462
0.019363767
0.020383522
0.030719852
""
0.024652464
0.037557282
0.030095467
0.0081632314
0.021542439
""
""
0.042659119
0.011137516
""
""
0.022701262
0.020167343
0.047403079
0.043595929
""
""
0.021592725
""
""
""
0.037852634
0.011569545
0.019209264
0.026942758
0.0068091946
0.012492673
0.027036633
0.028243477
0.012375562
0.024386682
0.011888659
0.034129124
0.049243379
0.02969905
0.016962327
0.010798076
0.033910859
0.013537635
0.013754637
0.01384339
0.028006695
0.047978729
0.064087547
0.021263193
0.037965909
0.032855898
0.028901132
0.022764098
0.015069935
0.01746417
0.034390416
0.033694439
0.025159452
0.0060318694
0.029218448
0.032004278
0.050196253
0.042477801
0.026494479
0.018413542
0.014823002
0.035195895
0.025454754
0.017057648
0.03261641
0.043148752
0.046609983
0.016538125
0.032118142
0.01634527
0.022343185
0.030650044
0.027551563
""
0.010687893
0.017522918
0.027424732
0.018532988
0.013754692
0.037825201
0.015330559
0.026940588
""
""
""
0.026386211
0.0082329763
0.063055545
0.0056515825
""
""
""
0.054279845
0.0059017786
0.033228505
""
0.025703024
""
""
0.023238774
0.02012061
""
""
""
""
0.016072428
""
""
0.012043837
""
""
0.021154132
""
""
0.030141266
0.016400935
""
""
""
""
0.036940198
0.019750999
""
0.017455613
0.040579777
""
""
0.031722102
0.024530478
0.011131077
""
""
0.050036021
""
0.042121999
""
""
0.015552353
0.031387564
0.028586959
0.0084439507
""
""
""
""
""
""
0.011977656
0.053012833
""
0.041401774
0.013060616
0.020773474
0.041538451
0.032389067
""
""
""
0.046574473
""
0.04054863
""
""
""
""
0.076662712
0.057043299
""
""
0.030403594
0.02156977
""
0.053861
0.013806511
""
""
""
""
""
""
0.030105956
""
0.03967585
""
0.039479282
0.029622123
0.023588896
0.025114758
0.0044380231
0.020745557
0.0072295521
0.006242957
0.017349128
0.020159123
0.034908157
""
""
""
""
""
""
""
""
0.030474279
""
""
0.012071938
0.073221549
""
0.030964406
0.011088233
""
""
""
""
""
""
""
""
""
""
""
""
0.014890657
""
""
""
""
""
""
""
0.051807687
""
""
""
""
""
""
""
""
""
""
""
""
0.042945102
""
""
""
0.050295405
0.028344875
""
""
0.04003391
""
0.033172064
0.029293759
0.011077759
0.043010566
0.00517711
0.026935596
0.052863538
""
0.0087850569
""
""
0.034566969
0.048932016
""
""
""
""
""
""
0.05092264
0.059758645
0.055950366
""
""
0.038651422
""
0.03674452
""
0.028563654
0.052642763
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038134508
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017845143
""
""
""
""
""
""
0.028836928
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017655263
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040625241
0.045513775
0.023777982
""
""
""
""
""
0.059558626
0.010433292
""
""
""
""
0.046908703
""
""
""
""
""
""
0.039712083
0.030793868
""
""
0.01429558
0.040998526
""
""
0.03569686
""
""
""
""
""
""
""
0.0335452
""
""
0.048444629
""
""
""
""
""
""
""
""
""
""
""
""
0.048591122
""
""
0.017635612
""
0.018244181
""
""
""
0.037722521
""
""
""
""
""
""
""
0.049879622
0.043646995
0.035029609
0.007647837
0.015738353
0.034060281
0.037029717
""
""
""
""
""
""
""
""
""
0.043146081
""
""
0.041050449
""
""
""
""
""
0.031427696
0.034244534
0.019985564
0.013848105
0.0085093901
0.038623806
0.021797962
0.022490922
0.02426249
0.029170556
""
""
""
""
""
0.014974944
""
0.042842038
0.034572862
""
""
0.046846583
""
""
""
""
""
""
""
""
""
""
""
""
0.059015185
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034618538
""
""
""
""
""
""
""
0.035734925
""
0.016550012
""
0.031455677
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061070815
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03499661
0.032342665
0.02879044
""
0.017160507
0.027159223
""
""
""
""
""
0.010813127
0.017146137
""
""
0.018116448
""
0.057660639
0.0066825128
""
""
""
""
""
""
""
0.025474075
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015664928
