kir_imm_other_female_p100
""
""
""
""
""
""
0.62657154
""
""
""
""
0.52196634
""
""
""
""
""
""
""
""
""
0.66032869
""
""
0.69760484
""
""
0.87928051
0.59511989
""
""
""
0.78520489
0.52530819
""
0.60512477
""
""
""
""
""
""
""
""
""
""
0.58859843
""
""
""
1.2642429
""
""
""
""
""
""
""
""
""
""
0.68298912
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86085826
""
""
""
""
0.53840733
""
""
0.73857439
0.55577976
""
""
""
""
""
""
""
""
""
0.70185119
""
1.0999875
0.66127694
0.62626773
0.57135618
0.64995342
0.72616285
0.87265664
0.61369246
""
""
""
""
0.75607604
""
0.83861548
""
0.35544056
""
""
""
""
""
""
""
""
""
0.82043415
""
""
""
0.7175293
""
""
""
""
""
""
0.72614342
""
""
""
0.44376162
""
""
""
""
""
""
""
""
""
""
""
""
0.50370336
""
""
""
""
""
""
""
0.58393079
0.75528473
""
0.70676154
""
""
""
""
0.6476537
""
""
""
""
""
""
0.57175815
""
""
""
""
0.74205112
""
""
0.58274847
""
""
""
""
""
0.14176266
0.78527796
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75606096
""
""
""
""
""
""
""
0.61384654
""
""
0.48678145
""
""
""
""
""
""
0.71161759
""
""
""
0.64625716
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86284614
""
""
0.44632247
""
""
""
""
""
""
0.63455522
""
""
""
0.8778187
0.61689997
0.67678279
0.71917182
0.71260053
0.6578598
0.73968279
0.69012636
0.90841699
0.94038808
""
""
""
""
""
0.69067717
""
""
""
0.68207097
""
""
0.7205987
0.59853894
""
0.65615863
0.6047706
""
""
""
""
""
""
""
""
""
""
""
""
0.68486923
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83735716
""
0.66570449
0.25885433
0.14784139
""
0.88414812
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61439085
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72068864
""
""
""
""
""
""
0.63518649
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67758089
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27542987
""
0.81292111
""
""
""
""
""
""
0.78494698
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7977823
""
0.50538802
""
""
""
0.5427928
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73848253
""
0.70614934
""
""
""
""
""
""
""
""
""
""
""
0.3454296
""
""
0.70097387
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50845283
0.7253238
0.63663656
""
""
""
""
0.76644188
""
""
""
""
""
0.38753229
""
""
""
""
""
0.44392467
""
""
""
""
""
""
""
""
""
""
""
""
0.58681208
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6438573
0.64874125
0.74474287
""
""
""
""
""
0.46585274
""
0.69708693
""
0.83832252
""
""
""
""
""
""
0.50104564
""
""
0.48161528
""
""
""
""
""
""
""
0.27463129
0.61411083
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82614774
0.6515367
0.6767419
0.61651492
0.58368975
0.65292555
""
""
""
0.72652245
0.67594492
0.65813017
0.50198549
""
""
0.58134991
""
0.68164927
0.67530715
""
""
""
""
0.67256254
""
""
0.71079814
""
0.69469726
""
""
""
""
""
""
""
""
""
""
""
0.64724874
