somecoll_white_male_p10
0.28495228
0.3674174
0.63484162
0.32039866
0.44230691
""
0.54520839
0.36894011
0.14363065
0.27183026
0.28355011
0.3268961
0.34922275
0.44570044
0.35263991
0.38718003
0.38065079
0.47774485
0.055852942
0.40506521
0.38505852
0.37613198
0.46076581
0.42109177
0.19786052
0.28432462
0.37677905
0.31392664
0.2901642
0.38201067
0.46421695
""
0.29860258
0.32943884
0.3638131
0.23287195
0.4262144
0.30674011
0.34052464
0.22811669
0.41787472
0.35758299
""
""
0.35626
0.50586748
0.39875355
0.37206048
0.33292705
0.21093962
0.42532966
0.37611899
""
0.13273913
0.38939148
0.20521523
0.22175349
0.23723905
0.3848049
""
0.25811848
0.29505631
0.35651428
0.35999385
0.47432899
""
0.34598839
""
""
0.46490577
""
""
""
""
0.46811655
""
""
0.55085111
0.51822442
0.38759211
0.57833606
""
""
0.38947651
""
""
""
""
""
0.77680945
""
""
0.84310216
""
""
""
0.33516681
0.53502214
0.67207605
0.37321088
0.44593123
0.38484061
0.52372098
0.48927927
0.38214517
0.50511271
0.50242436
0.57417727
0.24883959
0.49457777
0.44143423
0.42997056
0.44978547
0.33404854
0.31325144
0.33726761
0.16538405
""
0.25940821
0.40781319
0.51255077
0.34241667
0.30270159
0.39735317
0.62508607
0.30094725
0.33945784
0.3546004
0.23957703
-0.025452239
0.17640951
0.58800888
0.36770371
0.36174139
0.32684052
0.27902225
0.41925868
0.40282932
0.22904293
0.25334921
0.35865113
0.59021032
0.41502181
0.20316011
0.3226327
0.44675517
0.15620865
0.10278285
0.29882711
0.24485159
0.2764639
0.27653068
0.29630414
0.31834328
0.24726611
0.24121583
0.43667054
0.35095963
0.16256866
0.3366321
0.32883224
0.44579899
0.39609748
0.32318604
0.45117912
0.21199958
0.23455529
0.14260016
0.20200145
0.38852689
0.4313941
0.42237863
0.30172575
0.23087381
0.29114151
0.22013772
0.30755782
0.28197116
0.20733395
0.37586728
0.5133841
0.47786373
0.33704585
0.42364642
-0.089799389
0.33455825
0.45004392
""
0.59653395
0.52763289
0.44676191
0.35540807
0.48790902
0.49756041
0.47315681
0.49956772
0.32136425
0.45478243
0.42215109
0.69065034
0.3767817
0.43802294
0.54933411
0.52895314
0.59744531
0.4748255
0.73441482
0.42032492
0.51326072
0.41093594
0.5203234
""
0.43855891
0.50845391
0.52202028
0.61270148
0.50402844
0.58289123
0.44571283
0.47569582
0.54131114
0.49047977
0.53887081
0.73671478
0.42357165
0.51094383
0.59806514
0.66217172
0.51952469
0.64977729
0.51402408
""
0.58283114
0.46639931
0.48031062
0.4102411
0.53118604
0.33425975
0.46288383
0.42139316
0.51465875
0.57853657
0.42616928
0.42347807
0.33260933
0.67241317
0.52704668
0.52272844
0.80133069
0.37602821
0.50499183
0.54384679
0.39785033
""
0.76331991
0.71541125
""
""
""
0.36280474
0.43397251
""
0.52885514
0.94736409
0.75992388
0.50873369
0.55165297
0.41902977
0.35231832
""
0.44242373
""
""
""
0.50501579
""
0.5254581
0.30949509
0.60571373
0.54483658
0.59415311
0.494412
0.35150379
0.43026799
""
0.17047721
0.39988887
0.44267607
0.31679124
0.74749118
0.40771091
0.43657827
0.68616199
0.40307945
0.47450018
0.51031953
0.63282722
0.6717757
0.51313066
""
""
""
0.57896745
0.94956708
0.48623547
0.53181875
0.45121384
0.68229049
0.55372936
0.48995516
0.42658925
0.41647694
0.45135739
0.38600683
0.46143764
0.32584518
0.24924803
0.27505478
0.35902241
0.53695291
0.50251937
0.29823908
0.33376351
0.21446185
0.4530243
0.48062322
0.29740602
0.40807933
0.42312899
0.33018684
0.56653154
0.16375959
0.29256988
0.37130585
0.31912827
0.44576082
0.54058325
0.09830454
0.40548542
0.22116923
0.32258472
0.46872056
0.23806952
0.25452754
0.24192606
0.44610929
0.34215224
0.32012981
0.35851908
0.48809528
0.40109846
0.56590176
0.27190393
0.42071953
0.40381262
0.49530575
0.27876565
0.19008756
0.5017491
0.35478422
0.33021608
0.43566257
0.55296409
0.52483702
0.35411769
0.38943425
0.26364487
0.40908214
0.36969155
0.48082137
0.3338615
0.41506097
0.27423793
0.34319854
0.48347038
0.39871052
0.32381475
0.42373708
0.57177567
0.36969128
0.25402534
0.40015265
0.62306529
0.4084487
0.33266357
0.24886273
0.38649598
0.36313167
0.45525151
0.25255302
""
0.43014219
0.26147082
0.17124595
0.20575039
0.41333282
0.40005818
0.44119138
0.39448997
0.13263842
0.28919685
0.40626109
0.35366112
0.2633149
0.46252105
""
0.33951172
""
0.33233204
0.2152967
0.092006348
0.43922198
0.35753745
0.21253765
0.4069837
0.60904241
""
0.25344059
0.074941888
0.46361801
0.41379327
0.19942409
0.34509298
0.29047981
0.31498536
0.13088985
0.22664438
0.28901288
0.27121204
0.51011032
0.5364669
0.32899454
0.29495457
0.32984453
0.2195881
0.21511576
""
0.2143748
0.20240806
0.28722557
0.4432427
0.43373656
0.55719733
0.3829602
0.33832091
0.16537726
0.55179709
0.22814828
""
0.45974129
0.36575156
0.30123255
0.19909452
0.47570649
0.33664343
0.27775282
""
0.14163511
0.41570777
0.33421722
0.04638686
0.24575387
0.40589434
0.27117351
0.22264989
0.30506307
0.19185574
0.087580964
""
0.086626984
0.24823672
0.27950692
0.26362404
0.22771022
0.24937323
0.38651904
0.31770676
-0.046881933
0.50615042
0.22293304
0.26628113
""
""
0.29136452
0.4990533
0.38683352
0.50244409
0.27793154
0.25603986
0.58410096
0.40534741
0.11488342
0.41295817
0.2775065
0.40815014
0.053225152
0.20702049
0.51960772
0.34699076
0.13382553
0.52015853
0.20986961
""
0.19748667
""
0.45486614
""
0.39904848
0.26195198
""
0.59469736
0.48158017
0.31513792
0.16947599
""
0.23735148
""
""
0.28608134
0.42349774
0.23538209
""
0.41250926
0.43915492
0.4515636
0.56209028
0.43615448
0.28388435
0.2565808
0.63741446
0.61886847
0.34114489
0.30084229
0.31451094
0.36118203
""
0.26405802
0.33705702
""
""
0.47287846
0.33253208
0.39515185
0.71085292
0.025516335
0.46656728
0.55350447
0.53441721
0.52267563
0.62416089
0.46283257
""
0.48027951
0.70789814
0.24068061
0.45664218
0.26428464
0.24922194
0.32809424
0.4652302
0.44135717
""
""
0.41337812
0.65040439
0.51386279
""
0.3887549
""
0.22696331
0.50958049
0.54924893
0.47096661
0.40353492
0.58017993
0.46104735
0.45860955
0.48346058
0.63986117
0.62273908
0.75443739
0.52149773
0.57885653
0.50571245
0.39483613
0.35698912
0.67755675
0.48894921
0.28520596
0.33562884
0.53268832
0.48027822
0.82565683
0.49571359
0.42735752
0.084561966
0.18247142
0.37021023
0.52086753
0.27976099
0.31998262
0.35687855
0.078123376
0.4625282
0.39481747
0.4218373
0.10931581
0.52194744
0.41689339
0.56779915
0.2811313
0.32632911
0.43748525
0.32847255
0.25403151
0.62673295
0.32004857
0.55038089
0.27587235
0.42025861
0.54387158
0.41881585
0.35562342
0.37423807
0.42791522
0.3765955
0.57971323
0.44320032
0.26222226
0.25456381
0.50201482
0.40514219
0.50716716
0.50348914
0.42059395
0.41106859
0.53541952
0.38885343
0.42707115
0.3976281
0.52253246
0.44834849
0.48848236
0.40251288
0.44289878
0.42871785
0.29472733
0.36359343
0.46289316
0.43257082
0.40950316
0.32306039
0.3421025
0.42336348
0.34292287
0.62752438
0.42960042
0.3794601
0.37192458
0.5364272
0.45292959
0.4125863
0.21971354
0.27203253
0.36441347
0.31293824
0.48819903
0.33761728
0.32514295
0.43644086
0.00042081022
0.66107482
0.42728117
0.5400334
0.39311007
0.39400232
0.41409841
0.38344157
0.29546028
0.45297861
0.45118052
0.4258202
0.44442675
0.42209947
0.43464968
0.24402769
0.50030458
0.47702175
0.69859481
0.52786791
0.42886102
0.33922699
0.39077041
0.48839968
0.34022173
0.36549777
0.25076571
0.36901346
0.15282123
0.27835718
0.47373414
0.40423316
0.43104008
0.3515045
0.24985085
0.33413938
0.35726044
0.13924812
0.29243025
0.276149
0.29677144
0.50193274
0.26731366
0.32062382
0.43091032
0.24209829
0.19715144
0.30197966
0.32154042
0.26444104
0.3046383
0.43605712
0.24871033
0.23901559
0.51722533
0.28613886
0.14623471
0.40477791
0.29809788
0.26593512
0.36861005
0.21325897
0.34109902
0.1442918
0.36414725
0.11769025
0.25409189
0.31982693
0.31039268
0.042320058
0.43031389
0.37173119
0.41268563
0.29379031
0.26952234
0.28686637
0.55752242
0.52428973
0.42845896
0.28174311
0.29396904
0.2529377
0.30815861
0.26563975
0.27981591
0.40117413
0.44609019
0.4420993
0.16612956
0.44283104
0.44272557
0.32271832
0.34264499
0.28078991
0.26265806
0.15140037
0.36410773
0.38731146
0.33531454
0.25743276
0.25714719
0.22175124
0.37269706
0.21207973
0.31856492
0.30389032
0.30586037
0.35289833
0.37439096
0.30588332
0.3520385
0.46728414
0.18470219
0.36483622
0.31509709
0.16581474
0.20140523
0.16541958
0.62609339
0.58343643
0.50738072
0.41900659
0.5938862
0.43835717
0.37767583
0.43329576
0.45027146
0.38885468
0.50833428
0.55565679
0.6250124
0.66761404
0.43503353
0.57763928
0.52227908
0.69907826
0.61435878
0.39714831
0.47292784
0.45443615
0.36815155
0.54279548
0.41967374
0.45400962
0.4325583
0.56575692
0.55614239
0.6613692
0.4544929
0.64054811
