pos_hours_hisp_pooled_mean_se
""
""
""
""
""
""
""
0.024553159
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052328937
""
""
""
""
""
""
""
0.056654111
""
""
""
0.062335357
""
0.083441801
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036666561
""
""
""
""
0.082956456
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025823057
0.036178619
0.064512163
0.048375446
0.067942776
""
0.0071553965
0.031741526
0.053092711
0.010584282
0.028515968
0.026649738
0.045242358
0.018923925
""
""
""
0.044177186
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057270616
""
""
""
""
""
0.058093626
""
""
""
""
""
0.059504129
""
""
""
0.010215495
""
0.091985658
0.033564668
0.080299385
0.073289819
0.013157181
""
0.048051968
0.0095764883
0.073927306
0.048369192
0.015565949
""
0.010950875
0.024055092
""
0.10644686
0.0026892428
0.023962982
0.02982096
""
0.050923884
0.016368879
""
""
0.012563042
0.027505321
0.075307831
0.0061218343
0.031120408
""
0.0071885074
0.011852738
0.028009083
0.0065750075
0.0064681754
0.015138277
0.012339802
0.028864542
0.011713498
0.014609564
0.0082456702
0.019399425
0.050188366
""
0.10595056
0.018539993
0.019312257
0.014856787
0.030799182
0.053982273
""
0.013066483
0.065134965
0.0096744243
0.024959151
0.049443129
0.014015778
0.058959074
0.017999247
""
""
""
0.033847034
0.063059822
""
""
""
""
""
""
""
""
0.013175624
""
0.029827269
""
""
0.018281089
0.085684329
""
""
""
""
""
""
""
0.016669957
""
""
""
0.053490505
0.031123303
0.050502039
""
""
0.051423188
""
""
""
0.037420765
0.048083976
0.064666323
""
""
""
""
0.069427073
0.02043215
""
0.086404592
""
""
""
""
""
""
""
""
0.024352802
""
0.015814459
0.01901979
0.072854348
0.036599707
0.020983817
0.053460557
0.073167965
0.060203508
0.038656592
0.027606126
0.05815798
0.02558632
0.06419117
""
0.064766608
""
0.028995926
0.0093110101
""
0.045143053
0.075090818
0.060498901
0.024153778
""
""
""
0.026237871
0.058778383
0.084608488
""
""
""
""
""
""
0.087596714
0.058305249
0.052192867
0.057874996
0.012828426
""
0.040640604
""
""
""
0.036129866
0.024824698
0.042292871
""
""
""
0.036449473
0.048866771
0.041032255
0.0050345589
0.046875034
""
0.047397289
0.059692413
0.011793249
0.02187274
0.013099952
0.029484669
0.023008669
0.024883041
""
0.070441335
0.036267199
0.060797807
0.039398935
0.023930874
""
""
""
""
0.028067213
""
""
""
""
""
""
""
""
""
""
0.06516961
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067888871
0.074438095
""
0.053999707
""
""
0.044501573
""
0.030335523
""
""
0.092496879
""
""
""
""
""
""
""
0.026962582
""
""
""
""
""
""
""
""
""
""
""
0.066043638
""
0.10393418
""
0.031518921
""
""
""
""
""
""
0.024719283
""
0.046915699
""
""
""
""
""
0.081265703
0.043602142
""
""
""
""
""
""
""
""
""
