marr_29_white_female_p1
0.34509635
0.33303502
0.48233822
0.3533226
0.35431489
0.33282104
0.30581012
0.43089008
0.41883123
0.29168093
0.28823236
0.32832891
0.4247283
0.36102608
0.32687286
0.37321681
0.52157128
0.34624416
0.5429166
0.37652028
0.33051777
0.32111782
0.34416199
0.3398307
0.33017451
0.25249311
0.37419799
0.39894423
0.34142771
0.39598891
0.36300406
0.37148526
0.30878356
0.32395571
0.29685149
0.36610419
0.41754335
0.41587335
0.27994823
0.26322338
0.33859691
0.41681927
0.47492763
0.43036285
0.38115796
0.35132888
0.31046423
0.39311114
0.33229986
0.37685362
0.39803132
0.36232927
0.39985937
0.38140079
0.26480979
0.32365251
0.4470728
0.62989551
0.44595182
0.35752895
0.3710005
0.36980724
0.38479576
0.42681164
0.38788185
0.40610558
0.50413489
0.47893441
0.47228673
0.42029208
0.33590794
0.31017807
0.36353517
0.33060592
0.33488673
0.30363929
0.36798042
0.4092249
0.33722681
0.32185873
0.38529932
0.38649088
0.49895409
0.37189534
0.32017243
0.38629287
0.37034595
0.3980051
0.37419432
0.39190349
0.38215709
0.37427953
0.4193944
0.34907755
0.43753228
0.40454662
0.37474668
0.33047885
0.27597997
0.32424831
0.3065227
0.26339129
0.29257807
0.28288499
0.30404714
0.30290982
0.31642279
0.2896705
0.34659445
0.32470629
0.34796181
0.40632915
0.28749257
0.41310915
0.39356908
0.37040845
0.32671854
0.3214598
0.43854356
0.26815802
0.35664636
0.39457107
0.30634931
0.41196176
0.34400815
0.31446129
0.30951211
0.36040217
0.28662953
0.25780001
0.35280091
0.30361149
0.3363159
0.39736024
0.37804437
0.33309048
0.37105143
0.26535565
0.3100327
0.38060147
0.37880149
0.32264504
0.2810865
0.37452868
0.35747623
0.40436506
0.41880035
0.37485817
0.4026618
0.34504282
0.42517418
0.40176436
0.43790489
0.43079999
0.36063862
0.37144572
0.3495037
0.36625451
0.39376038
0.49982291
0.52524894
0.47769165
0.37104866
0.24399047
0.3317177
0.28996167
0.40394557
0.32986906
0.37061331
0.32940376
0.32334903
0.31852481
0.35796675
0.36090097
0.34249288
0.36332852
0.27562186
0.30382609
0.36702731
0.3795459
0.37162882
0.354536
0.25758967
0.32207251
0.29243043
0.24654035
0.4596507
0.35059205
0.29568383
0.38133115
0.36679336
0.413405
0.26544943
0.32234931
0.38181078
0.41809201
0.30561498
0.33719525
0.27672282
0.29645145
0.30808687
0.43417042
0.35786027
0.26810923
0.26650292
0.337385
0.24760956
0.30097094
0.30437419
0.33629614
0.3911657
0.33832601
0.35819152
0.37934351
0.33302486
0.38471186
0.26824948
0.28465274
0.37273827
0.35532206
0.3169409
0.39140028
0.3346577
0.40108842
0.2596111
0.30002314
0.41008213
0.40689778
0.3185429
0.31229851
0.33562711
0.31950688
0.42127058
0.39734858
0.44470176
0.4325383
0.45431259
0.39344245
0.55051613
0.49622798
0.36819658
0.35086638
0.28151819
0.32444564
0.43500116
0.32843322
0.33296999
0.30787545
0.34185037
0.33069101
0.29639837
0.35593167
0.3746742
0.4330149
0.42378306
0.35348961
0.28534907
0.29256883
0.38859519
0.30296475
0.37541506
0.30995035
0.36323914
0.36151829
0.3827509
0.4411729
0.33909887
0.37324521
0.26008999
0.19417988
0.30896649
0.29477125
0.39132866
0.33756638
0.42079413
0.34968442
0.32965872
0.30377048
0.34250537
0.32563919
0.23925968
0.34161764
0.33763197
0.26782122
0.27498102
0.26088181
0.27429017
0.26764452
0.22839004
0.38377613
0.35425413
0.28795847
0.33854362
0.42383993
0.40226018
0.47789392
0.48389852
0.39313388
0.28752977
0.44372752
0.26375762
0.42545685
0.38648996
0.35991448
0.31670585
0.38123411
0.47687653
0.3666009
0.39561743
0.37690005
0.40262675
0.32449973
0.43441078
0.2702184
0.33534354
0.30537316
0.41256061
0.39202324
0.41832259
0.42433327
0.43828285
0.33326221
0.45061871
0.41748512
0.37351713
0.29473335
0.29692969
0.35421962
0.31998089
0.23418835
0.42188036
0.25895745
0.27296281
0.25987661
0.28929779
0.33538932
0.27549091
0.40565342
0.33645606
0.31779879
0.37387022
0.27985016
0.27958491
0.32599062
0.3834714
0.4622764
0.48972559
0.49398381
0.48647526
0.44458225
0.37673923
0.34983104
0.33863372
0.49785823
0.35655934
0.39706564
0.37989783
0.35466772
0.39162758
0.27913952
0.40824112
0.38044673
0.28961068
0.4688386
0.49778265
0.45276612
0.32844797
0.36669061
0.45407322
0.48206487
0.47050476
0.53082728
0.46237266
0.64154732
0.65907586
0.49552307
0.32784435
0.42775685
0.31069779
0.4007135
0.3286911
0.96545959
0.39929971
0.82270193
0.58383584
0.013112264
0.39995733
0.47039899
0.59354222
0.31137604
0.46736819
0.56151062
0.46409187
0.62792534
0.4149991
0.38032919
0.51365972
0.61545509
0.47124949
0.62372553
0.48015463
0.47312459
0.47569761
0.41592336
0.48821381
0.32676202
0.3374671
0.59387201
0.45014802
0.70058131
0.44062448
0.50305992
0.60152882
0.47875792
0.66630048
0.55963725
0.57746714
0.49682432
0.47896779
0.76869947
0.60362351
0.36755687
0.17593966
0.52937007
0.48120728
0.53675693
0.48618382
0.47119707
0.48157471
0.40347922
0.45789599
0.386868
0.34205824
0.45701733
0.4812572
0.53984773
0.40623531
0.2211823
0.75490433
0.36544991
0.58802336
0.43411335
0.29373479
0.50992566
0.69684207
0.49112794
0.50196433
0.44039929
0.32044217
0.44109529
