kir_white_female_p25_se
0.0091135772
0.0057654893
0.016639981
0.013595981
0.0077013825
0.038245838
0.015301203
0.0055792322
0.012246554
0.011371846
0.0089692427
0.021830436
0.017485399
0.017591527
0.01536274
0.0097361477
0.0082520349
0.019828625
0.02241262
0.0087358812
0.017281851
0.0059752106
0.0089277187
0.01516699
0.0066884691
0.0079995915
0.010910496
0.0055005932
0.012652056
0.010626367
0.010079467
0.061737195
0.02540045
0.018081171
0.0072346386
0.0076338411
0.0036897552
0.016459141
0.0070571685
0.010585083
0.0087779425
0.0081746466
0.033510249
0.028891509
0.0049989908
0.02147566
0.009898358
0.0058218585
0.0038177923
0.021304766
0.0063528372
0.00654638
0.034691118
0.019470025
0.015065728
0.013756413
0.0086015323
0.0074475482
0.0070475349
0.04537956
0.0073358649
0.010465521
0.0067781108
0.0067052511
0.017802343
0.040535826
0.010152017
""
""
0.0054751141
0.091412164
""
0.10789989
""
0.0085850097
0.067627333
0.098147452
0.019204453
0.012822946
0.024915775
0.02501308
""
""
0.01083788
0.083446056
0.095347367
""
0.06918557
0.040300775
0.030919334
""
0.036049563
0.035363324
0.062501296
""
0.07231693
0.024966817
0.0072873035
0.0081497626
0.010613547
0.015378364
0.038298246
0.024470905
0.0016820593
0.0048213983
0.0099667972
0.0032116824
0.0060490021
0.032736901
0.0054336013
0.0089304587
0.01421285
0.014487639
0.0089133801
0.0049820994
0.0088113109
0.017122546
0.032205991
0.010168714
0.022226717
0.013044775
0.011286702
0.0092137679
0.021356789
0.016803419
0.012139572
0.0069001606
0.0066842488
0.010585376
0.014143814
0.030418377
0.018777654
0.01542409
0.0072545847
0.012325766
0.013994687
0.0060056527
0.016454102
0.0079157567
0.014666135
0.0094333971
0.016294345
0.0086494088
0.016275436
0.013353253
0.0088341646
0.0099704219
0.027658883
0.011386087
0.025091024
0.018461555
0.016931413
0.010257052
0.00766944
0.014135743
0.013247001
0.0098609263
0.0090268692
0.019259615
0.019676644
0.018138863
0.016179787
0.013532892
0.016031515
0.017659035
0.016039919
0.0095144073
0.010658982
0.0073332377
0.021899171
0.0043010665
0.011267208
0.015010659
0.0062759928
0.015068062
0.01750404
0.0055236812
0.016372101
0.011096936
0.015247089
0.010719084
0.010914668
0.0051123602
0.0066259573
0.023026846
0.012409135
0.0040345606
0.088481165
0.014795213
0.0048988597
0.013512424
0.022252144
0.0041474751
0.012065481
0.006664813
0.0038293779
0.013330262
0.0065057329
0.014300467
0.019204877
0.0033981055
0.0078917891
0.011250097
0.014544729
0.0016107269
0.0078978334
0.0079304026
0.016548093
0.0081357136
0.006147339
0.024642833
0.038509689
0.0065706559
0.0090711992
0.0073191887
0.0024172529
0.0052945153
0.021564916
0.0025281864
0.0026426539
0.017010495
0.0023705589
0.0021256651
0.0074171536
0.0043005091
0.0053252326
0.0063173426
0.0057676272
0.0041309842
0.0067597204
0.0048441403
0.053528834
0.0095924344
0.0052586002
0.0043465849
0.0038398583
0.0081339423
0.0075678038
0.023518348
0.0047837333
0.0098287361
0.0041745091
0.0079058213
0.0072396561
0.0041564181
0.019800659
0.0039411546
0.023920964
0.024798008
0.024136884
0.0060736402
0.011812635
0.017069517
0.064890146
0.033363055
0.02878546
""
0.028431023
0.036574442
0.011274411
0.0046078144
0.066616207
0.0080612581
0.02841834
0.017513745
0.0032237582
0.0087820459
0.010271689
0.037037794
0.044275094
0.020019975
""
0.028444758
0.065676257
0.0038221134
0.043406401
0.022345137
0.026915556
0.010933619
0.0051297573
0.019543484
0.027444031
0.013660592
0.0054641021
""
0.017447973
0.012066093
0.010026754
0.012623801
0.015288353
0.041156925
0.018806139
0.027601345
0.028906578
0.016552303
0.0069545563
0.025048248
0.022827191
0.029500583
0.03300944
0.079493061
0.062461745
0.036791556
0.049254753
0.015652001
0.023232602
0.0058481186
0.017700765
0.0048652794
0.0043185251
0.0067261979
0.0085823182
0.0040727803
0.005605056
0.0087797334
0.0072744028
0.0065901517
0.0048197252
0.0061300145
0.014678766
0.0062800511
0.011945714
0.004450399
0.011585024
0.0031026001
0.00259844
0.015422345
0.0052981521
0.0053484738
0.0049098739
0.0060135582
0.0082219029
0.011591285
0.014435124
0.0026921257
0.0038258708
0.0090907216
0.020023331
0.015303488
0.01331076
0.024185196
0.018456236
0.021543041
0.015319593
0.014659666
0.0050294339
0.0071407342
0.0026664115
0.013073127
0.0064709261
0.0093849339
0.02190559
0.022319842
0.0047189849
0.0035225574
0.0064937049
0.0091810431
0.024026476
0.016458916
0.0043988754
0.0038760966
0.0069485269
0.003743093
0.0086741103
0.0082603032
0.0046498179
0.0086443052
0.0028933708
0.0051544751
0.0028292183
0.0030534372
0.0025919185
0.0031001484
0.007734003
0.0062391725
0.0046882718
0.005105223
0.0040691621
0.0039183698
0.0092830518
0.0087558953
0.014058692
0.017640216
0.0030669996
0.012062305
0.0081582377
0.011085314
0.014214452
0.022619834
0.017280532
0.058583934
0.015188592
0.013819796
0.0090399655
0.0068882494
0.015463968
0.013262902
0.0077687535
0.021865414
0.015638223
0.017918879
0.013957589
0.010955225
0.016981104
0.014448072
0.06639649
0.010242378
