kir_top01_black_pooled_n
""
""
""
219.0
""
""
""
""
""
""
""
""
""
""
129.0
""
8139.0
8467.0
212.0
678.0
7525.0
1231.0
287.0
183.0
2858.0
10081.0
2271.0
31472.0
3891.0
220.0
1902.0
307.0
4520.0
36585.0
118.0
811.0
305.0
1652.0
1282.0
929.0
314.0
57.0
22092.0
6624.0
441.0
90.0
2613.0
36.0
46.0
167.0
263.0
95.0
383.0
729.0
870.0
15335.0
50.0
1076.0
967.0
495.0
28.0
2176.0
3412.0
5786.0
321.0
66.0
549.0
2561.0
2851.0
639.0
47712.0
436.0
482.0
1971.0
239.0
18129.0
2009.0
17677.0
1136.0
8219.0
7363.0
1149.0
912.0
4106.0
665.0
1724.0
4490.0
412.0
381.0
318.0
179.0
4240.0
233.0
239.0
216.0
350.0
78.0
183.0
88.0
1616.0
60.0
506.0
745.0
667.0
185.0
7143.0
241.0
40.0
678.0
332.0
1228.0
1158.0
556.0
109.0
804.0
238.0
1474.0
98.0
165.0
9552.0
1078.0
179.0
585.0
2899.0
160.0
16082.0
184.0
11175.0
803.0
1007.0
1590.0
453.0
1902.0
255.0
980.0
22.0
""
875.0
41277.0
415.0
510.0
5994.0
2739.0
481.0
""
443.0
615.0
648.0
267.0
""
1697.0
1102.0
130.0
155.0
35725.0
""
28.0
2009.0
186.0
590.0
662.0
9777.0
69.0
1089.0
614.0
151.0
452.0
404.0
131.0
3438.0
3540.0
333.0
330.0
291.0
201.0
742.0
304.0
242.0
683.0
471.0
176.0
1604.0
369.0
3250.0
253.0
218.0
3216.0
32.0
842.0
256.0
563.0
222.0
216.0
722.0
150.0
1138.0
531.0
112.0
442.0
22.0
9297.0
1923.0
229.0
184.0
1006.0
996.0
21.0
173.0
156.0
481.0
246.0
567.0
71.0
""
412.0
11365.0
1988.0
58.0
628.0
267.0
2081.0
286.0
223.0
1358.0
311.0
109.0
300.0
221.0
329.0
550.0
1557.0
1185.0
710.0
""
210.0
2007.0
393.0
428.0
""
777.0
255.0
881.0
1018.0
370.0
1023.0
586.0
118.0
82.0
33.0
353.0
136.0
472.0
312.0
731.0
73.0
3390.0
24.0
72.0
205.0
""
49.0
""
""
""
""
""
""
55.0
""
""
""
85.0
""
""
""
""
""
127.0
""
""
""
""
""
""
""
30.0
21.0
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
252.0
365.0
51.0
88.0
""
21.0
""
23.0
""
1964.0
""
""
""
53.0
98.0
115187.0
""
""
259.0
""
""
4188.0
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
85.0
""
593.0
""
261.0
""
""
""
3083.0
1841.0
212.0
237.0
4997.0
120.0
""
66.0
51.0
54.0
67.0
264.0
1006.0
1832.0
56.0
2103.0
179.0
""
""
93.0
""
""
""
""
171.0
""
52.0
3125.0
58.0
""
""
""
228.0
""
125.0
""
1180.0
8000.0
91.0
2084.0
""
""
""
""
499.0
80.0
""
875.0
""
43.0
""
""
""
99.0
6741.0
140.0
3222.0
""
""
4329.0
160.0
""
""
38.0
""
""
41.0
841.0
""
23.0
""
26.0
46.0
""
27.0
805.0
""
1140.0
50.0
396.0
""
""
21.0
82.0
604.0
""
457.0
73.0
25.0
237.0
52.0
611.0
""
26.0
""
""
38.0
26.0
97.0
53.0
82.0
20.0
12907.0
1129.0
29.0
1088.0
20115.0
34.0
""
100.0
220.0
39.0
20.0
""
27.0
""
24.0
""
""
""
""
340.0
46.0
""
43.0
""
""
""
3303.0
""
52.0
""
26.0
""
""
""
301.0
""
""
1540.0
""
561.0
24.0
""
106.0
""
366.0
""
""
""
""
""
""
""
""
""
1087.0
""
""
""
""
""
""
""
""
""
48.0
""
""
""
""
""
123.0
""
64.0
""
""
""
187.0
""
88.0
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
363.0
""
""
""
94.0
508.0
""
""
""
""
""
""
43.0
""
""
""
""
""
48.0
""
""
""
""
""
""
1805.0
119.0
""
""
""
1215.0
""
""
110.0
""
""
""
""
40.0
29.0
21.0
""
110.0
""
""
277.0
""
""
29.0
""
97.0
""
31.0
55.0
22.0
80.0
""
""
""
""
""
""
""
""
""
115.0
61.0
""
24.0
""
402.0
""
""
21.0
""
74.0
64.0
38.0
1067.0
""
""
""
""
""
""
""
""
74.0
""
""
""
""
""
1898.0
""
""
""
105.0
""
914.0
""
""
""
79.0
23.0
""
""
""
46.0
""
271.0
""
""
""
22.0
""
""
""
""
""
25.0
""
""
""
""
140.0
""
25.0
674.0
""
""
""
214.0
""
4224.0
155.0
1538.0
""
""
""
""
""
""
39.0
""
""
""
""
""
""
""
""
5417.0
32.0
27.0
43.0
""
132.0
""
37.0
206.0
150.0
86.0
196.0
""
""
40.0
51.0
""
86.0
92.0
164.0
""
""
""
""
1783.0
177.0
22.0
""
""
""
471.0
""
""
""
3479.0
21.0
""
402.0
212.0
""
38.0
20.0
185.0
""
23.0
24.0
""
1875.0
47.0
48.0
95.0
343.0
54.0
34.0
324.0
""
12776.0
149.0
""
757.0
""
20.0
54.0
54.0
""
""
""
""
""
38.0
""
205.0
""
797.0
""
""
274.0
""
141.0
""
""
149.0
350.0
""
89.0
""
""
62.0
""
80.0
218.0
""
26.0
160.0
""
""
""
51.0
""
""
66.0
""
""
""
""
276.0
247.0
178.0
""
124.0
97.0
108.0
""
106.0
785.0
78.0
""
63.0
""
""
177.0
1055.0
282.0
1813.0
645.0
890.0
505.0
576.0
3048.0
13004.0
4876.0
109.0
30.0
285.0
673.0
733.0
1063.0
17485.0
679.0
694.0
785.0
750.0
235.0
2422.0
1418.0
487.0
14145.0
604.0
4922.0
1413.0
91.0
1383.0
439.0
829.0
1638.0
1500.0
32452.0
5788.0
489.0
889.0
4546.0
330.0
813.0
344.0
559.0
1157.0
627.0
918.0
2457.0
2978.0
1736.0
1802.0
2362.0
2676.0
199.0
2097.0
621.0
787.0
1748.0
1476.0
1340.0
1030.0
130.0
230.0
404.0
92.0
33.0
277.0
""
""
42.0
""
""
20.0
79.0
""
52.0
""
""
""
115.0
153.0
7282.0
18005.0
939.0
519.0
416.0
457.0
3754.0
836.0
1341.0
""
2803.0
4052.0
242.0
14075.0
52388.0
341.0
1008.0
612.0
497.0
697.0
2102.0
891.0
39444.0
345.0
219.0
1160.0
""
1411.0
68.0
2944.0
223.0
4451.0
23.0
2484.0
2306.0
12365.0
1792.0
""
""
203.0
""
""
""
""
27.0
153.0
""
2940.0
38.0
1420.0
355.0
""
""
21.0
""
87.0
""
""
""
950.0
""
8493.0
""
""
59.0
20.0
38.0
20.0
""
3139.0
47.0
31.0
""
65.0
968.0
2201.0
""
5008.0
""
50.0
79.0
""
148.0
90.0
""
""
3520.0
25.0
47.0
27.0
94.0
""
147.0
""
379.0
48.0
""
2165.0
73.0
13054.0
""
""
""
""
""
""
316.0
""
""
3804.0
419.0
221.0
24.0
""
41.0
67.0
501.0
3484.0
65606.0
20.0
""
803.0
""
""
39.0
""
64.0
""
""
87.0
""
""
31.0
33.0
""
""
""
""
1310.0
""
""
""
""
""
39.0
""
9716.0
""
""
22.0
""
""
""
27.0
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
43.0
""
35.0
31.0
""
320.0
27.0
""
""
""
""
""
3954.0
""
""
""
50.0
""
""
160.0
131.0
55.0
""
147.0
35.0
""
""
""
""
""
""
""
492.0
""
""
49.0
61.0
""
1966.0
419.0
520.0
777.0
316.0
2093.0
218.0
343.0
860.0
320.0
763.0
632.0
1339.0
2317.0
1590.0
551.0
1989.0
2758.0
321.0
175.0
154.0
1064.0
332.0
4641.0
16586.0
1309.0
962.0
79.0
137.0
3452.0
804.0
648.0
762.0
1956.0
514.0
843.0
713.0
3250.0
422.0
779.0
1810.0
2666.0
1150.0
2770.0
3187.0
973.0
1663.0
1258.0
594.0
619.0
642.0
882.0
1543.0
1501.0
703.0
196.0
2163.0
445.0
334.0
545.0
2150.0
1060.0
467.0
812.0
327.0
253.0
2328.0
687.0
810.0
366.0
69.0
512.0
410.0
782.0
2530.0
5000.0
832.0
212.0
367.0
964.0
459.0
1699.0
24.0
23.0
""
161.0
""
""
""
""
""
1233.0
341.0
233.0
""
213.0
24.0
519.0
25.0
""
312.0
""
40.0
34.0
""
845.0
46.0
508.0
114.0
""
""
""
""
""
""
""
351.0
115.0
""
""
530.0
""
""
34.0
""
""
61.0
""
25.0
15563.0
191.0
227.0
265.0
""
32.0
90.0
""
21.0
84.0
""
28.0
""
41.0
""
""
164.0
""
""
336.0
""
54.0
26.0
""
270.0
66.0
""
""
""
""
589.0
""
162.0
52.0
78.0
487.0
""
815.0
""
""
147.0
34.0
""
""
1252.0
""
""
44.0
23732.0
129.0
""
""
549.0
""
""
26.0
""
""
30.0
""
""
61.0
""
""
""
""
""
20646.0
""
""
""
""
""
""
158.0
""
""
""
""
""
""
""
25.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
79.0
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
20.0
5530.0
""
""
""
""
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
723.0
26.0
""
""
""
72.0
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
951.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
59.0
12179.0
24.0
28.0
""
""
""
""
""
40.0
""
44.0
""
""
858.0
""
49.0
39.0
""
29.0
""
43.0
518.0
93.0
297.0
92.0
""
3927.0
4094.0
7018.0
9233.0
560.0
2353.0
27713.0
2621.0
6541.0
148.0
6494.0
7023.0
4843.0
1427.0
1706.0
5385.0
919.0
2697.0
207.0
10834.0
270.0
1584.0
""
111.0
""
""
440.0
""
281.0
107.0
""
""
""
""
311.0
""
""
25.0
39.0
""
361.0
""
""
30.0
207.0
79.0
""
68.0
""
""
""
""
""
74.0
2488.0
34.0
34810.0
588.0
105.0
180.0
204.0
365.0
32.0
75.0
184.0
49.0
43.0
2138.0
8107.0
""
24.0
57.0
120.0
76.0
""
66.0
745.0
72932.0
30.0
80.0
64.0
8611.0
49.0
14119.0
17296.0
1270.0
938.0
3863.0
211.0
2605.0
189.0
92.0
59.0
163.0
38847.0
644.0
3831.0
3224.0
66.0
302.0
839.0
26.0
""
62.0
167.0
9744.0
404.0
55.0
270.0
633.0
56.0
35.0
333.0
10960.0
23.0
""
2044.0
140.0
""
951.0
""
""
1202.0
1050.0
927.0
870.0
1427.0
430.0
1801.0
356.0
131.0
433.0
632.0
1166.0
670.0
20.0
518.0
""
1974.0
1433.0
2574.0
12356.0
98.0
52.0
1435.0
232.0
1095.0
7578.0
3606.0
6734.0
1198.0
2696.0
313.0
""
1308.0
742.0
10755.0
2547.0
1737.0
72.0
302.0
1099.0
1473.0
96.0
1663.0
""
1790.0
285.0
1066.0
2476.0
441.0
113.0
23.0
""
907.0
18775.0
""
333.0
894.0
3088.0
2760.0
906.0
3213.0
1348.0
182.0
1431.0
796.0
366.0
817.0
3850.0
79.0
723.0
1285.0
2456.0
1589.0
1965.0
553.0
1515.0
1385.0
532.0
189.0
327.0
""
95.0
122.0
1783.0
1805.0
11223.0
792.0
639.0
38.0
3677.0
228.0
2419.0
117.0
""
""
""
""
""
""
""
""
32.0
121.0
""
""
""
""
""
""
""
""
178.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
227.0
""
""
""
1413.0
58.0
351.0
111.0
28.0
120.0
51.0
2339.0
22.0
119.0
1468.0
262.0
127.0
169.0
53.0
58.0
30544.0
35.0
156.0
400.0
817.0
488.0
60.0
17635.0
25.0
63.0
165.0
993.0
60.0
18105.0
129.0
23.0
50.0
36.0
81.0
""
""
93.0
27.0
375.0
50.0
649.0
140.0
456.0
90.0
2335.0
7101.0
109.0
3781.0
244.0
204.0
""
20.0
240.0
""
10489.0
33.0
22.0
343.0
""
45.0
""
""
46.0
34.0
586.0
31.0
""
1018.0
227.0
217.0
171.0
142.0
94.0
2702.0
6914.0
1852.0
83.0
36.0
28.0
""
386.0
78.0
225.0
""
204.0
""
""
""
25.0
""
46.0
46.0
36.0
68.0
290.0
429.0
38.0
166.0
""
928.0
""
2864.0
""
43.0
206.0
79.0
""
""
""
273.0
87.0
196.0
""
32.0
24.0
""
""
35.0
369.0
""
24.0
136.0
25.0
75.0
""
100.0
77.0
260.0
32.0
39.0
317.0
84.0
""
""
21.0
24.0
990.0
30.0
22.0
62.0
10858.0
499.0
766.0
""
""
211.0
140.0
93.0
169.0
""
""
79.0
163.0
69.0
131.0
""
91.0
6727.0
273.0
174.0
""
""
""
""
82.0
315.0
""
24.0
29.0
""
""
46.0
42.0
""
""
""
""
98.0
21.0
37.0
55.0
""
301.0
24.0
42.0
""
259.0
""
3722.0
48.0
""
""
43.0
""
""
""
662.0
""
41.0
148.0
12388.0
74.0
1036.0
23.0
1289.0
134.0
31.0
2411.0
157.0
336.0
""
41.0
164.0
2470.0
21.0
30.0
21.0
59.0
108.0
475.0
4060.0
8248.0
""
1471.0
408.0
""
371.0
""
24.0
51.0
91.0
""
""
275.0
1397.0
308.0
190.0
1203.0
378.0
552.0
25.0
584.0
24.0
1180.0
5550.0
21.0
906.0
72.0
44.0
51292.0
163.0
""
103.0
21.0
33.0
""
23.0
22.0
40.0
46.0
""
567.0
33.0
790.0
""
1548.0
40.0
245.0
362.0
3150.0
135.0
718.0
3679.0
703.0
2654.0
914.0
948.0
2418.0
4466.0
731.0
11462.0
1127.0
1401.0
1389.0
1657.0
1504.0
2828.0
1328.0
3250.0
965.0
1308.0
5222.0
2233.0
6894.0
2133.0
779.0
3177.0
855.0
1661.0
1637.0
1562.0
1312.0
3542.0
377.0
2141.0
1502.0
1152.0
523.0
4829.0
719.0
15060.0
665.0
4824.0
5142.0
927.0
2551.0
3448.0
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
88.0
""
""
263.0
""
""
168.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
336.0
365.0
32.0
""
343.0
364.0
""
25.0
275.0
70.0
77.0
174.0
23.0
""
61.0
210.0
203.0
""
14026.0
23.0
""
239.0
570.0
1259.0
""
214.0
1058.0
285.0
""
131.0
""
232.0
6071.0
""
971.0
108.0
117.0
1225.0
199.0
298.0
68.0
""
45.0
""
81.0
""
3181.0
122.0
803.0
92.0
24.0
221.0
48.0
210.0
175.0
""
3315.0
118.0
209.0
1145.0
25.0
81.0
3163.0
""
""
453.0
""
""
""
""
113.0
55.0
167.0
542.0
1986.0
""
""
50.0
43821.0
39.0
27.0
354.0
1000.0
1143.0
62.0
""
""
""
126.0
429.0
""
228.0
37.0
903.0
634.0
639.0
33.0
1370.0
51.0
""
""
31.0
296.0
""
""
547.0
21.0
95.0
6253.0
10829.0
""
""
36.0
2338.0
2199.0
1796.0
""
""
""
167.0
216.0
51.0
250.0
65.0
""
178.0
208.0
""
558.0
38.0
208.0
672.0
41.0
""
26.0
""
39.0
3566.0
""
326.0
147.0
""
""
142.0
1987.0
""
23.0
""
33.0
""
27.0
47030.0
83.0
45.0
32.0
3182.0
221.0
""
""
""
""
31.0
663.0
""
1234.0
3090.0
26.0
372.0
164.0
150.0
""
""
""
11081.0
47.0
248.0
""
46.0
4552.0
36.0
""
""
23.0
125.0
101.0
766.0
2438.0
391.0
670.0
256.0
27.0
""
""
25.0
335.0
64045.0
1642.0
""
""
313.0
""
509.0
236.0
245.0
118.0
37.0
301.0
484.0
165.0
""
827.0
86.0
""
""
118.0
666.0
""
8667.0
""
27.0
377.0
72.0
23.0
1011.0
""
""
""
85.0
""
""
""
94.0
""
758.0
95.0
104.0
""
140.0
152.0
77.0
674.0
379.0
""
""
""
""
2188.0
""
21.0
3649.0
""
178.0
273.0
""
""
502.0
""
28.0
""
1025.0
240.0
""
31.0
""
1441.0
29.0
237.0
""
958.0
817.0
293.0
92.0
1502.0
""
""
819.0
99.0
415.0
144.0
""
""
345.0
1149.0
""
26.0
286.0
""
""
258.0
29.0
62.0
""
382.0
300.0
""
910.0
69.0
249.0
234.0
216.0
""
""
77.0
""
429.0
""
3705.0
""
""
21.0
""
""
""
52.0
21229.0
1105.0
""
53.0
""
350.0
583.0
7740.0
126.0
220.0
397.0
""
""
106.0
144.0
559.0
699.0
449.0
46.0
541.0
64.0
666.0
23.0
1438.0
132.0
""
1852.0
57.0
""
54.0
216.0
""
35.0
""
""
""
""
34.0
""
""
371.0
""
""
""
""
""
""
""
""
""
""
""
788.0
""
""
""
""
43.0
""
137.0
""
31.0
""
333.0
""
""
""
165.0
""
""
""
""
""
""
23.0
33.0
36.0
""
605.0
846.0
86.0
314.0
489.0
239.0
1915.0
162.0
""
499.0
""
101.0
762.0
""
302.0
699.0
653.0
""
383.0
261.0
6291.0
87.0
""
562.0
308.0
""
902.0
191.0
10601.0
442.0
""
321.0
373.0
229.0
""
263.0
368.0
32.0
102.0
590.0
1188.0
891.0
8011.0
1055.0
""
995.0
839.0
139.0
302.0
263.0
183.0
""
1180.0
493.0
304.0
152.0
27.0
1011.0
122.0
230.0
192.0
210.0
269.0
160.0
497.0
370.0
45.0
96.0
1469.0
231.0
636.0
1530.0
7222.0
144.0
""
154.0
413.0
59.0
129.0
""
""
55.0
43.0
663.0
1590.0
1764.0
357.0
434.0
65.0
179.0
70.0
415.0
40.0
73.0
1325.0
3813.0
108.0
36.0
964.0
8001.0
170.0
92.0
2220.0
431.0
218.0
61.0
528.0
574.0
55.0
7428.0
172.0
1060.0
69.0
1978.0
556.0
155.0
696.0
8307.0
11578.0
24.0
3027.0
""
6382.0
90.0
11876.0
2216.0
218.0
295.0
3399.0
10563.0
229.0
283.0
353.0
""
""
195.0
37.0
41.0
728.0
""
62.0
""
""
158.0
""
85.0
37.0
202.0
""
8314.0
708.0
""
""
48.0
""
48.0
""
""
""
5822.0
""
61.0
""
1199.0
625.0
""
733.0
""
68.0
130.0
26.0
265.0
""
452.0
20.0
""
33.0
378.0
""
""
""
177.0
""
""
89.0
""
104.0
""
104.0
""
242.0
1279.0
""
""
42.0
99.0
161.0
28.0
""
320.0
76.0
61.0
141.0
""
""
""
173.0
""
""
""
""
69.0
533.0
""
""
""
21.0
""
""
""
""
""
""
""
""
130.0
""
""
""
27.0
""
279.0
""
""
20.0
30.0
""
28.0
""
1788.0
40.0
""
28.0
""
67.0
""
59.0
""
24.0
""
""
""
""
""
37.0
29.0
1012.0
""
129.0
""
""
""
54.0
52.0
20.0
""
""
22099.0
55.0
""
""
120.0
105.0
""
20.0
""
39.0
""
2235.0
""
956.0
""
41.0
34.0
""
""
72.0
""
""
""
""
70.0
""
93.0
442.0
""
""
132.0
35.0
25.0
""
""
""
""
""
20.0
""
""
""
278.0
""
69.0
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
