staytract_other_pooled_n
135.0
56.0
""
76.0
86.0
25.0
""
""
87.0
853.0
25.0
26.0
""
""
44.0
70.0
""
3062.0
23.0
27.0
59.0
90.0
""
36.0
34.0
""
24.0
""
""
""
28.0
""
26.0
26.0
39.0
""
25.0
21.0
36.0
37.0
38.0
""
34.0
32.0
21.0
224.0
66.0
""
44.0
""
56.0
""
1469.0
""
27.0
""
77.0
""
""
358.0
176.0
102.0
""
166.0
29.0
""
""
31.0
""
21.0
""
24.0
436.0
""
""
63.0
115.0
""
32.0
27.0
""
""
""
23.0
""
""
""
""
""
""
""
25.0
20.0
""
127.0
87.0
""
""
""
""
79.0
474.0
240.0
""
""
""
""
248.0
""
""
""
41.0
""
29.0
47.0
88.0
""
""
66.0
40.0
25.0
73.0
60.0
22.0
39.0
25.0
""
27.0
""
""
34.0
23.0
62.0
""
39.0
26.0
""
""
112.0
""
""
""
""
""
31.0
""
""
""
""
""
21.0
""
59.0
64.0
""
""
""
""
""
21.0
""
30.0
""
29.0
39.0
32.0
27.0
""
""
300.0
167.0
59.0
""
79.0
41.0
91.0
""
""
189.0
28.0
""
82.0
""
435.0
40.0
123.0
26.0
23.0
""
30.0
""
""
""
""
36.0
127.0
""
""
514.0
""
""
38.0
""
""
21.0
62.0
""
1616.0
278.0
276.0
174.0
""
76.0
65.0
50.0
""
82.0
20.0
20.0
58.0
24.0
""
""
57.0
""
24.0
""
""
""
""
23.0
""
171.0
""
""
""
""
35.0
""
67.0
60.0
28.0
199.0
36.0
260.0
""
""
51.0
27.0
""
""
482.0
""
""
54.0
1939.0
49.0
""
""
40.0
""
""
24.0
47.0
""
66.0
40.0
30.0
33.0
30.0
""
62.0
""
27.0
750.0
""
37.0
""
""
""
""
354.0
""
""
""
""
""
""
30.0
185.0
109.0
""
34.0
""
""
75.0
""
""
169.0
139.0
""
38.0
""
""
""
""
227.0
""
32.0
""
""
""
""
""
""
74.0
""
33.0
""
24.0
""
78.0
""
""
""
""
""
""
""
""
318.0
45.0
""
""
""
""
""
24.0
""
""
32.0
""
""
54.0
""
""
""
""
""
""
""
""
40.0
24.0
23.0
""
""
41.0
987.0
""
""
""
""
""
34.0
""
""
""
""
""
69.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
497.0
54.0
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
20.0
612.0
28.0
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
131.0
5852.0
90.0
90.0
""
""
29.0
""
""
130.0
""
76.0
""
""
1147.0
""
180.0
72.0
33.0
89.0
56.0
89.0
599.0
183.0
437.0
190.0
51.0
478.0
1396.0
1233.0
879.0
159.0
279.0
1576.0
461.0
1010.0
157.0
681.0
1427.0
1038.0
716.0
626.0
732.0
109.0
513.0
179.0
910.0
133.0
1510.0
""
86.0
53.0
21.0
221.0
""
252.0
100.0
31.0
""
""
""
83.0
""
69.0
29.0
141.0
""
254.0
""
29.0
24.0
268.0
282.0
25.0
184.0
""
25.0
""
""
""
146.0
459.0
49.0
2585.0
346.0
135.0
118.0
181.0
177.0
54.0
92.0
73.0
61.0
53.0
538.0
976.0
28.0
45.0
69.0
85.0
57.0
""
59.0
324.0
4690.0
30.0
90.0
77.0
1176.0
51.0
2130.0
2064.0
344.0
348.0
920.0
158.0
667.0
83.0
137.0
74.0
117.0
6837.0
226.0
757.0
520.0
142.0
280.0
382.0
43.0
""
42.0
110.0
2019.0
125.0
79.0
191.0
283.0
60.0
55.0
135.0
1494.0
48.0
25.0
157.0
31.0
""
28.0
""
""
42.0
20.0
23.0
95.0
301.0
100.0
165.0
54.0
""
102.0
""
175.0
52.0
34.0
""
""
95.0
63.0
259.0
1571.0
""
30.0
149.0
26.0
33.0
405.0
67.0
413.0
55.0
214.0
""
""
57.0
""
713.0
65.0
148.0
51.0
91.0
34.0
95.0
""
152.0
40.0
142.0
""
54.0
65.0
59.0
44.0
""
""
21.0
1148.0
""
""
72.0
112.0
221.0
20.0
661.0
191.0
""
79.0
54.0
""
44.0
133.0
""
144.0
60.0
192.0
94.0
145.0
63.0
71.0
60.0
43.0
27.0
51.0
27.0
31.0
""
151.0
46.0
1043.0
""
""
37.0
239.0
45.0
63.0
""
""
""
""
""
""
""
""
""
84.0
171.0
""
""
""
""
""
""
""
""
196.0
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
30.0
""
""
21.0
36.0
""
""
""
""
29.0
""
36.0
""
""
""
173.0
""
56.0
34.0
241.0
60.0
150.0
88.0
39.0
83.0
56.0
586.0
37.0
75.0
337.0
237.0
80.0
111.0
50.0
46.0
2070.0
57.0
52.0
204.0
162.0
200.0
37.0
2423.0
53.0
46.0
118.0
507.0
65.0
1487.0
120.0
34.0
20.0
27.0
64.0
38.0
""
80.0
46.0
96.0
81.0
305.0
67.0
256.0
89.0
613.0
807.0
61.0
341.0
103.0
200.0
""
34.0
168.0
""
1216.0
28.0
39.0
174.0
""
48.0
23.0
39.0
60.0
40.0
253.0
58.0
""
210.0
119.0
104.0
97.0
84.0
68.0
621.0
892.0
323.0
101.0
50.0
33.0
""
192.0
84.0
138.0
30.0
169.0
""
161.0
""
63.0
""
59.0
43.0
191.0
138.0
460.0
231.0
403.0
62.0
""
1312.0
37.0
988.0
39.0
146.0
434.0
85.0
229.0
""
""
267.0
111.0
202.0
""
""
""
""
79.0
78.0
130.0
""
49.0
276.0
45.0
24.0
77.0
209.0
144.0
162.0
37.0
139.0
142.0
163.0
""
46.0
327.0
77.0
498.0
47.0
86.0
72.0
3225.0
330.0
355.0
212.0
113.0
317.0
286.0
280.0
407.0
54.0
""
639.0
219.0
275.0
153.0
38.0
25.0
3207.0
471.0
313.0
""
""
45.0
38.0
284.0
1239.0
120.0
186.0
276.0
54.0
44.0
308.0
248.0
""
""
""
54.0
580.0
61.0
231.0
244.0
30.0
1133.0
176.0
327.0
90.0
949.0
""
3032.0
253.0
""
73.0
168.0
64.0
20.0
84.0
1801.0
""
270.0
105.0
1632.0
38.0
222.0
39.0
488.0
124.0
54.0
806.0
161.0
129.0
""
51.0
140.0
615.0
20.0
49.0
27.0
61.0
90.0
364.0
563.0
853.0
28.0
367.0
109.0
""
211.0
""
27.0
38.0
69.0
38.0
""
179.0
613.0
99.0
136.0
492.0
227.0
141.0
45.0
145.0
27.0
243.0
1189.0
""
416.0
62.0
42.0
2409.0
57.0
""
105.0
27.0
48.0
""
33.0
37.0
39.0
53.0
36.0
225.0
27.0
373.0
24.0
534.0
56.0
291.0
232.0
1723.0
219.0
25.0
205.0
""
152.0
""
20.0
171.0
452.0
24.0
509.0
52.0
40.0
54.0
27.0
47.0
65.0
25.0
350.0
""
""
109.0
57.0
497.0
74.0
""
272.0
""
84.0
67.0
59.0
""
323.0
""
30.0
49.0
29.0
56.0
101.0
109.0
703.0
22.0
231.0
259.0
24.0
31.0
239.0
""
""
""
""
36.0
41.0
""
""
""
""
""
""
33.0
49.0
""
""
28.0
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
53.0
""
""
""
""
""
""
""
51.0
34.0
""
""
""
""
107.0
""
""
255.0
20.0
""
405.0
""
""
29.0
""
""
""
""
""
""
""
22.0
""
41.0
""
124.0
33.0
""
""
141.0
99.0
34.0
""
32.0
51.0
52.0
""
""
""
38.0
72.0
""
46.0
1028.0
""
""
72.0
30.0
34.0
""
52.0
40.0
38.0
""
57.0
""
91.0
417.0
""
""
20.0
47.0
""
""
47.0
""
""
""
""
51.0
""
512.0
""
22.0
37.0
""
45.0
50.0
54.0
""
""
134.0
33.0
21.0
96.0
""
43.0
693.0
""
22.0
34.0
""
""
""
""
71.0
34.0
70.0
66.0
287.0
""
""
70.0
1335.0
""
25.0
156.0
191.0
99.0
""
""
20.0
""
34.0
140.0
""
29.0
26.0
179.0
127.0
37.0
25.0
79.0
32.0
""
""
32.0
36.0
""
24.0
92.0
""
42.0
1437.0
2893.0
""
""
""
161.0
343.0
158.0
""
""
""
45.0
""
39.0
41.0
22.0
21.0
149.0
""
""
36.0
""
23.0
48.0
""
""
""
""
""
1192.0
""
21.0
141.0
""
""
66.0
591.0
""
""
""
""
""
""
3717.0
""
21.0
""
978.0
""
""
""
""
""
""
170.0
""
192.0
1240.0
24.0
""
47.0
""
""
""
""
997.0
""
""
""
""
457.0
""
""
""
""
""
49.0
237.0
193.0
23.0
233.0
35.0
""
""
""
""
61.0
5501.0
88.0
""
""
159.0
""
97.0
226.0
""
""
80.0
46.0
28.0
38.0
""
102.0
28.0
""
""
""
34.0
""
385.0
""
27.0
252.0
""
""
136.0
38.0
""
""
61.0
""
""
""
40.0
""
108.0
""
48.0
""
""
21.0
""
71.0
""
""
""
""
""
346.0
""
""
282.0
""
""
""
""
""
55.0
""
60.0
""
200.0
20.0
""
""
""
540.0
""
21.0
""
64.0
55.0
""
""
528.0
""
""
105.0
39.0
23.0
167.0
""
""
42.0
197.0
""
""
198.0
""
""
""
""
""
""
20.0
98.0
""
47.0
""
""
28.0
99.0
""
""
23.0
""
24.0
""
256.0
""
""
""
""
""
""
""
3053.0
384.0
""
""
""
36.0
245.0
1489.0
""
25.0
55.0
""
""
51.0
52.0
86.0
58.0
36.0
24.0
39.0
65.0
35.0
""
357.0
31.0
""
609.0
44.0
""
55.0
47.0
""
""
""
""
""
119.0
159.0
40.0
""
882.0
""
""
""
""
53.0
""
""
""
""
""
""
3064.0
21.0
20.0
38.0
45.0
101.0
51.0
962.0
24.0
226.0
""
541.0
50.0
""
42.0
216.0
""
78.0
""
22.0
39.0
33.0
61.0
84.0
75.0
74.0
40.0
155.0
22.0
""
37.0
""
547.0
69.0
""
81.0
""
33.0
""
""
""
67.0
52.0
""
24.0
""
674.0
20.0
""
65.0
""
""
52.0
""
3907.0
131.0
""
37.0
36.0
109.0
""
71.0
20.0
""
26.0
""
30.0
107.0
575.0
58.0
""
62.0
121.0
""
58.0
34.0
""
""
510.0
34.0
""
""
""
38.0
""
97.0
38.0
34.0
""
""
24.0
53.0
""
""
63.0
33.0
""
189.0
1551.0
37.0
""
""
143.0
31.0
58.0
""
""
43.0
24.0
27.0
317.0
428.0
""
""
27.0
60.0
33.0
33.0
27.0
25.0
392.0
464.0
26.0
""
64.0
629.0
50.0
""
63.0
""
125.0
53.0
""
56.0
""
679.0
52.0
83.0
""
125.0
134.0
31.0
26.0
760.0
804.0
""
96.0
36.0
281.0
21.0
379.0
171.0
38.0
46.0
176.0
1915.0
49.0
21.0
74.0
21.0
57.0
497.0
146.0
231.0
1526.0
""
322.0
74.0
26.0
137.0
""
165.0
254.0
418.0
113.0
8682.0
1689.0
78.0
50.0
195.0
""
197.0
72.0
52.0
30.0
5654.0
24.0
314.0
24.0
2807.0
1385.0
136.0
1380.0
""
155.0
520.0
70.0
596.0
""
145.0
""
""
33.0
119.0
""
""
""
39.0
""
""
42.0
""
34.0
""
91.0
""
74.0
324.0
22.0
""
""
""
57.0
41.0
""
55.0
23.0
""
84.0
""
""
20.0
67.0
""
""
""
""
51.0
84.0
21.0
""
""
""
22.0
""
""
""
27.0
""
""
""
106.0
""
""
39.0
43.0
39.0
381.0
""
29.0
60.0
50.0
30.0
78.0
""
753.0
77.0
35.0
92.0
49.0
98.0
""
94.0
22.0
40.0
35.0
26.0
20.0
""
""
79.0
25.0
280.0
""
153.0
""
34.0
32.0
103.0
158.0
40.0
""
""
1963.0
62.0
49.0
47.0
243.0
97.0
""
48.0
46.0
69.0
""
378.0
30.0
233.0
""
80.0
49.0
38.0
86.0
146.0
""
20.0
""
33.0
90.0
21.0
114.0
477.0
53.0
25.0
190.0
102.0
51.0
""
57.0
31.0
22.0
""
84.0
""
""
""
267.0
""
147.0
""
52.0
""
47.0
""
96.0
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
