kfr_29_white_male_mean
0.46724132
0.45067817
0.44801971
0.48726037
0.52499682
0.48741859
0.514229
0.47468811
0.47984713
0.50378555
0.48579201
0.52851301
0.46550432
0.46895689
0.49404103
0.47864878
0.48245567
0.48896575
0.46903241
0.47656325
0.49575767
0.48875377
0.48609689
0.52898705
0.54990286
0.50009727
0.51789612
0.50825882
0.52481705
0.52416229
0.53628021
0.54692876
0.56599855
0.54415667
0.53465945
0.49870682
0.54845101
0.5213263
0.58925587
0.55328149
0.55698705
0.5507549
0.56739128
0.60691553
0.57658684
0.53276461
0.54972285
0.61446524
0.57644176
0.55010855
0.55773985
0.58252943
0.53244877
0.54801947
0.57937723
0.56002367
0.57914448
0.61232108
0.53441286
0.51946133
0.53813493
0.51938832
0.52820069
0.50950778
0.44966826
0.46706882
0.43545085
0.48443642
0.46649793
0.44185081
0.53296316
0.51567173
0.55369371
0.51726508
0.49859607
0.4916127
0.51290339
0.48251629
0.50327682
0.53211337
0.5020479
0.5000791
0.48434028
0.49564993
0.52005774
0.50121742
0.48774672
0.5031212
0.51642197
0.49282455
0.51199007
0.4579331
0.47338429
0.49100646
0.46603397
0.45403737
0.4743838
0.47576529
0.48474973
0.48664603
0.48761639
0.51670533
0.50422019
0.49339893
0.47675478
0.50018495
0.46617153
0.49669838
0.47920322
0.46215698
0.49923325
0.51024926
0.52961534
0.51261383
0.51393116
0.50383371
0.51806647
0.51384121
0.49665716
0.4797844
0.49532574
0.48850119
0.48327151
0.47961906
0.50427765
0.51777101
0.51959151
0.49082679
0.48514724
0.50914979
0.54886204
0.47929358
0.50940603
0.48752338
0.50176609
0.50644207
0.5070467
0.49495584
0.51281887
0.53045762
0.50667685
0.47246134
0.49011415
0.51571321
0.49915943
0.52899271
0.52106017
0.53000122
0.55330008
0.54539084
0.49484619
0.54030395
0.54156148
0.58017862
0.48900166
0.53114766
0.52842194
0.54325283
0.53181767
0.51831686
0.50335306
0.50883454
0.56172979
0.58596563
0.54903138
0.60978508
0.5265857
0.55185241
0.50821692
0.516675
0.5332427
0.53610402
0.51095265
0.5286957
0.49954072
0.50468969
0.52164447
0.54351193
0.50425017
0.49737534
0.50197953
0.48711982
0.52221113
0.476551
0.48454058
0.54075164
0.46695492
0.55143946
0.49204043
0.45463684
0.48342678
0.50418973
0.52086121
0.52295136
0.52456129
0.53838748
0.53982115
0.570813
0.5388853
0.54522336
0.5344311
0.53377837
0.54613578
0.51675349
0.5004856
0.5518952
0.53944314
0.51218253
0.52257085
0.5438056
0.5168547
0.56834334
0.55031943
0.5449729
0.56915188
0.52774411
0.52764481
0.54237032
0.50798273
0.50308365
0.52046895
0.53791773
0.46633655
0.47770965
0.52210665
0.51133329
0.54722708
0.5475992
0.56998879
0.52466655
0.53270751
0.5145117
0.4976418
0.52760148
0.52538532
0.52571166
0.53512138
0.51316732
0.51167279
0.49510869
0.47853202
0.53377527
0.52173322
0.54184669
0.51779449
0.532888
0.53076124
0.54632932
0.52119499
0.52960795
0.56150365
0.53128827
0.53972518
0.56319886
0.52851623
0.52308393
0.51955748
0.56662661
0.55480069
0.54596007
0.54628563
0.58457655
0.58609283
0.5758183
0.56140745
0.60637367
0.59152681
0.62141293
0.58679956
0.55640864
0.5277487
0.55254716
0.51707125
0.50012189
0.45075095
0.51762801
0.51594144
0.54108846
0.5348537
0.52747339
0.55790412
0.59982401
0.5027076
0.58565903
0.55353272
0.51710957
0.55786163
0.58878201
0.52347279
0.5547657
0.55100429
0.53120595
0.5518415
0.55127943
0.5631038
0.60189629
0.63097531
0.59264344
0.59035975
0.59312576
0.58866721
0.54995316
0.55259931
0.59631175
0.57286739
0.5714286
0.60701895
0.59101409
0.59461635
0.5979225
0.56982565
0.58276659
0.56450367
0.57970518
0.5853079
0.58374125
0.54901028
0.57770377
0.56628174
0.55520785
0.57403427
0.56568122
0.59831601
0.52331865
0.56632763
0.57199538
0.5606696
0.55604285
0.53462982
0.57075071
0.57979172
0.56582272
0.55128038
0.58213067
0.57365012
0.59549969
0.54822499
0.490897
0.51378113
0.56501162
0.52239323
0.54012048
0.54229087
0.54724061
0.54554033
0.47724101
0.47789365
0.49179047
0.49373901
0.49806815
0.52572882
0.5116604
0.53452545
0.50094378
0.56193984
0.52390891
0.54977465
0.52653301
0.46092623
0.49327791
0.48888445
0.58740747
0.55040729
0.52792335
0.57223088
0.5222398
0.53377783
0.57122433
0.5406214
0.51495475
0.54933965
0.52055448
0.62020874
0.60509288
0.60532379
0.65862805
0.60974073
0.6318388
0.6159963
0.61549699
0.64429599
0.54511017
0.61680812
0.62323874
0.59333414
0.67030305
0.61644608
0.62484193
0.58184725
0.61866337
0.66710168
0.64150059
0.66051769
0.59913832
0.60550529
0.57583642
0.58537376
0.61634177
0.60109091
0.59515113
0.58750582
0.60219973
0.56192565
0.63027364
0.5912022
0.59508228
0.59849644
0.63505882
0.60814863
0.6091032
0.59539449
0.57573622
0.59022886
0.5836069
0.58109486
0.57208401
0.61035991
0.58467168
0.57538444
0.62486845
0.57755899
0.6216554
0.59212661
0.59133554
0.6077618
0.61719573
0.65136069
0.61640608
0.60816741
0.5900107
0.61477256
0.59258991
0.58298367
0.55885047
0.59652758
0.61946142
0.55834067
0.54572147
0.57178009
0.47810039
0.56683576
0.59355706
0.55210876
0.60735047
0.56711531
0.60264027
0.61087698
0.58707839
0.62215108
0.586317
0.57939231
0.63209653
0.56967181
0.58812982
0.57943243
0.57105011
0.58314043
0.59579128
0.58030814
0.54044348
0.58994842
0.56526291
0.53021854
0.53782946
0.61334413
0.52527863
0.53208625
0.59249288
0.60211456
0.59102422
0.60083634
0.60477197
0.59889853
0.58244711
0.5801298
0.58634406
0.59420973
0.55078363
0.54695791
0.51184797
0.55520719
0.5566417
0.55733216
0.58122075
0.62172443
0.56449836
0.57855994
0.55435139
0.60151291
0.59608352
0.63387609
0.57230163
0.61737406
0.60633707
0.55346209
0.62265217
0.61507785
0.56137449
0.5486725
0.54360408
0.57793206
0.54440558
0.53915757
0.56793487
0.53309643
0.54968405
0.5547089
0.53275675
0.50221229
0.57560515
0.54683393
0.54299605
0.49910429
0.49259084
0.49174571
0.50463915
0.50672144
0.49903646
0.50439233
0.4998633
0.5112102
0.54246879
0.53512436
0.4975872
0.59251314
0.55793089
0.51478308
0.50555432
0.50630182
0.51478511
0.53547913
0.56483972
0.58025098
0.59086066
0.5481233
0.5316397
0.58717012
0.54488873
0.58763713
0.59515095
0.56355339
0.57885736
0.56918895
0.57757539
0.61094248
0.61346674
0.59424323
0.643233
0.58428895
0.59529155
0.59247577
0.63399094
0.55045384
0.54560453
0.50485271
0.54378605
0.57997769
0.53753275
0.61635661
0.61328328
0.60490572
0.61306143
0.51597971
0.52498645
0.54390603
0.46341121
0.4982419
0.53786218
0.55637503
0.58352971
0.57556301
0.5640403
0.53887421
0.54651529
0.54343307
0.56240785
0.51379412
0.56656712
0.55837333
0.53587097
0.57813495
0.5576151
0.60620207
0.54659814
0.57629818
0.59118176
0.54358476
0.55588204
0.53823084
0.53550768
0.52346873
0.55066276
0.53563559
0.54967725
0.51946795
0.5490706
0.55695355
0.51544285
0.53188258
0.56619865
0.53297466
0.53492105
0.53372389
0.53743595
0.53182429
0.58391088
0.5514046
0.53759104
0.51611954
0.50678426
0.4932608
0.49547738
""
0.55943394
0.56773996
""
""
0.57899374
0.52454078
0.54811078
0.56008714
0.52595901
0.54896981
0.51033926
0.60187471
""
0.55279863
0.55107707
0.57773471
0.52814507
0.525787
0.57391113
0.6010012
0.59518415
0.5880428
0.57225084
0.52534503
0.5589571
0.55806512
0.51055056
0.52939087
0.51726985
0.53567857
0.54552853
0.52002507
0.52320641
0.51066583
0.51749498
0.62897468
0.58191419
0.60110569
0.65799809
0.51514345
0.47885036
0.47935325
0.49681443
0.53964067
0.51336926
0.54743171
0.54378831
0.52447677
0.53557867
0.52772605
0.53801811
0.50675917
0.54483742
0.54495054
0.56265628
0.51224267
0.53013188
0.53657067
0.45748219
0.52091753
0.56305718
0.50828266
0.51910752
0.50706369
0.52676225
0.5744065
0.55310881
0.58323032
0.49701732
0.55609715
0.56673086
0.56130761
0.53525376
0.53461862
0.5776974
0.62052196
0.64967799
0.57558036
0.62354642
0.51503807
0.51526445
0.52250224
0.49402946
0.47480673
0.48052031
0.47706828
0.48435959
0.50735003
0.54741371
0.51535368
0.48922956
0.52245736
0.55276662
0.59629703
0.58773977
0.49700052
0.51865512
0.52363694
0.56017244
0.49946362
0.52879888
0.56633598
0.53259635
0.52641159
0.52763534
0.53084344
0.52350402
0.55512118
0.55764383
0.53840518
0.5153482
0.53275663
0.51232588
0.52042276
0.52026612
0.50391644
0.48628706
0.53852761
0.54526967
0.52322716
0.56321096
0.50396508
0.54992735
0.55507034
0.50618392
0.55337232
0.51651573
0.54393333
