par_rank_pooled_female_mean
0.48741266
0.43696097
0.36200172
0.52443689
0.54666126
0.44970989
0.51669806
0.46413112
0.44131026
0.49967453
0.50071144
0.53981829
0.4751924
0.47196555
0.51788658
0.4532091
0.43253303
0.52423859
0.43200657
0.36840838
0.41374671
0.44010177
0.49568349
0.45128337
0.58276063
0.36981902
0.43926203
0.4718388
0.50316226
0.45429659
0.43293765
0.53380787
0.5648151
0.52419871
0.37815991
0.44957936
0.38281983
0.42125389
0.31161052
0.31447566
0.44440562
0.35520419
0.41687253
0.40224376
0.3825914
0.40696579
0.4602505
0.46993318
0.49669403
0.4218154
0.48815981
0.46002668
0.40956631
0.30081618
0.45862836
0.43309325
0.44431648
0.43204382
0.47306058
0.40859905
0.43400845
0.49929079
0.38475734
0.44011265
0.39821145
0.4567526
0.34467959
0.41509295
0.39645088
0.37834281
0.36189431
0.36825126
0.33379623
0.47462183
0.41707897
0.44795546
0.44787112
0.43163726
0.43361762
0.47376177
0.36521044
0.49500439
0.41467154
0.52436501
0.55280393
0.48219347
0.47614571
0.46597001
0.54816496
0.44847313
0.48294231
0.43991968
0.4486534
0.51164317
0.42186272
0.42196691
0.47241786
0.4661319
0.48858604
0.45046142
0.50132489
0.42842999
0.49236456
0.49427703
0.52131015
0.48582447
0.4610377
0.5108496
0.40773588
0.43816417
0.49048042
0.42034635
0.49260303
0.36973754
0.47762707
0.51837361
0.50004572
0.39818287
0.3910785
0.38359836
0.41069943
0.4007782
0.46695244
0.42882231
0.40949148
0.48462948
0.4892723
0.40430364
0.43979499
0.41347966
0.55621809
0.43762311
0.50440007
0.426478
0.4937411
0.41830981
0.4741818
0.44017676
0.40140983
0.46519852
0.47643065
0.45717466
0.37847015
0.4177691
0.41021323
0.37841091
0.45983696
0.41168442
0.39683881
0.39736235
0.44179899
0.51691169
0.44349653
0.36359519
0.48339811
0.45612389
0.42244023
0.45431209
0.3826178
0.46867222
0.46185678
0.42764199
0.6281684
0.57815957
0.45918441
0.61742371
0.56838727
0.54700851
0.48663187
0.57381368
0.61222225
0.61502403
0.52604681
0.57055891
0.49664986
0.50732452
0.57702154
0.59327817
0.54926556
0.52997887
0.5055806
0.48997897
0.55393159
0.47356707
0.51559615
0.58324587
0.43058583
0.57732999
0.54399323
0.43932447
0.47909117
0.48032784
0.55317116
0.50350219
0.50256538
0.50610507
0.54492402
0.5604099
0.5866282
0.56990796
0.55016357
0.54274178
0.56957567
0.58668739
0.54313815
0.59026331
0.58952361
0.55789655
0.53473467
0.56544393
0.52309465
0.57562894
0.48631686
0.49589932
0.58557129
0.53023136
0.56787485
0.56601948
0.51444989
0.4632892
0.52506602
0.51084512
0.45192379
0.47365755
0.55836713
0.51500344
0.53643769
0.50098455
0.57747591
0.51545352
0.53530991
0.54335856
0.42642695
0.51514888
0.43246475
0.47586003
0.42432812
0.53834015
0.40063223
0.4196983
0.48142216
0.52348298
0.52397335
0.54026026
0.47792453
0.56217152
0.56350386
0.57630086
0.49983734
0.55909079
0.60535794
0.53541213
0.49664587
0.57490957
0.50375181
0.52477187
0.50349027
0.61129779
0.51760417
0.54062462
0.50277996
0.60123259
0.58122611
0.58911866
0.62191665
0.50422102
0.666453
0.62948298
0.5896557
0.60647064
0.4937737
0.53506523
0.40630731
0.5082019
0.44002613
0.47384393
0.55322409
0.59195644
0.49876273
0.56095982
0.59202749
0.67967248
0.60660428
0.6394642
0.63160831
0.57041079
0.58383018
0.65265143
0.5666135
0.51968795
0.5302524
0.47453538
0.55290812
0.50098521
0.54240966
0.58171678
0.55001193
0.58281821
0.61311877
