staytract_asian_male_mean
""
0.10072525
""
""
""
""
""
0.20110117
""
""
""
""
""
""
""
0.32795492
""
""
""
""
""
""
0.16669831
""
""
""
""
""
""
""
""
""
""
""
0.27919546
""
0.18261315
""
0.24391674
""
0.15692909
""
""
""
0.16062953
""
""
""
0.21375623
""
0.23189756
0.096635558
""
""
""
""
""
""
0.18814816
""
""
""
0.15634182
""
""
""
""
""
""
0.25930139
""
""
""
""
0.20281975
""
""
0.39774182
""
0.43955305
0.26288673
""
""
""
""
""
""
""
""
0.14349519
""
""
""
""
""
""
""
0.16686918
0.20061317
""
""
""
""
0.2041454
0.19844751
0.030431481
0.18459757
0.11073703
""
0.16565919
0.18949935
""
""
""
0.2526336
""
""
""
""
""
""
""
""
""
""
""
""
0.30730516
""
""
""
""
""
""
""
""
0.097895965
""
""
""
""
""
""
""
""
0.26213443
""
""
""
""
""
""
""
0.07028535
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041977908
""
0.18331464
""
""
0.31713563
""
""
0.29475543
""
""
""
""
""
0.24835446
""
""
""
0.31503674
""
""
0.22258964
0.17864947
""
0.28231147
0.080336243
0.14245136
0.24442063
0.40136194
0.13184473
0.15814018
""
0.26939964
0.14328647
0.12342153
""
0.31453294
0.29876101
0.25420979
""
0.1989205
0.25008053
""
""
0.25436324
0.32965896
0.24014907
0.31974235
0.29064074
""
0.24480303
0.27709016
0.23656052
0.29079241
0.29276481
0.38153091
0.24767604
0.29032671
0.34153873
0.24036555
0.31105578
0.25428635
0.27381676
""
0.17744219
0.2743625
0.26185241
0.24636909
0.37559268
0.20108625
""
0.26041669
0.18524817
0.26981553
0.24554716
0.18358831
0.28113547
""
0.21351837
""
""
""
0.16613239
0.381118
""
""
""
""
""
""
""
""
0.27684376
""
0.19559738
""
""
0.17840247
""
""
""
""
""
""
""
""
0.25448436
""
""
""
""
0.16631112
""
""
""
0.21109247
""
""
""
""
""
""
""
""
""
""
""
0.12155835
""
""
""
""
""
""
""
""
""
""
0.12872887
""
0.23060291
0.21508846
0.26108515
0.23526706
0.2470004
0.27924919
0.16905458
0.30015129
0.16037682
0.24066077
0.14026083
0.22215958
0.13343456
""
0.28062776
""
0.17213334
0.28443229
""
0.12254025
0.20013106
0.2371622
0.18744595
0.14190196
""
""
0.27128845
0.27725059
0.1331706
""
""
""
""
""
""
""
""
0.21907282
0.12370065
0.24561097
""
0.07070709
""
""
""
0.28140631
0.13887595
0.18019584
""
""
""
0.26320606
0.10289589
0.22950959
0.30116034
0.31796798
""
0.21307917
""
0.27993977
0.27133524
0.21321215
0.1761179
0.30288675
0.23078689
0.27151802
0.17761508
0.22369143
0.27359942
0.11530386
0.20296669
""
""
""
""
0.25322178
""
""
""
""
""
""
""
0.27452692
""
0.41978675
0.13884412
""
""
0.21026744
""
""
""
""
""
""
""
""
0.2565611
""
0.31699008
0.26496217
""
0.2025512
0.14530919
""
0.25226086
0.15657414
""
0.27995616
""
0.23958687
""
""
0.096652776
""
0.10323256
""
""
""
""
""
0.24525864
""
""
0.071391344
0.27904499
""
""
""
""
""
""
""
0.27530524
0.27222711
0.17467286
""
0.23363332
""
""
0.27600494
""
""
""
0.27148426
0.30882934
0.26991153
""
""
""
""
""
0.26427245
0.23776963
""
0.25906992
""
""
""
""
""
""
""
""
""
""
0.071855083
""
""
0.12794578
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23621941
0.22043398
0.36270392
""
0.23843192
""
""
""
""
""
""
""
""
""
""
0.2242063
0.21941574
""
""
""
0.14916453
""
""
0.18172707
""
""
""
""
""
""
""
""
""
""
""
0.20199905
""
""
""
""
""
0.28716394
""
""
""
""
""
""
""
0.18722956
""
""
""
""
0.35924003
0.39215621
0.42319053
0.42196307
0.21295303
""
0.22715113
""
""
""
""
""
""
0.19655101
""
""
""
0.16211984
""
""
""
""
""
0.13143601
""
""
""
""
""
""
""
0.30961055
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16882479
""
""
0.19725855
""
""
""
""
""
""
""
""
0.15894854
""
""
""
""
0.13223772
0.27247262
""
""
0.22463328
""
""
0.24738534
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2641046
""
""
""
""
""
0.28776032
0.10996284
0.56131923
0.061357379
0.20218389
0.15868078
""
""
0.23847592
""
0.1953997
0.179351
0.16415049
0.055697605
""
0.13948104
""
""
""
""
""
""
""
""
""
""
""
0.077865988
""
""
""
""
""
""
""
""
0.1673433
0.13997675
""
0.13873449
""
""
""
""
0.14152204
0.096909016
""
0.24613583
""
""
""
""
""
0.38291314
0.26093096
0.27425441
0.21699837
""
""
0.15962662
0.23237114
""
""
""
""
""
""
0.21162741
""
""
""
""
""
""
""
0.10112964
""
0.18389294
""
0.25369075
""
""
""
""
0.030337308
""
0.19369929
0.24312204
""
0.14274333
""
0.21663639
""
""
""
""
""
""
0.23773733
""
0.41935989
""
0.13575977
0.002937627
""
0.20084567
0.19645377
""
""
""
0.17463988
""
""
""
""
""
""
""
""
""
""
0.18334787
""
""
""
""
""
""
0.10552373
""
""
""
""
""
""
""
0.11616492
""
""
0.15095255
""
0.2383626
""
""
""
""
0.078602418
""
""
""
""
""
""
""
""
""
0.073990293
""
""
""
0.38145375
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12552933
""
""
""
""
""
0.21860671
""
""
""
""
""
""
""
""
""
""
""
""
0.12366164
""
""
""
""
""
""
""
0.18790449
""
""
""
""
0.16503206
""
""
""
""
0.5476889
0.20383002
0.18767823
""
""
""
""
""
0.16736075
""
""
""
""
""
""
0.25150281
""
""
""
""
0.13329168
""
""
0.10167687
""
""
""
""
""
""
""
""
""
""
""
0.27122173
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17121775
""
""
""
""
0.20648734
""
""
""
""
0.22074553
0.10584278
""
0.2402932
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23167962
""
""
""
""
""
0.17349669
""
""
""
0.24103151
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20247683
""
""
""
0.23246339
""
0.24385734
0.16714568
0.14556719
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32291523
""
""
""
""
""
""
""
0.16607067
""
0.16317682
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33088881
""
""
""
""
""
0.1464313
""
""
""
0.14935879
""
""
""
""
""
""
""
""
""
""
""
""
0.26887774
""
""
""
""
""
""
""
""
0.20462745
""
""
0.19542122
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37696216
""
""
0.14292282
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12882772
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23245475
""
""
""
""
""
""
""
""
0.30297893
""
""
""
""
0.26834008
0.20572887
0.15975533
""
""
""
""
""
""
0.22921175
""
""
""
""
""
0.47888836
""
""
0.28639305
""
0.16321214
0.20993261
""
""
0.22397487
""
""
""
0.27207366
0.17242798
0.23778719
""
0.25633472
""
""
""
0.25116453
0.17396839
""
""
""
0.21299033
0.36992747
0.30984285
0.26962528
0.28260386
""
0.29669482
""
0.27070099
0.094336718
""
""
""
""
""
""
0.21255367
0.27130613
0.19419551
""
""
0.14138573
""
""
""
0.18120758
""
""
""
""
""
0.22311684
0.29410371
0.2531279
0.29197705
0.033650346
""
0.088248938
0.12581804
0.30661875
""
0.28619719
""
0.1789913
0.23430289
""
0.25617716
0.27916041
""
0.19407921
""
0.064451791
0.17192683
0.33479705
0.28441638
0.24455826
0.21245465
0.25509837
0.24874638
""
0.21395558
0.16521148
0.27650419
0.2854687
0.27505863
""
0.29065332
0.26650521
0.28501531
0.21865515
""
""
0.23820731
""
""
""
""
""
0.28420207
""
0.19397144
""
0.19326207
""
""
""
""
""
0.18973936
""
""
""
0.25883529
""
0.22420304
""
