popdensity2000
73.466034
88.323204
32.818073
33.450962
79.148064
18.696487
27.546604
189.63713
61.32613
43.321377
57.144794
17.429667
22.505817
23.600863
25.215139
64.236626
92.78907
16.572233
18.745602
36.518784
22.444357
105.43756
87.546982
47.375431
82.941109
106.50916
40.673721
193.38457
29.466637
49.251007
44.857994
15.413144
26.687145
29.034216
153.12296
50.030247
595.7522
26.29434
131.74519
50.38969
189.60625
117.29176
18.817818
39.543755
345.18936
23.051935
42.05386
145.32527
325.22299
23.715115
284.99911
191.70914
16.501192
23.767626
44.152588
38.549786
77.448212
102.44155
182.55338
16.371515
109.01364
57.922783
124.73936
89.37516
16.753271
14.837366
40.53302
0.38628218
1.2447964
152.68695
0.39452794
2.4968095
0.14845416
0.26506862
11.288858
1.031657
0.34206372
11.366315
3.0911334
2.8971405
2.1242585
0.077075906
2.4106898
0.40049192
0.083262481
0.20262796
1.29644
1.5582774
3.0780337
1.9057094
0.24926513
0.29775223
0.41144088
0.96663034
0.10562841
0.045022573
6.1998544
19.098427
6.2474208
10.789353
7.2446289
4.6372304
5.0726261
380.66537
11.646836
9.7956734
91.840996
33.496273
31.029568
20.621325
48.714886
20.984657
26.16205
69.253433
180.9615
57.51656
19.407576
9.1380424
40.243713
21.910431
27.187021
27.537125
43.428474
14.337979
33.42197
36.820496
116.15836
89.778351
83.419434
31.678459
13.80011
19.971334
22.602629
132.76027
29.187477
18.832275
129.93616
26.046873
64.620041
32.421101
49.338104
24.296877
44.810349
22.820402
29.053268
96.796967
34.52692
16.202003
30.247747
20.875441
25.808657
25.604317
31.754236
68.542717
17.072697
27.034723
64.648911
57.717762
16.889549
11.84575
16.112663
10.486103
39.288521
18.514589
38.014042
18.818951
33.774223
23.593601
67.034805
14.721656
475.77328
27.89827
46.204063
115.43484
12.322933
12.402135
216.33588
27.882277
28.32213
18.962574
43.907181
22.868147
167.50325
64.888893
14.896275
22.730474
1953.5833
1.6361204
59.03297
124.15322
39.758278
16.340918
1325.2908
27.332808
91.226501
134.07433
20.13055
35.459202
34.085365
1.7626181
81.365746
93.176285
46.407181
7.4478135
2353.7732
57.606441
475.27002
11.823447
24.602556
109.12133
2.4118311
4.2155051
122.46595
166.06816
96.09082
3600.2981
176.53476
8.1565447
214.44435
1268.875
38.333447
85.243561
668.90356
16627.77
405.08093
74.784248
1587.8591
146.00916
1304.2131
574.21124
43.243114
3.7294879
7.0566726
480.11191
291.02606
299.02866
131.02457
18.999001
4.0959296
76.286224
24.540228
408.67273
166.21886
95.307655
304.39471
20.710089
611.39441
7.3309016
1.7679288
3.9646738
370.48535
1249.2856
16.032959
1.2545859
23.586445
6.5248294
2.9854467
7.0076871
4.7425961
24.371941
3665.0042
1.7281272
209.18323
24.730326
10.736706
243.05632
30.099754
14.85668
31.673689
6.7387738
4.3086057
0.7070927
4.941546
0.9772433
687.72546
0.91754174
3.7073853
20.726377
25.968645
96.877502
3.1862655
2.3614752
11.152279
34.922005
0.94899195
2.7795055
11.741652
14.920634
21.220182
16.094793
6.9092469
6.6211128
6.5123096
15.320934
8.8397484
61.196869
1.8584672
13.608101
8.3360643
1.8683772
1.4400445
5.1250963
5.0123987
38.70747
36.884056
1.9562905
45.37027
4.1621485
1412.3352
1170.0895
197.91713
419.90408
1363.0959
389.67981
332.42325
212.69075
216.14046
1179.3
167.33308
9370.0293
249.08463
38.034554
195.41887
88.746162
477.79016
1341.6156
22.944157
208.18947
203.00493
232.99588
125.79386
70.855942
50.558739
19.609852
1021.8917
448.47852
102.65023
20.677919
87.321724
41.289547
13.115933
23.637753
25.938562
42.237003
31.41184
276.80463
93.592438
983.49146
38.773712
225.57909
50.944691
21.571825
12.922079
224.35419
568.71338
359.07864
30.808249
8.4027376
26.917164
355.35339
164.36276
233.20258
1191.7839
80.942108
88.898308
183.2825
46.707287
992.15106
129.94273
672.3454
461.60358
3365.5623
269.16953
97.292854
204.99988
338.27863
116.39152
586.3941
1181.0624
97.537056
50.60482
18.451939
55.190819
402.66168
37.701717
39.129471
35.988136
34.351444
22.420164
39.086426
11.914267
173.36064
62.13942
287.854
165.42268
69.902168
35.926327
616.13647
54.041782
33.070202
33.364029
87.621605
83.207741
26.897051
104.94375
22.541882
71.229034
39.404388
174.85913
328.17706
13.291519
544.15283
59.830502
81.286026
336.5264
851.28571
17.181814
1740.6595
8.5951042
1789.7855
65.055229
77.281288
307.81033
69.426224
202.35114
38.459412
80.694687
87.100967
75.827965
47.292011
2491.0986
38.659782
29.404936
292.26807
461.04834
24.100899
9.0480938
78.572227
58.426743
32.084782
57.395832
51.293438
469.59998
177.60977
439.28235
77.506699
1549.8702
54.901409
17.782106
160.97162
123.95484
52.051914
37.18301
1367.1931
129.73187
354.66098
21.354696
91.046021
