coll_pooled_female_p50
0.32286164
0.28179568
0.35778818
0.29581556
0.31608158
0.27443394
0.29858902
0.29731992
0.37470618
0.30899036
0.26326475
0.31288874
0.38711029
0.29786104
0.26230577
0.31735781
0.34702092
0.35185537
0.33382574
0.27464116
0.32319704
0.31722441
0.33753178
0.3122654
0.37184086
0.28060949
0.33713761
0.31563619
0.32243317
0.31859004
0.36898991
0.33583137
0.33781013
0.34491888
0.36745849
0.29690918
0.31690255
0.35557082
0.36126441
0.37290776
0.36051798
0.31907699
0.33588693
0.3654249
0.35734695
0.32057735
0.36483252
0.29154313
0.356161
0.29895267
0.2733404
0.32182354
0.293973
0.32460424
0.39218906
0.29188332
0.31471619
0.28199121
0.28913757
0.3336263
0.31424463
0.32648548
0.36326337
0.30188879
0.35621017
0.33460626
0.33466911
0.29199365
0.39563861
0.33151805
0.31964484
0.35497251
0.35195559
0.30988541
0.24851605
0.2721532
0.29193527
0.29266804
0.30077666
0.29990652
0.30563855
0.3285588
0.33384711
0.25751773
0.30941048
0.27835789
0.25004402
0.27894855
0.29552594
0.27583438
0.2953127
0.27598223
0.31955901
0.29146126
0.27885228
0.242873
0.23617207
0.24644874
0.31209722
0.26332861
0.32604679
0.3951405
0.33181608
0.32303914
0.34935123
0.33527604
0.31164861
0.27774325
0.26006716
0.27335158
0.35364452
0.2937704
0.35245788
0.31002811
0.31971848
0.29695866
0.31900829
0.25809762
0.24141774
0.30309165
0.31884205
0.31190434
0.27331609
0.3129673
0.28661022
0.33029184
0.2880421
0.30512932
0.26566792
0.28862625
0.36911207
0.27403522
0.31467941
0.3008984
0.28019127
0.30348867
0.28456438
0.29806468
0.31024557
0.33033964
0.3691915
0.28995776
0.25624347
0.32533157
0.26802251
0.2670196
0.3009342
0.32069108
0.37820518
0.33804306
0.26589975
0.315631
0.31847808
0.38964918
0.30193785
0.31634951
0.28177646
0.30799896
0.33491817
0.33912894
0.33958319
0.29669231
0.29577139
0.32983944
0.30007109
0.40536332
0.34636909
0.30906072
0.258672
0.25964016
0.30618683
0.31166309
0.26084462
0.29765421
0.25189257
0.29938564
0.27204517
0.27157554
0.29927754
0.30005682
0.26084331
0.28073943
0.28771991
0.29571834
0.22687896
0.32332861
0.32406756
0.30324113
0.32352906
0.28124782
0.33977047
0.26635224
0.31291023
0.26199558
0.33609149
0.28787249
0.30829108
0.3156029
0.29543704
0.25089893
0.28847033
0.21975479
0.23983398
0.24733593
0.2532025
0.27774227
0.29359037
0.26009396
0.25315407
0.2759282
0.27168638
0.31171361
0.31243265
0.28107184
0.32537544
0.30922291
0.29895622
0.36451921
0.31045318
0.28818241
0.37422132
0.37189254
0.2971217
0.29994166
0.30821842
0.28320521
0.32583132
0.36534661
0.42524931
0.3816275
0.36176887
0.35766885
0.40772215
0.37813914
0.39003307
0.35810941
0.35519841
0.34338799
0.32770887
0.29598764
0.31483635
0.32507095
0.28953123
0.26937291
0.31725782
0.33023527
0.30974516
0.38670382
0.40142527
0.38858509
0.39088732
0.34244111
0.34287003
0.39419055
0.35719657
0.36876097
0.32728201
0.40627593
0.32547569
0.42459264
0.34592214
0.36948705
0.29498121
0.29699835
0.39934123
0.48185056
0.41913295
0.47416371
0.39802238
0.31983882
0.31172198
0.31460521
0.34898457
0.35265076
0.3879045
0.365787
0.37276
0.41321999
0.36443707
0.37960869
0.38727161
0.71136528
0.42599064
0.45354551
0.38898447
0.3667534
0.39113435
0.41209558
0.43605328
0.33311144
0.40415007
0.33607805
0.29848483
0.29963875
0.29423693
0.31554016
0.4008134
0.3542724
0.3798027
0.30336407
0.33542198
0.2643373
0.29104364
0.34979659
0.34807849
0.36841816
0.44906032
0.33539349
0.3795363
0.42139268
0.35576314
0.3229278
0.3473641
0.34579921
0.31206319
0.30744383
0.26398894
0.31511408
0.3277843
0.32265702
0.33506674
0.33190164
0.43062696
0.33653343
0.34602052
0.32823628
0.32468387
0.33690393
0.34080228
0.32078236
0.40231213
0.28718144
0.28987581
0.33129525
0.26664504
0.38305214
0.29537368
0.35691756
0.29853141
0.34861696
0.36138523
0.3312166
0.30966797
0.30530557
0.33265826
0.29706162
0.30900526
0.27932146
0.29403195
0.30116564
0.23554914
0.32015386
0.31153315
0.4326351
0.29833871
0.30011803
0.29817405
0.3373194
0.28128371
0.29229674
0.29258615
0.2755464
0.32541791
""
0.31088439
0.36393431
0.39655623
0.33213988
0.40680698
0.36073273
0.38304859
0.4014034
0.47576183
0.38541642
0.47120908
0.62004131
0.44419247
0.44395402
0.49234632
0.43609565
0.42301801
""
""
0.54348868
0.61476266
""
0.3061904
0.34548467
0.43985596
0.39670491
0.47419778
0.39714789
0.33260405
0.40117148
0.4655093
0.37623915
0.39905897
0.32224029
0.37163526
0.17209028
0.50280267
0.37360343
0.30852464
0.42310068
0.37308392
0.38062564
0.39064714
0.39786151
0.44447079
0.45820493
0.37396812
0.31488258
0.51604712
0.45050907
0.31668088
0.42427412
0.40371734
0.41524243
0.37113544
0.44115034
0.41046569
0.45869747
0.38600737
0.47906381
