lpov_nbh_white_pooled_p25_se
0.0032166764
0.0049485345
0.0068747578
0.0035763169
0.0054640695
0.0084492648
0.0037371414
0.006685215
0.0078131203
0.0053049494
0.0044555394
0.0034269223
0.0095650554
0.005524714
0.0051385807
0.009416529
0.010681449
0.0051315785
0.010889937
0.0095758019
0.0043534753
0.0042442307
0.0057618897
0.0086719319
0.0041486546
0.013444914
0.006892689
0.0048043514
0.0036227382
0.01075059
0.0085251378
0.0075495145
0.0043335254
0.0054099238
0.011814799
0.004006966
0.0065941927
0.0059544477
0.015575663
0.019863084
0.0055769887
0.0071785697
0.014913779
0.013287788
0.0099048046
0.011703821
0.0036065364
0.0052610002
0.0044498001
0.0061905282
0.0053500049
0.0040176893
0.0066287476
0.01853198
0.01685161
0.0050126626
0.011848486
0.013547214
0.019333567
0.0081330799
0.00894849
0.0041257222
0.010775675
0.0061065801
0.0047335122
0.0056068609
0.0085407654
0.0068051503
0.00594689
0.0049148165
0.011971855
0.0094460985
0.011245605
0.0065247314
0.0074568675
0.0085913353
0.0062888572
0.0052911802
0.009231003
0.0043490883
0.009183553
0.00510974
0.0056607132
0.0064727943
0.0031785399
0.0063814716
0.0065942765
0.005989993
0.0047001257
0.0042096302
0.0052684285
0.0061191274
0.0057330676
0.0044294712
0.0055564255
0.012394036
0.005222992
0.0039277398
0.0023506898
0.0044127833
0.0040075947
0.0029286358
0.0033300282
0.0044138916
0.0042085438
0.0029496506
0.0042053005
0.0032901184
0.0064684683
0.0047299564
0.0058144899
0.0071314229
0.004997408
0.01316786
0.0048943684
0.0033460029
0.0053530578
0.014986196
0.013467256
0.013240797
0.0059879795
0.0061614891
0.011850164
0.0081705395
0.0094749015
0.0063452581
0.0064736605
0.0068515697
0.014226926
0.011920012
0.0026232079
0.0087147048
0.0080840681
0.0069392961
0.0054998482
0.0071375417
0.003968121
0.0069816192
0.014927506
0.011498841
0.0055775433
0.0061399592
0.013000044
0.011084699
0.0085894438
0.01403042
0.0057344809
0.007894475
0.01118412
0.0097232545
0.005957705
0.0037714927
0.0084735993
0.017843354
0.0037087079
0.0046263421
0.0097437818
0.0064349552
0.0074845613
0.0057367161
0.012633293
0.0070735193
0.0073214718
0.0028433427
0.017983992
0.0028087946
0.0090489117
0.0084290076
0.013652618
0.0053280969
0.0019902389
0.0057057096
0.0064928993
0.0041643493
0.0053742779
0.011188665
0.0045528645
0.0031595563
0.0075787045
0.0097189257
0.0083669005
0.0072878348
0.0030495711
0.0060675126
0.0083584795
0.0025137148
0.0077000922
0.0081448983
0.004065943
0.0090017663
0.0068030688
0.0055347639
0.0033416043
0.010152902
0.0085950112
0.0056898375
0.0058593904
0.0060605286
0.0039137066
0.0096690468
0.0040108701
0.0046021529
0.0085925153
0.0069916314
0.0047619077
0.0046386365
0.0031392302
0.0071337083
0.0055240863
0.0056975256
0.0055488893
0.0051676794
0.010285036
0.0097148875
0.0050956518
0.0035508999
0.0049922541
0.0023526996
0.005316346
0.0048639895
0.0078605385
0.0055720117
0.0037054012
0.005311199
0.0026796528
0.0047432394
0.0055466052
0.0046475446
0.0022578624
0.0034921428
0.0036616365
0.0052446313
0.0077245473
0.0054201945
0.0087047834
0.0065650553
0.0077008288
0.0052880449
0.010719053
0.0047154445
0.0040796222
0.0081204688
0.0073516835
0.0049680821
0.0069097951
0.0091827931
0.0071594384
0.0033687192
0.006825476
0.0058020181
0.0026280247
0.0049478472
0.0058692037
0.015769439
0.0052851364
0.007741088
0.0089041637
0.0034991568
0.0065499153
0.0036041273
0.0060377722
0.0045760232
0.003144471
0.0032661066
0.0045462423
0.0017458211
0.0039362204
0.0024196086
0.0018735173
0.0054415702
0.0054746568
0.0093413647
0.018311186
0.0055356384
0.014445102
0.0095780883
0.0038826773
0.0061021638
0.0093898522
0.006579204
0.0029773181
0.046519667
0.04891995
0.00206488
0.003091072
0.009758289
0.0050248969
0.0026432008
0.0085584484
0.013358303
0.01290324
0.01590294
0.01201035
0.0088936854
0.011718412
0.010336393
0.016195886
0.007404692
0.0092356941
0.0056533082
0.0025043525
0.01193511
0.0077963178
0.0068181469
0.011271985
0.010184462
0.010650448
0.0092109479
0.0066100359
0.015030419
0.0081304386
0.0068819867
0.0076416163
0.0075684157
0.004566473
0.0064191595
0.011536086
0.0050283694
0.0055434792
0.0067700823
0.0083577344
0.0047679767
0.0072819446
0.0089130923
0.0082811946
0.0082594752
0.0057667848
0.0079051647
0.0075790286
0.005611368
0.010930627
0.0048177065
0.0049485243
0.0033839419
0.0092438692
0.001919558
0.0046028737
0.0063605881
0.0058238572
0.0026549539
0.012728305
0.009547553
0.0063994518
0.0051134843
0.0072370819
0.0096644219
0.0050518145
0.0060770782
0.0069841854
0.006873481
0.0062850788
0.0074904473
0.0073656384
0.014240054
0.0076099848
0.0050582909
0.012297984
0.0060601723
