kir_imm_asian_female_mean_se
""
""
""
0.049220134
0.058796041
""
0.028199518
""
""
0.038713209
0.041452855
0.021365881
""
0.062774345
0.039742116
""
""
0.073915154
""
""
""
0.043254804
""
""
0.020247092
""
""
0.044857051
0.016331762
""
""
""
0.023264697
0.032735374
""
0.036404714
""
""
""
""
0.067143671
""
""
""
""
""
0.017678021
0.062180791
0.031345364
""
0.065020949
0.042868108
""
""
""
0.069251984
""
""
""
""
""
0.04818723
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030315459
""
""
""
""
0.025612464
""
""
0.055962779
0.03547493
""
""
""
""
0.031901699
""
""
""
0.072718397
0.015788503
0.039414659
0.046213474
0.013265437
0.02218077
0.047332004
0.033468548
0.015876273
0.048605926
0.019372951
""
0.085786059
0.048294477
""
0.039778069
""
0.038068738
0.048179653
0.040800225
""
""
""
""
""
""
""
""
0.044295549
0.046540678
""
""
""
0.01063813
""
0.058718689
""
0.059555016
""
""
0.056794163
""
""
0.05622232
0.060261164
""
""
""
""
""
""
""
""
""
0.061176449
""
""
0.027497705
0.039387453
""
0.072097182
""
""
""
""
0.053413674
0.013218797
""
0.0061064106
""
""
""
""
0.010293342
0.042063601
""
0.057865057
""
""
0.055023674
0.030466411
""
""
""
""
0.031332839
""
""
0.022645803
""
""
0.051618148
""
""
0.079860821
0.037126448
""
""
""
""
""
0.038269948
""
0.039404232
0.056463443
""
""
""
0.04367058
0.029399915
""
""
""
""
""
""
""
0.047326572
0.049796924
""
0.018843982
""
""
""
""
""
""
0.021887176
""
0.067718312
""
0.023825511
0.069974855
0.053403199
""
""
""
""
""
""
""
""
""
""
""
""
0.060644563
""
""
""
0.033828255
""
0.048132624
0.019102586
0.086035229
""
""
""
""
""
0.027491024
""
0.053581487
""
0.033835705
0.027376344
0.032927901
0.025837485
0.0038648092
0.016483121
0.0053127599
0.0081751393
0.023628216
0.047801238
""
""
""
""
""
0.052792124
0.05353627
""
""
0.019146213
""
""
0.0085200183
0.032858275
""
0.038572654
0.013114559
""
""
""
""
""
""
""
""
""
""
""
""
0.0090904608
""
""
0.04058075
""
""
""
""
""
""
0.04438721
""
""
0.024880394
0.02260459
0.038894687
""
0.02460089
0.037202399
0.055277843
""
0.032705516
""
""
""
""
0.034157198
""
""
0.043669794
""
0.038431246
0.046797495
0.018314498
""
0.0054334044
0.037621107
""
""
0.021465935
""
""
0.047308788
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029833967
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064740524
""
0.032335002
""
""
0.039104052
""
""
""
""
""
""
0.031174865
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014813029
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02590654
""
""
""
""
""
""
0.018620798
""
""
""
""
0.055719394
""
0.059621491
""
""
""
""
0.033359338
""
0.043423943
""
0.032645941
""
""
""
0.038237933
""
""
""
""
""
""
""
""
""
""
0.045712527
""
""
""
""
""
0.065137558
""
""
""
""
""
""
""
""
""
0.020484738
""
0.023116235
""
""
""
0.062694117
""
""
""
""
""
""
0.047081687
0.05001089
0.072260797
0.031807233
0.0071851532
0.028935511
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072718203
""
""
""
""
""
""
""
0.032956656
0.014188831
0.0093264086
""
""
""
""
0.044435441
""
""
""
""
""
0.018537043
""
""
""
""
""
0.027595224
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0068137627
0.028289905
0.018882161
""
""
""
""
""
0.037085705
""
0.016016033
""
0.024391139
""
""
""
""
""
""
0.028060747
""
""
0.056989741
""
""
""
""
""
""
""
0.058097593
0.020605434
""
""
""
""
""
""
""
""
""
""
""
0.062803082
""
""
""
""
0.015138308
0.01832992
0.012043106
0.02193315
0.0071895556
0.005112417
""
""
""
0.024189057
0.028141709
0.0038405007
0.012191356
""
""
0.0063051507
0.065071724
0.021738978
0.002674351
""
""
""
""
0.040284019
""
0.06113743
0.012344395
""
0.03304366
""
""
0.051695351
""
""
""
""
""
""
""
""
0.0066781673
