kfr_asian_male_mean
""
0.55524915
""
""
""
""
""
0.48582789
""
""
""
""
""
""
""
0.52814013
""
""
""
""
""
""
0.4810591
""
""
""
""
""
""
""
""
""
""
""
0.49739745
""
0.59565669
""
0.50949681
""
0.59065056
""
""
""
0.63281816
""
""
""
0.56319165
""
0.57399338
0.59518206
""
""
""
""
""
""
0.63908291
""
""
""
0.64452326
""
""
""
""
""
""
0.48487529
""
""
""
""
0.54942477
""
""
0.48329297
""
0.47625819
0.4344905
""
""
""
""
""
""
""
""
0.54181433
""
""
""
""
""
""
""
0.54110223
0.61253595
""
""
""
""
0.56479686
0.55666649
0.57343286
0.54472303
0.49797219
""
0.5563609
0.47218055
""
""
""
0.50099689
""
""
""
""
""
""
""
""
""
""
""
""
0.4910264
""
""
""
""
""
""
""
""
0.63232756
""
""
""
""
""
""
""
""
0.5947966
""
""
""
""
""
""
""
0.6271137
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6031912
""
0.56614751
""
""
0.48339808
""
""
0.47887099
""
""
""
""
""
0.52901399
""
""
""
0.61355907
""
""
0.51103681
0.68017697
""
0.60802513
0.59577405
0.61752814
0.49231008
0.48488754
0.46024176
0.60221845
""
0.54092592
0.53700006
0.64240617
""
0.5655818
0.54268217
0.61806703
""
0.52384341
0.49066311
""
""
0.53752345
0.58544016
0.47084013
0.56345928
0.55986792
""
0.54666835
0.5353623
0.65255982
0.55011952
0.54826438
0.59702051
0.52175885
0.57622623
0.61350715
0.56518376
0.61325693
0.5617584
0.47206637
""
0.56217414
0.5775072
0.56089401
0.52525276
0.54711848
0.56905323
""
0.51183212
0.61085021
0.57751459
0.58981752
0.46814147
0.49184483
""
0.56042784
""
""
""
0.60781425
0.47980976
""
""
""
""
""
""
""
""
0.48391441
""
0.55388635
""
""
0.51258463
""
""
""
""
""
""
""
""
0.56111789
""
""
""
""
0.51546431
""
""
""
0.54604644
""
""
""
""
""
""
""
""
""
""
""
0.56045961
""
""
""
""
""
""
