kid_asian_female_blw_p50_n
""
43.544041
""
""
""
""
""
25.056044
""
""
""
""
""
""
""
9.2168512
""
""
""
""
""
""
24.914543
""
""
""
""
11.171899
""
""
""
""
""
""
50.457996
""
301.30484
""
""
""
94.336472
4.9312949
""
""
158.65585
""
""
""
584.74103
""
122.6514
13.951084
""
""
""
""
""
""
69.875092
""
8.9964132
""
36.415058
""
""
""
""
""
""
1068.0139
""
""
""
""
87.0942
""
""
60.457897
""
27.720564
253.98775
""
""
18.949469
""
""
""
""
""
""
""
""
""
""
""
""
""
78.167953
47.804783
10.740767
""
""
""
3172.9888
61.730637
""
680.11639
50.736073
""
49.785179
78.640984
""
""
""
105.47361
""
""
""
""
""
""
""
""
""
""
""
""
71.347374
""
""
""
""
""
13.829719
""
""
46.035889
""
""
""
""
""
""
""
""
27.028181
""
""
""
""
""
""
""
19.547728
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.510284
""
247.5466
""
""
35.715569
""
""
346.65942
""
""
""
""
""
124.67611
20.564415
""
""
14154.431
""
""
977.33185
""
""
3801.6333
92.956505
102.31453
9190.2568
182.91026
212.26576
183.62482
""
1611.0421
236.9841
18.640911
""
62081.16
82.864487
462.34436
""
65.449654
2411.1384
""
""
1152.6373
119.92044
15.76549
23813.35
277.24359
""
3097.0198
11080.141
48.376759
4610.8721
11738.425
11241.489
6144.1538
219.6326
4527.3833
668.74603
19001.307
260.64914
388.33508
""
71.690277
1742.9452
685.2702
1858.126
932.09833
50.17942
""
1443.5503
21.662209
1389.829
634.3606
856.70258
769.24591
""
1061.2766
""
""
""
259.76346
99.131355
""
""
""
""
""
""
""
""
984.86621
""
235.81398
""
""
518.38983
7.1638727
""
""
""
""
""
""
""
580.92761
""
""
""
""
125.91051
""
""
""
62.826557
""
""
""
""
""
""
""
""
""
""
""
47.572594
""
""
""
""
""
""
""
""
""
""
37.481922
""
1209.0049
992.22009
98.795792
101.78731
843.97339
252.35291
105.52138
29.310839
111.8124
489.66003
95.748482
656.04358
208.22913
""
201.89798
""
301.46286
2259.085
""
45.905968
40.376602
108.4265
104.72018
""
""
""
1004.7775
417.6011
22.393938
""
""
""
""
""
""
""
""
64.706161
45.86964
1317.8456
""
45.423683
""
""
""
107.5005
176.32784
179.29793
""
""
""
109.77858
141.38747
38.09
