kir_29_black_female_mean
0.40755242
0.39036784
0.37653983
0.39210948
0.42406419
0.43028957
0.3913981
0.40016592
0.40849569
0.37426046
0.40121141
0.38229039
0.398927
0.31850219
0.46137089
0.42550027
0.44026375
0.42359921
0.41813192
0.37284017
0.40190163
0.42382804
0.41798711
0.38929614
0.33046332
0.40976506
0.39527741
0.40670249
0.46647704
0.42706209
0.38015887
0.38148969
0.40241233
0.42526951
0.3810946
0.35664117
0.42939165
0.48117837
0.43950263
0.43132481
0.43234482
0.43043074
0.43748108
0.41191438
0.45418215
0.40161109
0.52555811
0.38868558
0.40723452
0.40960872
0.42279536
0.41558474
0.39034691
0.39669597
0.37684762
0.40109867
0.41998333
0.42996585
0.51044399
0.39084888
0.4085224
0.41072607
0.41972134
0.37695163
0.36863634
0.3715539
""
""
""
0.49278221
""
""
""
""
0.43172073
""
""
""
""
""
""
""
""
0.39805579
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45983601
0.43986809
""
""
""
""
0.46296728
0.38774812
0.49803707
0.43735656
0.42976743
""
0.52284491
0.43531904
0.40407455
0.39612442
""
0.50562489
""
0.43783894
0.40811947
""
0.39258218
0.42837802
""
""
0.40870565
0.38852128
0.47776297
0.38891008
0.44310346
0.3902176
0.3835811
0.42612556
0.40079162
0.45283711
0.4628464
""
""
0.41144067
0.45830134
""
0.40022421
0.4628157
0.41444021
0.46290624
""
0.34639266
0.43323204
0.41762793
0.3979997
""
0.42131832
0.42493916
0.44810665
""
0.40910023
""
""
0.40152732
0.37517482
0.40777344
""
0.36529702
""
0.43333021
""
0.3778109
""
0.37692833
""
0.44796881
0.42277187
0.42948061
""
0.39855301
0.41700572
""
""
0.40478846
0.40959772
""
""
0.39965603
""
0.43378741
0.37261957
0.41433251
""
0.4643997
""
""
0.41914138
""
""
0.48469812
""
0.52626246
0.41184509
""
0.39864317
0.40956801
""
0.42549264
0.40095913
0.39831123
""
0.45200703
0.43544972
0.45788017
""
""
0.42153051
""
""
0.46237549
0.47842479
0.46321738
0.49262011
0.5182206
""
0.45648804
0.4521504
0.49736145
0.45281684
0.46262285
0.46388289
0.43159449
0.41830119
0.50149465
0.45373446
0.50584304
0.46632206
0.38436371
""
0.53828788
0.48569632
0.47261444
0.42838249
0.44652256
0.38448158
""
0.42633414
""
0.49602902
0.46509907
0.3953113
0.43186817
""
0.50391585
""
""
""
0.53046727
0.51981121
""
""
""
""
""
""
""
""
0.44188908
""
0.52534044
""
""
0.43569592
0.47576505
""
""
""
""
""
""
""
0.45935252
""
""
""
""
0.48415127
""
""
""
0.38395414
""
""
""
""
""
""
""
""
""
""
""
0.46320269
""
""
""
""
""
""
""
""
""
""
0.4785158
""
0.5093416
0.51685673
0.51957393
0.50980121
0.50422734
0.4866007
0.53157902
0.4541477
0.45299453
0.48208502
0.42768118
0.49533406
0.41004676
0.40017775
0.41191319
0.40104458
0.44058371
0.46143198
0.37220931
0.47682336
0.40065575
0.46153215
0.46791193
0.41052285
0.38827348
0.25293159
0.4284457
0.40846169
0.50230521
0.37900117
0.39508694
""
0.46956298
0.42337665
0.40886706
0.41700977
0.3883698
0.43555713
0.3940514
0.4387354
0.42127651
0.40350276
0.43852159
0.40005949
""
0.39760721
0.41729441
0.43599993
0.4236013
0.41972125
0.40618238
0.41967025
0.4016785
0.44158351
0.45234594
0.46549094
0.41360989
0.44941357
0.34397534
0.43114746
0.43282819
0.43786582
0.42156324
0.43381727
0.419898
0.4132944
0.4279772
0.39536917
0.42469603
0.42295766
0.43090177
0.37713557
0.38460875
0.3618418
0.40948257
0.40064275
0.41729957
0.38314307
0.39458418
0.40968552
0.35997623
0.34109873
0.34632701
0.40861374
0.45508695
0.39218035
0.41706973
0.35176167
0.3857348
0.41131791
0.38517052
0.3891257
0.36163414
0.42415875
0.38003936
0.40309078
0.41150573
0.36778378
0.44118336
0.35109529
0.40147564
0.38344145
0.3769643
0.41463977
0.44431382
0.3619574
0.46029958
0.40409428
0.33382085
0.42752248
0.3333635
0.45543733
0.36599469
0.35591677
0.46888942
0.3457576
0.40668079
0.4078562
0.33788994
""
""
0.38594818
0.44675073
0.42259371
0.39190915
0.37866578
0.42407727
0.36683702
""
0.42226878
0.41028255
0.41431725
0.40095395
""
0.53879261
0.40061459
0.53278482
0.35203233
0.42460454
""
""
0.40381896
0.3774423
0.38915038
0.39265573
0.47449258
0.38890779
0.41896269
0.38725498
0.3790077
0.42410922
0.38245878
0.39254019
0.44135648
0.45185927
0.36932522
0.41465604
0.39608231
0.37875718
0.40339732
0.36097601
0.40303645
0.45463324
0.37969318
0.32059479
0.40077341
0.42701551
0.44732305
0.40319905
0.41630724
0.38549858
""
0.37139407
0.38828683
0.40496936
0.42741662
0.37294829
0.42476976
0.38998118
0.38702047
0.43663481
0.43792593
0.39874309
""
0.41522843
0.42627102
0.44511911
0.39918196
0.40584427
0.38428384
""
0.39936966
0.43929601
0.43565315
0.38118345
0.38325369
0.41483125
""
0.3668555
0.42475268
0.43505824
0.3699998
0.3947449
0.3862384
0.38414919
0.38908678
0.38882732
0.36205149
0.41342175
0.37612844
0.3736791
0.3510578
0.38195828
0.38095397
0.40988088
0.3582435
0.40567395
""
0.39368582
0.39880279
0.3306489
0.40976158
""
0.38556612
0.39739481
0.4112981
0.39643267
0.38261321
0.41005379
0.36621875
0.42076072
0.45071107
0.43081641
0.42984459
0.38719565
0.39959145
0.4258239
0.36715403
0.49955758
0.48077822
""
0.50357461
0.40191996
""
0.47665629
""
""
""
""
""
""
0.40745312
""
""
""
0.38930541
""
""
""
""
""
0.46851698
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38249567
0.40978387
0.45449784
0.43629038
""
""
""
""
""
0.39100775
""
""
""
0.44886068
0.4761554
0.44459537
""
""
0.46465904
""
""
0.50824291
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.441576
""
0.39431453
""
