kir_24_other_male_p75
0.51643568
0.4221243
""
0.58684444
0.47451538
0.66598284
0.50395674
""
""
0.55591714
0.53761488
0.53268921
""
0.46484917
0.60993683
""
""
0.50997537
0.69704396
0.44706908
0.47555712
0.49217427
0.55080223
0.61072028
0.51893085
""
0.60094208
0.52083653
0.51749825
0.37509146
0.64655966
0.6300146
0.55452186
0.55459267
0.58797503
0.57009149
0.37080938
0.7178238
""
""
0.47460595
0.29299265
""
""
""
0.40365243
0.5080564
0.65090853
0.51290983
0.5719927
0.6102826
0.54103237
0.40633219
""
""
0.5497604
0.41111374
""
""
0.51014656
0.24238235
0.53750378
""
""
0.3110871
0.1941278
""
0.43135446
0.38351387
0.43244126
0.56942403
0.76990294
0.4555226
0.50343895
0.33901301
""
0.54964262
0.38527453
""
0.52955121
0.62451953
0.45383781
0.77435982
0.51308125
0.5307644
0.57280403
0.62071133
0.49173921
0.47949952
0.55586529
0.50323856
0.47910243
0.646442
0.47947025
0.48801199
""
0.48374057
0.53705168
0.54523897
0.52935773
0.5893054
0.4950217
0.5610891
0.56591284
0.56257915
0.52224249
0.54214329
0.5799011
0.61943907
0.48706299
0.51181567
0.60290605
0.50809622
""
0.54860985
0.55920917
0.52214551
""
""
""
0.35645503
0.48495719
0.5269534
0.47195753
0.30878723
0.48102528
0.43223956
0.73520541
""
""
0.50473201
0.62013537
0.42051211
0.46290737
0.56689638
0.50293416
0.55362779
0.46434051
""
0.57667708
0.48084536
0.60385561
""
""
0.38583159
""
0.49532774
0.55545861
0.40780273
0.47053009
0.54176074
0.4754239
0.44650581
""
0.50856179
0.53968871
""
0.52306783
""
0.34924307
""
""
0.5958975
0.58767754
0.5811044
0.57525706
0.5446136
0.5587396
0.50195032
0.54244524
0.48857656
0.48738045
0.41992256
0.43055534
0.59972245
""
0.5288614
0.53212231
0.4955757
0.57016689
0.52046472
0.59071565
0.53635991
0.59816837
0.6979903
0.52622819
""
0.52775145
0.53720456
""
0.43264705
0.5315333
0.54520994
""
""
0.57073349
0.49786505
0.60003954
0.52965981
0.50201654
0.56315482
0.50485432
0.5489006
0.51523614
0.44401303
0.51975614
0.54201871
0.53429234
0.54308033
0.45036379
0.50601667
0.50832146
""
""
0.53005606
0.54998583
0.53328317
0.4993335
0.40220359
0.47212255
0.46177918
0.48324284
0.53579211
0.31032717
0.53790933
0.50801629
0.48076844
0.58690238
0.49524152
0.52440786
0.52078933
0.52556843
""
0.44117713
""
0.3729583
""
0.38001338
""
0.60604304
0.52191311
0.56883258
0.60223871
0.56133199
0.52289003
0.50298226
0.66754526
0.52070171
0.44473895
0.47963852
0.52854538
0.53690881
0.57813323
""
0.58232647
0.63978761
0.54219151
0.49553347
0.47902384
0.50241601
0.44554549
0.59349436
0.49488044
0.57937956
0.54162979
0.52694821
0.52546334
0.56891185
0.53808534
0.58486879
0.53818762
0.719971
""
0.59451628
""
0.42813495
0.52307171
0.51714188
0.67625505
0.50514603
0.54395133
""
""
0.56696028
0.55226815
0.61447543
0.55773813
0.55282211
0.54659104
0.51052147
""
""
0.46947569
0.53559136
0.46515304
0.4821516
""
0.61321235
0.65758801
0.55006593
0.55671763
0.63901109
0.54760897
0.4535566
0.64201796
0.49758106
""
0.65722644
0.45078874
""
0.46070275
0.48291904
0.51737285
0.54438251
0.5582248
0.56772685
0.56549662
0.6017617
0.48388517
0.43300423
0.63778758
0.53324646
0.40596414
0.75983512
0.58439493
0.57598031
0.50192815
0.47261852
0.57314479
0.49473548
""
0.51750261
0.5301652
0.53559434
0.52581644
0.54811156
0.52808577
0.47520238
0.7100808
0.53654027
""
0.496959
0.5274393
0.50440907
0.62664741
0.55548346
0.72545379
0.54479069
""
0.52946067
0.58743805
0.39540815
0.37585473
""
0.45917639
0.58525395
""
0.62901455
0.53659064
0.51494873
0.40577114
""
0.5551542
""
""
""
0.37210506
""
""
""
""
""
0.71362346
""
""
""
""
""
""
0.53861809
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57932895
0.5302484
""
""
""
""
""
0.43236938
""
""
0.50017321
0.48007166
""
""
""
0.59603691
0.60611182
""
""
""
""
""
""
""
""
""
""
0.36952737
""
0.76046497
""
""
0.54177272
0.64919811
""
""
0.57235157
0.51545084
""
""
""
0.52706045
""
""
""
""
0.57304704
0.5312494
""
""
""
""
""
""
""
0.50526303
""
0.53368378
""
""
0.5444265
""
""
""
""
""
""
0.54318523
""
""
0.57515144
""
""
""
""
""
""
""
""
""
""
""
""
0.67740643
""
""
0.53097641
0.56720537
""
""
0.63264251
""
0.59327322
""
""
""
""
""
""
0.49463123
""
""
0.48536143
0.48801187
0.52183908
0.42596057
0.62731308
0.57260978
0.58528119
0.53029603
0.54020995
0.54946446
0.5185011
0.60667843
""
""
0.49065989
0.37907681
0.50836247
0.44810086
0.52740163
""
0.50452262
0.54857057
0.5594644
0.55354506
0.42612404
0.55294824
0.58247751
""
0.47918853
0.47977147
0.36445725
""
0.58231562
""
0.54534507
""
0.47465196
0.45605671
0.47485399
""
0.57404518
""
""
""
""
""
0.62443525
""
""
0.52175617
""
""
""
0.54663521
""
""
0.48899987
""
0.50800472
""
""
""
0.49060634
""
""
""
""
""
""
0.4377957
0.49311927
0.45265904
0.59623086
0.52160186
0.5216862
0.66312009
0.56101525
0.50113904
""
""
""
""
""
""
""
""
0.56829154
""
""
0.58504027
""
""
""
0.84032559
""
0.53420943
0.60220116
0.57316095
0.54387552
0.51675487
0.48040384
0.52507317
0.6089555
0.56326628
0.55836016
0.62922341
""
0.58406055
0.46846676
0.53539062
