kfr_stycz_white_pooled_p75_se
0.007995978
0.0048152823
0.018813061
0.016658481
0.0089843599
0.057433911
0.018509682
0.006343009
0.013503408
0.016403487
0.011106466
0.023951219
0.014064711
0.022324495
0.019123591
0.0100013
0.0085330019
0.027421867
0.030084496
0.013596846
0.023919107
0.0076409047
0.0098390905
0.014740091
0.010272084
0.007160434
0.01442599
0.0072438195
0.018841494
0.013624199
0.01580159
0.061669119
0.026270134
0.017323423
0.0067258803
0.0096175168
0.0022855804
0.021350073
0.006863927
0.011342059
0.0064879064
0.0068561351
0.035279665
0.038211484
0.0035596963
0.016714916
0.014957665
0.0076792701
0.0033549382
0.016401781
0.0047295964
0.005014739
0.04328369
0.020522121
0.017935531
0.017943753
0.012698388
0.007299406
0.0036587939
0.057109158
0.008637228
0.012317059
0.0048145386
0.008739518
0.019785868
0.029811159
0.016373416
""
""
0.0038227914
0.073856249
""
0.056176152
""
0.0070294999
0.109193
0.073018678
0.011913247
0.010774639
0.019946819
0.024209091
""
""
0.0088369604
0.069299191
0.088757493
""
0.09079615
0.056141693
0.025065165
""
0.043645613
0.053817548
""
""
0.092383258
0.031967808
0.0076641017
0.0073787812
0.011315077
0.015141695
0.024976669
0.033701707
0.0010478741
0.0065321946
0.011852912
0.0026905513
0.0061738915
0.027616085
0.0062241335
0.0081299664
0.019060215
0.015205426
0.013331331
0.0050063189
0.012397785
0.025852432
0.042707343
0.02004662
0.030958284
0.018614423
0.019861918
0.017266115
0.023368375
0.014850262
0.015156226
0.007384317
0.0087617449
0.010691492
0.020125505
0.03420826
0.022846691
0.018747671
0.0060745752
0.018734502
0.031186527
0.0080634756
0.014875418
0.011369673
0.018995671
0.013583196
0.025270684
0.011687977
0.032356944
0.021575779
0.009492985
0.017285496
0.04518868
0.021070994
0.042256717
0.027269255
0.022479936
0.017447516
0.0071814801
0.021820264
0.030014994
0.010214157
0.012332531
0.036330726
0.033176593
0.030832319
0.034463417
0.016938126
0.024384089
0.024839403
0.026761414
0.016366651
0.023560196
0.0094962092
0.032503214
0.0032904837
0.018111564
0.022062926
0.0058528883
0.034190014
0.047803059
0.0060035074
0.024313381
0.026195604
0.032175645
0.010250742
0.02225263
0.0052936058
0.0089076702
0.040705323
0.018450337
0.0020297959
0.077074833
0.0093631623
0.0050644884
0.010639606
0.019801436
0.0019459395
0.015314012
0.0038555413
0.0029902696
0.014714935
0.0070675886
0.010628225
0.018738868
0.0028556699
0.0071525751
0.011427808
0.013061524
0.00097292633
0.0070417104
0.0038123499
0.01907362
0.0087384256
0.0055534951
0.033351578
0.041258678
0.0044774371
0.0051047476
0.0059828977
0.0012399676
0.0029607597
0.021044889
0.0017083202
0.0017931227
0.0089704236
0.0016512567
0.0013674177
0.0040917397
0.0028375383
0.0039284243
0.0027529835
0.0038963007
0.0018645127
0.0041808691
0.0051718974
0.057375185
0.013049393
