staytract_black_male_mean
0.30709162
0.4007861
0.35337478
0.4400987
0.24636348
0.4511756
0.40787637
0.30922273
0.40037632
0.39882866
0.35485837
0.4373613
0.40958452
0.49994448
0.27197874
0.24916178
0.35851341
0.39036739
0.36913565
0.32418483
0.46079531
0.29638556
0.27043176
0.30250025
0.35779855
0.35003227
0.37249795
0.32933247
0.32649881
0.3666766
0.38137981
0.323378
0.40569144
0.32829928
0.30464011
0.37585884
0.2882275
0.29783714
0.29965273
0.37137634
0.33158875
0.40752089
0.36822838
0.36098018
0.2828736
0.30512908
0.10222292
0.43455744
0.29602167
0.33542624
0.26884556
0.33703429
0.36156341
0.44294074
0.37113586
0.48577315
0.36427492
0.49788472
0.27093795
0.31307036
0.39730799
0.39430267
0.30225667
0.39577577
0.32098231
0.39689422
""
""
""
0.20013928
""
""
""
""
0.17623967
""
""
""
""
""
""
""
""
0.085727014
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17096797
0.18336301
""
""
""
""
0.18819268
0.13139281
0.11973562
0.18729931
0.23916616
""
0.12846319
0.07885018
0.39082175
0.28598458
""
0.10245751
""
0.2964924
0.29339787
""
0.23214889
0.31587553
""
""
0.27913362
0.33001867
0.18688942
0.24212134
0.20330065
0.27901015
0.22359158
0.36555266
0.2556226
0.33920678
0.2809954
""
""
0.29544285
0.22982673
""
0.30292323
0.34726155
0.35243502
0.38605499
""
0.29039222
0.25624642
""
0.38465592
""
0.29222119
0.26467615
0.39412659
""
0.36200792
""
""
0.28034541
0.33868384
0.26939967
""
0.45762584
""
0.2752628
""
0.22240354
""
0.36474124
""
0.34964067
0.22911571
0.28233922
""
0.29869723
0.31268427
""
""
0.25439531
0.34443671
""
""
0.30476025
""
0.24368796
0.35224482
0.36602497
""
0.2219315
""
""
0.14161208
""
""
0.2422993
""
0.14731045
0.20426925
""
0.27710208
0.23950006
""
0.20406693
0.21860263
0.2013749
""
0.24268906
0.20045318
0.21415569
""
0.20554115
0.21269502
""
""
0.21341395
0.20500533
""
0.20275992
0.21955891
""
0.1878185
0.18976906
0.21076286
0.19454134
0.18733211
0.31483126
0.16897026
0.2293812
0.25282979
0.2074198
0.21903628
0.30861142
0.18349706
""
0.19286907
0.22379273
0.22042462
0.16606349
0.1692405
0.11984066
""
0.1791314
0.25922999
0.21670161
0.17411345
0.25245062
0.18448061
""
0.18250349
""
""
""
0.11776777
0.13197182
""
""
""
""
""
""
""
""
0.22049721
""
0.16669281
""
""
0.19974232
""
""
""
""
""
""
""
""
0.12714663
""
""
""
""
0.10865388
""
""
""
0.19818313
""
""
""
""
""
""
""
""
""
""
""
0.14603396
""
""
""
""
""
""
""
""
""
""
0.054381955
""
0.3036308
0.28746647
0.22685008
0.24418476
0.27343583
0.23751907
0.25879669
0.13696811
0.26795304
0.28429216
0.31501722
0.2893582
0.27336004
0.38030443
0.27799001
0.48016462
0.27119318
0.29222384
0.31623915
0.21825752
0.27786353
0.20827992
0.20565228
0.30636853
0.34215257
0.33959836
0.27307281
0.27724501
0.27028939
0.33789182
0.38403064
""
0.19349821
0.25006184
0.25208643
0.26550141
0.22973208
0.24384153
0.2782158
0.24525669
0.55417448
0.35986343
0.42077661
0.29765096
""
0.33674577
0.27185827
0.2461618
0.30194876
0.52563155
0.3589018
0.28072003
0.28092802
0.27022058
0.29599091
0.29278278
0.29711765
0.24532129
0.28653982
0.27368605
0.26792243
0.28560609
0.25427493
0.2818073
0.27352884
0.27264541
0.31573504
0.28240529
0.23784362
0.2981787
0.28077489
0.3645851
0.27580076
0.32827538
0.25280225
0.27669707
0.34442419
0.3955625
0.40341571
0.34920663
0.14236224
0.4672136
0.40654331
0.35795665
0.53584248
0.337558
0.35336661
0.32866853
0.21194313
0.24697365
0.34556624
""
0.35171616
0.2825242
0.30564615
0.35233423
0.41087505
0.32017374
0.23611638
0.41058946
0.34644762
0.14091255
0.3312884
0.2903038
0.24499732
0.44228745
0.19244145
0.30930862
0.51149023
0.22968279
0.2921415
0.19489828
0.28842348
0.37071308
0.25202686
0.32640857
0.350317
0.36752933
0.32003954
""
""
0.34095684
0.25203699
0.3368023
0.45645115
0.265771
0.21929668
0.37694609
""
0.38395646
0.38097247
0.39906132
0.23135982
""
0.23952059
0.30623281
0.098546989
0.37758237
0.24925201
""
""
0.30737084
0.272802
0.38812217
0.41861391
0.19673924
0.47252032
0.28811869
0.40675423
0.36774471
0.38790902
0.45558485
0.4176448
0.23579895
0.24470571
0.44848633
0.28700155
0.42830953
0.37514991
0.41091222
0.4409982
0.51103806
0.31435704
0.44896403
0.35240442
