spouse_rk_hisp_pooled_p75_se
0.032543078
0.042852767
""
0.018284034
0.023681989
0.096510299
0.017637208
0.057164881
0.14325473
0.032482099
0.030898465
0.011867522
0.051780462
0.05534707
0.030476481
0.093204014
0.079191484
0.026168043
0.10569165
0.15405151
0.032210153
0.013530823
0.028888278
0.047511663
0.010613811
0.082984895
0.037373748
0.016340965
0.0093470179
0.073559903
0.063825011
0.036454044
0.013000023
0.012707576
0.09666045
0.018412063
0.094140619
0.060241692
""
""
0.033696517
0.13221921
""
""
""
0.080123603
0.0091317007
0.028485158
0.015883051
0.039172418
0.019564923
0.021453844
0.035942659
0.15218574
""
0.018168226
0.090412416
""
0.085282922
0.052918844
0.075410396
0.020759018
""
0.051203046
0.080306306
0.064748913
""
""
0.16809848
0.10349345
0.16087811
0.081884727
0.085600346
0.048653748
0.07732363
0.081500091
0.064908594
0.080489457
0.082929596
0.015895093
0.066448674
0.042608179
0.086093888
0.025801379
0.012973398
0.04018214
0.054353509
0.02143449
0.01719504
0.043945733
0.056253232
0.094998211
0.07775563
0.028990004
0.074843518
0.10187794
0.040340167
0.024238041
0.0049250671
0.011862544
0.012941297
0.0023637598
0.0064077443
0.011191404
0.010206933
0.0055833734
0.013238876
0.0083250897
0.040990651
0.017023856
0.017141862
0.035917439
0.01888963
0.093756683
0.015900135
0.017593589
0.015523503
""
0.18923299
""
0.036407199
0.079001263
0.043769177
0.031448603
0.074521959
0.018228138
0.022090292
0.081133462
0.1138732
0.1155378
0.0063339458
0.060616702
0.031126145
0.066667974
0.027263312
0.07380905
0.02365472
0.018034704
0.093099684
0.050468575
0.017597707
0.030258747
0.21142146
0.10293584
0.03510474
""
0.027899016
0.060261663
0.074474916
0.083645962
0.08184839
0.021490503
0.055985767
""
0.013140685
0.022449089
""
0.022872509
0.1147146
0.080567889
""
""
0.014560267
0.0068295598
0.093130499
0.0036422578
0.055089198
0.077365242
0.073251165
0.016644206
0.0046631568
0.011993037
0.029834768
0.014809262
0.047647707
0.062009502
0.014096197
0.0091944858
0.041892465
0.049052566
0.044587657
0.057910074
0.012142923
0.071889676
0.061582606
0.011966558
""
0.041997433
0.023714511
""
0.095595323
0.025617899
0.015939089
0.079488754
0.079686724
0.04957528
0.018531634
0.024523724
0.0093068182
0.024089364
0.014939845
0.019469241
0.037854638
0.027176792
0.022677444
0.013454163
0.010612064
0.035720449
0.03390003
0.021589817
0.02804915
0.031643704
0.10879143
0.075170085
0.006187669
0.020026239
0.011933728
0.0089013148
0.041655365
0.057311106
0.040126644
0.061881546
0.054045498
0.061389793
0.012460754
