has_mom_white_male_p75_se
0.025818307
0.026005249
0.022319239
0.014240193
0.011145529
0.03486504
0.024765152
0.012987552
0.0092502832
0.018271198
0.019445475
0.05595582
0.022636645
0.026823845
0.020957232
0.024094749
0.01147481
0.068123192
0.010550445
0.019848211
0.0091145104
0.018059026
0.014508547
0.01291968
0.030821022
0.022165863
0.036385745
0.041747086
0.013792406
0.035008129
0.012926583
0.012687675
0.022979975
0.027300837
0.018147497
0.027489314
0.01855522
0.016063618
0.09609028
0.019225152
0.028117992
0.025178893
0.019165576
0.028700026
0.16849624
0.046877615
0.045593128
0.038345434
0.039788917
0.045831572
0.032296184
0.0237248
0.026251446
0.025852067
0.01542588
0.019403463
0.02118507
0.015997766
0.019151837
0.017930977
0.036391202
0.02340484
0.014843741
0.01110495
0.014914908
""
0.046985563
0.094826832
0.023078457
0.02066
0.037994668
0.029269833
0.058988865
0.045868073
0.030094445
0.091406852
0.1211658
0.024363963
0.063653938
0.045298766
""
0.24207045
0.028768005
0.12274522
0.025448004
0.014535639
0.0097043402
0.022549495
0.013565863
0.081806235
0.024851384
0.019064715
0.019433348
0.010321319
0.015744295
0.022865457
0.072108313
0.012273836
0.021363869
0.021048013
0.028026316
0.020828674
0.0070944941
0.019162448
0.013944429
""
0.047164768
0.031098409
0.02027229
0.023836637
0.01584891
0.27904361
0.017263168
0.0140213
0.021100972
0.039552059
0.043206517
0.033449084
0.024255585
0.025249636
0.023260579
0.01779159
0.019781077
0.03928351
0.030884247
0.027705612
0.014576648
0.028497148
0.027425515
0.023651434
""
0.029580556
0.027155206
0.078912035
0.052356672
0.039028224
0.031246867
0.053608824
0.049670268
0.021603666
0.029726138
0.057887223
0.063501567
0.031670298
0.019581473
0.023262484
0.032793388
0.078870177
0.022558473
0.016045008
0.038568445
0.041641869
0.051293176
0.022781989
0.025224866
0.035480127
0.10399283
0.025450477
0.022079038
0.053392366
0.027723918
0.019572794
0.010805269
0.018200001
0.035670679
0.031868473
0.018487863
0.068300143
0.017698897
0.032251928
0.027443396
0.017261108
0.017937154
0.019153105
0.028249033
0.029857446
0.022905605
0.030909289
0.016745538
0.10660366
0.028297786
0.050860692
0.033489857
0.03290423
0.04628782
0.039737243
0.046214387
0.025616059
0.020604188
0.01835338
0.017842339
0.016659508
0.040376868
0.0281839
0.016709708
0.036746845
0.034496851
0.044681001
0.03466595
0.026652487
0.038303491
0.026518248
0.046159904
0.057693049
0.037567094
0.16917863
0.055661362
0.022629129
0.023316912
0.012818011
0.03633384
0.029662397
0.015064106
0.021786118
0.012007169
0.010468319
0.024992626
0.02859173
0.048078191
0.03194388
0.024928005
0.042281028
0.018785536
0.025910484
0.018699732
0.0086309919
0.024357677
0.032206882
0.02431641
0.029346369
0.049833335
0.051709834
0.021661786
0.013347207
0.037449893
0.019041959
0.067804903
0.024659093
0.019634569
0.017495112
0.021609858
0.019026157
0.02265683
""
""
0.030373547
0.027367575
0.037079375
0.036434971
""
0.080979444
0.038545746
""
0.048810422
0.0264303
0.03004944
0.022055842
0.018254137
0.030660087
0.022462506
0.030690352
0.027939161
0.044386607
0.01634524
0.035023764
0.01999769
0.042917967
0.027603656
0.011365175
0.024093715
0.026005324
0.011081879
0.028501386
0.013200228
0.019039156
0.014051213
0.01883585
0.014559331
0.026858203
0.010854922
0.0093492726
0.029535607
0.022797519
0.044947434
0.028999599
0.022491328
0.030937977
0.025489496
0.034152552
0.015571184
0.086822383
0.02152187
0.053847872
0.19934568
0.023220941
0.042329144
0.038003407
0.099948555
0.073903352
0.10504177
0.069240816
0.015196348
0.026951661
0.10997256
0.064337395
0.11649919
0.028156921
0.020791162
0.028195212
0.038664352
0.01713521
0.011876972
0.011805336
0.017655116
0.019200686
0.018441396
0.01666525
0.029677473
0.013522701
0.022063153
0.043835383
0.041588005
0.038377453
0.040797058
0.018107355
0.01925103
0.041671045
0.018013844
0.019916652
0.030759927
0.017917939
0.027228171
0.041771021
0.017236587
0.025480436
0.019825267
0.021402316
0.03717389
0.023216065
0.019170796
0.025852881
0.039799802
""
0.0379498
0.088735461
0.023433972
0.049896456
0.051249653
0.094608575
0.032171588
""
0.048468407
0.016060663
0.060844608
0.055777941
0.022510208
0.086352557
0.026546845
0.010855488
0.007352931
0.010927543
0.012925114
0.016344316
0.022497684
0.2915341
0.027881535
0.017716041
0.015870571
0.024597839
0.019848192
0.073071562
0.058423433
0.031336989
0.033206869
0.046241596
0.093232892
0.012720331
0.021819498
0.013421717
0.032492403
0.017360501
0.013192493
0.032978877
0.024613481
0.02640276
0.03037845
0.023127297
0.013272145
0.024674138
0.037420318
0.031956643
""
0.056078948
""
""
""
0.28719547
""
""
""
0.17861027
0.0744517
0.054221246
0.026226662
0.14474706
""
0.052282035
0.03184681
0.12275019
0.077697523
""
""
""
""
""
""
""
0.11387232
0.18440191
0.14006574
0.052304503
""
""
""
""
0.086111918
0.047341295
0.026142549
0.037802316
0.10444601
0.092699327
0.02953374
""
""
0.12647361
""
0.031764779
0.067577258
0.012885045
""
""
0.1027377
0.028023927
0.022172645
0.02230734
0.020889368
0.025090549
0.013324773
0.019876607
0.017314166
""
0.050813511
0.042436317
""
0.10722562
0.063662581
0.12659617
0.13274954
