lpov_nbh_asian_pooled_mean
0.57229245
0.60657483
""
""
""
""
""
0.57289582
""
""
""
""
""
""
""
0.43110916
0.41938666
""
""
""
""
""
0.524445
0.47217694
""
0.49976948
""
0.62924063
""
""
""
""
""
""
0.43963996
0.26882315
0.66289371
""
0.44684741
""
0.46826479
0.35473272
""
""
0.6286732
""
""
0.55327636
0.49611607
""
0.60149962
0.67558283
""
""
""
""
""
0.38592821
0.68595535
""
0.4509947
""
0.62518853
""
""
""
""
0.51786304
0.20393988
0.65244114
""
""
""
""
0.53127789
""
""
0.70142579
0.51781589
0.34167054
0.5836249
""
""
0.55467457
""
""
""
""
""
0.48504007
""
""
""
""
""
""
""
0.56891561
0.36541304
0.51365346
""
""
""
0.60359341
0.49532256
0.497105
0.54653001
0.53770918
0.53442335
0.49323848
0.41804788
""
""
""
0.3861675
""
""
""
""
""
""
""
""
""
""
""
0.59339523
0.23441857
0.77206194
""
""
""
""
0.49357605
""
""
0.57823235
""
""
""
""
""
0.18816148
""
""
0.50562871
""
""
""
""
""
""
""
0.48702177
""
""
0.53248817
0.50562459
""
""
""
""
""
""
""
""
""
""
0.51381403
""
0.49455491
""
""
0.44705114
0.31775188
""
0.34471405
""
""
""
0.34968022
""
0.377206
0.42270187
""
0.49296162
0.65728337
""
0.48664555
0.37834346
0.65175349
0.31576324
0.68115658
0.41649386
0.6641711
0.39772716
0.22400041
0.2868847
0.52676588
""
0.47066575
0.49749449
0.37269288
0.47721946
0.5822596
0.39828756
0.68310261
""
0.52077085
0.33559632
""
""
0.49864426
0.62676698
0.57802081
0.60073942
0.70715725
""
0.5795064
0.5605917
0.50763977
0.63251644
0.63554269
0.64415431
0.52454519
0.6068024
0.74731314
0.56231612
0.66344476
0.46068981
0.38578632
""
0.61760157
0.64062798
0.54326981
0.51481295
0.73243934
0.52353495
""
0.34961462
0.53456891
0.64963722
0.55914348
0.45467138
0.50470263
""
0.64468575
""
""
""
0.61909568
0.69926244
""
""
""
""
""
""
""
""
0.52740479
""
0.72605586
""
""
0.63404578
0.50831187
0.54062825
""
""
""
""
""
""
0.65867978
""
""
""
0.59449017
0.48229134
""
""
""
0.51025915
""
""
""
0.47528088
0.35267547
""
""
""
""
""
""
0.55363131
""
""
""
""
""
""
""
""
""
""
0.61023355
""
0.66164988
0.69457901
0.67784381
0.69693536
0.67637128
0.68298715
0.68520117
0.5282433
0.53845519
0.69220781
0.55595082
0.6240657
0.56817776
""
0.53176618
""
0.58351701
0.62522805
""
0.51961893
0.49055657
0.6482743
0.55474728
0.3422085
0.59421581
""
0.59993279
0.41562864
0.49444178
""
0.31808338
""
""
""
