working_asian_pooled_p100
0.80170625
0.6780954
0.7376945
0.75382584
0.77422458
0.90503502
0.76687419
0.76069307
""
0.81566536
0.78512824
0.77383977
""
0.84482986
0.8206864
0.76373029
""
0.79334116
""
0.65233076
0.84542656
0.78528875
0.81481957
0.75736988
0.78320587
0.90499723
0.83818549
0.80064052
0.84783399
0.60970438
0.84084284
0.82723755
0.82522106
0.83560216
0.69871491
0.78404105
0.84924543
0.64464998
""
""
0.76307511
0.84545749
""
""
""
0.86668134
0.7815063
0.76865858
0.79902333
0.81001329
0.79755741
0.74975431
0.83512837
""
""
0.76405394
0.74678975
""
""
0.79642749
0.95756823
0.82103682
""
0.66395897
0.96886271
0.8370111
""
0.85104686
0.71163809
0.65814447
0.87659329
0.88725275
0.87824923
0.89847457
0.6933943
""
0.81533247
0.78600901
""
0.82030332
0.69891971
0.75870365
0.77710229
0.75255489
0.75331056
0.88031197
0.85804707
0.78146321
0.80327994
0.78716409
0.80613965
0.76700479
0.74776763
0.77215075
0.9177506
""
0.90362513
0.75289762
0.79592568
0.82995665
0.80012882
0.78716147
0.80344725
0.79485857
0.79084629
0.79299718
0.78444332
0.81912017
0.8681826
0.81443399
0.80744451
0.81678742
0.79277265
""
0.80450112
0.74927408
0.80518347
""
""
0.9347924
0.83479089
0.86354476
0.58073539
0.79498011
0.86988509
0.8028776
0.7819137
0.72193742
0.8209765
0.86558944
0.76147503
0.65782291
0.80484092
0.82496738
0.74586099
0.79258752
0.75883323
0.80316752
0.90029246
0.82483637
0.77841014
0.72488183
""
0.87609422
0.73201764
""
0.78660536
0.79712522
0.73609811
0.83934581
0.74588782
0.75775081
0.89185953
""
0.80149472
0.76487797
1.01002
0.76599711
0.91583782
0.75283456
""
0.8003459
0.80333811
0.81203997
""
0.82442695
0.89592278
0.79329699
0.82284856
0.82452559
0.79847348
0.80879021
0.77429175
0.80049068
0.87372905
0.8358078
0.75621706
0.77551359
0.80111331
0.81252283
0.79799438
0.8035019
0.83096766
0.72021371
0.81352884
0.81370831
""
0.85665751
0.78805023
""
0.80645066
0.741225
0.73843139
""
0.64583302
0.80372608
0.80974698
0.75119907
0.79564601
0.83801651
0.81739438
0.82798368
0.77911013
0.78310102
0.84645909
0.78803986
0.80118567
0.72600061
0.80844074
0.77880722
0.77173585
0.83218002
0.63030726
0.95744312
0.80838257
0.83604974
0.79446876
0.83464992
0.86085993
0.76255399
0.84906691
0.88838476
0.88779759
0.79813665
0.82759905
0.8043133
0.80864865
0.82802898
0.80816305
0.79914922
0.83125037
0.79546028
""
0.81517893
""
0.72492516
""
0.76170087
""
0.82561165
0.75989366
0.86081183
0.86311966
0.7946924
0.79286236
0.83391875
0.83700371
0.81671518
0.85474449
0.82551545
0.82869226
