hours_wk_pooled_female_mean_se
1.3353415
0.97880286
1.6832042
2.9678364
1.5732268
3.9601002
2.2520344
0.91477865
1.6963944
2.2920456
1.8555132
2.8803475
2.0147195
2.841254
2.5601797
1.332074
1.4911044
2.7930701
3.5235946
1.5103769
2.4271669
1.1896293
1.1094239
1.7336226
1.4948313
1.3094589
1.9678432
1.0164986
2.9116526
1.9431146
1.8345886
3.1190798
2.5074325
2.001467
0.7712239
1.4993002
0.42341676
3.0053141
1.2578796
1.8927634
1.1335856
1.2916049
2.92066
2.3250771
0.65715206
2.816011
2.1392324
1.0530257
0.54661977
2.2378497
0.67944604
0.93765599
3.2287974
2.3537998
1.7496358
2.6415384
1.5097848
1.4155153
0.82592106
3.4495292
1.1622462
1.4977574
0.85277534
1.3262082
2.8788295
2.9929223
2.3573902
""
""
0.63142771
1.7242862
""
""
""
1.0949836
""
""
1.4498574
1.8108743
2.6074579
2.6412244
1.8819478
""
1.4703145
2.5431719
3.0842767
2.8859277
""
""
3.3874714
""
""
""
""
""
3.4893899
1.7293926
1.0027515
0.99120629
1.6828295
2.0835848
3.5184045
2.9663987
0.20881912
0.90845853
1.2677382
0.38646504
1.0464458
1.7379675
0.94540459
0.91762465
2.0358834
2.2332697
1.8535261
0.84602529
1.9066666
2.8227949
""
2.2628858
2.6260588
2.0455744
2.267612
1.977286
3.3605311
2.0130672
2.0744941
1.1473769
1.2942156
1.42247
2.4603338
2.9580162
2.7172329
2.3205216
1.0866798
2.4034414
2.8915932
1.183303
2.6613929
1.6985027
2.5142081
1.5870743
3.3381443
1.4488776
3.4888856
2.5573239
1.0863085
2.2406213
""
2.807287
3.1987996
3.4240909
2.2465346
1.8714112
1.329872
2.5550559
3.1380496
1.6428758
1.3649255
3.1683192
4.3557291
2.826498
3.3930233
1.744943
2.7730498
2.0395086
3.943114
1.9584501
2.3668158
1.3429304
3.4199882
0.54114771
2.0948901
2.0462213
1.1048787
3.4458842
3.2571805
0.97699809
2.8562288
2.2410407
2.897053
1.6051236
2.7058632
0.90056384
1.3296398
3.5358722
2.503562
0.29792252
""
1.7343005
0.77308357
1.8865963
2.6125691
0.35237017
1.815398
0.84571892
0.40462714
2.0788333
1.0335394
0.85384852
2.158164
0.42548034
0.9153319
1.6646558
1.8527137
0.12027924
1.0121999
0.74538827
2.8669393
1.1738549
0.68289655
4.5442686
""
0.57358259
0.89272124
1.1704764
0.21877372
0.63535011
2.6182985
0.27902603
0.30938753
1.2536576
0.25762343
0.22185104
0.45053989
0.44762537
0.73788083
0.40375957
0.59281617
0.28378996
0.71642768
0.82861167
""
1.4124799
0.50834966
0.511042
0.49143353
1.1188822
1.3260498
""
0.55486625
1.6387842
0.38230944
0.81752497
1.2258396
0.50983113
2.4739087
0.4115788
3.8489718
""
4.6400785
0.70722401
1.1832623
2.5506473
""
""
3.3122866
""
""
""
1.8094242
0.47859961
""
0.6988107
3.3387783
1.9650278
0.42335659
1.4829254
1.546219
""
""
3.3242955
""
3.9791021
""
0.40458414
""
3.1566169
""
1.4849726
0.62450516
2.5682878
4.9400578
2.1109707
0.91269761
""
2.795907
2.2580972
1.7255731
1.6190031
2.0034032
""
2.6516905
4.5814824
3.2174404
2.8028035
0.78633142
3.6594069
2.5899894
""
""
""
""
""
""
1.930189
2.9437637
0.7301417
2.300199
0.37732708
0.36910215
0.73945045
0.78029627
0.37294295
0.64120889
0.82525498
0.90391171
0.92194569
0.43779713
0.81046098
0.51056433
0.86270219
2.2592366
0.81434077
2.5277069
0.52809489
0.30300871
3.0431714
0.98863077
1.1367253
0.83394092
0.81705517
1.8634329
2.384347
4.6441526
0.39721075
0.65340859
1.415252
3.1363347
1.6619945
2.9254878
""
2.9689729
3.196794
2.7933588
2.2108126
1.0165545
1.2982428
0.35599184
2.4932177
1.1019434
1.5942903
3.2951553
3.6875384
0.81735963
0.53148878
0.72226208
1.9568815
""
3.1990664
0.70425367
0.76832378
1.0148493
0.26107371
1.2862756
1.4111803
0.75919819
1.770956
0.36859682
0.77392429
0.3529135
0.63305128
0.39067465
0.51812667
1.6677351
0.99542916
0.80065763
0.93944573
0.64353228
0.51110005
2.0970836
2.5258257
2.9678066
3.2689824
0.55111694
3.2906945
1.5625511
2.2778077
2.2494802
""
3.0930386
""
2.1646931
2.7428269
1.5667769
1.2407701
2.4322584
2.8981786
0.91765928
2.7323511
""
2.6638067
2.325078
1.6025422
2.5106645
2.4138076
""
1.5639807
3.3305387
1.2716962
1.6109242
3.6752715
0.69059849
2.0743406
2.1441071
0.9659676
1.2393862
""
0.71652395
3.8264775
0.46783674
2.0001276
1.6242932
0.93903655
2.3518064
1.1100435
""
2.2969763
2.8504241
3.0912631
2.2227595
0.45077515
2.6550159
3.1597075
1.0675344
0.97983378
3.1732202
""
1.5492865
2.8303149
2.2160046
2.9171205
3.1611021
0.95215851
1.452526
1.1162391
2.5662606
0.43234402
2.4737239
""
1.3666134
1.3970629
2.1945753
2.1109869
0.47014117
1.78069
0.99087548
2.1857338
2.1880629
2.269321
2.4237361
3.8988039
1.0308998
0.8900398
2.317827
1.6339763
3.6226385
3.3162439
2.709492
""
4.4746904
2.2648234
2.1155276
""
1.526345
1.8990959
1.3352001
3.5486987
""
1.1190269
2.6568191
2.5966725
""
4.5812554
2.258693
2.8523092
2.2196548
4.0811739
2.2143624
2.2937253
""
2.9061415
1.9575976
0.75699067
1.3719693
1.768749
3.6662939
1.2070984
2.0891681
2.408195
2.6900322
2.658468
1.8129895
""
3.0279524
""
