hs_white_pooled_n
8248.0
3458.0
896.0
10099.0
5734.0
918.0
11149.0
1128.0
806.0
4142.0
5273.0
15251.0
860.0
2004.0
4905.0
541.0
461.0
4817.0
699.0
679.0
5597.0
5634.0
3969.0
1828.0
13880.0
443.0
2176.0
5617.0
12828.0
1180.0
1354.0
2829.0
10909.0
6571.0
900.0
5801.0
1149.0
1726.0
278.0
278.0
4811.0
958.0
534.0
333.0
643.0
725.0
12922.0
3673.0
8519.0
2561.0
4927.0
6637.0
2824.0
219.0
408.0
5752.0
956.0
390.0
321.0
1756.0
1201.0
8407.0
551.0
1619.0
1971.0
1648.0
651.0
1145.0
1308.0
1717.0
606.0
1018.0
866.0
2611.0
1221.0
766.0
2452.0
2158.0
757.0
10647.0
1279.0
2619.0
1606.0
2827.0
16526.0
2299.0
2603.0
3350.0
6701.0
4710.0
3357.0
1430.0
1575.0
6587.0
1464.0
493.0
2852.0
5253.0
24128.0
6582.0
8453.0
17135.0
13251.0
7057.0
7649.0
16398.0
6409.0
13451.0
1510.0
4147.0
3123.0
2215.0
7283.0
512.0
6358.0
10858.0
5314.0
389.0
317.0
407.0
2462.0
1281.0
875.0
1252.0
933.0
4024.0
3886.0
1150.0
645.0
773.0
31751.0
1647.0
2309.0
1100.0
3541.0
1703.0
6187.0
2862.0
481.0
1176.0
3858.0
2647.0
338.0
631.0
1518.0
469.0
3891.0
1536.0
880.0
875.0
2193.0
11806.0
2372.0
362.0
8327.0
6324.0
736.0
3985.0
1086.0
2374.0
387.0
1102.0
3785.0
25682.0
472.0
39839.0
2975.0
3242.0
1045.0
7287.0
69845.0
8733.0
3968.0
12866.0
3888.0
1633.0
9703.0
24538.0
3704.0
2347.0
2516.0
2960.0
21099.0
2490.0
2257.0
30668.0
972.0
3146.0
7587.0
673.0
1465.0
3521.0
17380.0
986.0
1399.0
3440.0
5833.0
6537.0
14886.0
2494.0
11924.0
8149.0
2944.0
3885.0
7456.0
10897.0
20962.0
3022.0
4854.0
6429.0
4505.0
7442.0
1383.0
1134.0
9774.0
13495.0
8050.0
36348.0
3694.0
4037.0
2275.0
3807.0
4056.0
2413.0
23918.0
6619.0
6700.0
9903.0
41476.0
14111.0
14790.0
5516.0
982.0
4221.0
698.0
2092.0
929.0
4965.0
442.0
2319.0
5295.0
2616.0
2599.0
6944.0
2641.0
1889.0
3087.0
