working_white_male_mean
0.77373415
0.75906312
0.70880556
0.78421211
0.81399465
0.80501282
0.80451101
0.75090677
0.77952302
0.79652089
0.78887254
0.81234777
0.75807601
0.76397985
0.79712856
0.75993526
0.74860507
0.78229475
0.73345047
0.78536022
0.78813916
0.78995091
0.77498251
0.81255835
0.82111335
0.79251337
0.80822951
0.79959595
0.81566465
0.78635341
0.81189138
0.83793604
0.83778137
0.83246034
0.81663454
0.78934497
0.78737843
0.78498304
0.80667949
0.80419672
0.80087548
0.76921207
0.79746604
0.78579891
0.79163277
0.79819512
0.80217588
0.8324405
0.82328546
0.82077152
0.81872809
0.80384082
0.79463172
0.82515424
0.82136923
0.80894011
0.80904442
0.81571674
0.81233937
0.7918734
0.81524366
0.79543835
0.78468424
0.78402579
0.73482764
0.76495939
0.70606142
0.70989847
0.75349289
0.72909814
0.78566611
0.76344514
0.79892039
0.80520159
0.78790075
0.77252895
0.81347394
0.77943897
0.79950798
0.80599123
0.78038132
0.77738917
0.76991707
0.79018849
0.79991156
0.79722452
0.79043376
0.78808838
0.79944962
0.77263039
0.800641
0.77024716
0.7500574
0.7878235
0.76102281
0.72911036
0.78422004
0.78525639
0.78434092
0.80008888
0.79340208
0.78915298
0.79777288
0.80562431
0.78940922
0.80904663
0.78808463
0.80661553
0.80317438
0.78266108
0.79971868
0.80811495
0.81675011
0.78617436
0.79763865
0.79797602
0.80738777
0.78250134
0.80639666
0.73963296
0.79262531
0.79218608
0.770365
0.76717412
0.75906682
0.80603737
0.80093914
0.78148615
0.76113546
0.79074204
0.81242752
0.78058952
0.78410155
0.78234202
0.78236175
0.78904045
0.78430098
0.78040087
0.81515181
0.79458106
0.81247038
0.79372388
0.78340274
0.77895236
0.79935968
0.82077247
0.80789155
0.79506338
0.80574316
0.79985487
0.77436405
0.8010276
0.80099839
0.81923044
0.80413884
0.79971802
0.82750767
0.80326676
0.82690287
0.78787601
0.70694202
0.76633769
0.82503265
0.82710928
0.81656331
0.84261
0.84171897
0.86160225
0.84810179
0.81763697
0.82006216
0.83081049
0.82332152
0.82502627
0.80449605
0.82845628
0.8306464
0.84279358
0.81434429
0.79882586
0.80520469
0.79592842
0.83258814
0.78245127
0.80337608
0.8359217
0.7775777
0.84613591
0.80004227
0.74443996
0.7696929
0.8203519
0.82908976
0.82081211
0.80790073
0.83482218
0.85437876
0.87568247
0.84598356
0.86764538
0.84205186
0.83795333
0.85607326
0.84043223
0.82132709
0.85527259
0.83112776
0.82965267
0.84175265
0.84135044
0.80841881
0.86146045
0.83631819
0.83605784
0.8551501
0.83501649
0.84710211
0.83714235
0.82595295
0.82024747
0.83649039
0.84992731
0.77526397
0.77227288
0.81911558
0.83145285
0.84181005
0.83651644
0.84885198
0.83028364
0.8367455
0.81281191
0.81145281
0.82650661
0.80749738
0.80216175
0.7913847
0.80873603
0.78283107
0.7209205
0.78043449
0.81921357
0.8304472
0.82284594
0.82069832
0.8171016
0.78698355
0.84588093
0.81307048
0.83600819
0.86269552
0.82534951
0.83385032
0.86787677
0.81368512
0.82962531
0.83742189
0.85597181
0.83105916
0.83941978
0.84386837
0.85377002
0.83201426
0.84899199
0.83196914
0.82409948
0.83185261
0.84367478
0.83314294
0.82262009
0.80198818
0.78913677
0.80334568
0.79774427
0.72374648
0.83078635
0.81477267
0.84029722
0.82223934
0.82214969
0.83075613
0.81351644
0.78751314
0.8363381
0.83445966
0.81227958
0.83417535
0.83218133
0.81755453
0.83786851
0.84758073
0.84876084
0.8447637
0.84839165
0.84912592
0.8690964
0.89316767
0.87588817
0.87304533
0.86568552
0.86853242
0.84504044
0.85665607
0.87319565
0.86330253
0.86132824
0.86794758
0.86378181
0.86644822
0.86603379
0.8614614
0.86683178
0.83662719
0.87838507
0.8747468
0.88025898
0.84230226
0.86563027
0.86094213
0.86237699
0.85035747
0.86233413
0.86632317
0.83268052
0.85469884
0.80528903
0.84690344
0.85908359
0.84123492
0.85913438
0.86445993
0.85101604
0.84984851
0.86150777
0.85288113
0.84732473
0.84471142
0.80958825
0.81470162
0.84363669
0.81812412
0.83464563
0.84419143
0.83072674
0.83470196
0.78501552
0.77635574
0.77709788
0.77791047
0.78439003
0.81646246
0.81107509
0.82144535
0.79898971
0.84680474
0.8218711
0.82587385
0.81174409
0.76233315
0.78466088
0.77873015
0.8704285
0.86274743
0.83720273
0.84704697
0.82458419
0.82044393
0.82281911
0.85235918
0.83847469
0.85140371
0.8140009
0.89015931
0.82047093
0.8619439
0.87528634
0.84818023
0.85235459
0.7737028
0.86262232
0.83872664
0.69361752
0.81744188
0.81521201
0.80814278
0.9675054
0.86409426
0.90068913
0.88303065
0.85006082
0.8467648
0.85186779
0.84943449
0.87857121
0.87203342
0.86917788
0.86518627
0.8867082
0.83327627
0.71226025
0.84733248
0.87761593
0.85676408
0.86317134
0.88052762
0.87755615
0.88170153
0.87812603
0.86232889
0.73622864
0.86118948
0.84136415
0.80413479
0.83727622
0.83458465
0.80392426
0.87530506
0.84082657
0.87639612
0.86357152
0.82808656
0.85027725
0.89047974
0.87690747
0.8665818
0.87394375
0.86558926
0.84783858
0.84817243
0.86007774
0.85712016
0.85587299
0.85448068
0.82374358
0.8460902
0.86266762
0.86020786
0.70569903
0.80639106
0.56679893
0.7194308
0.85926998
0.86078864
0.88814855
0.79744411
0.86058366
0.86212575
0.86151713
0.87391734
0.87412655
0.86859894
0.87811893
0.86727434
0.8564617
0.86125225
0.85967678
0.83217144
0.84315425
0.77489871
0.79502863
0.83465153
0.85442537
0.82397705
0.75818759
0.75204664
0.814955
0.82189894
0.81314731
0.85312963
0.86228842
0.86337334
0.83976096
0.84416938
0.80551571
0.8439188
0.86535138
0.86033756
0.80485535
0.82562935
0.85156643
0.86418444
0.84390736
0.84005624
0.85786289
0.87216353
0.85448009
0.86001253
0.84380007
0.85948783
0.86069793
0.78202993
0.83055258
0.85915244
0.8363595
0.8605336
0.86766398
0.84038025
0.85582501
0.8493759
0.84279108
0.84455311
0.8586868
0.831855
0.86501265
0.8146764
0.84823358
0.84076494
0.82859397
0.79580283
0.83217472
0.8287167
0.82728934
0.79511291
0.79501927
0.81132454
0.82069337
0.79304445
0.78875899
0.77360845
0.77622759
0.80363226
0.82147855
0.8157264
0.81616479
0.80585635
0.81721205
0.81695831
0.80539864
0.79236335
0.79698056
0.88142657
0.82269156
0.87856805
0.79563642
0.82073677
0.84010112
0.81466013
0.81037486
0.82380265
0.82935059
0.7810095
0.76119363
0.83066958
0.85319471
0.84598726
0.86294407
0.84494692
0.83169365
0.82785761
0.84998316
0.8257224
0.83616328
0.77746159
0.81505477
0.75978297
0.82164252
0.84555656
0.80528831
0.74146956
0.82939661
0.8327052
0.81638664
0.83257151
0.73489696
0.78325641
0.77857852
0.79808623
0.82344484
0.81356519
0.83177215
0.8167482
0.82635057
0.79666132
0.79942727
0.81844729
0.82149905
0.75014973
0.81948519
0.89018971
0.90023494
0.81857872
0.82883477
0.83300042
0.81127846
0.85298038
0.80479497
0.81502205
0.79586661
0.80756801
0.79463363
0.79625893
0.80295813
0.81227148
0.79467869
0.80790257
0.81317246
0.81105131
0.77563149
0.79145467
0.8088485
0.80589813
0.8041808
0.7977702
0.81448442
0.78389037
0.7857157
0.81281024
0.80220103
0.76427561
0.7891748
0.77059102
0.76450545
""
0.83546984
0.84899002
""
""
0.94279891
0.83909076
0.77520293
0.83290106
0.7659924
0.82581091
0.81150055
0.84177417
""
0.84277165
0.81461495
0.86659771
0.85223567
0.81163621
0.86579806
0.85243428
0.86726123
0.8734836
0.86938047
0.64013779
0.79925078
0.85057694
0.70442265
0.86714596
0.82198852
0.85481507
0.85084164
0.82840544
0.80564773
0.80570716
0.84196734
0.88418442
0.86563385
0.86068916
0.88977325
0.81009251
0.78855103
0.76111436
0.77779502
0.81004435
0.80368102
0.71705037
0.81040001
0.80953681
0.83306915
0.80957013
0.81111652
0.81039053
0.82384652
0.80580562
0.82827544
0.81833839
0.8213343
0.80320877
0.75655246
0.84365988
0.87845773
0.83136666
0.8255946
0.84295887
0.8470673
0.8581121
0.82728046
0.88824475
0.87701458
0.8533358
0.86961436
0.88352054
0.85418373
0.85447961
0.86800969
0.85850042
0.86384201
0.89179093
0.88032758
0.80629772
0.80633277
0.8232435
0.7804966
0.7290591
0.77810246
0.76123422
0.78570509
0.785043
0.80613142
0.79176831
0.77493364
0.79634446
0.80914289
0.84457964
0.85056442
0.79463136
0.82411265
0.78595132
0.81479633
0.79154027
0.78271365
0.83872485
0.80572563
0.80753046
0.79704356
0.79271215
0.83417541
0.86290622
0.8370688
0.84382182
0.81700844
0.81864512
0.80449909
0.81521553
0.80433369
0.80877316
0.77454168
0.83238328
0.83646882
0.82595307
0.84266961
0.8030023
0.87076694
0.86472422
0.75825644
0.82001853
0.81598294
0.82046872
