work_26_natam_pooled_mean
0.78578788
0.73286819
""
0.73591369
0.82456332
""
0.70544964
""
""
0.79118389
0.69580072
0.75902385
""
0.89859283
0.80382067
""
0.76933861
0.75621146
0.7722764
0.72387886
0.78775471
0.70804536
0.73953366
0.64690274
0.79692841
0.71630228
0.77801174
0.74704081
0.84507591
""
0.87657499
0.90906674
0.8070876
0.87425977
0.78692245
0.79199153
0.87138397
0.66182512
""
""
0.77410209
0.6978085
""
""
""
""
0.77294123
0.72061527
0.77825475
0.74953038
0.72673911
0.83715737
0.86043704
""
""
0.78424722
""
0.80672634
""
0.84395838
0.77555168
0.80440247
""
0.74081069
""
0.88338608
""
""
""
""
""
""
""
0.71823758
0.58278859
""
""
""
""
0.75192958
0.75359982
0.72622281
""
0.69829023
0.76083678
0.68266922
0.77436817
0.74608374
0.84931713
0.80407655
0.77995723
""
0.69567651
0.76868004
""
""
0.81325072
0.71810216
0.75985634
0.69569451
0.78778213
0.71859252
0.65760803
0.7498095
0.75553131
0.82605064
0.85181165
0.79005808
0.6681785
0.7596035
0.80580866
0.73675609
0.76089847
""
0.78830647
0.77545679
0.64539832
""
""
""
0.93507391
""
""
0.74027729
""
0.76490217
0.83585382
""
""
""
0.78750306
0.76171762
0.65392643
""
0.77311671
0.75029773
0.84441298
0.79800183
""
0.57256871
0.87805706
0.73617041
""
""
0.75141919
""
0.70500791
0.73308069
""
0.79455078
0.79511994
0.77624762
0.63503867
""
0.80835217
0.79882038
0.82121718
0.72266549
0.73714191
0.75735074
""
""
0.80279535
0.75843441
""
0.81935024
0.82547957
0.75553161
0.87109208
0.78353804
0.75295234
0.81938905
0.44841468
0.71953571
0.72826457
0.76924372
0.72755438
0.73737627
0.76514006
0.81442416
0.76202101
0.89095092
0.759552
""
""
0.84126335
""
""
0.64734524
""
""
0.88452345
0.7555896
""
""
0.88601756
0.8397966
0.85493487
0.74920493
""
0.79572111
0.72626722
0.71680284
0.87836486
0.80272979
0.80986685
0.79044461
0.74030644
0.82652342
0.83072495
0.73815161
0.77097112
""
""
0.84549707
0.73880976
0.76385158
0.81910568
0.89524323
0.73815584
""
""
0.7098673
""
0.77284098
0.84637225
0.89273572
0.82049972
0.75812346
0.82277757
0.73407292
0.78132898
""
0.81922358
""
0.74859232
""
0.90275645
""
""
0.68123579
""
0.74165481
0.87394732
""
""
0.87339145
0.77963305
0.90609467
0.83097631
0.80909675
0.80331069
