kir_native_natam_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042338226
""
""
""
""
0.044138271
""
""
""
0.054820016
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020060511
0.014327671
""
""
0.036545504
0.036675867
""
""
0.041891154
0.048810009
0.063138105
""
0.019528439
""
0.057429668
0.022207625
0.039971236
0.029067798
""
0.037310023
0.046171322
""
""
""
""
""
0.032115139
0.016932083
""
0.015805671
0.052608863
0.035472553
""
0.043607235
0.012607623
0.043684963
0.015470056
0.017066816
0.04051232
""
""
""
""
""
""
0.038528714
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056162093
""
""
""
""
""
0.046297729
""
""
""
0.043815091
""
""
0.047357786
""
""
0.05635868
""
""
0.034145162
""
0.036097396
""
0.062495124
0.046050541
""
""
""
0.023239564
""
""
""
0.051017139
""
""
""
""
""
""
0.044535387
""
""
0.03486415
0.033017084
""
0.032949254
0.030340938
""
0.050093211
""
""
0.076237664
0.042959396
""
0.041337803
""
""
0.052746706
0.070082359
0.03024154
""
""
""
0.052149016
""
""
""
""
0.047586437
""
0.052437752
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037719689
""
""
""
""
0.040502414
""
""
""
""
""
""
""
""
0.048333511
""
""
""
""
""
""
""
""
""
""
""
0.065935805
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.06219637
0.069888882
""
""
""
""
""
""
""
""
0.060048472
0.058262262
""
""
""
""
""
""
""
""
""
""
""
0.051988516
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058793355
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053659502
""
0.0572326
""
""
0.043076679
""
""
""
""
""
""
""
0.053128585
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051494051
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034347624
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
