coll_hisp_female_p75_se
""
""
""
""
0.17563012
""
""
0.18116447
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2269896
""
""
""
""
""
""
""
0.086834237
""
""
""
0.15548301
""
0.1437618
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080466472
""
""
""
""
0.049624212
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085452721
0.10783555
0.12679364
0.12568651
""
""
0.017183132
0.12092451
0.1268483
0.025241647
0.075171709
0.11601396
0.094481558
0.06839969
""
""
""
0.19101457
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12323897
""
""
""
""
""
0.24934541
""
""
""
""
""
0.20036788
""
""
""
0.021213552
""
0.13699149
0.076329783
""
0.12379772
0.022887152
""
0.080017261
0.030591927
0.20731081
0.1305743
0.05442524
""
0.034563523
0.070973322
""
0.1484599
0.0082754819
0.078191109
0.081510507
""
0.14177413
0.050271437
""
""
0.03491753
0.080474272
0.11331986
0.01455924
0.054568522
""
0.016750224
0.028038243
0.060481053
0.015870208
0.018089719
0.036359105
0.03139824
0.066743121
0.028972073
0.037994333
0.015872683
0.062384676
0.095415585
""
0.27345467
0.032998934
0.04574221
0.032065727
0.11887488
0.16615178
""
0.044647515
0.16663694
0.024242384
0.05836701
0.14596653
0.034214508
0.15147442
0.038705852
""
""
""
0.073647559
0.096270271
""
""
""
""
""
""
""
0.15081155
0.03706222
""
0.067730241
""
""
0.043569412
0.23993982
0.14663005
""
""
""
""
""
""
0.032414887
""
""
""
0.11971872
0.068438895
0.14206511
""
""
0.10264249
""
""
""
0.19188143
0.20421438
0.22943951
""
""
""
""
0.31510195
0.055265773
""
0.20790635
""
""
""
""
""
""
""
""
0.065487064
""
0.0357843
0.041249271
0.11263135
0.11713194
0.051294692
0.10984614
0.11030603
0.097990006
0.14039265
0.068280071
0.16532506
0.10912377
0.089936793
""
0.12740499
""
0.054706916
0.021324335
""
0.13357934
0.11985958
0.11631127
0.098056704
""
""
""
0.058429297
0.12959288
0.11474972
""
""
""
""
""
""
0.27182987
0.23741604
0.1499882
0.21143164
0.036337804
""
0.13268182
""
""
""
0.092729576
0.085134514
0.095375389
""
""
""
0.1178588
0.075313196
0.12447717
0.014511751
0.11151762
""
0.11565361
0.31946135
0.039852001
0.07615
0.04026372
0.083560869
0.055425659
0.076763988
""
0.10043086
0.10850406
0.21289374
0.09078984
0.046016783
""
""
""
""
0.072405294
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13080586
0.32225123
""
""
""
""
0.12725475
""
0.064290799
""
""
0.13528752
""
""
""
""
""
""
""
0.071720622
""
""
""
""
""
""
""
""
""
""
""
0.10789852
""
0.11583082
""
0.079372317
""
""
""
""
""
""
0.079885997
""
0.16637516
""
""
""
""
""
0.13993581
0.11698177
""
""
""
""
""
""
""
""
""
""
""
""
0.23472026
""
""
""
""
