kir_26_black_male_mean
""
0.38541394
0.36735278
""
0.49471995
0.34836712
0.24104786
""
0.47382414
0.45219746
0.51505679
0.45559439
0.34954882
""
0.41965425
""
0.55309761
0.38455805
""
0.45374632
""
0.52950579
0.47943029
0.3107723
""
""
""
""
""
""
""
0.45756227
""
0.2399821
""
""
""
""
""
0.38168395
0.29336596
""
""
0.44424489
0.37396213
0.38839889
0.39732724
0.34015244
0.44769081
0.35482612
0.3993921
0.34916124
""
""
0.42846754
0.42516038
""
""
""
""
""
""
""
""
""
0.51012957
0.41057748
0.46221736
0.39810085
""
0.38561913
0.47136736
0.36511469
0.42006972
0.33755568
0.37296462
""
0.37621051
0.41733927
0.44635701
0.38044897
0.39094913
0.37940523
0.37435299
0.35053825
0.48753589
0.39697319
0.31465587
""
""
0.36532152
0.50465703
0.39873654
0.43280783
0.42192599
""
""
0.44277078
0.46616241
""
0.41048959
""
0.41845247
""
""
""
0.34072945
0.42202649
0.43526766
0.40950808
0.34065545
0.40317842
0.33452755
0.45590857
0.40577856
""
""
""
""
""
""
0.31979629
0.30826423
""
""
""
""
0.52772945
""
""
0.37932891
0.40039301
0.47131935
0.48705348
0.47306463
""
0.42740625
0.47890595
0.51092553
0.52012718
0.43689984
0.57914847
0.47009525
0.43168357
""
""
""
""
0.45536813
""
""
""
""
""
""
0.43337363
""
""
""
0.32550871
0.31624171
0.27738059
0.45754486
0.45559713
0.37062791
0.30129287
0.34324816
0.3771109
""
0.34277865
0.4086675
0.31503075
0.38995743
0.44320181
0.35841092
""
""
""
0.42629722
0.40579164
0.43961778
0.47688159
0.31733605
0.44031003
0.44552976
""
0.3741644
""
""
0.35887957
""
0.46338752
0.37095484
""
""
""
""
0.43453327
""
""
0.29850134
0.44335818
""
0.41307107
0.3810263
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43640277
""
""
0.42045406
""
""
""
""
0.40063456
0.38067031
0.43576977
0.39721113
0.48331678
0.41799548
0.37013099
""
0.40929595
0.41312671
0.34657961
0.51557422
0.40815657
0.37961036
0.36036965
0.3529329
""
0.3409552
0.41701084
0.37478709
0.49989417
0.4067485
0.41925576
0.45258865
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42825666
""
""
0.42727625
0.44219413
0.44286409
""
0.57903457
0.37400976
0.39437512
""
0.40851849
0.59363252
0.32146397
0.41145962
0.42922318
0.46673524
0.49298638
0.42964089
""
0.52353728
0.45298579
0.37079459
0.52000207
0.43095335
0.365026
""
""
""
""
0.29944712
0.32868403
0.3457821
""
0.37508053
0.34212026
0.3898254
0.45718271
0.39260221
0.55246133
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36264661
""
""
0.43013853
0.39674369
""
""
""
""
0.44104367
""
""
""
""
""
0.25751078
""
0.27214995
0.43024266
""
""
0.46200457
0.43904859
0.4212938
0.39946893
0.47363374
0.44189796
0.44336155
0.41455084
0.37281379
0.38974771
0.39011186
0.35174245
0.41627422
0.40809321
""
""
0.37516412
0.4812929
0.38512701
0.41298223
0.39902696
0.3445161
0.35383067
0.49255309
0.49180996
0.40731367
0.38226995
0.3540656
0.30393672
0.33494294
0.39561215
0.38051975
""
0.45434144
0.42015812
""
0.32237247
""
""
""
""
""
0.32972881
""
""
""
""
""
0.37813267
0.32842332
0.36847913
0.34519464
0.38479412
0.37342247
0.45189765
0.37703797
0.43166354
0.36265212
0.38309002
0.39160118
0.37882954
0.39834449
0.38911101
0.33902794
0.42188802
0.47769269
0.32471383
0.3426623
0.32107112
0.41572604
0.37662023
0.38388881
0.35864097
0.42444187
0.39843923
0.42888719
0.42282295
0.43513492
0.43501011
0.40286002
0.36482471
0.38599479
0.37606505
0.33388031
""
""
""
""
0.41296452
0.41608378
0.32264346
0.40441567
0.37966552
0.42144024
0.43669054
0.34536931
0.32175735
0.37320471
0.40403336
0.41730741
0.47983196
0.3926236
0.49964741
0.36012611
0.48381963
0.47832018
0.47829184
0.42759442
0.35501409
0.34086666
0.3458333
0.3575021
0.41110525
0.46525398
0.38357693
0.40510371
0.46034804
0.42834368
0.43530485
""
0.47455144
""
0.39206436
""
""
0.46518254
""
0.48811194
0.38593623
0.51669627
0.39255911
0.49481803
0.40922281
""
""
""
0.44076976
""
""
0.39895999
""
0.35793921
0.44028372
0.43589303
""
0.41943163
""
""
0.54404104
""
0.4675346
""
0.46808061
0.45181054
0.37965253
0.45593858
0.41006196
0.43709403
0.41681343
0.45347929
0.41385296
""
""
""
0.44102734
0.49503282
0.43434998
0.51828724
0.4355078
0.42164469
0.52394491
""
""
""
""
""
0.58415288
0.44405156
0.51729375
""
""
0.36984888
0.46214637
""
""
0.38517672
0.40787089
0.42775694
0.44881082
0.47128493
0.36652654
0.37109178
0.39395133
""
""
0.51724792
0.49852136
0.51179141
0.4497115
0.54074198
0.67088383
0.32362223
0.45861214
0.47408727
0.45154393
""
""
""
0.30626884
""
0.53711849
0.42782071
""
""
0.42475855
0.30153364
0.32840902
0.30617511
0.38594714
0.30717561
0.38049284
0.50017107
0.42913824
""
0.45443726
0.36621025
""
""
""
""
""
""
""
""
""
""
0.48602712
0.46222666
""
0.33770415
""
""
""
""
""
0.43994251
""
0.45535001
0.4290739
0.36018899
0.32252246
""
""
""
0.57099628
0.4098613
0.34020108
0.4288961
0.55089599
0.36588252
0.42401567
0.35254925
0.34206074
0.53517324
0.44930893
0.28048119
""
0.41950643
0.53512442
""
0.42954299
0.47962686
""
""
0.38723886
""
""
""
0.51811671
0.36931327
""
0.37875646
""
0.3605524
0.3321735
0.43270895
0.39115641
0.44102281
0.41257021
0.42246363
0.41385552
0.34347403
0.35261643
0.36851129
0.46836028
0.39579374
0.44502789
""
0.32871076
0.40750414
0.38302869
0.36137852
0.39295831
0.42778212
0.25197157
0.3364163
0.35486966
0.39631915
0.41336983
0.43802214
0.39090291
0.40517896
0.44409353
0.32216772
0.35315353
0.36905515
""
""
""
0.32803243
0.31262109
0.42743921
""
0.38506794
0.28725207
""
""
""
""
""
""
0.30230752
0.36122477
0.36787796
0.36425313
0.34100619
0.36174557
""
""
""
""
""
0.39823392
""
""
""
""
0.28109813
""
0.45044446
""
0.49342376
""
""
0.4999918
0.40589273
0.38719845
0.36567724
0.4515011
0.42978653
""
0.40973029
0.40960786
0.42933458
0.485136
""
0.37451738
0.52945608
0.47482613
0.44339618
0.47195527
0.38850349
0.48528573
0.46484038
0.42570192
""
""
0.39689761
0.38560852
0.39017677
0.45095584
0.41638374
0.41688952
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30328542
""
""
""
""
""
""
""
""
""
""
0.25997722
0.36564514
0.34610501
0.37253353
0.39018738
0.37784946
0.36779338
0.37904164
0.26154059
0.31320715
0.46215668
0.39952835
0.45154688
0.39721954
0.31788754
0.35997927
0.35169238
0.3804051
0.37941891
0.39670086
0.39720619
0.42656046
0.43863624
0.39008915
0.4023532
0.3655574
0.39687204
0.36052626
0.32523674
0.46295977
0.36076105
0.37563193
0.40457958
0.36448082
0.34867778
0.37998417
0.37465444
0.42626575
0.38765314
0.3504467
0.43740007
0.40428403
0.40917847
0.49056414
0.52351844
0.42029077
0.42928475
0.41718328
0.54610407
""
0.31445369
""
0.36371568
0.3107152
0.39166012
