staytract_black_female_p1
0.18522869
0.21516806
0.12907344
0.21937017
0.1011783
0.25614116
0.20761506
0.45750979
0.15085745
0.2201847
0.22970168
0.15548737
""
0.21505237
0.28353989
""
""
0.10481072
""
0.37473848
0.34621239
0.24802819
0.2448799
0.22565518
0.14414218
0.26458555
0.24046202
0.21050379
0.13779745
0.29852226
0.47161424
0.28400922
0.12999031
0.12664796
0.39064732
0.24841689
0.39563856
0.30649599
0.3415173
0.39963153
0.25820428
0.40019315
0.52058518
0.44130379
0.38605443
0.28588775
0.095668852
0.31881034
0.22429216
0.2708334
0.23554604
0.30471137
0.28204986
0.36413532
0.40724576
0.25903326
0.25670493
0.41005883
0.20509639
0.19998413
0.34326443
0.14856724
0.2941862
0.31587002
0.23205204
0.30224714
""
0.084347427
0.23170115
0.078482822
0.33695802
0.28390774
0.22371122
0.29131556
0.50085878
0.078588091
0.37698638
0.48996729
0.29258305
0.098625176
0.24626517
0.42777514
0.32471597
0.31692731
0.11473455
0.44009021
0.42549291
0.22819775
0.20083299
0.26964888
0.33753872
0.41597331
0.30808079
0.20287187
0.43258616
""
0.22482975
0.27264419
0.12317593
0.20566568
0.17996322
0.13614708
0.15571779
0.15380639
0.25713339
0.1543382
0.22544707
0.10162053
0.33464202
0.28099811
0.21521714
0.31977972
0.22695635
0.49152541
0.20024434
0.21811721
0.23256566
0.3920168
0.61110485
0.38711044
0.31224242
0.35739201
0.32167727
0.30799195
0.31173539
0.16109192
0.19292119
0.37108898
0.45324865
0.42998987
0.03558955
0.35975042
0.19870283
0.44323772
0.19470455
0.34507784
0.31856069
0.1760302
0.23883985
0.25967574
0.23251265
0.22729583
0.34244743
0.25327274
0.2390213
0.41340828
0.29757416
0.33597142
0.38759562
0.36624622
0.35481286
0.10956188
0.25371796
0.44561598
0.16222803
0.20886266
0.4099355
0.2479751
0.34508345
0.28957498
0.48046508
0.48778877
0.24004404
0.069979683
0.20483433
0.052507419
0.019187165
0.63165349
""
0.20242606
0.063570939
0.078048438
-0.0057056365
0.12114735
0.24920438
""
0.20948942
0.15990591
0.1197076
""
-0.76054007
-0.19337226
0.08511509
0.18636373
0.23351258
0.096938498
0.28909904
0.0035281137
0.18561517
-0.13435848
0.39569902
0.25968447
0.12076322
-0.64836246
0.5403651
0.19232957
0.13191696
0.21252984
0.08648774
0.081475355
0.15566169
0.20374332
0.24756645
0.31904534
