work_24_asian_pooled_n
""
""
""
""
""
""
""
33.0
""
45.0
38.0
""
228.0
30.0
""
105.0
92.0
""
831.0
""
967.0
""
""
264.0
""
63.0
""
""
""
""
""
1513.0
""
""
41.0
75.0
""
""
""
""
""
""
""
166.0
47.0
88.0
""
1142.0
""
""
31.0
29.0
""
""
2625.0
54.0
134.0
""
""
""
""
""
221.0
127.0
""
43.0
""
""
""
""
""
""
""
""
21.0
""
81.0
""
""
62.0
""
""
""
""
""
""
""
""
""
""
""
""
""
186.0
25.0
24.0
""
39.0
""
""
""
""
""
""
""
""
""
""
163.0
88.0
""
""
""
29.0
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
40.0
""
""
""
""
""
""
""
53.0
""
""
""
""
791.0
11588.0
442.0
1315.0
270.0
""
41.0
""
""
""
""
""
""
52.0
""
""
""
58.0
""
""
""
""
""
30.0
""
""
""
""
""
""
""
40.0
25.0
""
""
""
""
""
""
""
""
""
""
""
""
49.0
""
""
26.0
""
""
21.0
""
""
""
""
""
256.0
""
""
""
""
22.0
10986.0
""
""
61.0
""
""
4193.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
677.0
53.0
63.0
27.0
1604.0
66.0
""
""
""
""
""
267.0
96.0
28.0
""
90.0
""
""
""
""
""
""
""
""
""
""
""
141.0
""
""
""
""
""
""
""
""
80.0
174.0
""
118.0
""
""
""
""
31.0
54.0
""
50.0
""
""
""
""
""
25.0
946.0
22.0
320.0
""
""
244.0
73.0
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
42.0
""
133.0
""
37.0
""
""
""
""
24.0
""
285.0
24.0
""
81.0
""
40.0
""
22.0
""
""
""
""
56.0
""
37.0
""
268.0
43.0
""
39.0
596.0
""
""
""
57.0
""
""
""
""
""
""
""
""
""
""
94.0
""
""
""
""
""
""
172.0
""
""
""
""
""
""
""
117.0
""
""
76.0
""
67.0
""
""
26.0
""
28.0
""
""
""
""
""
""
""
""
""
96.0
""
""
""
73.0
""
""
""
""
""
26.0
""
""
""
""
""
22.0
""
43.0
""
""
""
31.0
""
39.0
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
159.0
""
""
""
""
147.0
""
""
""
""
20.0
33.0
31.0
""
""
""
""
""
40.0
""
""
""
""
""
""
582.0
30.0
23.0
""
""
166.0
""
""
117.0
""
""
""
""
26.0
20.0
""
""
""
""
""
182.0
""
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
89.0
""
""
""
""
107.0
65.0
""
61.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
672.0
""
""
""
""
""
65.0
""
""
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
64.0
""
""
""
83.0
""
773.0
54.0
88.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
198.0
""
""
""
""
""
""
""
47.0
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
37.0
""
""
""
""
""
37.0
""
""
""
201.0
""
""
29.0
""
""
""
""
""
""
""
""
""
125.0
""
""
""
""
""
""
""
""
469.0
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
71.0
""
""
""
""
""
""
""
""
43.0
""
""
""
""
89.0
116.0
97.0
""
""
""
""
""
""
503.0
""
""
""
""
""
135.0
""
""
993.0
""
136.0
61.0
""
21.0
20.0
""
""
""
796.0
55.0
35.0
""
85.0
""
""
""
71.0
33.0
""
""
21.0
26.0
36.0
82.0
131.0
34.0
""
102.0
""
101.0
60.0
""
""
""
""
""
""
40.0
""
183.0
""
""
35.0
""
""
""
48.0
""
""
""
""
""
105.0
37.0
731.0
1358.0
47.0
""
102.0
54.0
191.0
""
242.0
""
266.0
1180.0
""
4544.0
1841.0
20.0
93.0
""
40.0
104.0
115.0
41.0
425.0
96.0
79.0
393.0
""
951.0
51.0
329.0
159.0
3550.0
""
1494.0
279.0
1718.0
962.0
""
""
66.0
""
""
""
""
""
54.0
""
128.0
""
79.0
20.0
""
""
""
""
44.0
""
""
""
103.0
""
249.0
""
""
27.0
""
""
""
""
441.0
22.0
""
""
35.0
52.0
197.0
""
627.0
""
""
39.0
""
33.0
97.0
""
""
1108.0
""
27.0
""
""
""
64.0
""
51.0
22.0
""
50.0
""
2154.0
""
""
""
""
""
""
335.0
""
""
120.0
55.0
26.0
""
""
20.0
21.0
22.0
554.0
1871.0
""
""
622.0
""
23.0
31.0
""
45.0
""
""
92.0
""
""
34.0
23.0
""
""
24.0
28.0
714.0
""
""
""
""
24.0
24.0
""
2923.0
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
29.0
20.0
""
""
""
""
""
""
40.0
""
""
77.0
""
302.0
""
""
""
""
""
""
2409.0
""
""
""
73.0
""
24.0
99.0
222.0
50.0
""
116.0
33.0
""
""
""
""
""
""
""
453.0
""
""
55.0
71.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
58.0
29.0
""
""
""
""
22.0
353.0
132.0
""
""
""
""
187.0
""
""
""
""
""
""
22.0
26.0
""
""
""
""
""
30.0
57.0
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
68.0
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
166.0
34.0
""
""
""
""
27.0
""
""
43.0
""
""
""
""
194.0
""
34.0
""
""
""
""
""
""
""
""
""
23.0
""
""
157.0
""
""
""
""
""
""
""
""
541.0
46.0
68.0
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
""
""
31.0
""
103.0
""
50.0
""
""
""
""
""
""
197.0
""
""
""
1117.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
326.0
""
""
""
""
""
""
54.0
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
""
""
""
""
26.0
345.0
""
""
""
""
""
""
""
""
""
""
""
61.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
399.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
157.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
4018.0
23.0
25.0
""
""
""
""
""
30.0
""
""
""
""
711.0
""
62.0
34.0
""
30.0
""
33.0
365.0
61.0
200.0
73.0
""
721.0
4570.0
756.0
1204.0
41.0
90.0
1735.0
325.0
2355.0
167.0
960.0
4591.0
1365.0
1614.0
485.0
1045.0
39.0
1252.0
124.0
1236.0
96.0
544.0
""
22.0
""
""
56.0
""
67.0
20.0
""
""
""
""
""
""
""
""
""
""
55.0
""
""
""
58.0
26.0
""
54.0
""
""
""
""
""
""
358.0
""
2067.0
210.0
35.0
40.0
49.0
43.0
""
28.0
38.0
""
""
392.0
624.0
""
""
20.0
28.0
20.0
""
29.0
79.0
7719.0
""
24.0
26.0
972.0
""
4334.0
6327.0
85.0
184.0
499.0
52.0
324.0
22.0
43.0
29.0
66.0
15798.0
96.0
1399.0
1022.0
23.0
171.0
186.0
""
""
25.0
63.0
2074.0
50.0
26.0
129.0
129.0
31.0
""
47.0
1902.0
""
""
81.0
21.0
""
""
""
""
""
""
""
26.0
78.0
217.0
90.0
20.0
""
28.0
""
287.0
""
""
""
""
45.0
""
70.0
324.0
""
""
106.0
""
""
245.0
""
178.0
""
127.0
""
""
""
""
622.0
""
40.0
""
33.0
""
""
""
111.0
""
29.0
""
21.0
""
""
25.0
""
""
""
1327.0
""
41.0
23.0
32.0
85.0
""
148.0
163.0
""
""
""
""
""
68.0
""
64.0
40.0
30.0
27.0
97.0
""
""
""
76.0
""
22.0
""
""
""
72.0
""
979.0
""
""
""
90.0
""
23.0
""
""
""
""
""
""
""
""
""
21.0
62.0
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
55.0
20.0
22.0
37.0
""
""
""
328.0
""
""
41.0
56.0
""
""
""
""
1215.0
""
""
143.0
27.0
69.0
""
1290.0
""
""
34.0
183.0
""
631.0
64.0
""
""
""
""
""
""
""
""
""
""
125.0
""
67.0
""
117.0
283.0
""
67.0
33.0
84.0
""
""
39.0
""
418.0
""
""
28.0
""
""
""
""
""
""
69.0
""
""
54.0
""
20.0
""
21.0
27.0
136.0
433.0
67.0
20.0
23.0
""
""
123.0
23.0
33.0
21.0
79.0
""
""
""
""
""
""
""
""
""
177.0
""
""
""
""
358.0
""
155.0
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
28.0
""
""
23.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
963.0
""
""
""
""
50.0
""
""
""
""
""
23.0
""
""
""
""
""
537.0
36.0
40.0
""
""
""
""
119.0
552.0
28.0
20.0
47.0
""
""
64.0
50.0
""
""
""
""
95.0
""
37.0
27.0
""
259.0
30.0
65.0
21.0
289.0
""
1979.0
61.0
""
""
44.0
""
""
""
1317.0
""
54.0
38.0
814.0
""
30.0
""
272.0
39.0
21.0
917.0
48.0
43.0
""
22.0
111.0
499.0
""
26.0
""
23.0
25.0
250.0
300.0
965.0
""
135.0
""
""
77.0
""
""
""
""
""
""
122.0
439.0
24.0
95.0
398.0
157.0
33.0
""
44.0
""
102.0
1666.0
""
277.0
22.0
""
3010.0
""
""
39.0
""
""
""
""
""
""
""
""
65.0
20.0
164.0
""
264.0
23.0
129.0
53.0
914.0
65.0
""
59.0
""
49.0
""
""
46.0
179.0
""
203.0
22.0
""
""
""
""
""
""
86.0
""
""
56.0
""
266.0
28.0
""
88.0
""
""
20.0
""
""
159.0
""
""
""
""
""
33.0
43.0
278.0
""
268.0
69.0
""
""
130.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
108.0
""
""
57.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
40.0
32.0
""
""
""
""
""
""
""
""
""
35.0
""
""
704.0
""
""
""
""
""
""
""
""
""
""
""
""
22.0
283.0
""
""
""
""
""
""
""
""
""
""
""
""
""
276.0
""
""
""
""
""
""
23.0
""
""
32.0
""
""
""
""
""
137.0
""
""
""
""
""
""
""
24.0
""
""
""
290.0
""
""
29.0
700.0
""
""
62.0
60.0
""
""
""
""
""
""
38.0
""
""
""
104.0
35.0
""
""
37.0
38.0
""
""
""
""
""
""
""
""
""
330.0
1129.0
""
""
""
34.0
371.0
135.0
""
""
""
""
""
""
""
31.0
""
118.0
""
""
""
""
""
""
""
""
""
""
""
1705.0
""
""
25.0
""
""
""
94.0
""
""
""
""
""
""
4470.0
""
""
""
1025.0
""
""
""
""
""
""
56.0
""
37.0
369.0
""
""
""
""
""
""
""
3044.0
""
""
""
""
354.0
""
""
""
""
""
""
43.0
68.0
""
79.0
""
""
""
""
""
""
9251.0
""
""
""
30.0
""
""
228.0
""
""
22.0
""
""
""
""
23.0
""
""
""
""
""
""
482.0
""
""
59.0
""
""
48.0
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
154.0
""
""
105.0
""
""
""
""
""
79.0
""
""
""
95.0
""
""
""
""
242.0
28.0
""
""
24.0
""
""
""
250.0
""
""
60.0
""
""
30.0
""
""
""
205.0
""
""
70.0
""
""
""
""
""
""
""
62.0
""
""
""
""
""
31.0
""
""
""
""
""
""
89.0
""
""
""
""
""
""
""
3003.0
113.0
""
""
""
""
70.0
1230.0
""
""
""
""
""
""
""
58.0
""
""
""
23.0
40.0
""
""
145.0
""
""
419.0
""
""
""
""
""
""
""
""
""
32.0
73.0
""
""
230.0
""
""
""
""
""
""
""
""
""
""
""
1027.0
""
""
""
""
22.0
""
168.0
""
23.0
""
139.0
""
""
""
132.0
""
""
""
""
""
""
""
25.0
20.0
28.0
""
112.0
""
""
""
""
689.0
21.0
""
27.0
""
""
""
""
""
20.0
""
""
""
""
470.0
""
""
24.0
""
""
""
""
6023.0
28.0
""
""
""
37.0
""
""
""
""
""
""
""
56.0
496.0
""
""
""
56.0
""
""
""
""
""
667.0
""
""
""
""
""
""
68.0
""
""
""
""
""
""
""
""
""
""
""
51.0
979.0
""
""
""
100.0
""
24.0
""
""
""
""
""
101.0
140.0
""
""
24.0
""
""
""
""
""
145.0
386.0
""
""
42.0
288.0
53.0
""
24.0
""
202.0
38.0
""
29.0
""
195.0
53.0
25.0
""
54.0
71.0
45.0
""
258.0
365.0
""
""
21.0
58.0
""
112.0
79.0
23.0
""
58.0
1413.0
""
""
23.0
""
""
233.0
35.0
46.0
689.0
""
99.0
""
""
84.0
""
44.0
48.0
194.0
""
7757.0
614.0
22.0
""
43.0
""
32.0
""
30.0
""
1893.0
""
90.0
""
2115.0
378.0
""
579.0
""
41.0
232.0
41.0
105.0
""
35.0
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
22.0
""
21.0
117.0
""
""
""
""
""
""
""
""
""
""
62.0
""
""
""
21.0
""
""
""
""
22.0
33.0
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
359.0
""
""
60.0
55.0
""
""
""
567.0
26.0
""
""
58.0
172.0
""
64.0
""
20.0
""
""
""
""
""
33.0
""
97.0
""
236.0
""
""
""
136.0
424.0
""
""
""
1284.0
20.0
""
""
321.0
70.0
""
""
""
93.0
""
112.0
""
83.0
""
47.0
""
""
25.0
290.0
""
""
""
""
31.0
""
50.0
340.0
""
""
233.0
115.0
""
""
""
""
""
""
""
""
""
""
52.0
""
23.0
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
