staytract_white_female_p50
0.18285897
0.058347616
0.2139549
0.27880827
0.17315283
0.26608694
0.24360371
0.2390848
0.2839897
0.34092852
0.35891399
0.35926083
0.45239493
0.49669844
0.26089138
0.33749744
0.25203153
0.18500844
0.18201648
0.17944218
0.20673338
0.15962432
0.16964389
0.22033963
0.3394956
0.3757844
0.30335876
0.2346369
0.30392396
0.252083
0.16082089
0.11363524
0.28047612
0.25413609
0.16406289
0.1549678
0.14018606
0.17107102
0.025353067
0.28831285
0.20139845
0.29920563
0.21175364
0.27209893
0.22361317
0.11548528
0.27425301
0.35684037
0.29919094
0.20976707
0.23306067
0.1386217
0.34880215
0.41028029
0.36339676
0.39530286
0.36691901
0.38568544
0.25782245
0.34308645
0.38076749
0.38288096
0.31322041
0.33479458
0.29708695
""
0.24639586
0.31862849
0.11804936
0.16479185
0.25071031
0.36479807
0.38931054
0.32003132
0.21594064
0.33947212
0.36629048
0.15424822
0.15969628
0.20525508
0.2664367
0.35224196
0.2294672
0.094797768
0.12739812
0.14294155
0.31119081
0.26506916
0.16501154
0.38247848
0.20709558
0.31502062
0.22047994
0.23719482
0.30866259
0.43903682
0.39054114
0.14508688
0.26059076
0.34518528
0.25383425
0.32942882
0.27737263
0.34090447
0.37234434
""
0.20880045
0.29328126
0.32399288
0.34525236
0.26146469
0.021774177
0.23132527
0.31819972
0.30273065
0.32889315
0.35632986
0.37677965
0.30592206
0.36175808
0.36694175
0.27003777
0.33260697
0.28263113
0.33146077
0.34904146
0.37246251
0.3900578
0.4046647
0.41876543
0.31197914
0.35649246
0.42302245
0.20648232
0.40620059
0.23685607
0.31524947
""
0.44857699
0.34420601
0.3312315
""
""
0.42989215
0.32197285
0.3968206
0.35037544
0.41283906
0.45212439
0.33153757
0.45380601
0.41031408
0.33031139
0.28438908
0.19458522
0.28309941
0.27118915
0.15840384
0.21006253
0.24021536
0.21924919
0.1277637
0.27253219
0.1720082
0.16094477
0.250891
0.31483364
0.35531849
0.14001088
0.19501331
0.28289336
0.24941692
0.16098067
0.26249206
0.21367173
0.28951004
0.35892713
0.30993566
0.37267533
0.44137797
0.37888977
0.26423094
0.36528257
0.19630522
0.30846488
0.24831071
0.11677814
0.39415723
0.41518784
0.3883532
0.26690859
0.34007558
0.31250381
0.35774314
0.28076476
0.25861835
0.29055679
0.20114464
0.27081299
0.2771976
0.46003634
0.21517316
0.43708128
0.36720711
0.3800123
0.36469686
0.17802973
0.35007903
0.31238788
0.24522606
0.23421498
0.30783737
0.34068474
0.24020946
0.27898648
0.27611518
0.26576367
0.28690246
0.30229554
0.33147678
0.26820397
0.30797753
0.35987866
0.23796958
0.43175408
0.14333665
0.28842044
0.2635068
0.33998966
0.14010045
0.17782228
0.16604157
0.22438303
0.23446874
0.210134
0.25928009
0.27514696
0.21130432
0.25453901
0.27233297
0.28669262
0.26112053
0.26287216
""
""
0.16166352
0.1368299
0.11733381
0.13711175
""
""
0.13625304
""
0.17333223
0.32699221
0.29356384
0.34710324
0.35092282
0.40314803
0.3980684
0.31917587
0.31626764
0.31100893
0.26871261
0.20504764
0.093524583
0.27906173
0.34708151
0.37751651
0.31238827
0.36391443
0.36083788
0.2997072
0.28397366
0.10506756
0.15758273
0.24755259
0.18243971
0.23343484
0.26609483
0.30456474
0.13622905
0.23360932
0.40556505
0.37320328
0.3910577
0.30754247
0.32875928
0.35743561
0.29160127
0.31074435
0.22141923
0.31264308
""
0.33436289
0.17805102
0.27630311
0.19882999
0.17887765
0.34204736
0.46356684
0.2957285
0.11331218
0.18974854
0.1324372
0.27872482
0.24667794
0.34989908
0.29157951
0.23101574
0.22499424
0.22835468
0.27670771
0.27511248
0.36652896
0.30741426
0.33596188
0.25494525
0.28133678
0.30982217
0.3835851
0.17764647
0.39207554
0.27886346
0.25413129
0.36547288
0.37926257
0.29273546
0.24336939
0.27688318
0.23866667
0.28386864
0.31610793
0.34043652
0.27813366
0.35173497
0.42166638
0.49175572
0.36662993
0.39052877
0.25374061
0.24157208
""
0.23940872
""
0.48486307
0.28208184
0.17071924
0.34626564
