kfr_stycz_natam_pooled_mean_se
0.027454147
0.04592827
""
0.021796513
0.028677927
""
0.015760545
""
""
0.037800755
0.022757208
0.012260156
""
0.054358922
0.042298671
""
0.015721127
0.030644825
0.053001296
0.017443027
0.017234288
0.0037947402
0.020136448
0.047613852
0.016987676
0.034806024
0.02321131
0.027073523
0.017010374
""
""
0.051494736
0.017985106
0.02723884
0.023573093
0.022024719
0.05128298
""
""
""
0.022244405
""
""
""
""
""
0.014635914
0.011419068
0.02580047
0.029194184
0.023295272
0.026602246
0.050838705
""
""
0.023536034
""
0.033701207
""
""
""
0.020863988
""
""
""
""
""
""
""
""
""
""
""
""
0.054498106
""
""
""
""
0.020001331
""
0.053265549
""
0.035668429
0.017487284
""
""
0.030861873
0.011459279
0.019273967
0.048690677
""
""
0.030354246
""
""
0.041302875
0.028575731
0.01457577
0.021930665
0.018849125
0.015877856
0.021662757
0.030484227
0.022060243
0.016470643
0.024401277
0.017055655
0.055378933
0.024475878
0.04301589
0.024838369
0.022077238
""
0.020461697
0.023852197
0.025379408
""
""
""
0.053133454
""
""
""
""
0.033791006
0.031428255
""
""
""
0.013887895
""
""
""
0.034268603
""
0.032156084
0.025976764
""
""
0.026845215
0.031142196
""
""
0.054045171
""
0.04036843
0.0089231459
""
""
0.044643566
0.021604799
0.03095806
""
0.015567018
0.015635852
0.028522734
0.031045241
""
""
""
""
0.041505162
0.013962602
""
0.010435866
0.02035472
0.02537977
0.010760603
0.03226047
0.0081635211
0.024049712
0.020459471
0.023609426
0.052990098
0.040259887
0.022741636
0.014297073
0.021176022
0.019881763
0.052467067
0.055981275
0.023277322
""
""
0.018022278
""
""
0.035834584
""
""
0.038669728
0.021247014
""
""
""
0.040414736
0.060435127
0.020159721
""
0.022278272
0.03263858
0.043478917
0.03516319
0.039741464
0.024854394
0.021815529
""
0.04148123
0.042321179
""
0.034226615
""
""
0.034247931
0.025070049
0.02486296
0.016786078
0.051759411
0.038476836
""
""
0.041269563
""
0.017115692
0.03539886
""
""
0.02271867
0.041894004
0.030135401
0.040103223
""
0.02507918
""
""
""
0.035872035
""
""
0.058303624
""
0.0473326
0.051487166
""
""
0.061911803
0.014604193
""
0.066932976
0.010109549
0.043051906
0.02029239
""
0.030853946
0.022295658
""
0.025764924
""
0.046919324
""
0.031674266
0.022775946
0.029585
0.034676995
0.0093457652
0.031350888
0.01597216
0.012015913
0.034885608
0.022759601
0.044707011
""
0.023252338
0.035291012
0.034032941
0.023125688
0.026058445
""
0.040566389
0.015523488
""
""
0.015302584
0.023073506
""
0.036012519
0.013374575
""
0.017751023
0.023168705
""
0.033102792
0.014297538
0.019355612
""
0.058109015
0.034366667
""
0.01958851
0.0077211438
0.037165407
0.012697856
0.048574612
""
""
""
0.022344405
""
""
""
0.032993514
""
0.043110974
0.014359184
0.010857155
0.012855006
0.020310862
0.022798596
0.028139686
""
0.021851378
""
""
""
""
0.051534403
""
""
0.028887585
""
0.034388747
0.024272302
0.011308542
""
0.011793373
0.028075136
0.027993595
""
0.015977642
""
""
0.041094601
0.042121176
""
0.052812785
0.050993294
0.049882531
""
""
""
""
""
""
""
0.052673474
""
0.055531006
""
""
0.044468381
""
0.011058722
""
""
""
""
""
""
""
""
""
0.015371673
""
""
""
0.0155755
""
0.014747455
0.025530668
""
""
""
""
""
""
0.020012166
""
""
""
0.052643381
0.038589086
0.056759018
0.03107034
""
0.015894625
0.025867784
""
0.01335831
0.018138466
0.039486784
0.020077359
0.010613903
""
""
0.0218239
0.018921427
""
""
""
