kir_stycz_white_pooled_mean
0.4721368
0.47158447
0.46826339
0.44610089
0.45575973
0.54449838
0.48806912
0.42217851
0.44251579
0.42142591
0.45171022
0.51513445
0.50931191
0.45513052
0.44361046
0.45960414
0.4524177
0.46040693
0.44394085
0.44846898
0.47382665
0.44505304
0.44660613
0.46392807
0.42999813
0.4730854
0.45902207
0.41788688
0.42149922
0.4457984
0.44081211
0.46531808
0.4863947
0.45623603
0.46075153
0.44260028
0.51070428
0.47204372
0.44197965
0.464353
0.47648841
0.45881909
0.47582543
0.4230983
0.47233269
0.51632154
0.40933681
0.41906056
0.49029726
0.46899933
0.48203754
0.45951051
0.49082255
0.5077492
0.49026704
0.45400554
0.41401458
0.4735904
0.52577215
0.47460106
0.43242192
0.42909023
0.48721674
0.41197887
0.49945396
0.47788006
0.41686159
""
""
0.57846075
0.53176534
""
0.61424649
""
0.57505316
0.54543942
0.48798409
0.58354342
0.5452354
0.54750484
0.51624966
""
""
0.54126853
0.57791382
0.62013447
""
0.48900408
0.45397255
0.50003237
""
0.53948539
0.49930909
""
""
0.53017616
0.45749566
0.44566372
0.48067331
0.47622237
0.48234031
0.48507297
0.42727128
0.52554756
0.44677946
0.45774385
0.47578347
0.47460762
0.49031743
0.45152739
0.48169094
0.45038331
0.44573647
0.42567345
0.49449006
0.42564809
0.44659775
0.51939505
0.41802099
0.4518249
0.4351843
0.43656591
0.40660805
0.48803425
0.5045982
0.47685996
0.44478124
0.41994199
0.47624266
0.43146729
0.50925428
0.45429674
0.45510682
0.4836033
0.42651382
0.3811169
0.41845322
0.49446219
0.4366321
0.4304111
0.42306465
0.42105374
0.42784792
0.38046581
0.41645271
0.43606216
0.43001369
0.41673124
0.41986668
0.44402301
0.45351222
0.44158754
0.40872514
0.46472007
0.46253812
0.39158013
0.46502283
0.45597389
0.42055935
0.40658215
0.42375717
0.41095912
0.45676997
0.44895223
0.43360567
0.43330047
0.41309106
0.39204687
0.42550558
0.42648873
0.4945786
0.43665889
0.43388784
0.47128439
0.4170348
0.39040908
0.43513688
0.44549781
0.40570918
0.40307039
0.47787279
0.41034773
0.48293045
0.43291268
0.42659751
0.41068727
0.59961838
0.48959109
0.51453418
0.4473379
0.47668999
0.48064834
0.59718144
0.39027679
0.53051513
0.50230324
0.44844657
0.43385151
0.51441622
0.54577214
0.50600338
0.49101594
0.4539645
0.4924607
0.56300181
0.4830564
0.62657207
0.43174034
0.43343875
0.47340658
0.4485476
0.47268939
0.52146745
0.5688659
0.47515261
0.56980884
0.53289777
0.45189941
0.50806183
0.51929027
0.54445714
0.51882637
0.54103458
0.62838656
0.5175584
0.5071398
0.64070201
0.51592898
0.59971261
0.52902657
0.44681332
0.5070256
0.45655283
0.54319489
0.53322691
0.4828105
0.4674159
0.42892507
0.37137455
0.48158133
0.47563824
0.557298
0.53125858
0.43973726
0.52912146
0.46410322
0.57787299
0.47630054
0.38545045
0.3963649
0.55440456
0.56293756
0.47393617
0.57870662
0.58104002
0.44427595
0.39911017
0.46507162
0.48954761
0.4729825
0.54028404
0.39785859
0.58790094
0.50220776
0.55619818
0.47653732
0.44613677
0.53576887
0.54801172
0.4595581
0.48738536
""
0.40795377
""
0.56908607
0.40986395
0.5036605
0.41962704
0.50112063
0.52042222
0.45181534
0.45592064
0.52663171
0.48628542
""
0.53044802
0.44977599
0.46325326
0.53600264
0.46686354
0.49507305
0.52159756
0.49217716
0.57113481
0.43506861
0.46695739
0.53668642
0.45873913
0.56248081
0.46242461
""
0.61825156
0.42682055
0.50750381
0.49731839
0.49686891
0.53202975
0.51715934
0.60912132
0.59466988
0.56287134
0.58432519
0.58147204
0.54078484
0.58494049
0.51366562
0.49444968
0.55028319
0.49198174
0.63757539
0.48072681
0.47751033
0.43581229
0.43681583
0.4362798
0.52501273
0.4445869
0.45639133
0.41254148
0.48409849
0.52222282
0.42932767
0.42692596
0.39592192
0.48194271
0.45103267
0.44912371
0.3930482
0.48181614
0.42855632
0.45450613
0.42081818
0.46335873
0.45836088
0.43102032
0.44236511
0.42732543
0.49459884
0.41463584
0.44652966
0.43229917
0.46563452
0.46590069
0.46133348
0.48403874
0.49755996
0.41636232
0.47628701
0.44473556
0.47054121
0.43610746
0.49723646
0.53946602
0.49488211
0.47410601
0.44719064
0.45001075
0.49206474
0.46477863
0.51784968
0.44647497
0.48614085
0.46320668
0.4087761
0.50523508
0.45651823
0.44829735
0.48077509
0.51927477
0.43890375
0.44133458
0.44423091
0.4367795
0.44393468
0.46314371
0.42113537
0.40702361
0.44507653
0.40326568
0.4348433
0.50609988
0.44303444
0.44450784
0.44569641
0.44159043
0.44911924
0.42168379
0.46927539
0.48177713
0.42276788
0.44955361
0.49979031
0.45603603
0.46644971
0.46306673
0.39389458
0.45534557
0.43060008
0.46437615
0.44890285
0.43629628
0.49860647
0.47580937
0.43940449
0.51496047
0.46174043
0.43227011
0.47733316
0.41307405
0.56297696
0.43815872
0.4438706
0.49063569
0.43970507
0.47700021
0.41173965
0.43059403
0.44826007
0.47785857
0.44479457
0.55916852
0.45657909
0.42222762
0.45429617
0.48187304
0.45348638
0.45357084
0.4906157
0.41829675
0.46350509
0.45254993
0.38114467
0.55619383
0.45182255
0.53258121
0.43454924
0.60273314
0.42402783
0.4387517
0.4420771
0.44917673
0.44737795
0.45330039
0.54834998
0.45482811
0.47144049
0.41159126
0.42323253
0.47070906
0.44319803
0.42271477
0.49612159
0.47401565
0.4310289
0.43839628
0.44678587
0.43390831
0.49780533
0.44921547
0.45585904
0.47600055
0.4471415
0.40970913
0.43100139
0.4788864
0.43674585
0.4450362
0.42662019
0.46702939
0.43659893
0.47325855
0.41238013
0.44945329
0.43387949
0.4412781
0.43903142
0.40864506
0.4643802
0.46490237
0.44391471
0.50480849
0.41877577
0.4573226
0.45184785
0.48399881
0.43190834
0.48385513
0.46380448
0.45840123
0.43842956
0.43977281
0.43467841
0.48300764
0.41156054
0.36588421
0.41020501
0.43194857
0.44418395
0.51513314
0.4947333
0.447429
0.41643003
0.43662283
0.4373565
0.45353019
0.47503966
0.42640305
0.35790646
0.44085401
0.48700139
0.41813904
0.47432771
0.46466368
0.44942108
0.45589486
0.41836166
0.44692373
0.45022309
0.45391178
0.46834955
0.40690649
0.41751274
0.42259446
0.47990227
0.44527948
0.47460082
0.47083163
0.4428736
0.5092895
0.36821255
0.43369973
0.43625879
0.39875871
0.43762049
0.39205649
0.44019303
0.45105201
0.51618171
0.46226299
0.48168913
0.48600975
0.44768989
0.457086
0.48744649
0.47146451
0.48124024
0.43292329
0.45855165
0.46645519
0.45121932
0.42209354
0.46051767
""
0.45989329
0.53767419
0.47886699
0.38880125
0.48733792
0.5274722
0.46399066
0.46407083
0.44165647
0.46173948
0.4683913
0.48702186
0.45644656
0.46267849
0.46726668
0.49256939
0.45617089
0.47987163
0.48648742
0.47192913
0.47939792
0.49147028
0.48082253
0.45681769
0.42971176
0.4806565
0.44827795
0.49666867
0.46078989
0.52042288
0.43798295
0.49377447
0.3829169
0.47173193
0.50838041
0.47325742
0.51966518
0.56371087
0.50139868
0.47702655
0.51128018
0.48339918
0.4885309
0.46305108
0.56862408
0.44216475
0.60480624
0.47567949
0.47749808
0.51828355
0.46741611
0.49842778
0.61564136
0.44775343
0.49059293
0.52385396
0.45149979
0.49403915
0.45194185
0.47555682
0.47105753
0.46716896
0.56975722
0.49529752
0.50484979
0.48662281
0.47280997
0.50490534
0.48904297
0.47940624
0.50498742
0.45885667
0.49600175
0.51771075
0.47137338
0.58410197
0.51732785
0.57832819
0.4603256
0.61318862
0.49757731
0.44227475
0.50769013
0.50268275
0.49868441
0.46828261
0.57986093
0.49754369
0.49146512
0.50372869
0.50048047
0.4578217
0.52684218
0.46200582
0.45105955
0.50883436
0.51793301
0.58839047
0.49139112
0.46146393
0.51990765
0.49762017
0.51188952
0.47628808
0.5137127
0.48084885
0.44728741
0.44546852
0.52124339
0.52388144
0.454548
0.51157504
0.53672618
0.45402932
0.50745261
0.47517905
0.48477224
0.51069283
0.45530206
0.49688444
0.50078917
0.47135317
0.45773187
0.4961105
0.45662904
0.52261704
0.46248478
0.48202884
0.49371368
0.58982867
0.45566693
