jail_hisp_male_n
230.0
134.0
20.0
464.0
589.0
39.0
1034.0
64.0
32.0
275.0
339.0
1749.0
36.0
112.0
366.0
26.0
27.0
346.0
26.0
40.0
328.0
1411.0
276.0
218.0
1766.0
46.0
381.0
882.0
1827.0
76.0
99.0
127.0
1066.0
956.0
66.0
535.0
35.0
93.0
""
""
315.0
62.0
""
""
23.0
51.0
2728.0
208.0
573.0
139.0
447.0
405.0
161.0
""
21.0
482.0
44.0
27.0
28.0
116.0
65.0
608.0
""
64.0
35.0
39.0
""
""
29.0
47.0
26.0
51.0
66.0
129.0
61.0
27.0
92.0
56.0
38.0
975.0
82.0
128.0
35.0
181.0
1137.0
106.0
88.0
502.0
454.0
244.0
125.0
74.0
73.0
285.0
57.0
35.0
156.0
1026.0
9869.0
2810.0
1883.0
50734.0
7336.0
3175.0
1722.0
12386.0
1792.0
2312.0
168.0
960.0
500.0
207.0
704.0
24.0
658.0
765.0
697.0
26.0
24.0
""
290.0
101.0
78.0
333.0
57.0
536.0
405.0
89.0
34.0
47.0
5923.0
73.0
271.0
41.0
891.0
54.0
411.0
683.0
52.0
92.0
484.0
289.0
25.0
60.0
123.0
""
269.0
87.0
29.0
40.0
45.0
544.0
95.0
26.0
1116.0
367.0
21.0
272.0
28.0
39.0
""
""
554.0
2529.0
29.0
13682.0
55.0
42.0
37.0
584.0
5830.0
936.0
189.0
1189.0
93.0
76.0
822.0
2837.0
120.0
58.0
55.0
84.0
803.0
43.0
69.0
1052.0
22.0
58.0
344.0
""
41.0
330.0
700.0
27.0
28.0
71.0
493.0
264.0
1695.0
291.0
1189.0
763.0
214.0
261.0
288.0
782.0
1395.0
124.0
123.0
491.0
147.0
223.0
20.0
35.0
3203.0
326.0
1219.0
2651.0
60.0
61.0
44.0
45.0
64.0
48.0
1028.0
190.0
88.0
139.0
859.0
624.0
534.0
240.0
""
103.0
""
62.0
""
94.0
""
""
99.0
222.0
126.0
316.0
37.0
132.0
198.0
910.0
109.0
210.0
3039.0
200.0
91.0
""
257.0
83.0
216.0
941.0
99.0
1097.0
104.0
2133.0
2911.0
1344.0
2602.0
75521.0
2606.0
30168.0
11345.0
1099.0
548.0
132.0
29.0
114.0
""
33.0
328.0
125.0
38.0
123.0
3106.0
""
""
9859.0
1048.0
55.0
2103.0
10150.0
104.0
28.0
21.0
""
31.0
49.0
31.0
105.0
39.0
239.0
194.0
157.0
3044.0
25.0
71.0
189.0
161.0
108.0
22.0
221.0
163.0
37.0
441.0
181.0
113.0
255.0
552.0
389.0
43.0
253.0
188.0
161.0
81.0
624.0
82.0
66.0
53.0
248.0
292.0
118.0
149.0
1058.0
51.0
791.0
1654.0
3869.0
310.0
44417.0
1734.0
210.0
58.0
1764.0
""
77.0
187.0
261.0
60.0
32.0
62.0
90.0
32.0
39.0
70.0
97.0
86.0
23.0
82.0
141.0
""
94.0
38.0
105.0
136.0
""
133.0
""
""
32.0
45.0
""
""
25.0
""
27.0
61.0
""
""
""
""
""
""
100.0
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
187.0
28.0
""
""
""
""
26.0
62.0
40.0
28.0
187.0
247.0
""
23.0
""
62.0
34.0
""
""
""
""
24.0
""
""
""
""
""
""
""
198.0
49.0
44.0
151.0
33.0
81.0
138.0
89.0
737.0
37.0
""
65.0
248.0
""
""
""
""
406.0
534.0
83.0
""
163.0
180.0
64.0
21.0
318.0
563.0
""
445.0
35.0
56.0
1860.0
226.0
47.0
""
""
""
127.0
3040.0
""
""
2897.0
353.0
36.0
""
""
""
23.0
30.0
""
20.0
93.0
266.0
54.0
355.0
""
103.0
3286.0
14412.0
29.0
""
491.0
161.0
207.0
44.0
""
""
""
""
""
148.0
21.0
""
419.0
745.0
1660.0
199.0
107.0
64.0
292.0
229.0
220.0
3515.0
189.0
111.0
""
""
168.0
51.0
373.0
190.0
312.0
45.0
246.0
525.0
206.0
1102.0
94.0
1595.0
60.0
84.0
196.0
26733.0
922.0
98.0
1172.0
51.0
2320.0
142.0
1875.0
4185.0
1210.0
720.0
2686.0
466.0
69.0
67.0
""
1313.0
740.0
161.0
34.0
449.0
229.0
207.0
493.0
2386.0
291.0
331.0
11594.0
291.0
35080.0
876.0
543.0
""
4915.0
957.0
478.0
386.0
754.0
518.0
7575.0
30412.0
12452.0
1295.0
3663.0
46813.0
1461.0
828.0
290.0
1832.0
327.0
62.0
836.0
1591.0
1858.0
999.0
336.0
436.0
1713.0
98.0
141.0
823.0
133.0
36.0
233.0
423.0
384.0
2097.0
425.0
2562.0
12808.0
25224.0
497.0
1632.0
804.0
576.0
683.0
342.0
81.0
236.0
224.0
145.0
3138.0
75.0
370.0
241.0
191.0
""
845.0
""
""
""
""
""
27.0
57.0
""
29.0
""
""
""
249.0
27.0
""
140.0
""
105.0
61.0
87.0
71.0
""
""
""
284.0
""
""
77.0
64.0
66.0
""
24.0
105.0
119.0
89.0
110.0
219.0
""
2851.0
148.0
389.0
1146.0
2558.0
197.0
69.0
616.0
11874.0
248.0
24734.0
429.0
11787.0
905.0
21.0
1106.0
1115.0
127.0
769.0
402.0
539.0
469.0
1894.0
493.0
""
292.0
157.0
23.0
34.0
""
1112.0
5410.0
407.0
1019.0
28.0
21.0
116.0
58.0
39.0
324.0
532.0
""
""
893.0
294.0
793.0
162.0
283.0
10470.0
10830.0
24863.0
2752.0
18678.0
25104.0
335.0
171.0
51.0
2525.0
3285.0
27369.0
10885.0
""
92.0
26397.0
7937.0
6236.0
207513.0
105.0
60.0
848.0
634.0
842.0
147.0
394.0
4240.0
343.0
3071.0
132.0
2863.0
2372.0
47.0
""
333.0
""
""
""
391.0
104.0
7378.0
