two_par_asian_male_mean_se
0.031654362
0.046822753
""
0.017081343
0.030334407
""
0.015988197
""
""
0.023831369
0.02934628
0.010599504
""
0.031765006
0.021107942
""
""
0.035538405
""
""
0.030806363
0.017467627
0.033821724
0.045371681
0.0098134503
""
0.044233348
0.021423347
0.0074801408
0.081621587
0.072514474
0.048945948
0.011797534
0.015327486
0.064973779
0.018445626
""
0.064992227
""
""
0.029261226
""
""
""
""
0.082172133
0.0088918228
0.025243474
0.016204275
0.04710073
0.035243012
0.022448257
0.054082412
""
""
0.031732332
""
""
""
0.043239519
0.053430215
0.024025055
""
""
""
0.060385093
""
""
""
""
0.10393009
""
0.07056196
0.053731162
""
""
0.084923439
0.093327314
""
0.016143803
0.074469723
0.045271054
""
0.079884976
0.01220852
0.068263784
0.067208365
0.03025974
0.021098843
0.0451
0.06957376
""
0.1173644
0.021946395
""
""
0.034691792
0.0348842
0.0090464801
0.019144289
0.021265509
0.0073955259
0.012060521
0.024146819
0.017435944
0.0082012825
0.023398759
0.0099542364
0.072510056
0.029587263
0.021707406
0.032304946
0.018533953
""
0.017651487
0.021710742
0.014902744
""
""
0.10029147
0.033461433
0.060261607
0.078824461
0.037290756
0.092193462
0.025936754
0.028460402
0.055499543
0.06196472
0.047830515
0.0055943755
0.071400985
0.032090295
0.049772862
0.033555169
0.063755564
0.028936131
0.03124954
0.034758948
0.038799286
0.027102781
0.035907514
""
""
0.043924801
""
0.032467287
0.069003448
0.059539452
0.068075225
""
0.020563006
0.043388374
""
0.013222826
0.02534839
""
0.029194977
""
0.044777978
""
""
0.023285145
0.0064162267
""
0.0034098008
0.049390983
0.086843677
""
0.034349225
0.0049578832
0.016581189
0.065133899
0.022848288
0.080120362
""
0.023463715
0.013451989
0.07996776
0.022408839
""
0.085351691
0.015550139
0.095960796
0.050004534
0.010965877
""
0.02769799
0.023148438
""
""
0.023554575
0.017230663
""
""
0.066617467
0.044440147
0.05003754
0.018360538
0.098304637
0.020910725
0.02721731
0.055631023
0.055371016
0.032849588
0.023063246
0.011927963
0.037584387
0.034269612
0.026127525
0.043705724
0.03681647
""
""
0.019088423
0.025930153
0.030735841
0.0083985357
0.057938986
0.052009277
0.086164214
0.048748977
0.067111857
0.050953347
0.011723526
0.027452506
0.026765555
0.027796663
0.0096568158
