has_dad_pooled_pooled_p10
0.62945318
0.62119889
0.77362144
0.569359
0.40303475
0.47438428
0.40737566
0.66811961
0.67458481
0.43846095
0.4358575
0.37272692
0.69887388
0.55410457
0.46587923
0.64795798
0.66443485
0.54755032
0.70654035
0.39839154
0.41544968
0.41419289
0.44645715
0.34429184
0.37626052
0.38823363
0.47130731
0.45575359
0.37610492
0.46790698
0.49740803
0.46012059
0.31272197
0.37010789
0.41199517
0.50458908
0.49701118
0.48408777
0.4411293
0.43832776
0.35465091
0.50246179
0.47358704
0.70677418
0.48245224
0.36469871
0.40937838
0.61683816
0.43383431
0.48867202
0.52843642
0.55412602
0.45136744
0.55812544
0.46472859
0.40315816
0.45208389
0.6422742
0.54825425
0.43071815
0.45086771
0.41670367
0.49078596
0.64401829
0.73120517
0.67261213
0.81949151
0.7778967
0.73854536
0.75852543
0.43257672
0.41806987
0.37198117
0.41002461
0.43364787
0.61197776
0.44131261
0.61534017
0.54520178
0.29245865
0.41277561
0.60951793
0.75103182
0.52833462
0.41960675
0.56496596
0.5698458
0.52603811
0.50169575
0.58776468
0.58089525
0.6425069
0.65045637
0.45021918
0.67505562
0.71010667
0.60652471
0.55232668
0.45270571
0.50643671
0.46753541
0.49239546
0.48891959
0.49646205
0.48386461
0.45830858
0.48098555
0.40750524
0.54296011
0.54326153
0.44985175
0.45193198
0.3848094
0.46657488
0.40591398
0.45246845
0.38588929
0.39946654
0.41006273
0.44789428
0.42888272
0.51742333
0.38620728
0.51769483
0.47825021
0.35015535
0.37250817
0.52439463
0.32352459
0.38747507
0.35713992
0.38886011
0.41478872
0.54587251
0.58708918
0.43685582
0.46947554
0.38842285
0.4182255
0.35720509
0.38420928
0.49680096
0.46762079
0.41948426
0.36407819
0.41566965
0.48003355
0.41380382
0.40557134
0.40682393
0.6433484
0.4037832
0.40018702
0.41356897
0.48650274
0.43558851
0.45654869
0.37800664
0.48352584
0.73074442
0.76105064
0.80720735
0.46734855
0.2969605
0.48140934
0.38337654
0.5267728
0.61779618
0.52805138
0.49922943
0.31745121
0.41530672
0.58793807
0.48388982
0.62195599
0.61712575
0.43584093
0.43006322
0.57669836
0.58043301
0.64519805
0.63926357
0.4457337
0.61759317
0.52614427
0.41999641
0.71149391
0.61592394
0.47488433
0.6945101
0.65264839
0.65950483
0.38649568
0.56997669
0.61864972
0.62140346
0.56828368
0.55170923
0.40651965
0.59776223
0.40634471
0.54762375
0.58721083
0.51350021
0.46134177
0.41344658
0.33350044
0.54757881
0.55305648
0.50821149
0.61254704
0.49252957
0.6563797
0.58755893
0.35388613
0.59544617
0.45908502
0.40277827
0.65174836
0.63351327
0.59748429
0.67284191
0.66398221
0.723454
0.43809566
0.57757235
0.66301185
0.64996684
0.50433803
0.55178368
0.56047595
0.51061916
0.72951096
0.67680627
0.73629791
0.64996815
0.76669431
0.61203176
0.79057521
0.77805662
0.66653138
0.61443794
0.55439621
0.55085272
0.6692974
0.56824255
0.48621711
0.50502372
0.62834305
0.56504816
0.44404274
0.58230501
0.63026547
0.5676446
0.66854429
0.6092059
0.55112189
0.48127022
0.64561123
0.56837481
0.55285764
0.47873089
0.51400506
0.45391896
0.52304095
0.47322971
0.4784334
0.44411737
0.36208698
0.29509333
0.42510149
0.43960488
0.44530079
0.60894281
0.67410874
0.6859979
0.56464171
0.55624509
0.60291797
0.55190086
0.45525166
0.53800672
0.69882935
0.42105329
0.46959269
0.48523542
0.40571055
0.3409546
0.47764066
0.64727718
0.59072119
0.61979079
0.66451186
0.68539852
0.59873617
0.6742304
0.73327118
0.55367309
0.56030345
0.59107578
0.37596911
0.63488787
0.64267159
0.54974163
0.56520736
0.59293169
0.73895997
0.60182965
0.54576045
0.68723243
0.57933891
0.48560065
0.65490848
0.51167458
0.53493381
0.540483
0.64835757
0.63408375
0.6222257
0.5811013
0.70205325
0.440716
0.68176591
0.59871715
0.63412988
0.42277503
0.42434952
0.54577041
0.53435957
0.43339634
0.58542591
0.44736296
0.40148932
0.3026467
0.40939558
0.39849111
0.43287861
0.69454724
0.6205157
0.32279781
0.52339005
0.56804156
0.39510122
0.50091374
0.581833
0.6931361
0.73707533
0.72351086
0.7379958
0.72551847
0.61365467
0.58214855
0.58389193
0.60205048
0.5655182
0.58341718
0.66337991
0.53202283
0.65830928
0.48253086
0.64451975
0.74190652
0.51139534
0.75719041
0.58283079
0.61911637
0.57707024
0.65779459
0.66466683
0.6908583
0.69460899
0.68908888
0.56128305
0.91042715
0.86959881
0.88986278
0.65062141
0.73714662
0.57295012
0.62315494
0.79199487
0.88388777
0.82689804
0.93110001
0.81331396
0.90008336
0.64576548
0.81649673
0.71863443
0.70572138
0.65180802
0.68573982
0.69190693
0.65173846
0.7150439
0.50112659
0.68108267
0.79786426
0.75657856
0.74488735
0.70121157
0.65155524
0.67601293
0.74288082
0.70151711
0.57673258
0.54931283
0.77625042
0.66091812
0.83272403
0.73719025
0.7412917
0.89006811
0.83502346
0.79589891
0.85487908
0.72032326
0.64970541
0.5716548
0.82686901
0.71042556
0.81414998
0.57029259
0.74141705
0.66365045
0.71675396
0.81540483
0.71333838
0.70489687
0.63815916
0.72035539
0.60884058
0.47553337
0.65942073
0.69545579
0.71308726
0.54703635
0.59657347
0.8907479
0.90749228
0.60098022
0.62950242
0.52167863
0.69439161
0.65385395
0.68019575
