kir_26_other_male_n
43.0
80.0
""
""
22.0
""
""
109.0
""
""
""
""
""
""
""
61.0
31.0
""
""
""
""
30.0
81.0
""
43.0
43.0
21.0
45.0
""
""
""
""
""
""
62.0
42.0
289.0
""
32.0
43.0
59.0
43.0
""
""
312.0
""
""
35.0
204.0
""
141.0
52.0
""
""
""
""
37.0
26.0
66.0
""
31.0
""
70.0
31.0
""
""
""
""
""
1017.0
20.0
""
""
""
285.0
""
""
128.0
68.0
40.0
35.0
""
""
123.0
24.0
""
""
""
""
41.0
""
""
""
""
""
""
37.0
208.0
112.0
31.0
""
""
""
2729.0
160.0
85.0
810.0
111.0
""
107.0
99.0
""
""
28.0
149.0
28.0
""
""
""
""
""
""
""
""
""
""
32.0
56.0
28.0
""
""
""
""
42.0
""
""
71.0
""
""
""
""
""
24.0
""
""
35.0
""
""
""
""
""
""
""
43.0
""
""
30.0
30.0
""
""
""
""
""
""
""
""
""
23.0
27.0
""
288.0
""
""
53.0
""
""
166.0
""
""
""
29.0
""
161.0
35.0
""
""
3396.0
""
39.0
293.0
43.0
""
2126.0
36.0
232.0
893.0
22.0
192.0
78.0
""
855.0
185.0
61.0
39.0
10722.0
142.0
384.0
27.0
113.0
318.0
""
""
758.0
181.0
130.0
3671.0
454.0
""
2306.0
3010.0
66.0
2569.0
4686.0
1364.0
1206.0
307.0
1859.0
508.0
3105.0
323.0
241.0
""
71.0
1457.0
686.0
779.0
178.0
81.0
""
364.0
64.0
1083.0
280.0
161.0
412.0
""
840.0
""
""
""
235.0
54.0
""
""
""
""
""
""
""
23.0
589.0
""
181.0
""
""
1115.0
50.0
22.0
""
""
""
""
""
""
563.0
""
""
""
41.0
193.0
""
""
""
96.0
""
""
24.0
31.0
23.0
""
""
""
""
""
""
124.0
""
""
""
""
""
""
""
""
36.0
""
146.0
""
618.0
579.0
98.0
106.0
555.0
330.0
80.0
84.0
143.0
386.0
105.0
410.0
148.0
""
228.0
""
494.0
1539.0
""
106.0
65.0
228.0
123.0
28.0
""
""
838.0
387.0
55.0
""
23.0
""
""
""
""
""
""
79.0
49.0
902.0
""
63.0
30.0
""
""
161.0
274.0
161.0
20.0
""
""
151.0
164.0
66.0
1334.0
69.0
35.0
382.0
22.0
997.0
233.0
752.0
233.0
674.0
345.0
48.0
80.0
169.0
183.0
202.0
403.0
23.0
""
""
""
330.0
""
41.0
""
""
""
""
""
""
""
24.0
44.0
""
""
76.0
""
""
""
22.0
27.0
""
""
""
60.0
""
49.0
""
""
193.0
53.0
""
98.0
57.0
""
282.0
""
455.0
""
""
130.0
""
55.0
""
""
""
""
""
630.0
""
""
51.0
70.0
""
""
28.0
""
""
""
""
97.0
36.0
48.0
""
506.0
""
""
50.0
27.0
""
""
520.0
""
85.0
""
""
""
""
""
120.0
138.0
""
""
""
""
""
""
""
""
""
""
""
21.0
188.0
""
""
82.0
""
""
""
""
""
""
""
""
""
""
""
""
""
247.0
44.0
20.0
""
54.0
""
""
""
""
""
""
""
""
""
""
301.0
37.0
""
""
""
32.0
""
""
""
""
""
""
""
""
""
25.0
24.0
""
""
""
33.0
""
""
""
""
36.0
22.0
21.0
""
""
""
""
""
""
28.0
""
""
""
""
1820.0
11861.0
609.0
1539.0
329.0
""
88.0
""
""
29.0
""
""
34.0
83.0
""
""
""
146.0
""
""
""
""
""
66.0
""
""
24.0
""
""
""
""
114.0
31.0
""
""
""
""
27.0
49.0
""
""
22.0
""
""
""
49.0
""
""
45.0
""
""
30.0
""
""
""
""
""
147.0
""
""
""
24.0
22.0
3139.0
""
""
57.0
""
""
765.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
27.0
""
45.0
""
22.0
""
""
""
300.0
71.0
50.0
39.0
559.0
62.0
""
30.0
""
""
""
149.0
111.0
76.0
""
174.0
""
""
""
""
""
""
""
""
27.0
""
36.0
154.0
""
""
""
""
""
""
""
""
110.0
267.0
""
124.0
""
""
""
""
40.0
52.0
""
42.0
""
""
""
""
""
30.0
402.0
29.0
217.0
""
""
282.0
43.0
""
""
26.0
""
""
""
74.0
""
""
""
""
""
""
""
58.0
""
120.0
""
53.0
""
""
""
""
40.0
""
120.0
40.0
""
70.0
""
60.0
""
""
""
""
""
""
59.0
""
35.0
""
312.0
75.0
""
74.0
722.0
24.0
""
28.0
66.0
""
23.0
""
26.0
""
""
""
""
""
""
91.0
""
""
""
""
""
""
221.0
""
22.0
""
""
""
""
""
67.0
""
""
95.0
""
68.0
23.0
""
24.0
""
59.0
""
""
""
""
""
""
""
""
""
77.0
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
20.0
""
25.0
""
""
""
30.0
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
68.0
""
""
""
24.0
127.0
""
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
260.0
52.0
""
""
""
147.0
""
""
39.0
""
""
""
""
""
28.0
""
""
24.0
""
""
101.0
""
""
""
""
22.0
""
""
""
""
56.0
""
""
28.0
""
""
""
""
""
""
57.0
36.0
""
23.0
""
120.0
""
""
""
""
33.0
38.0
21.0
134.0
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
403.0
""
""
""
30.0
""
124.0
""
""
""
31.0
22.0
""
""
""
33.0
""
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.0
""
""
92.0
""
""
""
57.0
""
525.0
31.0
198.0
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
204.0
""
""
""
""
""
""
""
67.0
""
""
25.0
""
""
""
32.0
""
""
""
44.0
""
""
""
""
68.0
21.0
""
""
""
""
37.0
""
""
""
197.0
""
""
37.0
""
""
""
""
""
""
""
""
""
213.0
""
""
""
26.0
""
""
32.0
""
449.0
30.0
""
100.0
""
""
""
21.0
""
""
""
""
""
""
""
""
""
34.0
""
""
35.0
""
""
""
""
""
42.0
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
48.0
""
""
""
""
""
""
24.0
""
35.0
""
20.0
20.0
""
117.0
155.0
138.0
""
""
""
""
""
""
252.0
""
""
""
""
""
46.0
""
""
331.0
""
126.0
48.0
""
""
35.0
""
""
31.0
339.0
75.0
30.0
""
84.0
""
""
20.0
48.0
21.0
""
""
39.0
37.0
27.0
38.0
169.0
47.0
""
83.0
""
26.0
135.0
""
20.0
""
""
""
""
80.0
48.0
186.0
""
""
89.0
""
""
32.0
83.0
""
44.0
27.0
""
""
105.0
29.0
603.0
591.0
78.0
22.0
95.0
55.0
187.0
""
186.0
""
248.0
349.0
""
1217.0
1079.0
36.0
133.0
""
""
109.0
57.0
25.0
477.0
230.0
89.0
549.0
""
416.0
53.0
277.0
97.0
1035.0
""
476.0
701.0
874.0
514.0
""
""
88.0
22.0
""
""
""
59.0
68.0
""
138.0
20.0
131.0
69.0
25.0
32.0
71.0
""
62.0
""
33.0
""
109.0
34.0
390.0
""
""
53.0
28.0
28.0
""
""
336.0
22.0
27.0
""
45.0
95.0
227.0
""
506.0
""
""
64.0
""
59.0
96.0
""
28.0
560.0
""
53.0
21.0
28.0
""
49.0
""
101.0
39.0
""
150.0
34.0
958.0
24.0
""
""
""
""
22.0
149.0
""
""
156.0
100.0
48.0
20.0
""
39.0
38.0
76.0
313.0
1586.0
24.0
""
282.0
43.0
48.0
27.0
""
24.0
""
41.0
45.0
22.0
""
30.0
37.0
""
""
""
30.0
360.0
""
""
""
""
24.0
34.0
""
1273.0
""
""
31.0
39.0
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
86.0
27.0
""
23.0
""
27.0
""
629.0
""
""
""
34.0
""
""
172.0
86.0
49.0
""
69.0
""
""
""
""
""
""
""
""
182.0
""
""
26.0
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
56.0
36.0
""
""
""
""
34.0
208.0
89.0
""
""
""
""
100.0
""
""
""
20.0
""
""
29.0
38.0
""
""
32.0
""
""
42.0
""
""
23.0
""
""
""
""
""
""
""
34.0
""
""
""
""
""
48.0
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
129.0
64.0
22.0
""
42.0
""
37.0
""
""
75.0
""
""
48.0
""
195.0
21.0
43.0
""
""
""
""
""
""
""
""
""
55.0
""
""
234.0
""
""
""
""
""
""
29.0
""
663.0
122.0
121.0
94.0
""
34.0
25.0
21.0
""
38.0
""
""
27.0
""
""
""
26.0
""
""
""
""
""
""
""
""
75.0
""
""
""
""
""
""
27.0
27.0
""
84.0
""
